premise;question;choice1;choice2;label
Тэлевізійнае шоу было цынзавана. ;cause;У ім былі вульгарныя словы. ;У ім быў складаны сюжэт. ;0
Карабель разбурыўся. ;effect;Экіпаж патануў. ;Экіпаж сутыкнуўся з піратамі. ;0
Хлопчык быў збянтэжаны загадкай. ;effect;Ён разгадаў загадку. ;Ён папрасіў намёк. ;1
Тэлефон патэлефанаваў. ;effect;Мужчына паклаў трубку. ;Чалавек падняў трубку. ;1
Жанчына глядзела на мяне. ;effect;Я абняў яе. ;Мне было нязручна. ;1
Група пакінула музей. ;cause;Яны сфатаграфавалі экспазіцыі. ;Яны агледзелі ўсе экспазіцыі. ;1
Чалавек пачаў спрачацца са мной. ;effect;Мой сябар пазнаёміў мяне з чалавекам. ;Мой сябар заступіўся за мяне. ;1
Коляска майго ровара было пустае. ;effect;Я запампаваў паветра ў гуму. ;Я пераключыў перадачы на ровары. ;0
Дзяўчына выглядала бледна. ;effect;Яе бацька прачытаў ёй казку. ;Яе бацька паціснуў яе лоб. ;1
У ручцы скончыўся чарніла. ;effect;Я выкарыстала аловак. ;Я падпісаўся сваім імем. ;0
Мужчыну адмовілі ў крэдыце. ;cause;Ён быў у даўгах. ;Ён распачаў бізнэс. ;0
Дзяўчынка засталася дома ад школы. ;cause;У яе была вірусная шапіках. ;Ёй падабалася вывучаць матэматыку. ;0
Сумка для смецця была поўная. ;effect;Я ўзяў яго ў смецце. ;Я кінуў яго ў раковину. ;0
Я прасоўваў дыван. ;cause;Мой сусед па пакоі праліў пунш. ;Мой сабака выкідвае валасы. ;1
Чалавек згубіў самавалоданне. ;effect;Ён выключыў кампутар. ;Ён кінуў крэсла па пакоі. ;1
Дзяўчына кінула галінку ў вогнішча. ;effect;Галіна згарэла. ;Пажар патушыўся. ;0
Чалавек выйшаў з душа. ;cause;Гарачая вада была зніклай. ;Ён не мог знайсці ручнік. ;0
Бацькі хацелі, каб іх дзеці пайшлі ў каледж. ;effect;Яны адклалі на вучобу сэкуновую каманду. ;Яны заахвочвалі сваіх дзяцей гуляць на вуліцы. ;0
Чалавек развязаў шнуркі ў чаравіках. ;effect;Абутак распусціўся. ;Абутак стаўся зношаным. ;0
Чалавек з'еў палову ад галоўнага стравы. ;effect;Ён замарозіў рэшткі. ;Ён захаваў рэцэпт. ;0
Мая лодыжка была апухлай. ;effect;Я паклаў лёд на яго. ;Я памазала яго лосьёнам. ;0
Дзверы майго офіса былі адчыненыя. ;effect;Я размаўляў са сваім калегам за сталом. ;Я падслухаў размову ў зале. ;1
Мне давялося чакаць у чарзе. ;effect;Я заняў месца. ;Я праглядзеў часопіс. ;1
Чалавек памахаў муху. ;effect;Муха адгукнулася. ;Муха засталася на месцы. ;0
Чалавек напісаў завяшчанне. ;cause;Ён памірае. ;Ён быў удовай. ;0
Бегчыца адчула, што яе супернік набліжаецца. ;effect;Ён выпаў з гонкі. ;Ён паскорыў свой крок. ;1
Я ўважліва падумаў пра праблему. ;effect;Я папрасіў парады. ;Я прыдумаў рашэнне. ;1
Падарожнік ішоў па дрыготкім падвесным мосце. ;effect;Ён адчуў жах. ;Ён адчуваў сябе ў захапленні. ;0
Чалавек прадбачыў перамогу каманды. ;effect;Ён сустрэўся са сваімі сябрамі, каб паглядзець гульню. ;Ён зрабіў стаўку са сваімі сябрамі. ;1
Хлопчык не мог заснуць. ;effect;Ён націснуў будзільнік. ;Ён падлічыў авечак. ;1
