premise;question;choice1;choice2;label
Ang publikong pigura ay lumabas sa limousine. ;effect;Ang mga kamera ay nag-flash sa kaniyang direksiyon. ;Ang kaniyang pamilya ay dumalo sa press conference. ;0
Nag-iingat ang babae sa banyo. ;effect;Ang tubig sa paliguan ay naging malamig. ;Ang tubig sa paliguan ay lumabas sa banyo. ;0
Nais ng estudyante na makilala ang iba pang mga estudyante sa kampus. ;effect;Sumama siya sa isang fraternity. ;Nag-aral siya ng engineering. ;0
Itinaas ko ang mga sulok ng sopa. ;cause;Naghahanap ako ng maliit na pera. ;Nag-aayos ako ng living room. ;0
Lumipad ang wasp patungo sa batang lalaki. ;effect;Tumakas ang bata. ;Kumuha ng bulaklak ang bata. ;0
Ang babae ay nasumpungan na nagkasala ng isang maling gawa. ;effect;Siya'y hinatulan na magsagawa ng serbisyo sa komunidad. ;Siya'y inilagay sa death row. ;0
Inilagay ko ang asukal sa mainit na tsaa. ;effect;Ang tsaa ay nag-aabong. ;Ang asukal ay natunaw. ;1
Ang beterano ay naglalakad na may pag-aakyat. ;cause;Siya'y inanyayahan para sa digmaan. ;Nasugatan siya sa labanan. ;1
Tumakas ang kriminal mula sa pulisya. ;effect;Ang pulis ay nag-asikaso sa biktima. ;Sinundan ng pulisya ang kriminal. ;1
Hindi nag-on ang laptop. ;cause;Nahulog ko ito. ;Ini-charge ko ito. ;0
Wala nang lugar ang babae sa kanyang aparador. ;cause;Nagkaroon siya ng malawak na wardrobe. ;Inilipat niya ang kaniyang laundry. ;0
Ang lalaki ay nasira ang puso. ;cause;Ang kaniyang asawa ay nag-anak. ;Iniwan siya ng kaniyang asawa. ;1
Ang lalaki ay nakakuha ng isang degree. ;effect;Siya'y naging kuwalipikado para sa trabaho na kaniyang nais. ;Ang kaniyang alok sa trabaho ay tinanggal. ;0
Malinaw na nakarinig ang tinig ng lalaki sa buong auditorium. ;cause;Binigyan niya ng pagbati ang mga tagapakinig. ;Nagsalita siya sa mikropono. ;1
Nagtapon ako ng barya sa bukal ng tubig. ;effect;Ang barya ay lumubog sa ilalim. ;Ang barya ay bumagsak sa kalahati. ;0
Tinalo ng manlalaro ang bola patungo sa butas. ;effect;Ang bola ay pumasok sa butas. ;Bumalik ang bola sa manlalaro. ;0
Hinihinga ko ang alikabok sa loft. ;effect;Nag-hick-up ako. ;Nag-ihihi. ;1
Tinawagan ng cashier ng tindahan ang seguridad. ;cause;Gumamit ang kliyente ng pekeng pera. ;Iniwan ng customer ang mga ilaw ng kaniyang harapan. ;0
Inilabas ko ang basura. ;cause;Ang basura ay nakapapaamoy ng kusina. ;Hindi sinasadyang itinapon ko ang aking listahan ng mga bagay na dapat bilhin. ;0
Nagpunta ang pamilya sa zoo. ;effect;Nagugustuhan ng mga bata ang mga hayop. ;Sinusundan ng mga bata ang mga hayop. ;0
Ang paghinga ng lalaki ay malakas. ;cause;Ang kaniyang mga bato ay nabigo. ;Ang kaniyang mga baga ay napunit. ;1
May extra ticket ako para sa konsyerto. ;effect;Tinanong ko ang aking kaibigan kung saan pupunta ang venue. ;Tinanong ko ang aking kaibigan kung interesado siyang pumunta. ;1
Ang air conditioner sa bahay ay nasira. ;effect;Kinuha ko ang mga kumot. ;Binuksan ko ang mga bintana. ;1
Masakit ang likod ng bata. ;cause;Bukas ang kanyang backpack. ;Mabigat ang kaniyang backpack. ;1
Binili ko ang aking ina ng isang regalo. ;cause;Nagluto ako ng cake para sa kanya. ;Ito ay ang kanyang kaarawan. ;1
Ang mga daffodils sa hardin ay nawasak. ;cause;Sinaksak ng bubuyog ang hardinero. ;Ang mga tuwalya ay naghukay ng mga bula. ;1
Nakapag-iwan ako ng match. ;effect;Ang apoy ay nagpalabas. ;Ang sugat ay nagdulot ng apoy. ;1
Nagtagumpay ang mga partido sa pagtatalo. ;cause;Ayaw nilang makipag-usap sa korte. ;Nais nilang ayusin ang kanilang personal na kaugnayan. ;0
Ang mga bata ay ipinadala sa isang tirahan ng mga ulila. ;cause;Ang kanilang mga magulang ay namatay. ;Ang kanilang mga magulang ay nag-aabuso sa kanila. ;0
Isang meteorite ang bumagsak sa karagatan. ;effect;Nagkaroon ng tsunami. ;Nagsimula itong umulan ng ulan. ;0
Nakatagpo ang hiker ng isang nakakalason na ahas. ;effect;Naging dehydrated siya. ;Nag-panic siya. ;1
Naging mainit ang hurno. ;cause;Sinagot ko ang oven. ;Inilagay ko ang plato sa oven. ;0
Pinutukan ko ang lemon wedge. ;effect;Nag-aamoy ang lemon. ;Ang lemon ay sumipsip. ;1
Ang bansa ay nakatagpo ng bagong lupain. ;effect;Iniwan ng bansa ang lupa. ;Ang bansa ang nagkolonya sa lupa. ;1
Ang baso ay bumagsak sa mesa. ;effect;Nagbuburak ito sa buong sahig. ;Ito'y napunta sa isang bunton ng damit. ;0
Nag-uyog ang mesa. ;cause;Ang sahig ay hindi patas. ;Ang sahig ay makalisid. ;0
Nakapigil ang ama sa pagsisinungaling ng kaniyang anak. ;effect;Ang kaniyang anak ay nagsisiapat ng katotohanan. ;Nagtiwala ang ama sa kaniyang anak. ;0
Ang ulo ng lalaki ay tumitibok sa kirot. ;effect;Kinuha niya ang sirop sa ubo. ;Kinuha niya ang aspirin. ;1
Nagpabagal ang tren. ;cause;Papalapit ito sa istasyon. ;Ito ay nahuli sa iskedyul. ;0
Nagkaroon ng therapy ang lalaki. ;cause;Ang sakit sa isip ay nakakaramdam sa kaniyang pamilya. ;Na-diagnose siyang may depresyon. ;1
Kinupkop ng babae ang kaniyang lalamunan. ;cause;Tinupok niya ang kaniyang pagkain. ;Nakapag-iipon siya sa kanyang pagkain. ;1
Ang babae ay may sakit sa lalamunan. ;effect;Ang boses niya ay parang masungit. ;Nagsalita siya nang may accent. ;0
Pinatingin ng aso ang makatuyong steak sa mesa. ;effect;Nag-swallow ito. ;Ito'y nakahiga. ;0
Nagtagumpay ang negosyo ng babae. ;effect;Pinaalis niya ang kaniyang mga empleyado. ;Naging mayaman siya. ;1
Lumabas ang mga estudyante sa silid-aralan. ;cause;Tumunog ang kampana. ;Binigyan ng guro ng homework. ;0
Sinabi ng babae na nakakita siya ng multo. ;effect;Ang mga kakilala niya ay nag-alinlangan. ;Ang mga kakilala niya ay may kaugnayan sa kaniya. ;0
Nawala ang pandinig ng lalaki. ;cause;Halos nalunod siya sa karagatan. ;Halos napatay siya sa isang pagsabog. ;1
Iniwan ng bata ang tali ng balon. ;effect;Nag-deflate ang balon. ;Ang balon ay tumataas sa himpapawid. ;1
Nawala ang kakayahan ng lalaki na magsalita. ;cause;Nagkaroon siya ng stroke. ;Huminga siya nang malalim. ;0
Ang babae ay natitisod sa gilid ng kalsada. ;cause;May isang bitak sa semento. ;Narinig niyang tinawag ang kaniyang pangalan. ;0
Ang lalaki ay nag-iwan ng bola sa pool. ;effect;Sumakay ang lifeguard pagkatapos niya. ;Pinasukan ng lalaki ang lifeguard. ;1
Kinuha ko ang mga antibiotic. ;effect;Naging maayos na ang aking impeksiyon. ;Ang aking impeksiyon ay kumalat. ;0
Naging dilaw ang ilaw ng trapiko. ;effect;Pinilit ng tsuper ang preno. ;Nag-trompeta ang tsuper. ;0
Ang plastik na lalagyan ay natunaw. ;cause;Inilamig ko ang lalagyan sa mainit na tubig. ;Inilagay ko ang lalagyan sa mainit na kalan. ;1
Ang kotse ay na-dent. ;cause;Ang tsuper ay sumaksak sa isang poste ng telepono. ;Nag-iwan ng pulang ilaw ang tsuper. ;0
Nag-aral ang bata sa buong gabi. ;effect;Hindi siya sumali sa eksaminasyon. ;Nalampasan niya ang eksaminasyon. ;1
Ang batang lalaki ay tumigil sa gilid ng pool. ;cause;Natatakot siyang matuto ng paglangoy. ;Nagde-dewi ang lifeguard. ;0
Inilagay ko ang aking kamay sa aking dibdib. ;effect;Naramdaman ko ang pagtibok ng puso ko. ;Nagmadali ang aking pagtibok ng puso. ;0
Ang gusali na katabi ng aking opisina ay nasa ilalim ng konstruksiyon. ;effect;Napakarami sa aking opisina. ;Maingay ang aking opisina. ;1
Nais ng pamilya na makilala ang kanilang mga bagong kapitbahay. ;effect;Inanyayahan ng pamilya ang mga kapitbahay sa hapunan. ;Nag-aalsa ang pamilya sa mga kapitbahay mula sa kanilang bakuran. ;0
Nag-spray ang tubig mula sa pool. ;cause;Lumulunod ang manlalangoy sa pool. ;Lumulutang ang manlalangoy sa pool. ;0
Nakipagkahoy ako sa isang piraso ng karel. ;effect;Hindi sinasadyang nilunok ko ang isang buto. ;Hindi sinasadyang naputol ang aking ngipin. ;0
Nagtaksil ang bata. ;cause;Ang kanyang jaket ay unzipped. ;Ang mga tali ng sapatos niya ay hindi naka-untie. ;1
Naglagay ang babae ng mga earplug. ;cause;Nalilito siya sa ingay. ;Nakapagbubukod siya ng mga tainga. ;0
Binuhusan ko ang aking bote ng tubig. ;cause;Ininom ko ang lahat ng tubig na nasa loob nito. ;Iniingatan ko ito sa ref. ;0
Ang palabas sa telebisyon ay sinensurahan. ;cause;May nakasulat na marumi. ;Ito'y may kumplikadong paksang-sala. ;0
Ang barko ay nawasak. ;effect;Nabubulok ang mga tripulante. ;Nakatagpo ang mga tripulante ng mga pirata. ;0
Nagulat ang bata sa palaisipan. ;effect;Nakapag-ayos siya ng palaisipan. ;Nagtanong siya ng pahiwatig. ;1
Nag-ring ang telepono. ;effect;Inakyat ng lalaki ang telepono. ;Sinagot ng lalaki ang telepono. ;1
Tumitingin sa akin ang babae. ;effect;Hinalikan ko siya. ;Hindi ako komportable. ;1
Ang grupo ay umalis sa museo. ;cause;Nag-i-picture sila ng mga exhibit. ;Nakita nila ang lahat ng eksibit. ;1
Nag-aaway ang lalaki sa akin. ;effect;Inilagay ako ng aking kaibigan sa lalaking iyon. ;Sinuportahan ako ng aking kaibigan. ;1
Ang gulong ng aking bisikleta ay may flat. ;effect;Pinapasok ko ang hangin sa gulong. ;Nagpalitan ako ng gear sa bisikleta. ;0
Mukhang maputi ang babae. ;effect;Nagbasa sa kaniya ang kaniyang ama ng isang kuwento. ;Hinaplos ng kaniyang ama ang kaniyang noo. ;1
Wala nang tinta ang bolpen. ;effect;Gumamit ako ng lapis. ;Pinirmahan ko ang aking pangalan. ;0
Ang lalaki ay tinanggihan para sa isang pautang. ;cause;Siya ay may utang. ;Nagsimula siya ng negosyo. ;0
Ang batang babae ay nanatili sa bahay mula sa paaralan. ;cause;May chicken pox siya. ;Nagustuhan niya ang pag-aaral ng matematika. ;0
Ang sako ng basura ay puno. ;effect;Dinala ko ito sa basurahan. ;Inihagis ko ito sa lababo. ;0
Sinasaksak ko ang alpombra. ;cause;Nagbubo ang punch ng kasama ko sa kuwarto. ;Ang aso ko ay nag-aalis ng buhok. ;1
Nawala ang pag-iisip ng lalaki. ;effect;Pinatay niya ang computer niya. ;Nagtapon siya ng upuan sa buong silid. ;1
Nagtapon ng sanga ang dalaga sa apoy. ;effect;Nagsunog ang sanga. ;Namatay ang apoy. ;0
Lumabas ang lalaki sa shower. ;cause;Wala na ang mainit na tubig. ;Hindi niya mahanap ang towel. ;0
Nais ng mga magulang na mag-aral ang kanilang mga anak sa kolehiyo. ;effect;Nagtabi sila ng pondo para sa tuition. ;Pinasigla nila ang kanilang mga anak na maglaro sa labas. ;0
Binuksan ng lalaki ang tali ng sapatos niya. ;effect;Ang sapatos ay nag-alis. ;Ang sapatos ay nag-aaksaya. ;0
Kinain ng lalaki ang kalahati ng pangunahing pagkain. ;effect;Inilamig niya ang mga natitirang pagkain. ;Iniligtas niya ang recipe. ;0
Ang aking bukung-bukong ay namamaga. ;effect;Naglagay ako ng yelo dito. ;Pinipisil ko ito ng lotion. ;0
Bukas ang pinto ng aking opisina. ;effect;Kinausap ko ang aking kasamahan sa aking desk. ;Narinig ko ang usapan sa hall. ;1
Kailangan kong maghintay sa linya. ;effect;Umupo ako. ;Nag-iskim ako ng isang magasin. ;1
Ang lalaki ay tumingin sa langaw. ;effect;Ang langaw ay nag-uusap. ;Ang langaw ay nanatili nang hindi gumagalaw. ;0
Ang lalaki ay sumulat ng isang testamento. ;cause;Siya ay namamatay. ;Siya ay isang balo. ;0
Nadama ng tumatakbo na ito na siya'y nahuhuli ng kaniyang kakumpitensya. ;effect;Bumaba siya sa karera. ;Pinabilis niya ang kanyang paglakad. ;1
Maingat kong pinag-isipan ang problema. ;effect;Humingi ako ng payo. ;May naisip akong solusyon. ;1
Ang manlalakbay ay lumakad sa nagyayabang na hanging bridge. ;effect;Natakot siya. ;Siya'y nadama na siya'y nasasabik. ;0
Inaasahan ng lalaki ang tagumpay ng koponan. ;effect;Nakatagpo siya ng mga kaibigan upang panoorin ang laro. ;Nagpahiwatig siya sa kanyang mga kaibigan. ;1
Hindi makatulog ang bata. ;effect;Ini-set niya ang kanyang alarm clock. ;Siya ay nagbilang ng mga tupa. ;1
