premise;question;choice1;choice2;label
میں نے اپنے مہمان کو مشورہ دیا کہ ہم باہر کھانا کھائیں۔ ;cause;میں کچھ بھی تیار کرنے کے لئے بہت تھکا ہوا تھا. ;میرا مہمان اس کا استقبال سے زیادہ رہ گیا. ;0
لڑکی نے اپنے بھائی کو اپنی ڈائری پڑھتے ہوئے پکڑا۔ ;effect;اس نے ڈائری چھپانا شروع کر دی۔ ;اس کے پاس ایک نئی ڈائری ہے. ;0
عورت کے پاس کرایہ کی رقم کم تھی۔ ;effect;اس نے اوور ٹائم کام کیا. ;اس نے اپنی نوکری چھوڑ دی۔ ;0
بچے کا ہاتھ جلدی سے پیچھے ہٹ گیا. ;cause;اس نے گرم چولہے کو چھوا۔ ;اس نے کتے کے سر کو تھپڑ مارا۔ ;0
کمپنی گاہکوں کی اطمینان کا اندازہ لگانا چاہتی تھی. ;effect;انہوں نے نئے گاہکوں کو رعایت کی پیشکش کی. ;انہوں نے ایک سروے گاہکوں کو تقسیم کیا. ;1
لکڑی کا فرش کھینچا ہوا تھا ;cause;لڑکے نے کشن کو صوفے سے پھینک دیا. ;لڑکے نے فرش پر ایک کرسی کھینچی۔ ;1
میں نے اپنا چہرہ ڈھال لیا. ;cause;میرے دشمن نے میرا مذاق اڑایا۔ ;میرے دشمن نے ایک مٹھی اٹھائی۔ ;1
مشہور مجسمہ جل گیا. ;cause;اسے بجلی نے مارا تھا ;لوگ اس کی عبادت کرنے آتے تھے ;0
میں نے پھل میز پر چھوڑا ہے. ;effect;پھلوں سے بیج نکلتے ہیں۔ ;مکھیاں پھلوں پر گھوم رہی تھیں۔ ;1
بالرینا نے ایک رباط پھٹا دیا. ;cause;اس نے اپنی انگلیوں کی طرف اشارہ کیا۔ ;اس نے اپنی ٹخنوں کو موڑ لیا. ;1
بچے کی جوتیوں کے تسمے کھل گئے۔ ;cause;اس نے سیکھا کہ انہیں کیسے باندھنا ہے۔ ;وہ کھیل کے میدان میں بھاگتا رہا۔ ;1
میں کتاب میں متوجہ ہو گیا. ;effect;میں نے کتاب واپس کر دی۔ ;میں نے وقت کا احساس کھو دیا. ;1
[ صفحہ ۲۲ پر تصویر] ;cause;اس کے والدین نے اس پر اثر انداز کیا. ;اس کے والدین نے اس کا انکار کر دیا. ;0
گاڑی آہستہ آہستہ رک گئی۔ ;cause;اس میں گیس ختم ہو گئی. ;ڈرائیور سو گیا. ;0
اس آدمی نے سورج میں آئس کریم کھائی۔ ;effect;آئس کریم کا ذائقہ ختم ہو گیا تھا۔ ;آئس کریم مخروط سے ٹپکتا. ;1
میں نے کمرے میں آرٹ ورک لٹکا دیا. ;cause;قالین گندا لگ رہا تھا. ;دیواریں خالی نظر آ رہی تھیں۔ ;1
میں نے کام چھوڑا. ;cause;مجھے سر میں درد تھا. ;میرے باس نے ایک میٹنگ کی تھی. ;0
کتے نے قالین کو گندا کر دیا ہے۔ ;effect;مالک نے کتے کو ڈانٹا۔ ;مالک نے کتے کو ایک دعوت دی۔ ;0
میں نے اپنے دوست سے معافی مانگی۔ ;effect;میرے دوست نے مجھے معاف کر دیا. ;میرا دوست غصے میں آگیا۔ ;0
وہ آدمی بھیڑ میں کھڑا تھا. ;cause;وہ ایک بیگ لے گیا. ;وہ ایک نیون جیکٹ پہنے ہوئے تھے. ;1
گواہ نے قسم کے تحت جھوٹ بولا۔ ;effect;اس نے اپنی گواہی مکمل کر لی. ;اس پر جھوٹی گواہی دینے کا الزام لگایا گیا تھا۔ ;1
اس عورت نے اپنے بالوں کو رنگ کر لیا۔ ;cause;وہ ایک نئی نظر چاہتا تھا. ;وہ میں گھلنے چاہتا تھا. ;0
تارکین وطن کو ملک میں غیر قانونی طور پر رہائش پذیر پکڑا گیا تھا۔ ;effect;ملازمتیں مل گئیں ;انہیں ملک بدر کر دیا گیا. ;1
عوامی اسپیکر نے ایک مذاق اڑایا۔ ;effect;سامعین ہنس پڑے. ;سامعین کھڑے ہو گئے۔ ;0
میں نے سورج کی طرف دیکھا۔ ;effect;سورج نے مجھے اندھا کر دیا. ;سورج نے میری جلد کو دھوکا دیا. ;0
میں بور محسوس کیا. ;effect;میں نے سانس لیا۔ ;میں نے زہکنا۔ ;1
اسٹیک کاٹنا مشکل تھا. ;cause;چاقو دھیما تھا. ;اسٹیک خام تھا. ;0
عورت نے دیوالیہ ہونے کا اعلان کیا. ;cause;اس نے الیمینٹی کی ادائیگی حاصل کی. ;وہ ایک بڑے قرض میں پھنس گئی۔ ;1
میرے دوست کے اپارٹمنٹ میں لائٹس آن تھیں. ;effect;میں نے سوچا کہ وہ باہر تھا تو. ;میں نے اس سے ملنے کا فیصلہ کیا. ;1
میں نے پھول اپنی ناک کے نیچے رکھا۔ ;effect;پتنگیں پھول سے گر گئیں۔ ;میں نے پھول کی خوشبو پکڑی۔ ;1
عورت کو یاد آ گئی ;cause;وہ بچپن کی دوست سے ملی۔ ;وہ اپنے بچوں پر چیخ رہی تھی۔ ;0
طالب علم نے کاغذ پر تاخیر کی. ;effect;اس نے کاغذ جلد جمع کرایا۔ ;اس نے کاغذ نامکمل جمع کرایا۔ ;1
میری گاڑی خراب ہو گئی۔ ;effect;میں مال میں گیا تھا. ;میں ایک میکینک بلایا. ;1
میں نے نوٹ کو پھینک دیا. ;cause;یہ گمنام تھا. ;یہ ناقابل تلافی تھا. ;1
پرندے نے اپنے پنکھوں کو مارا۔ ;effect;اس نے انڈے دیئے۔ ;اوپر کی طرف چڑھ گیا ;1
میں نے گاڑی گاڑی میں کھڑی کر دی. ;cause;گیراج کھلا تھا. ;گیراج بھرا ہوا تھا. ;1
مجرم نے بندوق اپنی قربانی کی طرف کھینچی۔ ;effect;مجرم نے بندوق نیچے رکھی۔ ;متاثرہ نے اپنے ہاتھ اوپر اٹھائے۔ ;1
میں ہفتے کے آخر کے منتظر تھا. ;cause;میں نے اپنے چچا کے جنازے میں شرکت کا ارادہ کیا تھا۔ ;میں نے اپنے دوست کی شادی میں شرکت کا ارادہ کیا تھا۔ ;1
میں نے وقت کا احساس کھو دیا. ;cause;میں خواب دیکھ رہا تھا. ;میں بھوکا تھا. ;0
دستاویز غیر واضح طور پر پرنٹ کیا گیا تھا. ;cause;پرنٹر میں سیاہی کم تھی. ;پرنٹ کاغذ سے باہر تھا. ;0
اسٹیڈیم میں قومی ترانہ بج رہا تھا۔ ;effect;پرستار پرچم کی طرف متوجہ ہوئے۔ ;شائقین میدان میں بھاگ آئے۔ ;0
ڈپ کا ذائقہ بے ذائقہ تھا۔ ;effect;میں نے اس کی خدمت کی. ;میں نے اس میں نمک ڈالا. ;1
میں نے کاغذ تولیہ کو پھیلنے پر رکھا۔ ;effect;تولیہ نے مائع جذب کر لیا. ;پھیلنے سے چپچپا باقیات رہ گئے۔ ;0
عورت کو اس کی کتاب پڑھنے کے دوران روک دیا گیا تھا ;effect;اس نے اپنا صفحہ بک مارک کر لیا ہے۔ ;اس نے کتاب دوبارہ پڑھی۔ ;0
ہوائی جہاز کچھ turbulence مارا. ;effect;اس شخص نے سیٹ بیلٹ مضبوطی سے باندھ لیا۔ ;وہ آدمی کھڑکی سے باہر دیکھا. ;0
لڑکا جھنجھلا گیا۔ ;cause;لڑکی نے اسے نظر انداز کر دیا. ;لڑکی نے اسے چھیڑا۔ ;1
ڈاکٹروں نے مریض کو مصنوعی عضو تناسل دیا. ;cause;انہوں نے اس کی ٹانگ کاٹ دی. ;وہ اس کی زندگی کی نگرانی. ;0
لڑکے نے لڑکی کی کہنی کو چبایا۔ ;effect;اس نے اس پر اپنے کندھوں کو ہلا دیا. ;اس نے اس سے اپنا بازو ہٹا لیا. ;1
میں نے اپنے دوست سے مشورہ مانگا۔ ;cause;میں نے اس کی رائے کو اہمیت دی۔ ;میں جانتا تھا کہ میں صحیح تھا. ;0
لڑکا کیچڑ میں قدم رکھا۔ ;effect;مٹی اس کے جوتوں پر لگی ہوئی تھی۔ ;مٹی نے اس کے چہرے پر مارا۔ ;0
شہر میں کئی انچ برف پڑی۔ ;effect;اسکول بند کر دیے گئے۔ ;لوگ زمین کے نیچے چھپ گئے۔ ;0
ملازم کی شفٹ ختم ہو گئی۔ ;effect;وہ دن کے لئے گھر چلا گیا. ;اس نے دھمکی دی کہ وہ ملازمت چھوڑ دے گا۔ ;0
درخت نے گھر کو نقصان پہنچایا۔ ;cause;درخت چھت پر گر گیا. ;درخت نے پچھلے صحن کو چھایا ہوا تھا. ;0
لکڑی دو حصوں میں بٹ گئی۔ ;cause;میں نے لکڑی کو چمنی میں ڈھیر کر دیا ہے۔ ;میں نے لکڑی پر تبر کو جھکا دیا. ;1
خاندان نے جوڑے کو مبارکباد دی۔ ;cause;اس جوڑے نے اعلان کیا کہ وہ الگ ہو رہے ہیں۔ ;اس جوڑے نے اعلان کیا کہ وہ ایک بچے کے حامل ہیں. ;1
لڑکی نے لڑکے کو ویلنٹائن کارڈ بھیجا۔ ;cause;وہ اسے پسند کرتا تھا. ;وہ اسے چوم لی. ;0
میں نے اپنے دوست کے بیان پر سر ہلا دیا. ;cause;میں الجھن میں تھا. ;میں اس سے متفق ہوں. ;1
دوستوں نے سکے کا اِلٹ کیا ;cause;وہ سمجھوتہ کرنا چاہتے تھے ;وہ ایک منصفانہ فیصلہ کرنا چاہتے تھے. ;1
باورچی خانے میں ٹائمر چلا گیا. ;effect;اس آدمی نے ریفریجریٹر میں گروسری اتار دی۔ ;آدمی نے پیزا کو تندور سے نکال لیا۔ ;1
ایک عورت کا مقصد ;effect;وہ ڈھیلے. ;اس نے بہت محنت کی. ;1
امیر آدمی بڑھاپے کی وجہ سے مر گیا. ;effect;اس کے بیٹے قانونی مصیبت میں ہو گیا. ;اس کے بیٹے کو اس کی دولت ملی. ;1
عورت نے آگ پر قدم رکھا۔ ;effect;آگ کی لہر ختم ہو گئی. ;آگ کے شعلوں سے دھواں اٹھتا تھا۔ ;0
عورت کی گاڑی کے دکان میں تھا. ;cause;اس کا ڈرائیونگ لائسنس منسوخ کر دیا گیا تھا. ;وہ ایک کار حادثے میں ہو گیا. ;1
میں نے اپنے الارم کے ذریعے سو. ;effect;میں نے ناشتہ بنایا۔ ;میں ناشتہ چھوٹ گیا. ;1
عوامی شخصیت لیموزین سے باہر آ گیا. ;effect;کیمرے اس کی سمت میں جھلکتے تھے. ;اس کے خاندان نے پریس کانفرنس میں شرکت کی. ;0
عورت باتھ ٹب میں ٹھہری رہی۔ ;effect;غسل کا پانی نیم گرم ہو گیا ;غسل خانے کا پانی ٹب سے نکلا۔ ;0
کالج کے طالب علم کیمپس میں دوسرے طالب علموں سے ملنا چاہتا تھا. ;effect;وہ ایک برادری میں شمولیت اختیار کی. ;انہوں نے انجینئرنگ میں مہارت حاصل کی. ;0
میں نے صوفے کے تکے اٹھائے۔ ;cause;میں چھوٹی چھوٹی رقم کی تلاش میں تھا. ;میں رہنے کے کمرے کو دوبارہ ترتیب دے رہا تھا. ;0
وہ بچہ لڑکے کی طرف اڑ گیا ;effect;لڑکا بھاگ گیا. ;لڑکے نے پھول چن لیا۔ ;0
عورت کو ایک معمولی جرم کا مجرم قرار دیا گیا تھا۔ ;effect;اسے کمیونٹی سروس کرنے کی سزا سنائی گئی تھی۔ ;اسے موت کی سزا سنائی گئی۔ ;0
میں نے گرم چائے میں چینی ملا دی۔ ;effect;چائے بھاپ پر. ;شکر تحلیل ہو گیا. ;1
تجربہ کار نے ایک ٹھوکر کے ساتھ چلنا. ;cause;وہ جنگ کے لئے تیار کیا گیا تھا. ;وہ جنگ میں زخمی ہوا تھا. ;1
مجرم پولیس سے بھاگ گیا. ;effect;پولیس نے متاثرہ شخص کی دیکھ بھال کی۔ ;پولیس نے مجرم کا پیچھا کیا۔ ;1
لیپ ٹاپ آن نہیں ہو رہا تھا. ;cause;میں نے اسے گرا دیا. ;میں نے اسے چارج کیا. ;0
عورت اپنی الماری میں جگہ سے باہر بھاگ گیا. ;cause;اس نے ایک وسیع الماری حاصل کی. ;اس نے اپنے کپڑے جوڑے تھے ;0
اس شخص کا دل ٹوٹا ہوا تھا ;cause;اس کی بیوی نے بچے کو جنم دیا. ;اس کی بیوی نے اسے چھوڑ دیا. ;1
آدمی نے ڈگری حاصل کی. ;effect;وہ اس کام کے لیے اہل ہو گیا جسے وہ چاہتا تھا۔ ;اس کی نوکری کی پیشکش منسوخ کر دی گئی. ;0
[ صفحہ ۲۱ پر تصویر] ;cause;اس نے سامعین کو سلام کیا۔ ;اس نے مائیکروفون میں بات کی. ;1
میں نے پانی کے چشمے میں ایک سکہ پھینک دیا. ;effect;سکہ نیچے تک ڈوب گیا. ;سکہ آدھے حصے میں ٹوٹ گیا۔ ;0
کھلاڑی نے گیند کو سوراخ کی طرف مارا۔ ;effect;گیند سوراخ میں چلی گئی۔ ;گیند واپس کھلاڑی کو واپس لے لیا. ;0
میں نے چھت پر دھول میں سانس لیا. ;effect;میں نے ہک اپ. ;میں نے چھینک دی۔ ;1
دکان کے کیشئر سیکورٹی بلایا. ;cause;کسٹمر نے جعلی رقم استعمال کی. ;کسٹمر نے اپنی ہیڈلائٹس آن چھوڑ دی ہیں۔ ;0
میں نے کوڑے دان نکالے. ;cause;کوڑے دان سے باورچی خانے میں بدبو آ رہی تھی۔ ;میں نے غلطی سے اپنی خریداری کی فہرست پھینک دی۔ ;0
خاندان چڑیا گھر گیا. ;effect;بچوں نے جانوروں کی تعریف کی۔ ;بچوں نے جانوروں کا پیچھا کیا۔ ;0
اس آدمی کی سانس بلند تھی. ;cause;اس کے گردے ناکام ہو رہے تھے. ;اس کے پھیپھڑوں میں پھنس گیا تھا. ;1
میرے پاس کنسرٹ کے لیے ایک اضافی ٹکٹ تھا۔ ;effect;میں نے اپنے دوست سے مقام کی طرف جانے کا راستہ پوچھا۔ ;میں نے اپنے دوست سے پوچھا کہ کیا وہ جانے میں دلچسپی رکھتا ہے۔ ;1
گھر میں ایئر کنڈیشنر ٹوٹ گیا ہے. ;effect;میں نے کمبل باہر لایا. ;میں نے کھڑکی کھول دی۔ ;1
لڑکے کی پیٹھ میں درد ہے. ;cause;اس کا بیگ کھلا ہوا تھا. ;اس کا بیگ بھاری تھا. ;1
میں نے اپنی ماں کے لیے ایک تحفہ خریدا۔ ;cause;میں نے اس کے لئے ایک کیک پکایا. ;یہ اس کی سالگرہ تھی. ;1
باغ میں نرگسوں کو تباہ کر دیا گیا تھا. ;cause;ایک مکھی نے باغبان کو کاٹا۔ ;بلبوں کو کھودنے والے چرندوں نے ;1
میں نے میچ کو مار ڈالا. ;effect;شعلہ بجھ گیا. ;میچ نے ایک شعلہ پیدا کیا. ;1
متنازعہ فریقین نے تصفیہ کر لیا۔ ;cause;وہ عدالت میں بحث نہیں کرنا چاہتے تھے. ;وہ اپنے ذاتی تعلقات کی مرمت کرنا چاہتے تھے. ;0
بچوں کو یتیم خانے میں بھیج دیا گیا. ;cause;ان کے والدین مر گئے. ;ان کے والدین نے انہیں خراب کیا. ;0
ایک الکا سمندر میں گر گیا۔ ;effect;ایک سونامی واقع ہوئی. ;اس نے ٹھنڈ شروع کر دی۔ ;0
پیدل سفر کرنے والے کو زہریلے سانپ کا سامنا ہوا۔ ;effect;وہ پانی کی کمی کا شکار ہو گئی۔ ;وہ گھبرا گیا. ;1
تندور گرم ہو گیا. ;cause;میں نے تندور آن کر دیا. ;میں نے ڈش کو تندور میں ڈال دیا. ;0
میں لیموں کی پٹی کو دبا کر رکھ دیا. ;effect;لیموں کو گندے ہو گیا. ;لیموں کا چھڑکنا۔ ;1
ملک نے نئی زمین دریافت کی. ;effect;ملک نے زمین کو چھوڑ دیا. ;ملک نے زمین کو نوآبادیاتی بنایا۔ ;1
گلاس میز سے گر گیا. ;effect;یہ تمام فرش پر ٹوٹ گیا. ;یہ کپڑوں کے ڈھیر میں اترا. ;0
میز لرز گئی۔ ;cause;فرش غیر مساوی تھا. ;فرش پھسل رہا تھا. ;0
باپ نے اپنے بیٹے کو جھوٹ بولتے ہوئے پکڑا۔ ;effect;اس کے بیٹے نے سچائی کا اعتراف کیا. ;باپ نے اپنے بیٹے پر اعتماد کیا. ;0
اس شخص کا سر درد سے تھپڑ مار رہا تھا۔ ;effect;اس نے کھانسی کا شربت لیا۔ ;اس نے اسپرین لی۔ ;1
ٹرین نے رفتار کم کر دی۔ ;cause;یہ اسٹیشن کے قریب آ رہا تھا. ;یہ شیڈول کے پیچھے چل رہا تھا. ;0
وہ شخص تھراپی سے گزر چکا ہے. ;cause;اس کے خاندان میں ذہنی بیماری چلتی تھی. ;اس میں ڈپریشن کی تشخیص ہوئی. ;1
عورت نے اپنے گلے کو پکڑ لیا۔ ;cause;اس نے اپنا کھانا نگل لیا۔ ;وہ اس کے کھانے میں گھونٹ دیا. ;1
عورت کے گلے میں درد تھا. ;effect;اس کی آواز میں گڑگڑاہٹ تھی ;وہ ایک لہجے میں بولی۔ ;0
کتے نے میز پر جوس دار اسٹیک کو گھور کر دیکھا۔ ;effect;یہ drooled. ;یہ نیچے رکھی. ;0
اس عورت کا کاروبار کامیاب ہوا۔ ;effect;اس نے اپنے ملازمین کو برطرف کر دیا. ;وہ امیر ہو گئی۔ ;1
طلبہ کلاس روم سے باہر نکل آئے۔ ;cause;گھنٹی بج گئی۔ ;استاد نے ہوم ورک دیا. ;0
عورت نے دعویٰ کیا کہ اس نے ایک بھوت دیکھا ہے۔ ;effect;اس کے جاننے والوں نے شکوک و شبہات کا اظہار کیا. ;اس کے جاننے والوں نے اس سے تعلق رکھا۔ ;0
اس شخص نے اپنی سماعت کھو دی۔ ;cause;وہ تقریباً سمندر میں ڈوب گیا تھا۔ ;وہ ایک دھماکے میں تقریبا ہلاک ہو گیا تھا. ;1
بچے نے بالون کی تار کو چھوڑ دیا۔ ;effect;بالون پھٹ گیا. ;بالون ہوا میں اُڑ گیا. ;1
آدمی بولنے کی صلاحیت کھو. ;cause;اس کو فالج آیا تھا. ;اس نے گہری سانس لی۔ ;0
عورت فٹ پاتھ پر ٹھوکر کھا گئی. ;cause;سیمنٹ میں ایک دراڑ تھی. ;اس نے سنا کہ اس کا نام پکارا جا رہا ہے۔ ;0
آدمی پول میں ایک توپ گیند کیا. ;effect;لائف گارڈ اس کے بعد کود گیا. ;آدمی نے لائف گارڈ کو بھگو دیا. ;1
میں نے اینٹی بائیوٹکس لیا۔ ;effect;میرا انفیکشن صاف ہو گیا. ;میرا انفیکشن پھیل گیا. ;0
ٹریفک لائٹ پیلے رنگ میں بدل گئی۔ ;effect;ڈرائیور نے بریک دبا دی۔ ;ڈرائیور نے ہارن بجایا۔ ;0
پلاسٹک کا ڈبہ پگھل گیا۔ ;cause;میں نے کنٹینر کو گرم پانی میں بھگو دیا. ;میں نے کنٹینر کو گرم چولہے پر رکھا۔ ;1
گاڑی کو دھکا لگا. ;cause;ڈرائیور نے ایک ٹیلی فون کے ستون کو مارا۔ ;ڈرائیور نے سرخ روشنی کو پار کیا. ;0
لڑکے نے ساری رات پڑھائی کی۔ ;effect;وہ امتحان چھوڑ گیا. ;اس نے امتحان پاس کر لیا ہے۔ ;1
نوجوان لڑکا تالاب کے کنارے پر لٹکا ہوا تھا. ;cause;وہ تیراکی سیکھنے سے ڈرتا تھا۔ ;لائف گارڈ ڈیوٹی پر تھا. ;0
میں نے اپنا ہاتھ سینے پر رکھا۔ ;effect;میں نے اپنے دل کی دھڑکن محسوس کی. ;میرے دل کی دھڑکن تیز ہو گئی۔ ;0
میرے دفتر سے ملحقہ عمارت تعمیر کے تحت تھی. ;effect;میرا دفتر بھیڑ سے بھرا ہوا تھا. ;میرا دفتر شور مچاتا تھا ;1
خاندان اپنے نئے پڑوسیوں کو جاننا چاہتا تھا. ;effect;خاندان نے پڑوسیوں کو رات کے کھانے پر مدعو کیا. ;خاندان نے اپنے صحن سے پڑوسیوں کو سلام کیا۔ ;0
پانی پول سے اوپر چھڑک دیا. ;cause;تیراکی کرنے والا پول میں کود پڑا۔ ;تیراکی کرنے والا پول میں تیرتا رہا۔ ;0
میں نے ایک قطرہ مونگ پھلی کاٹ لی۔ ;effect;میں نے غلطی سے ایک بیج نگل لیا. ;میں نے غلطی سے اپنا دانت پھٹایا۔ ;0
لڑکا ٹھوکر کھا گیا. ;cause;اس کی جیکٹ کھول دی گئی تھی. ;اس کے جوتے کے تسمے کھولے ہوئے تھے ;1
عورت نے کانوں میں ٹوپیاں لگائیں۔ ;cause;وہ شور سے پریشان تھی. ;اس کے کانوں میں سوراخ کر دیا گیا تھا. ;0
میں نے اپنی پانی کی بوتل دوبارہ بھری۔ ;cause;میں نے اس میں تمام پانی پیا. ;میں نے اسے فریج میں رکھا۔ ;0
ٹیلی ویژن شو سنسر کیا گیا تھا. ;cause;اس میں گندی زبان استعمال کی گئی تھی۔ ;اس میں ایک پیچیدہ پلاٹ تھا. ;0
جہاز تباہ ہو گیا. ;effect;عملہ ڈوب گیا. ;عملے قزاقوں کا سامنا. ;0
لڑکا پہیلی سے حیران ہوا۔ ;effect;اس نے پہیلی حل کر دی۔ ;اس نے اشارہ طلب کیا. ;1
فون بج گیا. ;effect;اس آدمی نے فون بند کر دیا. ;آدمی نے فون اٹھایا۔ ;1
وہ عورت مجھے گھور رہی تھی ;effect;میں نے اسے گلے لگایا۔ ;میں نے محسوس کیا کہ میں غیر آرام دہ ہوں. ;1
گروپ نے میوزیم چھوڑ دیا. ;cause;انہوں نے نمائش کی تصاویر لے لی. ;انہوں نے تمام نمائشوں کو دیکھا. ;1
اس آدمی نے مجھ سے بحث شروع کی. ;effect;میرے دوست نے مجھے اس آدمی سے متعارف کرایا. ;میرا دوست میرے لئے کھڑا ہوا. ;1
میری موٹر سائیکل کا ٹائر پھٹ گیا تھا۔ ;effect;میں نے ٹائر میں ہوا پمپ. ;میں نے موٹر سائیکل پر گیئرز تبدیل کر دیے۔ ;0
لڑکی پیلی نظر آ رہی تھی۔ ;effect;اس کے والد نے اسے ایک کہانی پڑھی۔ ;اس کے والد نے اس کی پیشانی کو محسوس کیا. ;1
قلم میں سیاہی ختم ہو گئی۔ ;effect;میں نے قلم استعمال کیا. ;میں نے اپنا نام لکھا ہے. ;0
اس شخص کو قرض دینے سے انکار کر دیا گیا تھا ;cause;وہ قرض میں تھا. ;اس نے کاروبار شروع کیا. ;0
لڑکی اسکول سے گھر رہ گئی۔ ;cause;وہ چکن پکس تھا. ;وہ ریاضی سیکھنے سے لطف اندوز ہوئی. ;0
ردی کی ٹوکری بیگ بھرا ہوا تھا. ;effect;میں نے اسے ڈمپٹر میں لے لیا. ;میں نے اسے سنک میں پھینک دیا. ;0
میں نے فرش کو ویکیوم کیا. ;cause;میرے روممیٹ نے پنچ چھڑک دیا. ;میرے کتے کے بال گر جاتے ہیں۔ ;1
اس آدمی نے غصہ کھویا۔ ;effect;اس نے اپنا کمپیوٹر بند کر دیا. ;اس نے کمرے میں ایک کرسی پھینک دی۔ ;1
لڑکی نے ایک شاخ کو کیمپ فائر میں پھینک دیا. ;effect;شاخ جل گئی۔ ;آگ بجھ گئی۔ ;0
وہ شخص شاور سے باہر آگیا۔ ;cause;گرم پانی ختم ہو گیا تھا. ;وہ ایک تولیہ نہیں مل سکا. ;0
والدین چاہتے تھے کہ ان کے بچے کالج جائیں۔ ;effect;انہوں نے ٹیوشن کے لئے ایک بچت فنڈ الگ کر دیا. ;انہوں نے اپنے بچوں کو باہر کھیلنے کی ترغیب دی۔ ;0
اس آدمی نے اپنے جوتے کھول دیئے۔ ;effect;جوتے ڈھیلے ہو گئے۔ ;جوتے پہنے ہوئے تھے. ;0
اس آدمی نے آدھا کھانا کھا لیا۔ ;effect;اس نے بقیہ کو فریج میں رکھا۔ ;اس نے نسخہ محفوظ کر لیا ہے. ;0
میرا ٹخنوں سوجن تھا. ;effect;میں نے اس پر برف ڈال دیا. ;میں نے اس پر لوشن رگڑ دیا. ;0
میرے دفتر کا دروازہ کھلا تھا. ;effect;میں نے اپنے ڈیسک پر اپنے ساتھی سے بات کی. ;میں نے ہال میں گفتگو سنی. ;1
مجھے قطار میں انتظار کرنا پڑا۔ ;effect;میں بیٹھ گیا. ;میں نے ایک میگزین کو چھیڑا۔ ;1
آدمی نے مکھی پر حملہ کیا۔ ;effect;مکھی بھاگ گئی۔ ;مکھی ابھی تک ٹھہر گئی۔ ;0
اس شخص نے وصیت نامہ لکھا۔ ;cause;وہ مر رہا تھا. ;وہ بیوہ تھا. ;0
دوڑنے والے نے محسوس کیا کہ اس کا حریف اس سے آگے بڑھ رہا ہے۔ ;effect;وہ ریس سے باہر گر گیا. ;اس نے اپنی رفتار تیز کر دی۔ ;1
میں نے اس مسئلے پر غور سے سوچا۔ ;effect;میں نے مشورہ مانگا۔ ;میں نے ایک حل کے ساتھ آیا. ;1
مسافر ہلکے ہلکے پُل پر چلتا رہا۔ ;effect;وہ خوفزدہ محسوس کیا. ;وہ بہت خوش تھا۔ ;0
اس شخص نے ٹیم کی فتح کا اندازہ لگایا۔ ;effect;وہ اپنے دوستوں سے میچ دیکھنے کے لیے ملا۔ ;اس نے اپنے دوستوں کے ساتھ شرط لگائی۔ ;1
لڑکا سو نہیں سکا۔ ;effect;اس نے اپنی الارم گھڑی سیٹ کر دی۔ ;وہ بھیڑیں گنتا تھا۔ ;1
