Response:  Az első 6 órában 30 méh elhagyta a kaptárt, és a második 6 órában ebből 20 méh tért vissza. Azaz akkoriban 10 méh maradt ki a kaptárból. Azután a harmadik 6 órában a maradék 10 méh tért vissza, így most 20 méh van a kaptárban (10 + 10). A negyedik 6 órában pedig a maradék 5 méh tért vissza, tehát most 25 méh van a kaptárban (20 + 5). Az ötödik 6 órában a maradék 5 méh tért vissza, így most 30 méh van a kaptárban (25 + 5). Az utolsó 6 órában a maradék 5 méh tért vissza, tehazmost 35 méh van a kaptárban (30 + 5). Az összesen 35 méh volt a kaptárban a nap végén.
Response:  Az első lépésben Brittany és anyja 12 dollárért beleszólnak a múzeumba. Ezután Brittany anyja 8 dollárt ad a pénztárosnak, hogy fiukat beférjenek a múzeumba. Azaz Brittany anyja összesen 8 dollárt adott a pénztárosnak.
Response:  Charlie 3x más barátja van, mint Dorothy, tehát Charlie 3x 12 = 36 barátja van. Jamesnek négyszer annyi Facebook-barátja van, mint Dorothyéknél, tehén Jamesnek 4x 12 = 48 barátja van. Az összesített szám: 36 + 48 = 84 Facebook-barátja van James-nek.
Response:  Steve 3 mérföldre lakik az iskolától, tehát ha egy órás távot fut, akkor 3 mérföld x 5280 láb/mérföld = 16 320 láb lesz.  Tim 2 mérföldre lakik az iskolától, tehát ha egy órás távot fut, akkor 2 mérföld x 5280 láb/mérföld = 10 560 láb lesz.  Most figyelembe venve, hogy Steve messzebbre lakik, mint Tim, aki jobban gördeszkázik, a győztes Steve lesz. Azaz Tim 2 óra alatt 16 320 - 10 560 = 5760 láb megtéved, míg Steve 3 óra alatt 16 320 láb megtéved.
Response: 1. Napon 5 ember jött, és mindenki felfújta az egyikenő gumiabroncsait. Ebből a 5 embert 25 cent-et kaptak fizetésért. Azaz összesen 125 centet kaptak fizetésért. 2. Napon 3 ember jött, és mindenki felfújta a háromkerekű gumiabroncsait. Ebből a 3 embert is 25 cent-et kaptak fizetésért. Azaz összesen 75 centet kaptak fizetésért. 3. Napon egy ember egy egykerékpáros kerékpárral jött, és felfújta azt. Nem tudjuk, mennyit kapott fizetésért, mert nincs információ arról, hogy milyen volt a fizetési rendszer. Azaz összesen 200 centet kaptak fizetésért az összes ember. Az összesen 400 centet, amit az emberek kaptak fizetésért, megfelel a 25 centes felfújási díjnak, amelyet a szomszédok kaptak a gumiabroncsoknál való támadásnak.
Response:  Az első dobozban 6 süteny van (5+1), összesen 0,60 dollárral. A második dobozban 4 süteny van (3+1), összesen 0,40 dollárral.... Az utolsó dobozban 2 süteny van (2+0), összesen 0,20 dollárral. Összetették a összegét: 0,60 + 0,40 + 0,20 = 1,20 dollár. Carl 10 dolláron fizet, és az összeadásból kiderül, hogy Carl 1 dollárt kapott extra.
Response: 1. Dave vett egy csomag sült krumlit, amelyben 24 Krumpli volt. 2. Megette a tizenegyet, mielőtt az éhes sirály ellopta a csomagot. 3. Az éhes sirály felét emelte a sült krumplival, ami Dave-nek maradt. 4. A három galamb megette három sült krumplit, így most már csak nyolcvan maradt. 5. A mosómedve ellotta a kétharmad részét, tehát huszonkét maradt. 6. A hangyák elvitték az utolsó sült krumplit, így huszonhat maradt. Az összesen huszonhat sült krumplival kezdtem, amikor Dave megvette a csomagot.
Response:  Az első héten három órában (hétfőn) tanulhat Kimo. A második héten három órában (szerdán) tanulhat, mert a kérdés szerint kettő órával bővült az órarend. A harmadik héten három órában (pénteken) tanulhat, mert a kérdés szerint maradt meg a korábbi órarend. Az egyes hétek összesen 9 órát tesznek ki (3+3+3=9). Az egy fél év alatti órák számát a következőképpen lehet meghatározni: 16 het = 80 órához + 80 órához = 160 órához. Tehát Kimo az egy fél év alatt 160 órát tölti órákban.
"Response: 
Bill naponta 300 tekercset, azaz 4500 tekercs-hosszúságú süteményt süt. Az egyes tekercsek átlagos hossza 15 centi, így a teljes hosszuk 4500 x 15 = 67500 centi.
Mindazonáltal a croissants és a baguettes is hosszúak, és ezek a hosszakat is be kell számolnunk. A croissants átlagos hossza 15 centi, míg a baguettes átlagos hossza 60 centi. Az összes croissant hossza 120 x 15 = 1800 centi, míg az összes baguette hossza 60 x 60 = 3600 centi.
Ezért a összes sütemény hossza 67500 + 1800 + 3600 = 79100 centi.
Ha Bill naponta összeállítja a süteményeket, akkor a következő napon a sütemények maradéka leszben fog lenni, mert a hosszuk nem növekszik tovább. A maradék hossz 79100 / 2 = 39550 centi."
Response:  Az első héten a majmoknak 200/3 = 67 banánnyi élelem van szükségük (amit el is fogyasztanak). A második héten a majmoknak 67/2 = 33,5 banánnyi élelem marad (ami semmit sem fogyasztottak), mert a harmadik héten már nem lesz anyaguk a banánokból. A gorilláknek a második héten 400/2 = 200 banánnyi élelem van szübségük (amit el is fogyasztanak), mert a harmadik héten is csak egyharmada marad belőlük (azaz 200/3 = 66,67 banánnyi élelem). A páviánoknak a második héten 100/2 = 50 banánnyi élelem van szükségük (amit el is fogyasztanak), mert a harmadik héten is csak egyharmada marad belőlük (azaz 50/3 = 16,67 banánnyi élelem). Most figyelembe véve, hogy a majmok a második héten semmit sem fogyasztottak, a gorillák pedig 200 banánt fogyasztottak, a páviánok pedig 50 banánt fogyasztottak, azonnali szükségletük a következőképpen alakult ki: Majmok: 67 + 33,5 = 98,5 banán Majorok: 200 Banán Gorillák: 200 + 200 = 400 Banán Páviánok: 50 + 16,67 = 66,67 Banán Tehát most a majmoknak 98,5 banánnyi élelmet kellene rendelniük, a gorilláknak 400 banánnyi élelemet, míg a páviánoknak
Response:  Blake 15 alkalommal fut oda-vissza, azaz összesen 75 lépés (15 x 5).  Kelly 34 alkalommal fut a vonalhoz és vissza, tehát összesen 298 lépés (34 x 9). A győztes aki jobban futta a távlatot.
Response:  Raphael elment, hogy vegyen tanárfelszereléseket. Az első dolgot, a toltokat, 1,5 dollárért vette. A másodikat, a jegyzetfüzeteket, 4 dollárért vette. A harmadikat, a papírfelületet, 20 dollárért vette. Összesen hányszorosa van az összegnek, amit Raphael megtakarított.
Response:  Finn az első lépésben 11 vadászgombát lát a tóban. Azután három gomb kijön a liliomfoltból, így most Finn 8 vadászgombát lát a tóban. Ezután kettő gomb elbújik a kő alatt, tehát most Finn 6 vadászgombát lát a tóban.
Response:  Hétfőn a víz mélysége 5 méter volt, azaz ekkor a tartályben összesen 5 méter volt víz.  Kedden a víz mélysége 7 méter volt, azaz ekkor a tartályban összesen 9 méter (7 + 2) víz volt.  Szerdán a víz mélysége 3 méter volt, azaz ekkor a tartályban összesen 6 méter (3 + 3) víz volt. Azaz a víz szerdán 6 méteres mélységgel volt a tartályban.
Response:  Az első lépésben mindkét fiú 10 tengeri csillagot ejtett le a vízbe. Ezért az összesen 20 hal van a víz alatt. A második lépésben Locsin 5 tengeri csillagot ejtett le a vízbe, míg Anakin 6 tengeri csillagot ejtett le. Azaz Locsin 5 - 6 = -1 halat ejtett le a vízbe, míg Anakin 6 + 6 = 12 halat ejtett le a vízbe. A harmadik lépésben Locsin 3 tengeri lovat ejtett le a vízbe, míg Anakin 6 tengeri lovat ejtett le. Azaz Locsin 3 - 6 = -3 lovat ejtett le a vízbe, míg Anakin 6 + 6 = 12 lovat ejtett le a vízbe. A negyedik lépésben Locsin 2 bohóchalat ejtett le a vízbe, míg Anakin 3 bohóchalat ejtett le. Azaz Locsin 2 - 3 = -1 bohóchalat ejtett le a vízbe, míg Anakin 3 + 3 = 6 bohóchalat ejtett le a vízbe. Az összesen 20 + (-1) + 12 + 6 = 49 hal van a víz alatt.
Response:  Az első lépésben a zacskó golyót 20 dollárban adjuk meg. A második lépésben az ár 20%-os növekedést jelenti, tehát a harmadik hónapban a zacskó golyó 24 dollárt fog keresni (20 dollár x 1.2 = 24 dollár). A negyedik hónapban ismét nő az ár 20%-os növekedéssel, tehát a zacskó golyó 28 dollárt fog keresni (24 dollár x 1.2 = 28 dollár). Az ötödik hónapban ismét nő az ár 20%-os növekedéssel, tehát a zacskó golyó 32 dollárt fog keresni (28 dollár x 1.2 = 32 dollár). Az utolsó hónapban ismét nő az ár 20%-os növekedéssel, tehát a zacskó golyó 36 dollárt fog keresni (32 dollár x 1.2 = 36 dollár). Azaz a zacskó golyó 36 hónappal azután 36 dollárral kerülhet ki az árfolyamok alól.
Response:  Az első lépésben az összes játék értékeinek meghatározása: 5 piros autó = 20 dollár, 3 akción figurák = 15 dollár, egy baba = 5 dollár. Total: 40 dollár. Az második lépésben az akciófigurák értékeinek meghatározása: 3 akción figura = 15 dollár. Az harmadik lépésben az autók értékeinek meghatározása: 5 piros autó = 20 dollár. Az utolsó lépésben az ára, amit a babaért fizetnek: 4 dollár. Az összesen: 65 dollár.
Response: 1. Jackie eldönti, hogy saját maga fogja írni az adókat. Az adófizetések 3 órás munka lesz, amiből 35 dollár óránként veszíti az éves bevételeit. 2. Jackie döntött arról, hogy felbérel egy könyvelőt. A könyvelő 90 dollárért fogja elkészíteni az adókat. Most Jackienek marad 65 dollárral (35-90) az évadban.
Response:  Az első lépésben Elvira 1090 eurót fizetett a számítógépre. A második lépésben Elvira 157 eurót fizettek a szkennerre, 74 eurót a CD-égetőre és 102 eurót a nyomtatóra. Az összesen fizetett összeg 1823 euró. Az utolsó lépésben maradtak volna 1500 - 1823 = 277 euró.
Response:  Az első lépésben Sandra 9 tojást kap, és 3 tojást használ fel a spanyol flan készítéséhez. Ezért Sandra 6 tojást marad (9 - 3 = 6). A második lépésben Sandra 6 tojást kap, és 3 tojást használ fel a spanyol flan készítéséhez. Ezért Sandra 3 tojást marad (6 - 3 = 3). A harmadik lépésben Sandra 3 tojást kap, és 0 tojást használ fel a spanyol flan készítéséhez, mert már nem rendelnek tojásokat. Azaz Sandra összesen 3x=9 tojást kapott, és 3x=9 spanyol flantot készített az iskolai adománygyűjtéshez.
Response:  Most Sethnak 16 éve van, tehát most az ő koruk összege 32 lesz (Seth 16 + Brooke 24). Azaz Seth 16 évvel idősebb, mint amilyen korú volt egy évvel azelőtt.
Response:  Ethelnek 8 dollárt tartalmazó dolcsijai vannak, és Jimmynek 2 dollárral több van, mint neki. Azaz Jimmynek 10 dollárral több van, mint Ethelnek.
Response:  Ha naponta 30 km-t gyalogol, akkor heti összesen 210 km (30 km/nap x 7 nap). Azaz 145 mérföld (210 km / 1,6 km/mérfld) van egy héten.
Response:  Az egyenruhák ára 100 dollár, a sapka 25 dollár, a dzsekik pedig háromszor annyira kerülnek (azaz 75 dollár). Az összesen kerülő összeg therefore: $ 100 + $ 25 + $ 75 = $ 200. Therefore, the total cost of all the clothes is $ 200.
"Response: 
Jake az első lépcsőn 80 pókot lát, így egyenként 8 lábot. Az utolsó lépcsőn 3 ritka gerinctelenet lát, így egyenként 10 lábot. A teljes számlapja: 8 x 80 = 64 + 10 x 3 = 30 = 94 lábat."
Response: 1. Sally 32 éves, tehát a négy madár összes korát 32 + 32 = 64 évre tehetjük. 2. Sally 32 évvel idősebb a Vörös Nagyinál, tehén a Vörös Nagyi 64 - 32 = 32 évesek. 3. Sally 8 évvel fiatalabb a Négyes Sallynél, tehén a Négyes Sally 64 + 8 = 72 évesek. Azaz a négy madár összes korát 72 évre tehetjük.
Response:  Az első évben:  Havi minimumfizetés = $300 + $200 + $500 = $1000 50%-os növeléssel: $1000 x 1.5 = $1500  Azaz egy év alatt $1500-t kell fizetnie Jessicának.
Response:  Billy az első lépésben 5 másodpercre van, mert csak öt másodpercbe telik, hogy felvágja a krumlit. Az utolsó lépésben 1 percbe van, mert egy percbe telik, hogy a krumlit elkészítse a salátában. Az összes lépés időtartama 5 + 1 = 6 másodperc.
Response:  Az első gallonban 20 pohar volt, tehát az összesen 4 gallonban lévő 80 pohar (20 x 4 = 80). Az árak szerint a citrom 3 dollárba került, tehaz a profit 240 dollár (80 x 3 = 240). A cukor 2 dollárba került, tehaz a profit 160 dollár (80 x 2 = 160). Összetettben a profit 400 dollár (240 + 160 = 400).
Response:  Az első lépésben az összes versenyzőt (240 ázsiai és 80 japán) beosztjuk a három nemzetcsoporthoz. A második lépésben a kínaiakat (60 fiú + x lány) is beosztjuk ugyanazoknak a három nemzetcsopornaként. Most meg kell állapítani, hogy x értékét kell-e megadni, hogy a kínai női sportolók száma megfelelhessen a kínai férfi sportolóknak.
Response:  First step: Calculate the total amount of money that Zaid spends on rent and car fuel. Total amount = $1/4 x $6000 = $1500. Next, calculate the amount of money that he donates to his favorite charity. Amount = $1500 - ($1/3 x $1500) = $1050. Now, let's find out how much money is left for him after all these expenses. Remaining amount = $6000 - $1500 - $1050 = $3450. So, Zaid has $3450 left after paying all his bills and donating to his charity.
Response:  Az első lépésben Rani-t és Monic-ot meg kell adniuk (10 + 5 = 15). A második lépésben Bo-t meg kell adniuk (40 - 3 = 37). Most már mindenki összesen 15 + 37 = 52 rakja van.
Response:  Az első héten 5 órában = 5 x $ 10 = $ 50. A második héten 8 órában = 8 x $ 10 = $ 80. Összesen $ 130.
Response:  Az első lépésben a győztesnek 3/4-szeresen kell elérnie a szavazatokat, tehát 57 szavazatot kell (3/4 x 80 = 57). A második lépésben a vesztesnek 13 szavazattal kell maradnia (80 - 57 = 23), tehát a vesztes 23 szavazatot kapott.
Response:  Sandra rendelt 4-szer annyit piros rózsát, mint fehér szegfűt (lásd fent). Ezért kell, hogy Frednek 4-szer annyi piros rózsát adjunk át, hogy Sandra számára elég legyen. Azaz Frednek 32 piros rózsát kell kapnia (4 x 8 = 32).
Response:  Az első lépésben a kérdés adatai szerint Mark öt évvel volt idősebb Jan-nel szemben, tehát most Mark 35 évesek (mert öt évvel azelőtt Jan három évvel volt idősebb). Most Jan 30 évesek, tehaz most Jean 40 évesek (mert kettő évvel ezelőtt Mark öt évvel volt idősebb).
Response:  Az első csapatban minden futó 55 másodperc alatt futja meg a 400 méteres szakaszt, tehát összesen 210 másodperces időt takarnak (4 x 55 = 210). Az összesen eltelt időt a második csapat esetén lesz: 60 + 59 + 58 + 57 = 264 másodperc. Tehát a gyorsabb csapat 154 másodpercre (264 - 210) maradhat mögött.
Response:  Ha Jerry a kezdő helyzetben van, és minden lépésben három lehetőség van, akkor az esélye aránya, hogy 3-nál nagyobb számot dobjon, megegyezik az összes lehetséges szám való Dobásának esélyével. Azaz ha Jerry hatszor dönteni kell, akkor az esélye, hogy legalább háromszor páros számot dobjon, megegyezik az összes lehetséges szám való Dobásának esélyével. Tehát az esélye, hogy három vagy több páros számot dobjon, 1/6 = 0,17 évadas.
Response:  Az anyuka 20 almát szedett, mert Jenna is egyenlő számú almát szedett, mint az anyja. Azaz Jenna is 20 almát szedett.
Response:  First step: Let's count the number of mice in each cage. Each mouse gets 6 pieces of cheese, so if there are x mice in a cage, then the total number of pieces of cheese given to that cage is 6x. Since there are 10 cages in total, the total number of pieces of cheese given to all the cages is 6x + 60 (since there are 10 cages and each cage gets 6 pieces of cheese). Now, let's find out how many mice are in each cage by dividing the total number of pieces of cheese given to that cage by the number of pieces of cheese each mouse gets. So, if there are x mice in a cage, then we can write an equation like this: 6x = Total number of pieces of cheese given to that cage. Solving for x, we get: x = 10. Therefore, there are 10 mice in each cage.
Response:  Az első évben 2%-os havi kamat esik, tehát Benedictnek 100 x 2 = 200 dollárt kell fizetnie. A második évben is ugyanaz a kamatszám van, tehát Benedictnek 200 x 2 = 400 dollárt kell fizetnie. A harmadik évben pedig 2%-os havi kamat esik, tehaz Benedictnek 400 x 2 = 800 dollárt kell fizetnie. Az összesen 1600 dollár.
"Response:  Az első zsák értéke 2 dollár, mert a kereskedő 2 dollárt fizetett a farmernek a zsák eladásához. A második zsák értéke ismét 2 dollár, mert a kereskedő ismét 2 dollart fizetett a farmernek a zsák eladásához.... (lásd az ábraket)
Az utolsó zsák értéke pedig 1 dollár, mert a kereskedő már nem tudta tovább folytatni a számításokat, mert a 400 dolláros összegből csak 396 dollár maradt, mert a 4 dolláron felüli összeget a farmer kapja vissza a zsákokból.

Azaz a kereskedő 25 zsákot adott el."
Response:  A három barátünk összesen 69 dollárt fizetett (3 x 20,25 + 4,50). Tehát mindenki 23 dolláronos része van az összköltségnek (69 / 3 = 23).
Response:  Az első lépésben John három órában három órás munka esetén összesen 3 x 3 = 9 barackot gyűjt. A második lépésben egy perc alatt two barackses munka esetén összesen 2 x 60 = 120 barackot gyűjt. Most a harmadik lépésben is egy perc alatt két barackot gyűjt, tehát az összesen 120 + 2 = 122 barackot gyűjt.
"Response:  Az első lépésben a kacsákat az egységekbe osztjuk (tíz kacsa). Minden kacsa heti 1,5 kg rovart fogyaszt, tehát összesen 15 kg rovart kell, hogy fognak megtermelni. Most jegyzem le a számokat:

Tíz kacsa = 10 egységek
Mindенegység = 1,5 kg rovar
Total: 10 x 1,5 = 15 kg rovar

Tehát naponta tizenhat kilométernyi rovart kell, hogy a kacsák túléljenek."
Response:  Az első évben Tom tíz fat ültetett, így az összesen 10 x 10 = 100 fa van. Az egyes években 2 fatot kivágnak, tehát az összesen 100 - 2 = 98 fa marad meg. A tizedik évben 30% (30/100) = 30 fa pusztul el, tehaz az összesen 98 - 30 = 68 fa marad meg.
Response:  Az első napon (pénteken) a szomszédok 18 rózsaszín műanyag flamingót helyeztek el Sue udvarán. Ekkor összesen 18 flamingó volt kint. Az utolsó napon (vasárnap) a szomszédok további 18 rózsaszín műanyag flamingót tettek hozzá a gyűjteményhez. Most már összesen 36 flamingó volt kint.
Response: 1. A ceruzák összetett árát meghatározzuk: 2 x (ceruza ára + ceruza árának része) = 2 x (2 + 0,5) = 4 dollár. 2. Az egyes ceruzák számát meghatározva: 5 ceruza x 2 dollár = 10 dollár. 3. Az összesen elkelt ceruzák számát meghatározva: 10 dollár / 2 dollár/ceruza = 5 ceruza. Azaz Violetta 5 apró ceruzát kapott.
Response:  Az első lépésben a ceruza ára 1,20 dollár, azaz összesen 1,20 dollár van. A második lépésben a törlő ára 0,30 dollár, tehát összesen 1,50 dollár van. Most már a harmadik lépésben a toll ára ismeretlen, mert nem lehet tudni, hogy mennyi részét fogja kapta a Ceruza és Törlő párosból. Tehát a három lépésből álló számítás eredménye 1,50 +? =? dollár.
Response:  Az első étteremben 40/40 = 1 font sárgarépa marad, mert minden étterem 2 fontot kapott. A második étteremben is csak 1 font marad, mert az első étteremben már 1 font volt a maradék.... Az utolsó étteremben is csak 1 font marad, mert az előzőekben összesen 39 font sárgarépát használtak fel (40 - 1 = 39). Azaz a maradék 1 font sárgarépa lesz felhasználva.
Response:  Az összesen 23786 lakost 50%-kal meghatározva a férfiakat (8417) és a nőkat (9092) ismerjük. Most figyelembe venni kell, hogy az összesen 23786 lakosból 100%-tól kevesebb mint 50%-ot alkothatnak férfiak és nők. Tehát a maradékban lévő embereket (azaz a gyerekeket) számba kell vennie. Ha most a férfiak és nők arányát 50%-ra határozzuk, akkor a férfiak száma 8417/2 = 4208, a nők száma pedig 9092/2 = 4546 lesz. Azaz a gyerekek száma 4546 - 4208 = 335 fő lesz.
Response:  Az első hónapban Elaine 20 Pokémon kártyáját gyűjtötte össze, amelyeket 20 x $1 = $20 dolláros összeggel árult el. A második hónapban háromszor annyi pénzzel tért vissza, tehát 3 x $20 = $60 dolláron voltak. A harmadik hónapban kétszer annyi Pokémon kártyát gyűjtött össze, mint az előző two hónapban, tehát 20 + (20 - 20) = 40 Pokémon kártyában volt. Azaz összesen 80 Pokémon kártyája van Elaine-nak.
Response:  Az A kiadó 5 centtől kezdve fizet Marknak, tehát az első héten 5 x 100 = 500 Ft-t kap. A második héten az A kiadó 5 centjeivel ellentétben a B kiadó 10 centjet fizet Marknak, tehaz a második héten 10 x 100 = 1000 Ft-t kap. Most már mindkettőjüket kell meghatározniuk, hogy mennyit keres Mark egy héten...
Response:  Az első napon 5 vödörből 5 x 5 = 25 liter víz kerül a kúthoz. A második napon 6 - 5 = 1 vödör víz nélküli lesz, tehát az összes vízmennyiség 25 - 1 = 24 liter. Azaz naponta 24 liter vizet kap Baldur a kútból.
Response:  Az év első napja óta John 4 hét alatt 8000 dollárt keresett (4 x 2000 = 8000). Most figyelembe kell venni, hogy a 5%-os fizetésemelést is számba kell vennie. A fizetésemelés 1/12-szeres része van az egész évi fizetéseknek, tehát az év első napjától az utolsó napig tartó időszakban John 4 x 2000 = 8000 dollárt keresett. Az összesen kifizetett összeg therefore 8000 + 5000 = 13000 dollár.
Response:  A farm egy hektár területű, amely 5 tonna szőlőt termel évente. Az összes szőlőből 2 hordó bor készül. Ezért a farm évente 5 x 2 = 10 hordó borral rendelkezik.
Response:  Carl háromszor egy héten sajtot evett, tehát összesen 3 x 2 = 6 szem sajttal evett. Az egységekben van, mert azokon keresztül számolhatunk. A macaráéban is használtak sajtokat, de itt nem kellene feltétlenül számoltaniuk, mert az már bele van tartva a macárában. Azaz a válasz 6 + 0 = 6 szem sajthoz jut.
Response:  Az első zacskónál kilenc tollat találtuk, tehát az összes tolljanettinek 9 + (6 x 9) = 54 toll van.
Response:  Az első öt tesztről Brinley 89, 71, 92, 100 és 86 pontot szerzett. Ez az összesített eredmény 845 pont. Most Brinley egy második tesztről számolhat, amelyen 92 pontot szerzett. Azaz most Brinley összesített eredménye 928 pont (845 + 92). A következő teszten Brinley 86 pontot szerzett, tehátmost Brinley összesített eredménye most 1014 pont (928 + 86)....
Response:  Az első héten 7 nap van, és minden napon 25 km-t tesz meg, azaz összesen 175 km (25 km/nap x 7 nap). A második héten 7 nap is van, és minden napon 60 km-t tesz meg, azaz összesen 420 km (60 km/nap x 7 nap). Azaz Michael összesen 595 km-t tett meg (175 km + 420 km)
Response: 1. A csokoládék száma 25, tehát az összes tömeg 25 x 40 = 1000 gramm. 2. Az almák száma 80, tehát az összes tömeg 80 x 20 = 1600 gramm. Total: 1000 + 1600 = 2600 gramm.
Response:  Rose hétfőn 4 sütit vett, azaz összesen 4 x = 16 süteményt vett. Kedden 3 x = 9 süteményt vett. Szerdán 5 x = 20 süteményt vett, tehát összesen 9 + 20 = 29 süteményt vett mindhárom napon belül.
Response:  Az első lépésben húsz tucat csésze = 200 (mert 20 x 10 = 200). A második lépésben a csészeek összege = 6000 (mert 200 x 30 = 6000). Most ha húsz tucat csésze 1200 dollárral kevesebb, akkor a maradék összeg = 4800 (mert 6000 - 1200 = 4800). Azaz a csészeek megvásárlása 4800 dollárt embolizált.
Response:  Az első lépésben Sara 5 dollárt spórolt, mert az összes szomszédjuk gyermeke számára vigyázott. Ebből az anyagából 4 dollár volt a szüleinek fizetése, így maradt 1 dollár. A második lépésben Sara ismét 5 dollárt spórolt, mert az összes szomszédjuk gyermeke számára vigyázott. Ebből az anyagából 4 dollár volt a szüleinek fizetése, így maradt 1 dollár. A harmadik lépésben Sara 5 dollárt spórolt, mert az összes szomszédjuk gyermeke számára vigyázott. Ebből az anyagából 4 dollár volt a szüleinek fizetése, így maradt 1 dollár. A negyedik lépésben Sara 5 dollárt spórolt, mert az összes szomszédjuk gyermeke számára vigyázott. Ebből az anyagából 4 dollár volt a szüleinek fizetése, így maradt 1 dollár. Most Sara már 10 dollárt spórolt, tehát most már 5 dollárral rendelkezik, amiből a dzsek és a cipőt fizetheti.
"Response:  Jerry minden nap 42 tojást gyűjt, tehát az összes tojás számából megtudhatjuk, mennyi piros és mennyi fehér csirkéje van. Azaz: 
Jerry naponta 42 tojást gyűjt, tehát évente 12 havi napok van (mert naponta 30 nap). Az összes tojás száma így lesz: 
12 x 30 = 360 tojás.  Most figyelembe venniük kell, hogy a vörösek 5 tojást termelnek, míg a feherek 3 tojást. Tehát a vörösek által termelt tojások száma: 
5 x 30 = 150 tojás. Azaz a vörösek által termelt tojások száma majdnem háromszorosa a feherekét. most meg kell állapítani, mennyi piros és mennyi fehér csirkéje van. 
Most megadhatjuk a választ: 
Piros csirkék: 150/360 = 0,417 (kb. 41,7%) Fehér csirkék: 360 - 150 = 210 (kb. 68,3%)"
Response:  Az első lépésben 1 métert tesz meg, mert az egész pálya hossza 4 méternyi. A második lépésben is 1 métert tesz meg, mert az előző lépéssel összehasonlítva az út hossza ismét 4 méternyire nőtt. A harmadik lépésben is 1 métert tesz meg, és így folytatjuk. Most már a negyedik lépésben 2 métert tesz meg, mert az előző három lépéssel összehasonlítva az út hossza 8 méternyire nőtt. Az ötödik lépésben 3 métert tesz meg, mert az utolsó négy lépéssel összehasonlítva az út hossza 12 méternyire nőtt. Az idővel a következőképpen számolhatunk: 1 méter x 3 mérföld/órás sebesség = 3 mérföld (az első lépés) 3 mérföld x 1 óra = 3 mérföld (a második lépés)... 3 mérföld x 1 óra = 3 mérföld (a hetedik lépés)... 3 mérföld x 1 óra = 3 mérföld (a tizedik lépés)... 3 mérföld x 1 óra = 3 mérföld (a huszonegyedik lépés)...  Total: 3 × 15 = 45 mérföld. Therefore, Gary spends 45 miles walking in the park.
Response:  Az első napon 100 vásárló volt, tehát az összesen 200 vásárló (az összes három napon). A második napon 50-nel több ügyfél volt, tehát az összesen 250 vásárló (az összes három napon). A harmadik napon pedig 50-vel több ügyfél volt, tehát az összesen 300 vásárló (az összes három napon).
Response:  Az első lépés az, hogy meghatározzuk, mennyi víz volt akkor a nagy medenciben, amikor a kis medenceben csak 2 gallon/perc sebességsel ürítették ki a vizet. Ebből a tételből következik, hogy a nagy medencében most 8 gallon/perc sebességgel ürítenek (mert 4 perccel ezelőtt 2 gallon/perc volt). Most a kis medencében 4 gallon/perc sebességgel ürítenek, tehát itt most 4 + 2 = 6 gallon/perc víz van. Azaz a kis medencében most 6/4 = 1 és fél gallon víz van.
"Response:  Lori 320 dolláros cipőt és egy hozzá illő övet akarnak venni, amelyek összege 32 dollár. Azonban az ára nem egyszerűen 32 dollár, mert Lori csak 8 dollár óránként dolgozik. Azaz ha naponta 8 órában dolgozik, akkor mennyi időt kell dolgoznia, hogy elérje a célját. Az alábbiakban számítjuk ki a időt.
1. Ha Lori naponta 8 órában dolgozik, akkor naponta 8 x 7 = 56 órában dolgozik (mivel 1 nap 8 órás).
2. Most figyelembe véve, hogy Lori 320 dolláros cipőt és egy hozzá illő övet akar venni, amelyek összege 32 dollár, a következőket tehetjük:
Lori naponta 56 órában dolgozik, és az ára 32 dollár. Azaz Lori naponta 56 x 32 = 1728 dolláron dolgozik (mert 1 nap 8 órás).
Ha most Lori meghatározza, hogy milyen ideig kell dolgoznia, hogy elérje a célját, akkor azonnal megtudhatja, hogyan kell növelnie a munkahelyi jövedelmének mennyiségét, hogy elérje a célját.
Válasza: Lori naponta 1728 dolláron dolgozik, és az ára 32 dollár. Azaz Lori naponta 1728 / 32 = 54,69 órára van szüksége, hogy elérje a célját."
Response:  Az első évben nem fizettek semmit, mert csak 12 hónap után kezdik a csoportosítást. A második évben 165 dollárral fizettek, amelynek százaléka 10%, tehát 16,5 dollár volt az újbóli kölcsöntörlesztése. A harmadik évben ismét 165 dollárral fizettek, és most is 10%-ot kaptak vissza, tehaz 16,5 dollár lett az újbóli hátralévő egyenlege.... (továbbiakban ugyanúgy folytatjuk)... A tizedik évben 165 dollárral fizettek, és most is 10%-t kaptak vissza, tehaz 16,5 dollár lett az újbóli hátralévő egyenlege.... Az eleventeves évet is így számoltuk ki, és az utolsó évben is hasonlóan számoltuk ki a hátralévő egyenleget. Mostantól már könnyebben láthatjuk, hogy az összesen 347,5 dollár lesz Janeth hátralévő egyenlege.
Response:  Az első lépésben az adott információ szerint hat darab rózsa van a vázában. A második lépésben a dahliákkal kapcsolatos információk alapján hét darab dahlia van a vázában. Most mostannyé meg kell állapítani, hogy hány virág van a vázában összesen. Azaz, ha hat rózsa és hét dahlia van a vázában, akkor összesen... (hasonlóan számoljuk ki)...hány virág van a vázában!  Az eredményt felírhatja:  Virágok száma = 6 (a hat rózsa + a hét dahlia).
