question;A;B;C;answer;answer_abc
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe midfielder dwat, Bob jwe gadò, ak Claire jwe gòch. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Alice chanje pozisyon. Lè sa a, Bob ak Claire chanje pozisyon. Finalman, Alice ak Claire chanje pozisyon. Nan fen match la, Alice ap jwe ;midfielder dwat ;gadò ;zèl gòch ;gadò ;B
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe midfielder dwat, Bob jwe gadò, ak Claire jwe gòch. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Alice chanje pozisyon. Lè sa a, Bob ak Claire chanje pozisyon. Finalman, Alice ak Claire chanje pozisyon. Nan fen match la, Bob ap jwe ;midfielder dwat ;gadò ;zèl gòch ;midfielder dwat ;A
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe midfielder dwat, Bob jwe gadò, ak Claire jwe gòch. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Alice chanje pozisyon. Lè sa a, Bob ak Claire chanje pozisyon. Finalman, Alice ak Claire chanje pozisyon. Nan fen match la, Claire ap jwe ;midfielder dwat ;gadò ;zèl gòch ;zèl gòch ;C
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe midfielder gòch, Bob jwe gadò, ak Claire jwe zèl dwat. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Bob chanje pozisyon. Lè sa a, Claire ak Alice chanje pozisyon. Finalman, Alice ak Bob chanje pozisyon. Nan fen match la, Alice ap jwe ;zèl dwat ;gadò ;mizilye gòch ;zèl dwat ;A
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe midfielder gòch, Bob jwe gadò, ak Claire jwe zèl dwat. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Bob chanje pozisyon. Lè sa a, Claire ak Alice chanje pozisyon. Finalman, Alice ak Bob chanje pozisyon. Nan fen match la, Bob ap jwe ;zèl dwat ;gadò ;mizilye gòch ;gadò ;B
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe midfielder gòch, Bob jwe gadò, ak Claire jwe zèl dwat. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Bob chanje pozisyon. Lè sa a, Claire ak Alice chanje pozisyon. Finalman, Alice ak Bob chanje pozisyon. Nan fen match la, Claire ap jwe ;zèl dwat ;gadò ;mizilye gòch ;mizilye gòch ;C
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe zèl dwat, Bob jwe millieu dwat, ak Claire jwe defansè. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Bob ak Alice echanj pozisyon. Lè sa a, Alice ak Claire komès pozisyon. Finalman, Bob ak Claire chanje pozisyon. Nan fen match la, Alice ap jwe ;zèl dwat ;midfielder dwat ;plen do ;plen do ;C
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe zèl dwat, Bob jwe millieu dwat, ak Claire jwe defansè. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Bob ak Alice echanj pozisyon. Lè sa a, Alice ak Claire komès pozisyon. Finalman, Bob ak Claire chanje pozisyon. Nan fen match la, Bob ap jwe ;zèl dwat ;midfielder dwat ;plen do ;midfielder dwat ;B
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe zèl dwat, Bob jwe millieu dwat, ak Claire jwe defansè. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Bob ak Alice echanj pozisyon. Lè sa a, Alice ak Claire komès pozisyon. Finalman, Bob ak Claire chanje pozisyon. Nan fen match la, Claire ap jwe ;zèl dwat ;midfielder dwat ;plen do ;zèl dwat ;A
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe gad pòtay, Bob jwe animatè, ak Claire jwe midfielder dwat. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Bob ak Alice echanj pozisyon. Apre sa, Claire ak Bob chanje pozisyon yo. Finalman, Claire ak Alice chanje pozisyon. Nan fen match la, Alice ap jwe ;animatè ;midfielder dwat ;gadò ;gadò ;C
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe gad pòtay, Bob jwe animatè, ak Claire jwe midfielder dwat. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Bob ak Alice echanj pozisyon. Apre sa, Claire ak Bob chanje pozisyon yo. Finalman, Claire ak Alice chanje pozisyon. Nan fen match la, Bob ap jwe ;animatè ;midfielder dwat ;gadò ;midfielder dwat ;B
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe gad pòtay, Bob jwe animatè, ak Claire jwe midfielder dwat. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Bob ak Alice echanj pozisyon. Apre sa, Claire ak Bob chanje pozisyon yo. Finalman, Claire ak Alice chanje pozisyon. Nan fen match la, Claire ap jwe ;animatè ;midfielder dwat ;gadò ;animatè ;A
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe zèl dwat, Bob jwe millieu gòch, ak Claire jwe millieu santral. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Alice chanje pozisyon. Lè sa a, Bob ak Alice komès pozisyon. Finalman, Claire ak Bob chanje pozisyon. Nan fen match la, Alice ap jwe ;sant santral ;zèl dwat ;mizilye gòch ;mizilye gòch ;C
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe zèl dwat, Bob jwe millieu gòch, ak Claire jwe millieu santral. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Alice chanje pozisyon. Lè sa a, Bob ak Alice komès pozisyon. Finalman, Claire ak Bob chanje pozisyon. Nan fen match la, Bob ap jwe ;sant santral ;zèl dwat ;mizilye gòch ;zèl dwat ;B
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe zèl dwat, Bob jwe millieu gòch, ak Claire jwe millieu santral. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Alice chanje pozisyon. Lè sa a, Bob ak Alice komès pozisyon. Finalman, Claire ak Bob chanje pozisyon. Nan fen match la, Claire ap jwe ;sant santral ;zèl dwat ;mizilye gòch ;sant santral ;A
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe defansè, Bob jwe gadò, ak Claire jwe milye gòch. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Alice chanje pozisyon. Lè sa a, Bob ak Claire chanje pozisyon. Finalman, Alice ak Claire chanje pozisyon. Nan fen match la, Alice ap jwe ;gadò ;plen do ;mizilye gòch ;gadò ;A
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe defansè, Bob jwe gadò, ak Claire jwe milye gòch. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Alice chanje pozisyon. Lè sa a, Bob ak Claire chanje pozisyon. Finalman, Alice ak Claire chanje pozisyon. Nan fen match la, Bob ap jwe ;gadò ;plen do ;mizilye gòch ;plen do ;B
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe defansè, Bob jwe gadò, ak Claire jwe milye gòch. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Alice chanje pozisyon. Lè sa a, Bob ak Claire chanje pozisyon. Finalman, Alice ak Claire chanje pozisyon. Nan fen match la, Claire ap jwe ;gadò ;plen do ;mizilye gòch ;mizilye gòch ;C
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe gadyen, Bob jwe zèl gòch, ak Claire jwe midfielder dwat. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Alice chanje pozisyon. Lè sa a, Bob ak Claire chanje pozisyon. Finalman, Alice ak Bob chanje pozisyon. Nan fen match la, Alice ap jwe ;midfielder dwat ;gadò ;zèl gòch ;gadò ;B
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe gadyen, Bob jwe zèl gòch, ak Claire jwe midfielder dwat. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Alice chanje pozisyon. Lè sa a, Bob ak Claire chanje pozisyon. Finalman, Alice ak Bob chanje pozisyon. Nan fen match la, Bob ap jwe ;midfielder dwat ;gadò ;zèl gòch ;midfielder dwat ;A
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe gadyen, Bob jwe zèl gòch, ak Claire jwe midfielder dwat. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Alice chanje pozisyon. Lè sa a, Bob ak Claire chanje pozisyon. Finalman, Alice ak Bob chanje pozisyon. Nan fen match la, Claire ap jwe ;midfielder dwat ;gadò ;zèl gòch ;zèl gòch ;C
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe gadyen, Bob jwe millieu gòch, ak Claire jwe atakan. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Alice chanje pozisyon. Lè sa a, Alice ak Bob echanj pozisyon. Finalman, Bob ak Claire chanje pozisyon. Nan fen match la, Alice ap jwe ;atakan ;gadò ;mizilye gòch ;mizilye gòch ;C
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe gadyen, Bob jwe millieu gòch, ak Claire jwe atakan. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Alice chanje pozisyon. Lè sa a, Alice ak Bob echanj pozisyon. Finalman, Bob ak Claire chanje pozisyon. Nan fen match la, Bob ap jwe ;atakan ;gadò ;mizilye gòch ;gadò ;B
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe gadyen, Bob jwe millieu gòch, ak Claire jwe atakan. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Alice chanje pozisyon. Lè sa a, Alice ak Bob echanj pozisyon. Finalman, Bob ak Claire chanje pozisyon. Nan fen match la, Claire ap jwe ;atakan ;gadò ;mizilye gòch ;atakan ;A
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe zèl dwat, Bob jwe animatè, ak Claire jwe atakan. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Alice ak Claire komès pozisyon. Apre sa, Claire ak Bob chanje pozisyon yo. Finalman, Bob ak Alice chanje pozisyon. Nan fen match la, Alice ap jwe ;atakan ;animatè ;zèl dwat ;zèl dwat ;C
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe zèl dwat, Bob jwe animatè, ak Claire jwe atakan. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Alice ak Claire komès pozisyon. Apre sa, Claire ak Bob chanje pozisyon yo. Finalman, Bob ak Alice chanje pozisyon. Nan fen match la, Bob ap jwe ;atakan ;animatè ;zèl dwat ;atakan ;A
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe zèl dwat, Bob jwe animatè, ak Claire jwe atakan. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Alice ak Claire komès pozisyon. Apre sa, Claire ak Bob chanje pozisyon yo. Finalman, Bob ak Alice chanje pozisyon. Nan fen match la, Claire ap jwe ;atakan ;animatè ;zèl dwat ;animatè ;B
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe midfielder bò gòch, Bob jwe midfielder santral, ak Claire jwe benchwarmer. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Alice ak Bob echanj pozisyon. Lè sa a, Alice ak Claire komès pozisyon. Finalman, Alice ak Bob chanje pozisyon. Nan fen match la, Alice ap jwe ;chofe ban ;sant santral ;mizilye gòch ;mizilye gòch ;C
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe midfielder bò gòch, Bob jwe midfielder santral, ak Claire jwe benchwarmer. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Alice ak Bob echanj pozisyon. Lè sa a, Alice ak Claire komès pozisyon. Finalman, Alice ak Bob chanje pozisyon. Nan fen match la, Bob ap jwe ;chofe ban ;sant santral ;mizilye gòch ;chofe ban ;A
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe midfielder bò gòch, Bob jwe midfielder santral, ak Claire jwe benchwarmer. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Alice ak Bob echanj pozisyon. Lè sa a, Alice ak Claire komès pozisyon. Finalman, Alice ak Bob chanje pozisyon. Nan fen match la, Claire ap jwe ;chofe ban ;sant santral ;mizilye gòch ;sant santral ;B
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe sant santral midfielder, Bob jwe gadò pò, ak Claire jwe gòch winger. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Alice chanje pozisyon. Lè sa a, Alice ak Bob echanj pozisyon. Finalman, Claire ak Bob chanje pozisyon. Nan fen match la, Alice ap jwe ;sant santral ;gadò ;zèl gòch ;gadò ;B
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe sant santral midfielder, Bob jwe gadò pò, ak Claire jwe gòch winger. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Alice chanje pozisyon. Lè sa a, Alice ak Bob echanj pozisyon. Finalman, Claire ak Bob chanje pozisyon. Nan fen match la, Bob ap jwe ;sant santral ;gadò ;zèl gòch ;sant santral ;A
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe sant santral midfielder, Bob jwe gadò pò, ak Claire jwe gòch winger. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Alice chanje pozisyon. Lè sa a, Alice ak Bob echanj pozisyon. Finalman, Claire ak Bob chanje pozisyon. Nan fen match la, Claire ap jwe ;sant santral ;gadò ;zèl gòch ;zèl gòch ;C
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe defansè, Bob jwe lidè pompon, ak Claire jwe zèl gòch. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Alice ak Claire komès pozisyon. Lè sa a, Bob ak Alice komès pozisyon. Finalman, Bob ak Claire chanje pozisyon. Nan fen match la, Alice ap jwe ;animatè ;plen do ;zèl gòch ;animatè ;A
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe defansè, Bob jwe lidè pompon, ak Claire jwe zèl gòch. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Alice ak Claire komès pozisyon. Lè sa a, Bob ak Alice komès pozisyon. Finalman, Bob ak Claire chanje pozisyon. Nan fen match la, Bob ap jwe ;animatè ;plen do ;zèl gòch ;plen do ;B
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe defansè, Bob jwe lidè pompon, ak Claire jwe zèl gòch. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Alice ak Claire komès pozisyon. Lè sa a, Bob ak Alice komès pozisyon. Finalman, Bob ak Claire chanje pozisyon. Nan fen match la, Claire ap jwe ;animatè ;plen do ;zèl gòch ;zèl gòch ;C
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe sant santral midfielder, Bob jwe midfielder dwat, ak Claire jwe gadò. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Bob chanje pozisyon. Lè sa a, Claire ak Alice chanje pozisyon. Finalman, Bob ak Claire chanje pozisyon. Nan fen match la, Alice ap jwe ;sant santral ;midfielder dwat ;gadò ;midfielder dwat ;B
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe sant santral midfielder, Bob jwe midfielder dwat, ak Claire jwe gadò. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Bob chanje pozisyon. Lè sa a, Claire ak Alice chanje pozisyon. Finalman, Bob ak Claire chanje pozisyon. Nan fen match la, Bob ap jwe ;sant santral ;midfielder dwat ;gadò ;sant santral ;A
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe sant santral midfielder, Bob jwe midfielder dwat, ak Claire jwe gadò. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Bob chanje pozisyon. Lè sa a, Claire ak Alice chanje pozisyon. Finalman, Bob ak Claire chanje pozisyon. Nan fen match la, Claire ap jwe ;sant santral ;midfielder dwat ;gadò ;gadò ;C
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe midfielder dwat, Bob jwe midfielder santral, ak Claire jwe atakan. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Alice ak Bob echanj pozisyon. Lè sa a, Alice ak Claire komès pozisyon. Finalman, Bob ak Claire chanje pozisyon. Nan fen match la, Alice ap jwe ;atakan ;sant santral ;midfielder dwat ;atakan ;A
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe midfielder dwat, Bob jwe midfielder santral, ak Claire jwe atakan. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Alice ak Bob echanj pozisyon. Lè sa a, Alice ak Claire komès pozisyon. Finalman, Bob ak Claire chanje pozisyon. Nan fen match la, Bob ap jwe ;atakan ;sant santral ;midfielder dwat ;sant santral ;B
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe midfielder dwat, Bob jwe midfielder santral, ak Claire jwe atakan. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Alice ak Bob echanj pozisyon. Lè sa a, Alice ak Claire komès pozisyon. Finalman, Bob ak Claire chanje pozisyon. Nan fen match la, Claire ap jwe ;atakan ;sant santral ;midfielder dwat ;midfielder dwat ;C
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe defansè, Bob jwe lidè pompon, ak Claire jwe midfielder gòch. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Bob chanje pozisyon. Lè sa a, Claire ak Alice chanje pozisyon. Finalman, Bob ak Claire chanje pozisyon. Nan fen match la, Alice ap jwe ;animatè ;plen do ;mizilye gòch ;animatè ;A
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe defansè, Bob jwe lidè pompon, ak Claire jwe midfielder gòch. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Bob chanje pozisyon. Lè sa a, Claire ak Alice chanje pozisyon. Finalman, Bob ak Claire chanje pozisyon. Nan fen match la, Bob ap jwe ;animatè ;plen do ;mizilye gòch ;plen do ;B
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice jwe defansè, Bob jwe lidè pompon, ak Claire jwe midfielder gòch. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Bob chanje pozisyon. Lè sa a, Claire ak Alice chanje pozisyon. Finalman, Bob ak Claire chanje pozisyon. Nan fen match la, Claire ap jwe ;animatè ;plen do ;mizilye gòch ;mizilye gòch ;C
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice ap jwe atakè, Bob ap jwe gòch zèl, ak Claire ap jwe benchwarmer. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Alice chanje pozisyon. Lè sa a, Alice ak Bob echanj pozisyon. Finalman, Claire ak Alice chanje pozisyon. Nan fen match la, Alice ap jwe ;atakan ;chofe ban ;zèl gòch ;atakan ;A
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice ap jwe atakè, Bob ap jwe gòch zèl, ak Claire ap jwe benchwarmer. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Alice chanje pozisyon. Lè sa a, Alice ak Bob echanj pozisyon. Finalman, Claire ak Alice chanje pozisyon. Nan fen match la, Bob ap jwe ;atakan ;chofe ban ;zèl gòch ;chofe ban ;B
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice ap jwe atakè, Bob ap jwe gòch zèl, ak Claire ap jwe benchwarmer. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Alice chanje pozisyon. Lè sa a, Alice ak Bob echanj pozisyon. Finalman, Claire ak Alice chanje pozisyon. Nan fen match la, Claire ap jwe ;atakan ;chofe ban ;zèl gòch ;zèl gòch ;C
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen yon pozisyon: Alice jwe gad pò, Bob jwe sant santral, epi Claire jwe bank chofe. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Bob chanje pozisyon. Lè sa a, Alice ak Bob echanj pozisyon. Finalman, Bob ak Claire chanje pozisyon. Nan fen match la, Alice ap jwe ;chofe ban ;sant santral ;gadò ;chofe ban ;A
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen yon pozisyon: Alice jwe gad pò, Bob jwe sant santral, epi Claire jwe bank chofe. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Bob chanje pozisyon. Lè sa a, Alice ak Bob echanj pozisyon. Finalman, Bob ak Claire chanje pozisyon. Nan fen match la, Bob ap jwe ;chofe ban ;sant santral ;gadò ;sant santral ;B
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen yon pozisyon: Alice jwe gad pò, Bob jwe sant santral, epi Claire jwe bank chofe. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Claire ak Bob chanje pozisyon. Lè sa a, Alice ak Bob echanj pozisyon. Finalman, Bob ak Claire chanje pozisyon. Nan fen match la, Claire ap jwe ;chofe ban ;sant santral ;gadò ;gadò ;C
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice ap jwe midfielder gòch, Bob ap jwe back, ak Claire ap jwe midfielder dwat. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Alice ak Claire komès pozisyon. Lè sa a, Bob ak Alice komès pozisyon. Finalman, Claire ak Alice chanje pozisyon. Nan fen match la, Alice ap jwe ;midfielder dwat ;plen do ;mizilye gòch ;mizilye gòch ;C
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice ap jwe midfielder gòch, Bob ap jwe back, ak Claire ap jwe midfielder dwat. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Alice ak Claire komès pozisyon. Lè sa a, Bob ak Alice komès pozisyon. Finalman, Claire ak Alice chanje pozisyon. Nan fen match la, Bob ap jwe ;midfielder dwat ;plen do ;mizilye gòch ;midfielder dwat ;A
Alice, Bob, ak Claire se nan menm ekip nan yon match foutbòl. Nan kòmansman match la, yo chak asiyen nan yon pozisyon: Alice ap jwe midfielder gòch, Bob ap jwe back, ak Claire ap jwe midfielder dwat. Pandan jwèt la ap pwogrese, de jwè yo detanzantan chanje pozisyon yo. Premyèman, Alice ak Claire komès pozisyon. Lè sa a, Bob ak Alice komès pozisyon. Finalman, Claire ak Alice chanje pozisyon. Nan fen match la, Claire ap jwe ;midfielder dwat ;plen do ;mizilye gòch ;plen do ;B
