question;A;B;C;answer;answer_abc
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе мажоретка, Боб играе топлоглавник, а Клер играе ляв крило. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Клеър и Боб ще си разменят позициите. Тогава Клеър и Алис се размениха. Клеър и Боб се размениха. В края на мача, Боб играе ;топлогрейник ;Мажоретка ;Ляво крило ;Мажоретка ;B
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе мажоретка, Боб играе топлоглавник, а Клер играе ляв крило. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Клеър и Боб ще си разменят позициите. Тогава Клеър и Алис се размениха. Клеър и Боб се размениха. В края на мача, Клеър играе ;топлогрейник ;Мажоретка ;Ляво крило ;Ляво крило ;C
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе централен полузащитник, Боб играе резервна топлоиграчка, а Клер играе защитник. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Алис и Клеър ще си разменят позициите. След това Алис и Боб се размениха. Най-накрая, Алис и Клеър се размениха. В края на мача Алис играе ;топлогрейник ;центърен полузащитник ;Задната част ;центърен полузащитник ;B
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе централен полузащитник, Боб играе резервна топлоиграчка, а Клер играе защитник. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Алис и Клеър ще си разменят позициите. След това Алис и Боб се размениха. Най-накрая, Алис и Клеър се размениха. В края на мача, Боб играе ;топлогрейник ;центърен полузащитник ;Задната част ;Задната част ;C
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе централен полузащитник, Боб играе резервна топлоиграчка, а Клер играе защитник. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Алис и Клеър ще си разменят позициите. След това Алис и Боб се размениха. Най-накрая, Алис и Клеър се размениха. В края на мача, Клеър играе ;топлогрейник ;центърен полузащитник ;Задната част ;топлогрейник ;A
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе нападател, Боб играе десен крило, а Клеър играе десен полузащитник. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Алис и Клеър ще си разменят позициите. След това Боб и Алис се размениха. Най-накрая, Алис и Клеър се размениха. В края на мача Алис играе ;нападател ;десен крило ;десен полузащитник ;нападател ;A
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе нападател, Боб играе десен крило, а Клеър играе десен полузащитник. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Алис и Клеър ще си разменят позициите. След това Боб и Алис се размениха. Най-накрая, Алис и Клеър се размениха. В края на мача, Боб играе ;нападател ;десен крило ;десен полузащитник ;десен полузащитник ;C
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе нападател, Боб играе десен крило, а Клеър играе десен полузащитник. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Алис и Клеър ще си разменят позициите. След това Боб и Алис се размениха. Най-накрая, Алис и Клеър се размениха. В края на мача, Клеър играе ;нападател ;десен крило ;десен полузащитник ;десен крило ;B
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе нападател, Боб играе централен полузащитник, а Клеър играе ляв полузащитник. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Клеър и Боб ще си разменят позициите. Тогава Клеър и Алис се размениха. Накрая, Боб и Клеър се размениха. В края на мача Алис играе ;нападател ;центърен полузащитник ;левият полузащитник ;центърен полузащитник ;B
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе нападател, Боб играе централен полузащитник, а Клеър играе ляв полузащитник. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Клеър и Боб ще си разменят позициите. Тогава Клеър и Алис се размениха. Накрая, Боб и Клеър се размениха. В края на мача, Боб играе ;нападател ;центърен полузащитник ;левият полузащитник ;нападател ;A
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе нападател, Боб играе централен полузащитник, а Клеър играе ляв полузащитник. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Клеър и Боб ще си разменят позициите. Тогава Клеър и Алис се размениха. Накрая, Боб и Клеър се размениха. В края на мача, Клеър играе ;нападател ;центърен полузащитник ;левият полузащитник ;левият полузащитник ;C
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе левия крило, Боб играе мажоретка, а Клеър играе стопанин. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Боб и Алис се разменят. Тогава Боб и Клеър се размениха. Най-накрая, Алис и Клеър се размениха. В края на мача Алис играе ;топлогрейник ;Мажоретка ;Ляво крило ;Ляво крило ;C
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе левия крило, Боб играе мажоретка, а Клеър играе стопанин. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Боб и Алис се разменят. Тогава Боб и Клеър се размениха. Най-накрая, Алис и Клеър се размениха. В края на мача, Боб играе ;топлогрейник ;Мажоретка ;Ляво крило ;топлогрейник ;A
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе левия крило, Боб играе мажоретка, а Клеър играе стопанин. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Боб и Алис се разменят. Тогава Боб и Клеър се размениха. Най-накрая, Алис и Клеър се размениха. В края на мача, Клеър играе ;топлогрейник ;Мажоретка ;Ляво крило ;Мажоретка ;B
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе ляв полузащитник, Боб играе десен полузащитник, а Клеър играе вратар. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Боб и Алис се разменят. След това Алис и Клеър се размениха. Накрая, Боб и Алис се размениха. В края на мача Алис играе ;десен полузащитник ;вратар ;левият полузащитник ;левият полузащитник ;C
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе ляв полузащитник, Боб играе десен полузащитник, а Клеър играе вратар. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Боб и Алис се разменят. След това Алис и Клеър се размениха. Накрая, Боб и Алис се размениха. В края на мача, Боб играе ;десен полузащитник ;вратар ;левият полузащитник ;вратар ;B
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе ляв полузащитник, Боб играе десен полузащитник, а Клеър играе вратар. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Боб и Алис се разменят. След това Алис и Клеър се размениха. Накрая, Боб и Алис се размениха. В края на мача, Клеър играе ;десен полузащитник ;вратар ;левият полузащитник ;десен полузащитник ;A
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе десен крило, Боб играе нападател, а Клеър играе фулбек. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Боб и Алис се разменят. След това Алис и Клеър се размениха. Клеър и Боб се размениха. В края на мача Алис играе ;нападател ;десен крило ;Задната част ;Задната част ;C
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе десен крило, Боб играе нападател, а Клеър играе фулбек. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Боб и Алис се разменят. След това Алис и Клеър се размениха. Клеър и Боб се размениха. В края на мача, Боб играе ;нападател ;десен крило ;Задната част ;нападател ;A
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе десен крило, Боб играе нападател, а Клеър играе фулбек. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Боб и Алис се разменят. След това Алис и Клеър се размениха. Клеър и Боб се размениха. В края на мача, Клеър играе ;нападател ;десен крило ;Задната част ;десен крило ;B
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе вратар, Боб играе ляв крило, а Клер играе централен полузащитник. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Клеър и Боб ще си разменят позициите. След това Алис и Боб се размениха. Клеър и Алис се размениха. В края на мача Алис играе ;центърен полузащитник ;вратар ;Ляво крило ;Ляво крило ;C
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе вратар, Боб играе ляв крило, а Клер играе централен полузащитник. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Клеър и Боб ще си разменят позициите. След това Алис и Боб се размениха. Клеър и Алис се размениха. В края на мача, Боб играе ;центърен полузащитник ;вратар ;Ляво крило ;вратар ;B
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе вратар, Боб играе ляв крило, а Клер играе централен полузащитник. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Клеър и Боб ще си разменят позициите. След това Алис и Боб се размениха. Клеър и Алис се размениха. В края на мача, Клеър играе ;центърен полузащитник ;вратар ;Ляво крило ;центърен полузащитник ;A
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе десен полузащитник, Боб играе вратар, а Клер играе ляв крило. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Клеър и Алис ще си разменят позициите. Тогава Боб и Клеър се размениха. Най-накрая, Алис и Клеър се размениха. В края на мача Алис играе ;десен полузащитник ;вратар ;Ляво крило ;вратар ;B
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе десен полузащитник, Боб играе вратар, а Клер играе ляв крило. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Клеър и Алис ще си разменят позициите. Тогава Боб и Клеър се размениха. Най-накрая, Алис и Клеър се размениха. В края на мача, Боб играе ;десен полузащитник ;вратар ;Ляво крило ;десен полузащитник ;A
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе десен полузащитник, Боб играе вратар, а Клер играе ляв крило. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Клеър и Алис ще си разменят позициите. Тогава Боб и Клеър се размениха. Най-накрая, Алис и Клеър се размениха. В края на мача, Клеър играе ;десен полузащитник ;вратар ;Ляво крило ;Ляво крило ;C
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе ляв полузащитник, Боб играе вратар, а Клер играе десен крило. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Клеър и Боб ще си разменят позициите. Тогава Клеър и Алис се размениха. Накрая Алис и Боб си разменят позициите. В края на мача Алис играе ;десен крило ;вратар ;левият полузащитник ;десен крило ;A
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе ляв полузащитник, Боб играе вратар, а Клер играе десен крило. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Клеър и Боб ще си разменят позициите. Тогава Клеър и Алис се размениха. Накрая Алис и Боб си разменят позициите. В края на мача, Боб играе ;десен крило ;вратар ;левият полузащитник ;вратар ;B
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе ляв полузащитник, Боб играе вратар, а Клер играе десен крило. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Клеър и Боб ще си разменят позициите. Тогава Клеър и Алис се размениха. Накрая Алис и Боб си разменят позициите. В края на мача, Клеър играе ;десен крило ;вратар ;левият полузащитник ;левият полузащитник ;C
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе десен крило, Боб играе десен полузащитник, а Клер играе фулбек. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Боб и Алис се разменят. След това Алис и Клеър се размениха. Накрая, Боб и Клеър се размениха. В края на мача Алис играе ;десен крило ;десен полузащитник ;Задната част ;Задната част ;C
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе десен крило, Боб играе десен полузащитник, а Клер играе фулбек. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Боб и Алис се разменят. След това Алис и Клеър се размениха. Накрая, Боб и Клеър се размениха. В края на мача, Боб играе ;десен крило ;десен полузащитник ;Задната част ;десен полузащитник ;B
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе десен крило, Боб играе десен полузащитник, а Клер играе фулбек. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Боб и Алис се разменят. След това Алис и Клеър се размениха. Накрая, Боб и Клеър се размениха. В края на мача, Клеър играе ;десен крило ;десен полузащитник ;Задната част ;десен крило ;A
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача всеки от тях е назначен на позиция: Алис играе вратаря, Боб е мажоретка, а Клер е десен полузащитник. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Боб и Алис се разменят. Тогава Клеър и Боб си разменят позициите. Клеър и Алис се размениха. В края на мача Алис играе ;Мажоретка ;десен полузащитник ;вратар ;вратар ;C
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача всеки от тях е назначен на позиция: Алис играе вратаря, Боб е мажоретка, а Клер е десен полузащитник. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Боб и Алис се разменят. Тогава Клеър и Боб си разменят позициите. Клеър и Алис се размениха. В края на мача, Боб играе ;Мажоретка ;десен полузащитник ;вратар ;десен полузащитник ;B
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача всеки от тях е назначен на позиция: Алис играе вратаря, Боб е мажоретка, а Клер е десен полузащитник. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Боб и Алис се разменят. Тогава Клеър и Боб си разменят позициите. Клеър и Алис се размениха. В края на мача, Клеър играе ;Мажоретка ;десен полузащитник ;вратар ;Мажоретка ;A
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе в дясно крило, Боб играе в ляво полузападно, а Клеър играе в централно полузападно. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Клеър и Алис ще си разменят позициите. След това Боб и Алис се размениха. Клеър и Боб се размениха. В края на мача Алис играе ;центърен полузащитник ;десен крило ;левият полузащитник ;левият полузащитник ;C
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе в дясно крило, Боб играе в ляво полузападно, а Клеър играе в централно полузападно. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Клеър и Алис ще си разменят позициите. След това Боб и Алис се размениха. Клеър и Боб се размениха. В края на мача, Боб играе ;центърен полузащитник ;десен крило ;левият полузащитник ;десен крило ;B
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе в дясно крило, Боб играе в ляво полузападно, а Клеър играе в централно полузападно. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Клеър и Алис ще си разменят позициите. След това Боб и Алис се размениха. Клеър и Боб се размениха. В края на мача, Клеър играе ;центърен полузащитник ;десен крило ;левият полузащитник ;центърен полузащитник ;A
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе като защитник, Боб играе като вратар, а Клер играе като ляв полузащитник. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Клеър и Алис ще си разменят позициите. Тогава Боб и Клеър се размениха. Най-накрая, Алис и Клеър се размениха. В края на мача Алис играе ;вратар ;Задната част ;левият полузащитник ;вратар ;A
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе като защитник, Боб играе като вратар, а Клер играе като ляв полузащитник. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Клеър и Алис ще си разменят позициите. Тогава Боб и Клеър се размениха. Най-накрая, Алис и Клеър се размениха. В края на мача, Боб играе ;вратар ;Задната част ;левият полузащитник ;Задната част ;B
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе като защитник, Боб играе като вратар, а Клер играе като ляв полузащитник. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Клеър и Алис ще си разменят позициите. Тогава Боб и Клеър се размениха. Най-накрая, Алис и Клеър се размениха. В края на мача, Клеър играе ;вратар ;Задната част ;левият полузащитник ;левият полузащитник ;C
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе вратар, Боб играе ляв крило, а Клер играе десен полузащитник. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Клеър и Алис ще си разменят позициите. Тогава Боб и Клеър се размениха. Накрая Алис и Боб си разменят позициите. В края на мача Алис играе ;десен полузащитник ;вратар ;Ляво крило ;вратар ;B
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе вратар, Боб играе ляв крило, а Клер играе десен полузащитник. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Клеър и Алис ще си разменят позициите. Тогава Боб и Клеър се размениха. Накрая Алис и Боб си разменят позициите. В края на мача, Боб играе ;десен полузащитник ;вратар ;Ляво крило ;десен полузащитник ;A
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе вратар, Боб играе ляв крило, а Клер играе десен полузащитник. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Клеър и Алис ще си разменят позициите. Тогава Боб и Клеър се размениха. Накрая Алис и Боб си разменят позициите. В края на мача, Клеър играе ;десен полузащитник ;вратар ;Ляво крило ;Ляво крило ;C
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе вратар, Боб играе ляв полузащитник, а Клеър играе нападател. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Клеър и Алис ще си разменят позициите. След това Алис и Боб се размениха. Накрая, Боб и Клеър се размениха. В края на мача Алис играе ;нападател ;вратар ;левият полузащитник ;левият полузащитник ;C
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе вратар, Боб играе ляв полузащитник, а Клеър играе нападател. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Клеър и Алис ще си разменят позициите. След това Алис и Боб се размениха. Накрая, Боб и Клеър се размениха. В края на мача, Боб играе ;нападател ;вратар ;левият полузащитник ;вратар ;B
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе вратар, Боб играе ляв полузащитник, а Клеър играе нападател. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Клеър и Алис ще си разменят позициите. След това Алис и Боб се размениха. Накрая, Боб и Клеър се размениха. В края на мача, Клеър играе ;нападател ;вратар ;левият полузащитник ;нападател ;A
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе десен крило, Боб играе мажоретка, а Клеър играе нападател. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Алис и Клеър ще си разменят позициите. Тогава Клеър и Боб си разменят позициите. Накрая, Боб и Алис се размениха. В края на мача Алис играе ;нападател ;Мажоретка ;десен крило ;десен крило ;C
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе десен крило, Боб играе мажоретка, а Клеър играе нападател. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Алис и Клеър ще си разменят позициите. Тогава Клеър и Боб си разменят позициите. Накрая, Боб и Алис се размениха. В края на мача, Боб играе ;нападател ;Мажоретка ;десен крило ;нападател ;A
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе десен крило, Боб играе мажоретка, а Клеър играе нападател. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Алис и Клеър ще си разменят позициите. Тогава Клеър и Боб си разменят позициите. Накрая, Боб и Алис се размениха. В края на мача, Клеър играе ;нападател ;Мажоретка ;десен крило ;Мажоретка ;B
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе ляв полузащитник, Боб играе централен полузащитник, а Клеър играе резерва. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Алис и Боб се разменят. След това Алис и Клеър се размениха. Накрая Алис и Боб си разменят позициите. В края на мача Алис играе ;топлогрейник ;центърен полузащитник ;левият полузащитник ;левият полузащитник ;C
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе ляв полузащитник, Боб играе централен полузащитник, а Клеър играе резерва. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Алис и Боб се разменят. След това Алис и Клеър се размениха. Накрая Алис и Боб си разменят позициите. В края на мача, Боб играе ;топлогрейник ;центърен полузащитник ;левият полузащитник ;топлогрейник ;A
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе ляв полузащитник, Боб играе централен полузащитник, а Клеър играе резерва. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Алис и Боб се разменят. След това Алис и Клеър се размениха. Накрая Алис и Боб си разменят позициите. В края на мача, Клеър играе ;топлогрейник ;центърен полузащитник ;левият полузащитник ;центърен полузащитник ;B
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе централен полузащитник, Боб играе вратар, а Клер играе ляв крило. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Клеър и Алис ще си разменят позициите. След това Алис и Боб се размениха. Клеър и Боб се размениха. В края на мача Алис играе ;центърен полузащитник ;вратар ;Ляво крило ;вратар ;B
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе централен полузащитник, Боб играе вратар, а Клер играе ляв крило. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Клеър и Алис ще си разменят позициите. След това Алис и Боб се размениха. Клеър и Боб се размениха. В края на мача, Боб играе ;центърен полузащитник ;вратар ;Ляво крило ;центърен полузащитник ;A
Алис, Боб и Клеър са в един отбор за футболен мач. В началото на мача, всеки от тях е назначен на позиция: Алис играе централен полузащитник, Боб играе вратар, а Клер играе ляв крило. Докато играта продължава, двойките играчи понякога сменят позициите си. Първо, Клеър и Алис ще си разменят позициите. След това Алис и Боб се размениха. Клеър и Боб се размениха. В края на мача, Клеър играе ;центърен полузащитник ;вратар ;Ляво крило ;Ляво крило ;C
