question;A;B;C;answer;answer_abc
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է դիրք. Ալիսը խաղում է աջ թեւակեր, Բոբը խաղում է խրախուսող, իսկ Քլերը խաղում է հարձակվող: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Ալիսն ու Քլերը փոխանակում են իրենց դիրքերը: Այնուհետեւ Քլերը եւ Բոբը փոխանակում են իրենց դիրքերը: Վերջապես, Բոբն ու Ալիսը փոխանակում են դիրքերը: Մրցույթի վերջում Ալիսը խաղում է ;հարձակվող ;խրախուսող ;աջ թեւակեր ;աջ թեւակեր ;C
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է դիրք. Ալիսը խաղում է աջ թեւակեր, Բոբը խաղում է խրախուսող, իսկ Քլերը խաղում է հարձակվող: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Ալիսն ու Քլերը փոխանակում են իրենց դիրքերը: Այնուհետեւ Քլերը եւ Բոբը փոխանակում են իրենց դիրքերը: Վերջապես, Բոբն ու Ալիսը փոխանակում են դիրքերը: Մրցույթի վերջում Բոբը խաղում է ;հարձակվող ;խրախուսող ;աջ թեւակեր ;հարձակվող ;A
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է դիրք. Ալիսը խաղում է աջ թեւակեր, Բոբը խաղում է խրախուսող, իսկ Քլերը խաղում է հարձակվող: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Ալիսն ու Քլերը փոխանակում են իրենց դիրքերը: Այնուհետեւ Քլերը եւ Բոբը փոխանակում են իրենց դիրքերը: Վերջապես, Բոբն ու Ալիսը փոխանակում են դիրքերը: Մրցույթի վերջում Քլերը խաղում է ;հարձակվող ;խրախուսող ;աջ թեւակեր ;խրախուսող ;B
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է իր դիրքը. Ալիսը խաղում է ձախ կիսապաշտպան, Բոբը խաղում է կենտրոնական կիսապաշտպան, իսկ Քլերը խաղում է նստարանային ջերմացողը: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Ալիսն ու Բոբը փոխանակում են դիրքերը: Այնուհետեւ, Ալիսն ու Քլերը փոխանակում են իրենց դիրքերը: Վերջապես Ալիսն ու Բոբը փոխանակում են դիրքերը: Մրցույթի վերջում Ալիսը խաղում է ;նստարանային ջերմացիչ ;կենտրոնական կիսապաշտպան ;ձախ կիսապաշտպան ;ձախ կիսապաշտպան ;C
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է իր դիրքը. Ալիսը խաղում է ձախ կիսապաշտպան, Բոբը խաղում է կենտրոնական կիսապաշտպան, իսկ Քլերը խաղում է նստարանային ջերմացողը: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Ալիսն ու Բոբը փոխանակում են դիրքերը: Այնուհետեւ, Ալիսն ու Քլերը փոխանակում են իրենց դիրքերը: Վերջապես Ալիսն ու Բոբը փոխանակում են դիրքերը: Մրցույթի վերջում Բոբը խաղում է ;նստարանային ջերմացիչ ;կենտրոնական կիսապաշտպան ;ձախ կիսապաշտպան ;նստարանային ջերմացիչ ;A
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է իր դիրքը. Ալիսը խաղում է ձախ կիսապաշտպան, Բոբը խաղում է կենտրոնական կիսապաշտպան, իսկ Քլերը խաղում է նստարանային ջերմացողը: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Ալիսն ու Բոբը փոխանակում են դիրքերը: Այնուհետեւ, Ալիսն ու Քլերը փոխանակում են իրենց դիրքերը: Վերջապես Ալիսն ու Բոբը փոխանակում են դիրքերը: Մրցույթի վերջում Քլերը խաղում է ;նստարանային ջերմացիչ ;կենտրոնական կիսապաշտպան ;ձախ կիսապաշտպան ;կենտրոնական կիսապաշտպան ;B
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է իր դիրքը. Ալիսը խաղում է կենտրոնական կիսապաշտպան, Բոբը' դարպասապահ, իսկ Քլերը' ձախ թեւակեր: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Քլերը եւ Ալիսը փոխանակում են իրենց դիրքերը: Այնուհետեւ Ալիսն ու Բոբը փոխանակում են դիրքերը: Վերջապես, Քլերը եւ Բոբը փոխանակում են դիրքերը: Մրցույթի վերջում Ալիսը խաղում է ;կենտրոնական կիսապաշտպան ;դարպասապահ ;ձախ թեւակիր ;դարպասապահ ;B
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է իր դիրքը. Ալիսը խաղում է կենտրոնական կիսապաշտպան, Բոբը' դարպասապահ, իսկ Քլերը' ձախ թեւակեր: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Քլերը եւ Ալիսը փոխանակում են իրենց դիրքերը: Այնուհետեւ Ալիսն ու Բոբը փոխանակում են դիրքերը: Վերջապես, Քլերը եւ Բոբը փոխանակում են դիրքերը: Մրցույթի վերջում Բոբը խաղում է ;կենտրոնական կիսապաշտպան ;դարպասապահ ;ձախ թեւակիր ;կենտրոնական կիսապաշտպան ;A
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է իր դիրքը. Ալիսը խաղում է կենտրոնական կիսապաշտպան, Բոբը' դարպասապահ, իսկ Քլերը' ձախ թեւակեր: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Քլերը եւ Ալիսը փոխանակում են իրենց դիրքերը: Այնուհետեւ Ալիսն ու Բոբը փոխանակում են դիրքերը: Վերջապես, Քլերը եւ Բոբը փոխանակում են դիրքերը: Մրցույթի վերջում Քլերը խաղում է ;կենտրոնական կիսապաշտպան ;դարպասապահ ;ձախ թեւակիր ;ձախ թեւակիր ;C
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է իր դիրքը. Ալիսը խաղում է ֆուլբեք, Բոբը խաղում է խրախուսող, իսկ Քլերը խաղում է ձախ թեւակեր: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Ալիսն ու Քլերը փոխանակում են իրենց դիրքերը: Այնուհետեւ Բոբն ու Ալիսը փոխանակում են դիրքերը: Վերջապես Բոբն ու Քլերը փոխանակում են իրենց դիրքերը: Մրցույթի վերջում Ալիսը խաղում է ;խրախուսող ;թիկունքի ;ձախ թեւակիր ;խրախուսող ;A
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է իր դիրքը. Ալիսը խաղում է ֆուլբեք, Բոբը խաղում է խրախուսող, իսկ Քլերը խաղում է ձախ թեւակեր: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Ալիսն ու Քլերը փոխանակում են իրենց դիրքերը: Այնուհետեւ Բոբն ու Ալիսը փոխանակում են դիրքերը: Վերջապես Բոբն ու Քլերը փոխանակում են իրենց դիրքերը: Մրցույթի վերջում Բոբը խաղում է ;խրախուսող ;թիկունքի ;ձախ թեւակիր ;թիկունքի ;B
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է իր դիրքը. Ալիսը խաղում է ֆուլբեք, Բոբը խաղում է խրախուսող, իսկ Քլերը խաղում է ձախ թեւակեր: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Ալիսն ու Քլերը փոխանակում են իրենց դիրքերը: Այնուհետեւ Բոբն ու Ալիսը փոխանակում են դիրքերը: Վերջապես Բոբն ու Քլերը փոխանակում են իրենց դիրքերը: Մրցույթի վերջում Քլերը խաղում է ;խրախուսող ;թիկունքի ;ձախ թեւակիր ;ձախ թեւակիր ;C
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է իր դիրքը. Ալիսը խաղում է կենտրոնական կիսապաշտպան, Բոբը' աջ կիսապաշտպան, իսկ Քլերը' դարպասապահ: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Քլերը եւ Բոբը փոխանակում են դիրքերը: Այնուհետեւ, Քլերը եւ Ալիսը փոխանակում են իրենց դիրքերը: Վերջապես Բոբն ու Քլերը փոխանակում են իրենց դիրքերը: Մրցույթի վերջում Ալիսը խաղում է ;կենտրոնական կիսապաշտպան ;աջ կիսապաշտպան ;դարպասապահ ;աջ կիսապաշտպան ;B
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է իր դիրքը. Ալիսը խաղում է կենտրոնական կիսապաշտպան, Բոբը' աջ կիսապաշտպան, իսկ Քլերը' դարպասապահ: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Քլերը եւ Բոբը փոխանակում են դիրքերը: Այնուհետեւ, Քլերը եւ Ալիսը փոխանակում են իրենց դիրքերը: Վերջապես Բոբն ու Քլերը փոխանակում են իրենց դիրքերը: Մրցույթի վերջում Բոբը խաղում է ;կենտրոնական կիսապաշտպան ;աջ կիսապաշտպան ;դարպասապահ ;կենտրոնական կիսապաշտպան ;A
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է իր դիրքը. Ալիսը խաղում է կենտրոնական կիսապաշտպան, Բոբը' աջ կիսապաշտպան, իսկ Քլերը' դարպասապահ: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Քլերը եւ Բոբը փոխանակում են դիրքերը: Այնուհետեւ, Քլերը եւ Ալիսը փոխանակում են իրենց դիրքերը: Վերջապես Բոբն ու Քլերը փոխանակում են իրենց դիրքերը: Մրցույթի վերջում Քլերը խաղում է ;կենտրոնական կիսապաշտպան ;աջ կիսապաշտպան ;դարպասապահ ;դարպասապահ ;C
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է դիրք. Ալիսը խաղում է աջ կիսապաշտպան, Բոբը խաղում է կենտրոնական կիսապաշտպան, իսկ Քլերը խաղում է հարձակվող: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Ալիսն ու Բոբը փոխանակում են դիրքերը: Այնուհետեւ, Ալիսն ու Քլերը փոխանակում են իրենց դիրքերը: Վերջապես Բոբն ու Քլերը փոխանակում են իրենց դիրքերը: Մրցույթի վերջում Ալիսը խաղում է ;հարձակվող ;կենտրոնական կիսապաշտպան ;աջ կիսապաշտպան ;հարձակվող ;A
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է դիրք. Ալիսը խաղում է աջ կիսապաշտպան, Բոբը խաղում է կենտրոնական կիսապաշտպան, իսկ Քլերը խաղում է հարձակվող: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Ալիսն ու Բոբը փոխանակում են դիրքերը: Այնուհետեւ, Ալիսն ու Քլերը փոխանակում են իրենց դիրքերը: Վերջապես Բոբն ու Քլերը փոխանակում են իրենց դիրքերը: Մրցույթի վերջում Բոբը խաղում է ;հարձակվող ;կենտրոնական կիսապաշտպան ;աջ կիսապաշտպան ;կենտրոնական կիսապաշտպան ;B
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է դիրք. Ալիսը խաղում է աջ կիսապաշտպան, Բոբը խաղում է կենտրոնական կիսապաշտպան, իսկ Քլերը խաղում է հարձակվող: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Ալիսն ու Բոբը փոխանակում են դիրքերը: Այնուհետեւ, Ալիսն ու Քլերը փոխանակում են իրենց դիրքերը: Վերջապես Բոբն ու Քլերը փոխանակում են իրենց դիրքերը: Մրցույթի վերջում Քլերը խաղում է ;հարձակվող ;կենտրոնական կիսապաշտպան ;աջ կիսապաշտպան ;աջ կիսապաշտպան ;C
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է իր դիրքը. Ալիսը խաղում է ֆուլբեք, Բոբը խաղում է խրախուսող, իսկ Քլերը խաղում է ձախ կիսապաշտպան: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Քլերը եւ Բոբը փոխանակում են դիրքերը: Այնուհետեւ, Քլերը եւ Ալիսը փոխանակում են իրենց դիրքերը: Վերջապես Բոբն ու Քլերը փոխանակում են իրենց դիրքերը: Մրցույթի վերջում Ալիսը խաղում է ;խրախուսող ;թիկունքի ;ձախ կիսապաշտպան ;խրախուսող ;A
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է իր դիրքը. Ալիսը խաղում է ֆուլբեք, Բոբը խաղում է խրախուսող, իսկ Քլերը խաղում է ձախ կիսապաշտպան: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Քլերը եւ Բոբը փոխանակում են դիրքերը: Այնուհետեւ, Քլերը եւ Ալիսը փոխանակում են իրենց դիրքերը: Վերջապես Բոբն ու Քլերը փոխանակում են իրենց դիրքերը: Մրցույթի վերջում Բոբը խաղում է ;խրախուսող ;թիկունքի ;ձախ կիսապաշտպան ;թիկունքի ;B
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է իր դիրքը. Ալիսը խաղում է ֆուլբեք, Բոբը խաղում է խրախուսող, իսկ Քլերը խաղում է ձախ կիսապաշտպան: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Քլերը եւ Բոբը փոխանակում են դիրքերը: Այնուհետեւ, Քլերը եւ Ալիսը փոխանակում են իրենց դիրքերը: Վերջապես Բոբն ու Քլերը փոխանակում են իրենց դիրքերը: Մրցույթի վերջում Քլերը խաղում է ;խրախուսող ;թիկունքի ;ձախ կիսապաշտպան ;ձախ կիսապաշտպան ;C
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է դիրք. Ալիսը խաղում է հարձակվողի, Բոբը' ձախ թեւակալի, իսկ Քլերը' նստարանային ջերմացողի դերում: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Քլերը եւ Ալիսը փոխանակում են իրենց դիրքերը: Այնուհետեւ Ալիսն ու Բոբը փոխանակում են դիրքերը: Վերջապես, Քլերը եւ Ալիսը փոխանակում են իրենց դիրքերը: Մրցույթի վերջում Ալիսը խաղում է ;հարձակվող ;նստարանային ջերմացիչ ;ձախ թեւակիր ;հարձակվող ;A
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է դիրք. Ալիսը խաղում է հարձակվողի, Բոբը' ձախ թեւակալի, իսկ Քլերը' նստարանային ջերմացողի դերում: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Քլերը եւ Ալիսը փոխանակում են իրենց դիրքերը: Այնուհետեւ Ալիսն ու Բոբը փոխանակում են դիրքերը: Վերջապես, Քլերը եւ Ալիսը փոխանակում են իրենց դիրքերը: Մրցույթի վերջում Բոբը խաղում է ;հարձակվող ;նստարանային ջերմացիչ ;ձախ թեւակիր ;նստարանային ջերմացիչ ;B
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է դիրք. Ալիսը խաղում է հարձակվողի, Բոբը' ձախ թեւակալի, իսկ Քլերը' նստարանային ջերմացողի դերում: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Քլերը եւ Ալիսը փոխանակում են իրենց դիրքերը: Այնուհետեւ Ալիսն ու Բոբը փոխանակում են դիրքերը: Վերջապես, Քլերը եւ Ալիսը փոխանակում են իրենց դիրքերը: Մրցույթի վերջում Քլերը խաղում է ;հարձակվող ;նստարանային ջերմացիչ ;ձախ թեւակիր ;ձախ թեւակիր ;C
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է իր դիրքը. Ալիսը խաղում է դարպասապահի, Բոբը խաղում է կենտրոնական կիսապաշտպանի, իսկ Քլերը խաղում է նստարանային ջերմացողի: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Քլերը եւ Բոբը փոխանակում են դիրքերը: Այնուհետեւ Ալիսն ու Բոբը փոխանակում են դիրքերը: Վերջապես Բոբն ու Քլերը փոխանակում են իրենց դիրքերը: Մրցույթի վերջում Ալիսը խաղում է ;նստարանային ջերմացիչ ;կենտրոնական կիսապաշտպան ;դարպասապահ ;նստարանային ջերմացիչ ;A
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է իր դիրքը. Ալիսը խաղում է դարպասապահի, Բոբը խաղում է կենտրոնական կիսապաշտպանի, իսկ Քլերը խաղում է նստարանային ջերմացողի: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Քլերը եւ Բոբը փոխանակում են դիրքերը: Այնուհետեւ Ալիսն ու Բոբը փոխանակում են դիրքերը: Վերջապես Բոբն ու Քլերը փոխանակում են իրենց դիրքերը: Մրցույթի վերջում Բոբը խաղում է ;նստարանային ջերմացիչ ;կենտրոնական կիսապաշտպան ;դարպասապահ ;կենտրոնական կիսապաշտպան ;B
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է իր դիրքը. Ալիսը խաղում է դարպասապահի, Բոբը խաղում է կենտրոնական կիսապաշտպանի, իսկ Քլերը խաղում է նստարանային ջերմացողի: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Քլերը եւ Բոբը փոխանակում են դիրքերը: Այնուհետեւ Ալիսն ու Բոբը փոխանակում են դիրքերը: Վերջապես Բոբն ու Քլերը փոխանակում են իրենց դիրքերը: Մրցույթի վերջում Քլերը խաղում է ;նստարանային ջերմացիչ ;կենտրոնական կիսապաշտպան ;դարպասապահ ;դարպասապահ ;C
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է դիրք. Ալիսը խաղում է ձախ կիսապաշտպան, Բոբը խաղում է ֆուլբակ, իսկ Քլերը խաղում է աջ կիսապաշտպան: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Ալիսն ու Քլերը փոխանակում են իրենց դիրքերը: Այնուհետեւ Բոբն ու Ալիսը փոխանակում են դիրքերը: Վերջապես, Քլերը եւ Ալիսը փոխանակում են իրենց դիրքերը: Մրցույթի վերջում Ալիսը խաղում է ;աջ կիսապաշտպան ;թիկունքի ;ձախ կիսապաշտպան ;ձախ կիսապաշտպան ;C
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է դիրք. Ալիսը խաղում է ձախ կիսապաշտպան, Բոբը խաղում է ֆուլբակ, իսկ Քլերը խաղում է աջ կիսապաշտպան: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Ալիսն ու Քլերը փոխանակում են իրենց դիրքերը: Այնուհետեւ Բոբն ու Ալիսը փոխանակում են դիրքերը: Վերջապես, Քլերը եւ Ալիսը փոխանակում են իրենց դիրքերը: Մրցույթի վերջում Բոբը խաղում է ;աջ կիսապաշտպան ;թիկունքի ;ձախ կիսապաշտպան ;աջ կիսապաշտպան ;A
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է դիրք. Ալիսը խաղում է ձախ կիսապաշտպան, Բոբը խաղում է ֆուլբակ, իսկ Քլերը խաղում է աջ կիսապաշտպան: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Ալիսն ու Քլերը փոխանակում են իրենց դիրքերը: Այնուհետեւ Բոբն ու Ալիսը փոխանակում են դիրքերը: Վերջապես, Քլերը եւ Ալիսը փոխանակում են իրենց դիրքերը: Մրցույթի վերջում Քլերը խաղում է ;աջ կիսապաշտպան ;թիկունքի ;ձախ կիսապաշտպան ;թիկունքի ;B
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է իր դիրքը. Ալիսը խաղում է ձախ թեւակալի, Բոբը խաղում է խրախուսիչի, իսկ Քլերը խաղում է ձախ կիսապաշտպանի: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Բոբն ու Քլերը փոխանակում են իրենց դիրքերը: Այնուհետեւ, Քլերը եւ Ալիսը փոխանակում են իրենց դիրքերը: Վերջապես, Բոբն ու Ալիսը փոխանակում են դիրքերը: Մրցույթի վերջում Ալիսը խաղում է ;խրախուսող ;ձախ կիսապաշտպան ;ձախ թեւակիր ;ձախ կիսապաշտպան ;B
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է իր դիրքը. Ալիսը խաղում է ձախ թեւակալի, Բոբը խաղում է խրախուսիչի, իսկ Քլերը խաղում է ձախ կիսապաշտպանի: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Բոբն ու Քլերը փոխանակում են իրենց դիրքերը: Այնուհետեւ, Քլերը եւ Ալիսը փոխանակում են իրենց դիրքերը: Վերջապես, Բոբն ու Ալիսը փոխանակում են դիրքերը: Մրցույթի վերջում Բոբը խաղում է ;խրախուսող ;ձախ կիսապաշտպան ;ձախ թեւակիր ;խրախուսող ;A
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է իր դիրքը. Ալիսը խաղում է ձախ թեւակալի, Բոբը խաղում է խրախուսիչի, իսկ Քլերը խաղում է ձախ կիսապաշտպանի: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Բոբն ու Քլերը փոխանակում են իրենց դիրքերը: Այնուհետեւ, Քլերը եւ Ալիսը փոխանակում են իրենց դիրքերը: Վերջապես, Բոբն ու Ալիսը փոխանակում են դիրքերը: Մրցույթի վերջում Քլերը խաղում է ;խրախուսող ;ձախ կիսապաշտպան ;ձախ թեւակիր ;ձախ թեւակիր ;C
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է դիրք. Ալիսը խաղում է կենտրոնական կիսապաշտպան, Բոբը խաղում է աջ կիսապաշտպան, իսկ Քլերը խաղում է հարձակվող: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Բոբը եւ Ալիսը փոխանակում են դիրքերը: Այնուհետեւ Քլերը եւ Բոբը փոխանակում են իրենց դիրքերը: Վերջապես Ալիսն ու Բոբը փոխանակում են դիրքերը: Մրցույթի վերջում Ալիսը խաղում է ;հարձակվող ;կենտրոնական կիսապաշտպան ;աջ կիսապաշտպան ;հարձակվող ;A
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է դիրք. Ալիսը խաղում է կենտրոնական կիսապաշտպան, Բոբը խաղում է աջ կիսապաշտպան, իսկ Քլերը խաղում է հարձակվող: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Բոբը եւ Ալիսը փոխանակում են դիրքերը: Այնուհետեւ Քլերը եւ Բոբը փոխանակում են իրենց դիրքերը: Վերջապես Ալիսն ու Բոբը փոխանակում են դիրքերը: Մրցույթի վերջում Բոբը խաղում է ;հարձակվող ;կենտրոնական կիսապաշտպան ;աջ կիսապաշտպան ;աջ կիսապաշտպան ;C
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է դիրք. Ալիսը խաղում է կենտրոնական կիսապաշտպան, Բոբը խաղում է աջ կիսապաշտպան, իսկ Քլերը խաղում է հարձակվող: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Բոբը եւ Ալիսը փոխանակում են դիրքերը: Այնուհետեւ Քլերը եւ Բոբը փոխանակում են իրենց դիրքերը: Վերջապես Ալիսն ու Բոբը փոխանակում են դիրքերը: Մրցույթի վերջում Քլերը խաղում է ;հարձակվող ;կենտրոնական կիսապաշտպան ;աջ կիսապաշտպան ;կենտրոնական կիսապաշտպան ;B
Ալիսը, Բոբը եւ Քլերը նույն թիմում են ֆուտբոլային խաղում: Մրցույթի սկզբում նրանցից յուրաքանչյուրին տրվում է իր դիրքը. Ալիսը խաղում է դարպասապահի, Բոբը' ձախ թեւակալի, իսկ Քլերը' ձախ կիսապաշտպանի: Խաղի ընթացքում խաղացողների զույգերը երբեմն փոխում են դիրքերը: Նախ, Ալիսն ու Քլերը փոխանակում են իրենց դիրքերը: Այնուհետեւ Ալիսն ու Բոբը փոխանակում են դիրքերը: Վերջապես, Քլերը եւ Ալիսը փոխանակում են իրենց դիրքերը: Մրցույթի վերջում Ալիսը խաղում է ;դարպասապահ ;ձախ կիսապաշտպան ;ձախ թեւակիր ;դարպասապահ ;A
