question;A;B;C;answer;answer_abc
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain sayap kiri, Bob bermain pemandu sorak, dan Claire bermain gelandang kiri. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Bob dan Claire bertukar posisi. Kemudian, Claire dan Alice bertukar posisi. Akhirnya, Bob dan Alice bertukar posisi. Pada akhir pertandingan, Claire bermain ;pemandu sorak ;gelandang kiri ;pemain sayap kiri ;pemain sayap kiri ;C
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain gelandang tengah, Bob bermain gelandang kanan, dan Claire bermain striker. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Bob dan Alice bertukar posisi. Kemudian, Claire dan Bob bertukar posisi. Akhirnya, Alice dan Bob bertukar posisi. Pada akhir pertandingan, Alice bermain ;penyerang ;gelandang tengah ;gelandang kanan ;penyerang ;A
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain gelandang tengah, Bob bermain gelandang kanan, dan Claire bermain striker. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Bob dan Alice bertukar posisi. Kemudian, Claire dan Bob bertukar posisi. Akhirnya, Alice dan Bob bertukar posisi. Di akhir pertandingan, Bob bermain ;penyerang ;gelandang tengah ;gelandang kanan ;gelandang kanan ;C
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain gelandang tengah, Bob bermain gelandang kanan, dan Claire bermain striker. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Bob dan Alice bertukar posisi. Kemudian, Claire dan Bob bertukar posisi. Akhirnya, Alice dan Bob bertukar posisi. Pada akhir pertandingan, Claire bermain ;penyerang ;gelandang tengah ;gelandang kanan ;gelandang tengah ;B
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain sebagai kiper, Bob bermain sebagai pemain sayap kiri, dan Claire bermain sebagai gelandang kiri. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Alice dan Claire bertukar posisi. Kemudian, Alice dan Bob bertukar posisi. Akhirnya, Claire dan Alice bertukar posisi. Pada akhir pertandingan, Alice bermain ;penjaga gawang ;gelandang kiri ;pemain sayap kiri ;penjaga gawang ;A
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain sebagai kiper, Bob bermain sebagai pemain sayap kiri, dan Claire bermain sebagai gelandang kiri. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Alice dan Claire bertukar posisi. Kemudian, Alice dan Bob bertukar posisi. Akhirnya, Claire dan Alice bertukar posisi. Di akhir pertandingan, Bob bermain ;penjaga gawang ;gelandang kiri ;pemain sayap kiri ;gelandang kiri ;B
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain sebagai kiper, Bob bermain sebagai pemain sayap kiri, dan Claire bermain sebagai gelandang kiri. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Alice dan Claire bertukar posisi. Kemudian, Alice dan Bob bertukar posisi. Akhirnya, Claire dan Alice bertukar posisi. Pada akhir pertandingan, Claire bermain ;penjaga gawang ;gelandang kiri ;pemain sayap kiri ;pemain sayap kiri ;C
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain sebagai pemain sayap kiri, Bob bermain sebagai bek sayap, dan Claire bermain sebagai pemain sayap kanan. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Alice dan Claire bertukar posisi. Kemudian, Alice dan Bob bertukar posisi. Akhirnya, Claire dan Alice bertukar posisi. Pada akhir pertandingan, Alice bermain ;sayap kanan ;fullback ;pemain sayap kiri ;pemain sayap kiri ;C
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain sebagai pemain sayap kiri, Bob bermain sebagai bek sayap, dan Claire bermain sebagai pemain sayap kanan. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Alice dan Claire bertukar posisi. Kemudian, Alice dan Bob bertukar posisi. Akhirnya, Claire dan Alice bertukar posisi. Di akhir pertandingan, Bob bermain ;sayap kanan ;fullback ;pemain sayap kiri ;sayap kanan ;A
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain sebagai pemain sayap kiri, Bob bermain sebagai bek sayap, dan Claire bermain sebagai pemain sayap kanan. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Alice dan Claire bertukar posisi. Kemudian, Alice dan Bob bertukar posisi. Akhirnya, Claire dan Alice bertukar posisi. Pada akhir pertandingan, Claire bermain ;sayap kanan ;fullback ;pemain sayap kiri ;fullback ;B
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain fullback, Bob bermain kiper, dan Claire bermain sayap kanan. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Claire dan Bob bertukar posisi. Kemudian, Alice dan Claire bertukar posisi. Akhirnya, Alice dan Bob bertukar posisi. Pada akhir pertandingan, Alice bermain ;sayap kanan ;penjaga gawang ;fullback ;sayap kanan ;A
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain fullback, Bob bermain kiper, dan Claire bermain sayap kanan. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Claire dan Bob bertukar posisi. Kemudian, Alice dan Claire bertukar posisi. Akhirnya, Alice dan Bob bertukar posisi. Di akhir pertandingan, Bob bermain ;sayap kanan ;penjaga gawang ;fullback ;penjaga gawang ;B
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain fullback, Bob bermain kiper, dan Claire bermain sayap kanan. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Claire dan Bob bertukar posisi. Kemudian, Alice dan Claire bertukar posisi. Akhirnya, Alice dan Bob bertukar posisi. Pada akhir pertandingan, Claire bermain ;sayap kanan ;penjaga gawang ;fullback ;fullback ;C
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain striker, Bob bermain sayap kanan, dan Claire bermain kiper. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Claire dan Bob bertukar posisi. Kemudian, Bob dan Alice bertukar posisi. Akhirnya, Alice dan Claire bertukar posisi. Pada akhir pertandingan, Alice bermain ;penyerang ;sayap kanan ;penjaga gawang ;sayap kanan ;B
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain striker, Bob bermain sayap kanan, dan Claire bermain kiper. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Claire dan Bob bertukar posisi. Kemudian, Bob dan Alice bertukar posisi. Akhirnya, Alice dan Claire bertukar posisi. Di akhir pertandingan, Bob bermain ;penyerang ;sayap kanan ;penjaga gawang ;penyerang ;A
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain striker, Bob bermain sayap kanan, dan Claire bermain kiper. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Claire dan Bob bertukar posisi. Kemudian, Bob dan Alice bertukar posisi. Akhirnya, Alice dan Claire bertukar posisi. Pada akhir pertandingan, Claire bermain ;penyerang ;sayap kanan ;penjaga gawang ;penjaga gawang ;C
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain sebagai kiper, Bob bermain sebagai gelandang kiri, dan Claire bermain sebagai bek sayap. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Claire dan Alice bertukar posisi. Kemudian, Alice dan Bob bertukar posisi. Akhirnya, Bob dan Claire bertukar posisi. Pada akhir pertandingan, Alice bermain ;penjaga gawang ;fullback ;gelandang kiri ;gelandang kiri ;C
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain sebagai kiper, Bob bermain sebagai gelandang kiri, dan Claire bermain sebagai bek sayap. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Claire dan Alice bertukar posisi. Kemudian, Alice dan Bob bertukar posisi. Akhirnya, Bob dan Claire bertukar posisi. Di akhir pertandingan, Bob bermain ;penjaga gawang ;fullback ;gelandang kiri ;penjaga gawang ;A
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain sebagai kiper, Bob bermain sebagai gelandang kiri, dan Claire bermain sebagai bek sayap. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Claire dan Alice bertukar posisi. Kemudian, Alice dan Bob bertukar posisi. Akhirnya, Bob dan Claire bertukar posisi. Pada akhir pertandingan, Claire bermain ;penjaga gawang ;fullback ;gelandang kiri ;fullback ;B
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain sebagai kiper, Bob bermain sebagai pemandu sorak, dan Claire bermain sebagai gelandang tengah. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Bob dan Alice bertukar posisi. Kemudian, Alice dan Claire bertukar posisi. Akhirnya, Alice dan Bob bertukar posisi. Pada akhir pertandingan, Alice bermain ;gelandang tengah ;pemandu sorak ;penjaga gawang ;penjaga gawang ;C
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain sebagai kiper, Bob bermain sebagai pemandu sorak, dan Claire bermain sebagai gelandang tengah. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Bob dan Alice bertukar posisi. Kemudian, Alice dan Claire bertukar posisi. Akhirnya, Alice dan Bob bertukar posisi. Di akhir pertandingan, Bob bermain ;gelandang tengah ;pemandu sorak ;penjaga gawang ;gelandang tengah ;A
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain sebagai kiper, Bob bermain sebagai pemandu sorak, dan Claire bermain sebagai gelandang tengah. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Bob dan Alice bertukar posisi. Kemudian, Alice dan Claire bertukar posisi. Akhirnya, Alice dan Bob bertukar posisi. Pada akhir pertandingan, Claire bermain ;gelandang tengah ;pemandu sorak ;penjaga gawang ;pemandu sorak ;B
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain gelandang kanan, Bob bermain gelandang tengah, dan Claire bermain sayap kanan. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Claire dan Alice bertukar posisi. Kemudian, Bob dan Claire bertukar posisi. Akhirnya, Bob dan Alice bertukar posisi. Pada akhir pertandingan, Alice bermain ;gelandang tengah ;sayap kanan ;gelandang kanan ;gelandang kanan ;C
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain gelandang kanan, Bob bermain gelandang tengah, dan Claire bermain sayap kanan. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Claire dan Alice bertukar posisi. Kemudian, Bob dan Claire bertukar posisi. Akhirnya, Bob dan Alice bertukar posisi. Di akhir pertandingan, Bob bermain ;gelandang tengah ;sayap kanan ;gelandang kanan ;sayap kanan ;B
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain gelandang kanan, Bob bermain gelandang tengah, dan Claire bermain sayap kanan. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Claire dan Alice bertukar posisi. Kemudian, Bob dan Claire bertukar posisi. Akhirnya, Bob dan Alice bertukar posisi. Pada akhir pertandingan, Claire bermain ;gelandang tengah ;sayap kanan ;gelandang kanan ;gelandang tengah ;A
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain gelandang tengah, Bob bermain gelandang kanan, dan Claire bermain sayap kanan. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Claire dan Alice bertukar posisi. Kemudian, Alice dan Bob bertukar posisi. Akhirnya, Claire dan Bob bertukar posisi. Pada akhir pertandingan, Alice bermain ;gelandang tengah ;sayap kanan ;gelandang kanan ;gelandang kanan ;C
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain gelandang tengah, Bob bermain gelandang kanan, dan Claire bermain sayap kanan. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Claire dan Alice bertukar posisi. Kemudian, Alice dan Bob bertukar posisi. Akhirnya, Claire dan Bob bertukar posisi. Di akhir pertandingan, Bob bermain ;gelandang tengah ;sayap kanan ;gelandang kanan ;gelandang tengah ;A
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain gelandang tengah, Bob bermain gelandang kanan, dan Claire bermain sayap kanan. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Claire dan Alice bertukar posisi. Kemudian, Alice dan Bob bertukar posisi. Akhirnya, Claire dan Bob bertukar posisi. Pada akhir pertandingan, Claire bermain ;gelandang tengah ;sayap kanan ;gelandang kanan ;sayap kanan ;B
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain gelandang tengah, Bob bermain gelandang kiri, dan Claire bermain sayap kiri. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Alice dan Claire bertukar posisi. Kemudian, Claire dan Bob bertukar posisi. Akhirnya, Bob dan Alice bertukar posisi. Pada akhir pertandingan, Alice bermain ;gelandang tengah ;gelandang kiri ;pemain sayap kiri ;gelandang tengah ;A
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain gelandang tengah, Bob bermain gelandang kiri, dan Claire bermain sayap kiri. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Alice dan Claire bertukar posisi. Kemudian, Claire dan Bob bertukar posisi. Akhirnya, Bob dan Alice bertukar posisi. Di akhir pertandingan, Bob bermain ;gelandang tengah ;gelandang kiri ;pemain sayap kiri ;pemain sayap kiri ;C
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain gelandang tengah, Bob bermain gelandang kiri, dan Claire bermain sayap kiri. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Alice dan Claire bertukar posisi. Kemudian, Claire dan Bob bertukar posisi. Akhirnya, Bob dan Alice bertukar posisi. Pada akhir pertandingan, Claire bermain ;gelandang tengah ;gelandang kiri ;pemain sayap kiri ;gelandang kiri ;B
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain sebagai pemandu sorak, Bob bermain sebagai pemain sayap kanan, dan Claire bermain sebagai kiper. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Alice dan Claire bertukar posisi. Kemudian, Bob dan Alice bertukar posisi. Akhirnya, Claire dan Bob bertukar posisi. Pada akhir pertandingan, Alice bermain ;pemandu sorak ;sayap kanan ;penjaga gawang ;sayap kanan ;B
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain sebagai pemandu sorak, Bob bermain sebagai pemain sayap kanan, dan Claire bermain sebagai kiper. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Alice dan Claire bertukar posisi. Kemudian, Bob dan Alice bertukar posisi. Akhirnya, Claire dan Bob bertukar posisi. Di akhir pertandingan, Bob bermain ;pemandu sorak ;sayap kanan ;penjaga gawang ;pemandu sorak ;A
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain sebagai pemandu sorak, Bob bermain sebagai pemain sayap kanan, dan Claire bermain sebagai kiper. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Alice dan Claire bertukar posisi. Kemudian, Bob dan Alice bertukar posisi. Akhirnya, Claire dan Bob bertukar posisi. Pada akhir pertandingan, Claire bermain ;pemandu sorak ;sayap kanan ;penjaga gawang ;penjaga gawang ;C
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain gelandang tengah, Bob bermain sayap kanan, dan Claire bermain benchwarmer. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Alice dan Claire bertukar posisi. Kemudian, Claire dan Bob bertukar posisi. Akhirnya, Bob dan Alice bertukar posisi. Pada akhir pertandingan, Alice bermain ;benchwarmer ;gelandang tengah ;sayap kanan ;gelandang tengah ;B
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain gelandang tengah, Bob bermain sayap kanan, dan Claire bermain benchwarmer. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Alice dan Claire bertukar posisi. Kemudian, Claire dan Bob bertukar posisi. Akhirnya, Bob dan Alice bertukar posisi. Di akhir pertandingan, Bob bermain ;benchwarmer ;gelandang tengah ;sayap kanan ;benchwarmer ;A
Alice, Bob, dan Claire berada di tim yang sama dalam pertandingan sepak bola. Pada awal pertandingan, mereka masing-masing ditugaskan ke posisi: Alice bermain gelandang tengah, Bob bermain sayap kanan, dan Claire bermain benchwarmer. Seiring permainan berlangsung, pasangan pemain kadang-kadang bertukar posisi. Pertama, Alice dan Claire bertukar posisi. Kemudian, Claire dan Bob bertukar posisi. Akhirnya, Bob dan Alice bertukar posisi. Pada akhir pertandingan, Claire bermain ;benchwarmer ;gelandang tengah ;sayap kanan ;sayap kanan ;C
Alice, Bob, dan Claire adalah teman dan pembaca yang rajin yang sesekali bertukar buku. Pada awal semester, mereka masing-masing membeli satu buku baru: Alice mendapatkan Catch-22, Bob mendapatkan Moby Dick, dan Claire mendapatkan The Great Gatsby. Semester berjalan, mereka mulai berdagang buku-buku baru. Pertama, Claire dan Bob bertukar buku. Kemudian, Claire dan Alice bertukar buku. Akhirnya, Bob dan Claire bertukar buku. Pada akhir semester, Alice memiliki ;Catch-22 (Pengambilan) ;Moby Dick ;The Great Gatsby (Gatsby yang Agung) ;Moby Dick ;B
Alice, Bob, dan Claire adalah teman dan pembaca yang rajin yang sesekali bertukar buku. Pada awal semester, mereka masing-masing membeli satu buku baru: Alice mendapatkan Catch-22, Bob mendapatkan Moby Dick, dan Claire mendapatkan The Great Gatsby. Semester berjalan, mereka mulai berdagang buku-buku baru. Pertama, Claire dan Bob bertukar buku. Kemudian, Claire dan Alice bertukar buku. Akhirnya, Bob dan Claire bertukar buku. Pada akhir semester, Bob memiliki ;Catch-22 (Pengambilan) ;Moby Dick ;The Great Gatsby (Gatsby yang Agung) ;Catch-22 (Pengambilan) ;A
Alice, Bob, dan Claire adalah teman dan pembaca yang rajin yang sesekali bertukar buku. Pada awal semester, mereka masing-masing membeli satu buku baru: Alice mendapatkan Catch-22, Bob mendapatkan Moby Dick, dan Claire mendapatkan The Great Gatsby. Semester berjalan, mereka mulai berdagang buku-buku baru. Pertama, Claire dan Bob bertukar buku. Kemudian, Claire dan Alice bertukar buku. Akhirnya, Bob dan Claire bertukar buku. Pada akhir semester, Claire memiliki ;Catch-22 (Pengambilan) ;Moby Dick ;The Great Gatsby (Gatsby yang Agung) ;The Great Gatsby (Gatsby yang Agung) ;C
Alice, Bob, dan Claire adalah teman dan pembaca yang rajin yang sesekali bertukar buku. Pada awal semester, mereka masing-masing membeli satu buku baru: Alice mendapat Hound of the Baskervilles, Bob mendapat Frankenstein, dan Claire mendapat The Odyssey. Semester berjalan, mereka mulai berdagang buku-buku baru. Pertama, Bob dan Claire bertukar buku. Kemudian, Alice dan Bob bertukar buku. Akhirnya, Alice dan Claire bertukar buku. Pada akhir semester, Alice memiliki ;Hound dari Baskervilles ;Frankenstein ;The Odyssey (Kisah Odyssey) ;Frankenstein ;B
Alice, Bob, dan Claire adalah teman dan pembaca yang rajin yang sesekali bertukar buku. Pada awal semester, mereka masing-masing membeli satu buku baru: Alice mendapat Hound of the Baskervilles, Bob mendapat Frankenstein, dan Claire mendapat The Odyssey. Semester berjalan, mereka mulai berdagang buku-buku baru. Pertama, Bob dan Claire bertukar buku. Kemudian, Alice dan Bob bertukar buku. Akhirnya, Alice dan Claire bertukar buku. Pada akhir semester, Bob memiliki ;Hound dari Baskervilles ;Frankenstein ;The Odyssey (Kisah Odyssey) ;Hound dari Baskervilles ;A
Alice, Bob, dan Claire adalah teman dan pembaca yang rajin yang sesekali bertukar buku. Pada awal semester, mereka masing-masing membeli satu buku baru: Alice mendapat Hound of the Baskervilles, Bob mendapat Frankenstein, dan Claire mendapat The Odyssey. Semester berjalan, mereka mulai berdagang buku-buku baru. Pertama, Bob dan Claire bertukar buku. Kemudian, Alice dan Bob bertukar buku. Akhirnya, Alice dan Claire bertukar buku. Pada akhir semester, Claire memiliki ;Hound dari Baskervilles ;Frankenstein ;The Odyssey (Kisah Odyssey) ;The Odyssey (Kisah Odyssey) ;C
Alice, Bob, dan Claire adalah teman dan pembaca yang rajin yang sesekali bertukar buku. Pada awal semester, mereka masing-masing membeli satu buku baru: Alice mendapat Ulysses, Bob mendapat Frankenstein, dan Claire mendapat Catch-22. Semester berjalan, mereka mulai berdagang buku-buku baru. Pertama, Bob dan Claire bertukar buku. Kemudian, Claire dan Alice bertukar buku. Akhirnya, Alice dan Bob bertukar buku. Pada akhir semester, Alice memiliki ;Catch-22 (Pengambilan) ;Frankenstein ;Ulysses ;Catch-22 (Pengambilan) ;A
Alice, Bob, dan Claire adalah teman dan pembaca yang rajin yang sesekali bertukar buku. Pada awal semester, mereka masing-masing membeli satu buku baru: Alice mendapat Ulysses, Bob mendapat Frankenstein, dan Claire mendapat Catch-22. Semester berjalan, mereka mulai berdagang buku-buku baru. Pertama, Bob dan Claire bertukar buku. Kemudian, Claire dan Alice bertukar buku. Akhirnya, Alice dan Bob bertukar buku. Pada akhir semester, Bob memiliki ;Catch-22 (Pengambilan) ;Frankenstein ;Ulysses ;Frankenstein ;B
Alice, Bob, dan Claire adalah teman dan pembaca yang rajin yang sesekali bertukar buku. Pada awal semester, mereka masing-masing membeli satu buku baru: Alice mendapat Ulysses, Bob mendapat Frankenstein, dan Claire mendapat Catch-22. Semester berjalan, mereka mulai berdagang buku-buku baru. Pertama, Bob dan Claire bertukar buku. Kemudian, Claire dan Alice bertukar buku. Akhirnya, Alice dan Bob bertukar buku. Pada akhir semester, Claire memiliki ;Catch-22 (Pengambilan) ;Frankenstein ;Ulysses ;Ulysses ;C
Alice, Bob, dan Claire adalah teman dan pembaca yang rajin yang sesekali bertukar buku. Pada awal semester, mereka masing-masing membeli satu buku baru: Alice mendapatkan Lolita, Bob mendapatkan Catch-22, dan Claire mendapatkan The Great Gatsby. Semester berjalan, mereka mulai berdagang buku-buku baru. Pertama, Alice dan Claire bertukar buku. Kemudian, Bob dan Alice bertukar buku. Akhirnya, Claire dan Alice bertukar buku. Pada akhir semester, Alice memiliki ;Catch-22 (Pengambilan) ;The Great Gatsby (Gatsby yang Agung) ;Lolita ;Lolita ;C
Alice, Bob, dan Claire adalah teman dan pembaca yang rajin yang sesekali bertukar buku. Pada awal semester, mereka masing-masing membeli satu buku baru: Alice mendapatkan Lolita, Bob mendapatkan Catch-22, dan Claire mendapatkan The Great Gatsby. Semester berjalan, mereka mulai berdagang buku-buku baru. Pertama, Alice dan Claire bertukar buku. Kemudian, Bob dan Alice bertukar buku. Akhirnya, Claire dan Alice bertukar buku. Pada akhir semester, Bob memiliki ;Catch-22 (Pengambilan) ;The Great Gatsby (Gatsby yang Agung) ;Lolita ;The Great Gatsby (Gatsby yang Agung) ;B
Alice, Bob, dan Claire adalah teman dan pembaca yang rajin yang sesekali bertukar buku. Pada awal semester, mereka masing-masing membeli satu buku baru: Alice mendapatkan Lolita, Bob mendapatkan Catch-22, dan Claire mendapatkan The Great Gatsby. Semester berjalan, mereka mulai berdagang buku-buku baru. Pertama, Alice dan Claire bertukar buku. Kemudian, Bob dan Alice bertukar buku. Akhirnya, Claire dan Alice bertukar buku. Pada akhir semester, Claire memiliki ;Catch-22 (Pengambilan) ;The Great Gatsby (Gatsby yang Agung) ;Lolita ;Catch-22 (Pengambilan) ;A
Alice, Bob, dan Claire adalah teman dan pembaca yang rajin yang sesekali bertukar buku. Pada awal semester, mereka masing-masing membeli satu buku baru: Alice mendapat Hound of the Baskervilles, Bob mendapat The Pearl, dan Claire mendapat The Odyssey. Semester berjalan, mereka mulai berdagang buku-buku baru. Pertama, Bob dan Alice bertukar buku. Kemudian, Bob dan Claire bertukar buku. Akhirnya, Alice dan Bob bertukar buku. Pada akhir semester, Alice memiliki ;Hound dari Baskervilles ;The Odyssey (Kisah Odyssey) ;Mutiara ;The Odyssey (Kisah Odyssey) ;B
Alice, Bob, dan Claire adalah teman dan pembaca yang rajin yang sesekali bertukar buku. Pada awal semester, mereka masing-masing membeli satu buku baru: Alice mendapat Hound of the Baskervilles, Bob mendapat The Pearl, dan Claire mendapat The Odyssey. Semester berjalan, mereka mulai berdagang buku-buku baru. Pertama, Bob dan Alice bertukar buku. Kemudian, Bob dan Claire bertukar buku. Akhirnya, Alice dan Bob bertukar buku. Pada akhir semester, Bob memiliki ;Hound dari Baskervilles ;The Odyssey (Kisah Odyssey) ;Mutiara ;Mutiara ;C
