,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
704,瑪修的母親忙著在電腦上工作.,瑪太發出了尖叫聲.,瑪修被打了下來.,沒有人知道他們在哪裡.,瑪修的母親在電腦上完成了所有工作.,瑪蒂的母親將他放在休息時間的角落.,2
705,提內想加入陸上運動隊.,她希望自己足夠快.,"試用前一個月,",她每天早上起床跑幾英里.,提內是最快的球員.,"尼坐在沙發上吃糖果,",1
706,我常常去狩獵.,沒有人知道我在哪裡.,我很久沒有說話.,終於我看到黑暗中有東西在移動.,"我忽略了它,",這是一隻我成功地追捕並射殺的鹿.,2
707,查德和傑克爬下大峡谷牆.,"傑克停下來拍一張照片,",傑克不小心坐在一棵仙人掌上.,"這次的事件發生在一晚上,","需要20分鐘才能將針子下來,",傑克能夠在沒有任何不適的情況下爬上.,1
708,"艾米,林恩和金走到林恩家附近的商店.",他們看到林恩愛上吉姆.,他是店裡的包子男孩.,他們停下來跟他聊了一會.,吉姆邀請林恩約會.,林恩告訴吉姆他沒有吸引力.,1
709,萊利在學校並不受歡迎.,她穿著很有趣的衣服.,她的朋友建議他們改裝.,萊利同意讓自己改變.,"萊利看起來好一點,",萊利不再是我們的朋友.,1
710,沒有任何問題.,"她很高興知道這個消息,","兩個月後, 她流產了.",她對此感到深深的傷心.,的心碎了.,沒有懷孕的安妮感到安心.,1
711,艾亞想成為一名模特兒.,"她認為自己有機會,",成為了一個模特兒.,該如何使用?,艾亞對比賽的結果感到非常高興.,艾亞對比賽的結果感到非常喪.,1
712,查爾德被判停車一週.,他從來沒有清理他的房間.,"他父母告訴他他會得到幾天的休息,","他走來走去,",他父母給他三天的假期.,他父母把他趕出家門.,1
713,娜在一天早上走到學校.,她在主路的行人路口進入.,"接著是一輛車突然飛入車上,",照片來自網路上的部落格,"沒有保險,",娜去俱樂部跳舞整晚.,1
714,戴夫收集了所有他的海裝備.,他只是為了在海灘上度過這一天.,他發現外面太黑了.,這天空充滿黑色暴風雲.,戴夫非常失望!,戴夫感到非常解釋!,1
715,羅恩和金想要一個新房子.,羅恩決定盡可能在工作上加班.,他也獲得了許多現金.,"他和金開始購買新的,更大的家.",他們在新區買了一間漂亮的房子.,他們兩人用錢買了跑車.,1
716,我寫了一本需要封面的電子書.,我用Photoshop製作了許多書封面.,我也分享了自己的創作.,我要求人們投票選一張A版或B版.,我沒有電腦.,大部分人喜歡A版.,2
717,我們上週買了新的貓柱.,這種情況在美國發生.,我們的貓很挑.,"如果她不用草做,",這隻貓接受了由製的新.,這隻貓拒絕了新的一根由製的柱子.,1
718,丹尼爾想成為作家.,"丹尼爾建立了網站,",網站慢慢建立並獲得關注.,"丹尼爾的建築與獲得太慢,",丹尼爾討厭寫作.,丹尼爾必須找到一份真正的工作.,2
719,傑夫手中拿著球.,蓋里自開槍開始就在舉起雙手.,"傑夫忽略了他,跑向球圈.",兩名警衛正向他走近.,警衛們偷走了傑夫的球.,該如何使用這些資訊?,1
720,我們的父親帶我們去森林露營.,他教我們如何用木棍點火.,他教我們如何自己搭帳.,我們在天空中數星睡著了.,我們再也不會露營.,我們在露營時度過了美好時光.,2
721,這裡的街道是很棒的.,沒有任何問題.,"有些是蔬菜和果汁容器,","我拿了一些東西,",我喜歡得到好的交易.,我決定把保齡球丟到櫃台上.,1
722,"喬伊在一家很棒的公司工作,","公司表示必須讓她走,",喬伊立即開始尋找其他工作.,"她很難找到工作,","喬伊終於接到僱主的電話,",喬伊花了她的日子在玩電玩遊戲.,1
723,喬過著一個寂的生活.,"他從來沒有什麼事可做,",他決定在網路上與一些人見面.,他也能找到新朋友.,"喬點了一些新的有線電視頻道,","他現在有許多伴侶,",2
724,艾米一直都很緊張.,沒有任何的輯.,"艾米對此表示懷疑,","她去上課,呼吸,集中注意力.",她在第二天開始教冥想.,這對她的精神狀況有很大幫助.,2
725,"尼亞試圖吃健康的食物,",但有一天晚上她渴望吃一些舒適的食物.,她決定點一些炸雞和土豆泥.,"她吃了那種油的食物,",尼亞決定每天吃一樣的東西.,後來後悔吃了不健康的食物.,2
726,我們的房友病了.,"她沒有上班,沒有上學.",她整天都在睡覺.,"接著她就開始說話,",她決定休息有幫助.,她希望自己很快又會生病.,1
727,泰德和他的朋友們去公園爬山.,他們開始徒步旅行.,"他們在兩小時後,",他們終於登頂了.,泰德上車開車回家.,泰德很高興他們來了.,2
728,佛羅里達州的早晨通常是溫暖而平靜的.,儘管昨天早上天氣非常風.,"棕樹的葉子在吹得很大,",沒有人知道發生什麼事.,風在我們家兩街區內發生!,這樣我才會走出去玩.,1
729,我最近很喜歡藝術.,我在聖誕節收到了一本繪畫教學書.,這本書有必要的繪畫用品購物清單.,我去了一家商店買了我需要的東西.,我決定不喜歡繪畫.,我回家練習畫畫.,2
730,利莎開始意識到自己不喜歡商學.,"她想學習藝術,",沒有人知道她是誰.,她的朋友和家人告訴她離開學校是一個瘋狂的決定.,沒有人能讓她快樂.,利莎獲得了商業學位.,1
731,瑪麗想去看晚上的一部電影.,很不幸的是她有學校和嚴格的父母.,"她等到所有人都睡著了,","她和朋友一起看了電影,","她的父母抓住她時,",他們對她感到非常失望.,1
732,艾維被邀請去一個非常規的約會.,沒有人知道她是誰.,"我們在這裡,","他們走到森林,",他們在山崖上觀看日落.,艾維回家後從來沒有和彼得說過話.,1
733,該如何設計世界最高的塔?,他設計了將它高於目前最高的建築物一倍的計畫.,他將計畫帶到一個開發商建造.,該建築師問他要建造塔高幾高.,這個人不是建築設計師.,"這個人建造了這個塔,",2
734,羅倫和她的姐妹們在這週前往佛羅里達州的傑克遜維爾.,"他們希望在旅程的最後一天,",羅倫和她的姐妹們在一家可愛的咖啡廳前發相.,照片來自網路上的部落格,她著自己和妹妹相似的樣子.,"她撕開了照片,",1
735,利茲在照顧一個五歲男孩.,他想玩藏身遊戲.,"她幾次找到他,",她在搜尋房子時感到焦慮.,"利茲對遊戲感到厭倦,","利茲在衣櫃裡聽到他笑著,",2
736,瑪克要遲到工作.,他試圖在超速行駛的情況下及時取得車輛.,交通警察把他停下來.,他被罰款.,瑪克最後遲到工作.,瑪克早上上班了.,1
737,艾米一直想彈長笛.,沒有人知道她是誰.,"她每天都在彈長笛,","沒有人知道他們在哪裡,",艾米非常投入.,艾米對長笛沒有太多興趣.,1
738,布萊恩正在為家人購買水果.,"他看了整個通道,","他妻子討厭葡萄,",他甚至有個兒子也很挑吃水果!,我們在這裏.,布萊恩決定買香.,2
739,艾米莉帶孩子去動物園.,"他們看到許多動物,",她的孩子非常害怕獅子.,他開始尖叫哭泣.,艾米莉的孩子走近獅子.,艾米莉抱起她的孩子來安慰他.,2
740,"如果她在比賽中得分,",她整天在家練習.,她在學校後與她的團隊在健身房練習.,終於到了大賽的日期.,"基姆打入一球,",基姆在家人收到小狗時感到喪.,1
741,卡倫是一名軟球球員.,她的團隊並沒有做得很好.,她的教練給他們非常鼓舞人心的演講.,開始練習並更加努力.,卡倫與球隊的關係有所改善.,"卡倫在聽了這場演講後,",1
742,Kayla近三年來沒有參加過社交活動.,她因為焦慮而身.,"沒有交往的時間越長,","她的兄弟為她感到緊張,",Kayla認為這是她有史以來最好的約會.,"Kayla告訴心理治療師她是自殺的,",2
743,里奇在森林徒步旅行時摔倒.,他很害怕!,他認為自己落入了毒樹的地盤.,接著他用他的自然導遊來辨識植物.,他很欣慰地發現自己錯了.,里奇因摔入水池而透.,1
744,"我們的家人很喜歡這款冰淋,","沒有任何的輯,","他們最近就""藍美麗""進行了會議.",藍美麗冰淋上週抵達克羅格.,"我們的家人很感謝,","我們的家人很失望,",1
745,奧尼從未在觀眾面前表演過.,他希望能獲得大獎.,他認為他只會盡力.,"歐尼在表演中唱歌,",奧尼以他出色的歌唱方式贏得了這個天才大賽.,才藝節目告訴奧尼絕對不要再來.,1
746,拉爾夫討厭購物.,他母親讓他去.,他們在那裡待了很久.,拉爾夫幫助他的母親裝卸雜貨.,"拉爾夫的母親因為拒絕幫助,",他很驚訝母親給他錢幫助他.,2
747,Kayla從她的妹妹那裡借了一本書.,她帶著這本書到咖啡店讀書.,Kayla不小心把一些香草咖啡倒在書上.,她立刻回家告訴自己的妹妹.,我們的家人,她的妹妹是一個瘋子!,2
748,列尼想看一部電影.,他開車前往當地好萊影音公司.,沒有人知道他們在哪裡.,列尼去隔壁買了一份披薩.,他回家看了他的電影.,他回家後準備好要把三部電影交給他們.,1
749,羅拉說過60年代她燒著胸罩的故事.,"民眾在知道這些個人資訊後,","勞拉向觀眾保證,",她提出了自己的競選.,拉拉在此之後被國家起訴.,羅拉在此之後被選為國家的總統.,2
750,查理想成為夏威夷的警察.,"他通過了考試,",查理喜歡與社群互動.,查理不喜歡警察的腐敗程度.,查理開始接受賄賂.,"查理發誓如果他成為首席,",2
751,我有兩隻狗非常親密.,"這隻狗很病,",這隻小狗很孤獨.,我們有鄰居的狗來玩.,我們的狗真的很喜歡獨自在家.,我們的狗與另一隻狗玩會更舒服.,2
752,恩的室友注意到他的衣服和床開始臭.,他們告訴他很快就需要洗衣服.,"恩起初抗議,",房間的同伴們很高興恩不再有那麼糟糕的氣味.,"恩的室友因為他不聽,","他們告訴他,",2
753,沒有任何的醫療服務.,她的第一次考試得分不夠好.,"她非常努力地學習,",這次她做得非常好!,"她從來沒有討論過這件事,",我們帶她出去喝酒慶祝.,2
754,凱莉下海去休息.,"她立刻走進去,",波浪也將她捕捉到了.,她的衣服被了.,凱莉回家換上乾衣.,凱莉很高興自己有了水的衣服.,1
755,便很高興能第一次和祖父一起去釣魚.,他認為將蟲放在子上是令人作嘔的.,他也無意中用子刺入自己的手指.,"很快便發現,",便問他的祖父下次何時可以去釣魚.,"便問他的祖父,",2
756,艾米莉亞準備在一家很好的義大利餐廳約會.,"該組織的第一名記者,",她早早到餐廳等待約會的人.,"半小時過去,",艾米莉亞回到了家.,艾米莉亞非常開心.,1
757,媽媽真的很想拍下孩子和聖誕老人在一起的照片.,"這位男孩害怕,","這位母親告訴小孩,",這讓小孩改變了主意.,這位小孩希望得到許多聖誕老人的禮物!,這位男孩沒有拍照就走了.,1
758,斯圖爾特試圖在上床前完成他最喜歡的任務.,他忘了讓火焰繼續燃燒.,他著一堆毯子圍著自己.,他變得非常溫暖和滿意.,"他醒來時,",斯圖爾特很高興他記得要讓火繼續燃燒.,1
759,沒有人知道他會說什麼.,"他找到了網路上的西班牙語課程,",接著他們就開始學習.,沒有人知道他會說什麼.,尼斯的成功源於他的語言能力.,沒有任何語言的語言.,1
760,艾米在工作結束後去雜貨店.,她有個短的購物清單.,店裡已沒有一半的商品.,艾米必須去第二間雜貨店.,她買了兩件子和一件衫.,接著她可以回家煮一頓好吃的飯.,2
761,喬安妮準備為約會而吹乾自己的頭髮.,她很喪發現她的吹乾機消失了.,接著她聽到外面有熟悉的聲音.,她看到自己的兄弟使用吹乾機.,喬安妮對她的兄弟感到滿意.,喬安妮跑出門口對抗她的兄弟.,2
762,科尼莉亞決定要重新安排她的公寓.,她的床已經站在牆旁許多年.,哥倫利亞把床移到窗旁.,照片來自網路上的朋友.,接著她把床搬回原來的位置.,她的朋友們也都用同樣的方式床.,2
763,提姆喜歡他的摩托車.,他每次有機會都騎著.,之前他也曾在此工作.,他幾乎從來沒有騎過.,提姆騎著摩托車時感到安全.,提姆害怕騎摩托車.,2
764,迪在一家養老院找到第一份護士工作.,"她非常喜歡自己的工作,",她很喜歡跟一位特別的老太太聊天.,這位女士向她展示了孩子們的照片.,溫迪哭著跑出房間.,溫迪很高興看到這些照片.,2
765,姆和傑克去了一場演唱會.,他們正在看他們喜歡的樂團.,他們進入一般入學區.,"看到許多人站著,",姆和傑克無法看到他們最喜歡的樂團.,湯姆和傑克欣賞了這個美麗的景色.,1
766,雷斯特很自豪他多年沒有手機.,他喜歡認為自己比其他人少依賴科技.,他希望自己有一部手機.,他不想再經歷這樣的經驗.,"萊斯特沒有手機,",萊斯特出去買了他能買到的最好的手機.,2
767,班需要換車油.,他知道這些東西非常貴.,他看到報紙上的優惠券.,"便把它剪出來,",便是成功地換了自己的油.,便因毒品而賣掉自己的腎臟.,1
768,我醒來時感到饑餓.,"我倒了一碗穀物,","想使用水後,","我走到角落, 拿到了半加的二分之一.",我回家吃了一些穀物.,我回家吃了披薩.,1
769,沒有任何問題.,她只將珊瑚放在裡面.,接著她決定也想要一些魚.,她買了一些小小的小丑魚和機.,很快安娜就把魚送回商店.,沒有人知道他們在哪裡.,2
770,李很喜歡的黑貓.,霍利因為病而被李安眠.,李每天都很難過因為想念霍莉.,很快就有一隻黑貓小貓出現在李的後門.,李決定養成一隻小狗.,李決定養成小貓.,2
771,波布需要一雙新子.,他去當地百貨店買了這些.,這間店開了一場大特賣.,他發現自己買了許多好東西.,波布真的很享受他的購物之旅.,波布第二天把所有東西都還了.,1
772,"雷吉喜歡看足球,",他最喜歡的球員是跑後的Jamal Lewis.,他與家人一起在盐湖機場見到了他的英雄.,他也說他也會打專業足球.,"提供個人建議,",沒有人知道他會如何受傷.,1
773,艾拉在地上發現了一隻小紅.,她知道它一定是從巢裡掉下來的.,"她把它包裹起來,",接著她用手牠的蟲.,她喜歡照顧紅.,但她不再想要那隻紅.,1
774,我決定辭去工作.,我寫了自己的辭職信.,"我然前往辦公室,",我辭去工作.,我現在可以自由地追求能讓我快樂的職業.,我明天會回到工作位上.,1
775,我把黑色塑料放進水瓶中.,我把它放在書架上幾週.,十個人問我這個問題.,"他們想知道我為什麼要水,","坦白說, 我也不知道為什麼.",這種花在幾週後就枯了.,1
776,便決定自己喝一杯咖啡.,他使用借貸卡付了咖啡.,"銀行打電話告訴他,",他們說他必須支付三十美元的罰款.,便對這個額外收費感到喪.,班在銀行打電話後感到高興.,1
777,克里斯在這週的第二次停留.,他決定要利用這個時間.,他開始練習法語.,"其他機場的顧客聽到他,",這位贊助者幫助克里斯學習基本法語.,因為他只能說中文.,1
778,谷歌的第一站是我小時候.,我記得我問過爸爸如何使用這個網站.,他教我如何打字並搜尋任何我想得到的東西.,"我對這些故事感到迷,",我從谷歌學到了很多.,我很快就對它感到非常憤怒.,1
779,"喬夫要獲得提升,","他回家, 努力學習,","他準備了好幾天,","他是一個很好的學生,",他很高興得到提拔.,他發現自己需要辭職.,1
780,子出生於一群12隻小狗中.,接著他們將他送給了一個可愛的家庭.,"他們教養他很好,","接下來他也開始在其他地方工作,",接著他們就被送到庇護所.,沒有人知道他有沒有跑過.,1
781,瑪雅喜歡在戶外活動.,她決定要去登山.,她加入了一個一起登山的人的俱樂部.,他們爬上了她所在地區的最高山.,的時間很棒.,沒有任何問題.,1
782,弗雷德的老板叫他來到氣加油站的辦公室.,"他告訴弗雷德,",弗雷德對此非常憤怒.,"他抓住他的老,",弗雷德的老板給了他一個大大的擁抱.,"弗雷德的同事看到他攻擊老,",2
783,"我們的家人很喜歡這項活動,",她是一個靠年金生活的新寡婦.,她最近還了三個有線電視機盒中的兩台.,"接收到的訊息是高清,",她買了更多的電視機.,她很高興聽到這個消息.,2
784,維克多總是為嘗試新食物而自豪.,他從來沒有吃過菜.,他買了一花生來吃在家裡.,他喜歡他們的味道.,維克多決定開始定期購買子.,維克多發現自己把毛衣留在健身房.,1
785,沙倫已經保存了一袋未知種子多年.,她決定有一天種下這些種子.,"沙倫把他們放在種植器裡,",沙倫的假設是完全錯的!,"她打開了一瓶酒,","植物的成長過程中,",2
786,這天外面是一個美麗的天氣.,艾米莉想利用這個美好的天氣.,她決定去公園.,"艾米莉發現自己的車不開機,",她要求鄰居提供一下開機.,她開車到車工看看.,1
787,湯姆對日常生活感到厭倦.,他決定從網路上消失.,"沒有任何問題,","他受苦了兩天,",姆終於回到網路上.,姆喜歡禁食的想法.,1
788,提姆想學習天文學.,他想進入外太空.,"他還太年輕,",這消息使他感到悲傷.,提姆在學校努力成為一名學員.,蒂姆討厭火星.,1
789,我在義理姐在一個養老中心工作.,她是一名服務員.,她給我們一張由中心發行的日.,照片中顯示她為聖帕特里克節的禮服.,我們都覺得我妹妹穿著這樣的衣服很好笑.,我們的妹妹在隱瞞某些事情.,1
790,弗雷德決定買一些果股票.,他買下來時股價為90美元.,他們昨天的收益很好.,股價上漲到100美元.,弗雷德對自己的股票買入感到遺憾.,弗雷德非常開心.,2
791,詹妮對於縣級拼字比賽的準備非常自信.,她過去一個月每晚都在讀字典.,其他人都被擊倒.,"根據他們的說法,",詹娜贏得了拼字比賽!,詹娜在拼字比賽中沒有贏.,1
792,凱莉多年沒有離開她的公寓.,我今天去她家打招呼.,她不願意讓我進入.,我們談論了她如何處理.,凱莉喜歡有訪客.,凱莉是一個恐懼大眾的女孩.,2
793,艾米莉在海灘上.,該地區的天氣平靜.,"忽然風起大風,",來自美國的照片,她在海灘上度過了美好的時光.,她很幸運地安全返回海灘屋.,2
794,沒有任何問題.,他家人這週不在城裡.,沒有人知道他們在哪裡.,沒有人知道他們有什麼事.,沒有任何問題.,"他們喝了酒,",2
795,艾倫以前住在鄉下.,她想念那些沒有電的日子.,"該組織的領導人表示,",她感到非常冷.,她很高興電源回來了.,艾倫完全舒適.,1
796,喬西很興奮.,"他剛剛買了一台滑板,",他直接帶它去滑冰場.,他整天都在滑冰.,喬西在滑板公園玩得很開心.,喬西丟棄了他的滑板.,1
797,麥克坐在他的辦公桌旁.,他突然感覺到自己的手臂有種奇怪的.,他也感到自己的腿開始.,然後他的臉.,麥克因為中風而受傷.,麥克開始歇斯底里地笑.,1
798,吉爾上個月出遊了.,她想從波士頓前往西雅圖.,她的車在途中壞掉了.,她在路邊等待 AAA 醫療車.,吉爾很高興他們這麼快到來.,"他們修理了她的車,",2
799,校長宣布那天將會舉辦學校舞會.,瑪麗對舞蹈感到興奮.,她希望丹邀請她去學校舞會.,"丹在走廊上看到瑪麗,",他指責她偷走他的單車.,她很高興他邀請她去舞會.,2
800,"我在紐約開了一家新開的有機大道店,",因為我從來沒有去過.,他們提供了令人驚嘆的沙拉和果汁.,我試過夏季沙拉與子水.,我決定從來不回去那家餐廳.,這是我新喜歡的餐廳.,2
801,辛迪的房間有白色的牆壁.,但她抱怨這些燈反射太多光.,她決定將自己的牆壁塗上藍色.,她覺得自己的房間更舒服.,"她不喜歡,",她對結果感到滿意.,2
802,這也是我第一次加入夢幻足球聯盟.,"我加入了朋友的團體,",我從來沒有玩過.,我終於獲得第一名!,我非常興奮.,我對他們感到失望.,1
803,希倫早上起床上班.,"之前晚上下雪,",她花了一小時清除雪地.,"接著她在房間裡準備好,",她沒有打開淋浴.,希倫去湖邊租一輛噴氣滑雪機.,1
804,記者採訪了球隊.,丹問這是不是直播或錄製.,記者告訴他這是一個直播節目.,丹對攝影機說他的父親是他的靈感來源.,丹佩自己的父親.,丹對這個父親感到羞愧.,1
805,傑瑞米有著獨特而強烈的性格.,他因為工作的不好而被解雇.,他對經理和同事說了一些不好說的話.,他很難找到工作.,傑瑞米對工作環境有很難的態度.,傑瑞米的態度非常適合工作.,1
806,弗蘭在海灘上買了一間房子.,們每天都在她院子裡的昆蟲上吃.,"沒有人知道他們在哪裡,","經過幾個月,",弗蘭的院子現在充滿了蟲.,"弗蘭在整理花朵時,",1
807,我們的隊伍今天有足球比賽.,我們都為勝利而興奮.,"我們在比賽前上場練習,","我們的團隊是團結的,",我們的團隊為自己的表現感到羞愧.,我們的團隊感到滿意.,2
808,"凱莉不喜歡數學課,","她的學生也很喜歡這項工作,","她努力工作,",她在秋天進入大學.,她沒有上大學.,凱莉畢業時得分不錯.,2
809,索菲的祖母患有不治之病.,索菲在醫院拜訪她說再見.,索菲的祖母送給她珍貴的金色飾品.,"她告訴索菲保留它,",索菲哭了起來.,索菲笑了她的臉.,1
810,凱莉今天有個新工作面試.,"她在十分鐘內準備好,",接著她在當地工作.,他們告訴她他們會打電話給她.,凱莉希望她很快會接到電話.,凱莉希望自己不會接到電話.,1
811,唐注意到一隻進入客廳.,他決定打擊它.,"他試圖半小時,",也沒有辦法自己飛出去.,沒有人知道他們會如何處理.,唐從來沒有去過湖泊.,1
812,扎克和他的朋友們在上學時經過了一座可怕的房子.,他們決定去看看.,扎克和他的朋友們進入每個房間.,"這間房子很舊,",他們決定在那裡打棒球.,"他們離開,",2
813,沒有任何問題.,她在晚上開始玩克.,沒有任何問題.,"她幾乎沒有錢,",沒有任何問題!,沒有任何一項改變.,1
814,波西亞喜歡在家附近的森林中散步.,"沒有人會說她穿的鞋子很,",她決定買一雙登山靴.,波西亞找到了舒適且不太貴的鞋.,她對自己的選擇感到滿意.,她將這些靴子捐給二手店.,1
815,沒有任何一件事發生.,"他之前幾個月就買了婚戒,",他搜尋了他的房子的每個地方.,他終於想起要回到商店重新調整尺寸.,沒有人知道他們有什麼想法.,"這樣的情況,",2
816,泰里在工作中發現兩百美元.,"他帶著錢回家,","他帶著錢去工作,","沒有人要求回,",他對自己的決定和自己感到厭惡.,他學到誠實是有收穫的.,2
817,我喜歡長期的溫暖淋浴.,"他們的感覺很好,",他們是浪費的.,"這樣的情況下,",這就是為什麼我每天都要服用兩顆.,我決定每週只要洗一長時間的熱水淋浴.,2
818,巴里喜歡打棒球.,他決定要去看一場職業賽事.,芭里去體育場買了一張門票.,沒有人知道他們在哪裡.,巴里也買了一份熱狗.,巴里決定退出賽事.,1
819,我們去年在家裡有果.,"我們尋找各種治療方法,",我們試過紅酒.,我們買了一個特別的陷.,"我們在看到結果後,",我們甚至可以看到陷運作.,2
820,雷米喜歡喝牛奶.,但有一天她把牛奶倒在地毯上.,她沒有想到要清理漏水.,"接著她發現自己有個臭味,",沒有任何的問題.,雷米認為倒更多牛奶在地毯上是一件好事.,1
821,希瑟和馬克斯準備好了他們的關係的下一步.,"他們是快樂的新婚夫妻,",他們還是覺得孤獨.,"他們在動物保護所找到一隻貓,",他們養了那隻貓.,他們沒有帶動物離開庇護所.,1
822,許多人正步行前往課堂.,他們都想快速到達目的地.,開始把其他人推開.,他們倒下了.,他們都回家了.,很多人因為人群而遲到課.,2
823,星期六我去看了亞扎利亞的演唱會.,這場演唱會真是太棒了.,我必須坐在前排.,"演出結束後,",沒有任何的問題.,我不會再去聽任何音樂會.,1
824,艾瑞克一直是個超重的人.,他對自己的新年決心是堅持節食.,"他去健身房,",這樣的產品能維持一個月.,接著他就放棄運動了.,艾瑞克不再是厭食症患者.,1
825,莎莉在學校努力學習.,她的父母決定他們需要激勵她.,"他們說如果她上學期做得好,","莎莉日夜學習,","薩莉在讀完書後,","薩利的成績很好,",2
826,沒有人知道他們有什麼錢.,我們想起了汁亭的想法.,我們決定在家外安置.,我們向幾十人賣水.,我們沒有到錢.,"我們了很多錢,",2
827,我喜歡手電筒的小孩.,沒有任何的燈.,"我把它們放在我的包裡,","隨著智能手機的出現,","我家裡充滿了手電筒,",我討厭自己的智能手機.,1
828,泰里不喜歡他的名字.,"他想要一個很酷的名字,",他告訴母親想要改變自己的姓名.,他說他被命名為他愛的祖父.,泰里當時45歲.,泰里仍感到失望.,2
829,帕克家族正在尋找新房子.,"他們在全市搜尋,",他們終於找到他們喜愛的美麗家園.,我們的家園真是太美麗了.,帕克家族感到喪.,帕克家族很快就搬進了他們的新家.,2
830,姆決定今天開車去女友的家.,"他盡可能快速開車,","他走到房子前面,","沒有人打開,",湯姆開始笑.,湯姆開始擔心.,2
831,卡利的汽車電池已經斷電.,"她試圖讓它跳過,",沒有人知道她是誰.,"他們為她檢查它,","卡爾在電池上沒有任何問題,",凱莉不願意為新電池付款.,2
832,喬用自己的儲蓄買了一台滑板.,他帶著他的新滑板到公園向他的朋友們展示.,"喬在表演一場技巧時摔倒,",他花了四個小時在醫院做手臂矯正.,"喬在離開醫院後,",喬在痛苦中受傷.,2
833,瑪迪決定是時候回去購物.,接著他們就開始上課.,她查看了課程要求和購物清單.,"沒有任何一項活動,",瑪迪借了她所有的學校用具.,"她找到了最好的購物場所,",2
834,尼爾在湖南地區吃過中餐.,但他被告知在西川省有更香味的食物.,"他很好奇,",接著他點了一盤米麵.,他覺得自己的嘴巴如火如.,尼爾喜歡吃麵包.,1
835,我大部分時間都在睡課.,"教師告訴我要醒來,","我試著保持清醒,","當老師帶我走出課時,",沒有人知道我在哪裡.,這位老師很高興我在監禁中睡了.,1
836,艾瑪娜在觀看一隻松鼠收集子.,艾瑪娜對這隻松鼠的效能感到非常著迷.,艾瑪娜看著小松鼠帶著子往巢裡去.,艾曼達也注意到這隻松鼠如何非常注意子.,艾瑪娜喜歡學習自然.,艾瑪娜覺得大自然很無聊.,1
837,他從來沒有學過如何潛水.,他總是先跳入水中.,"這夏天,",他每天都非常努力地練習潛水.,泰里希望能改善自己的狀況.,泰里已經放棄游泳.,1
838,皮特對於同學的校園之旅感到興奮.,他期待著能參觀科學博物館.,這裡有許多很酷的展品和互動式展示.,沒有人知道他們在哪裡.,沒有任何的科學.,皮特長大後成為一名科學家.,2
839,"凱莉去塞達工作,",沒有任何的問題.,他們很快就開始約會.,詹姆斯向凱莉求婚.,他們的婚姻也因此結束.,詹姆斯對這項提議感到悲傷.,1
840,喬安妮正在接受她的第一份工作面試.,她非常緊張.,她真的很想在冰淋店找到這個職位.,她認為面試非常順利.,她拒絕了經理提供給她的工作.,"接下來她接到電話,",2
841,是一個勤勞的母親.,她在一個水療中心預訂了一下午.,她整個身體都被按摩.,她甚至有水療療程.,她說自己有一天會得到全身按摩.,"她在此之後感到非常放鬆,",2
842,波布是機械土耳其的工人.,他得到了五十美元的獎金.,因為這是他獲得的最大獎金.,"波布戴上眼鏡,",波布比之前更開心了.,"波布仍是開心的,",2
843,我們不想做晚餐.,我們都很餓.,她告訴我們要自理自己.,我們今晚吃了冷的穀物.,我們都很喪.,我們吃過最好的一餐.,1
844,"他們在俱樂部聚會,","其他人都會來,","瑪麗很難過, 因為他們全家都沒有聚在一起.","接著她又回到了俱樂部,",我們的家人,我們的家人,2
845,"他們在室內玩,",他們跑去母親那裡乞求零錢.,她給他們幾塊錢.,"他們跑到外面,",他們把錢扔在街上.,他們很高興地買了冰淋.,2
846,我們想在一個週末去海灘.,我們不想開車.,我們開始在網路上尋找機票.,"我們買了一張便宜的機票,",我們搭乘飛機前往海灘.,"我們決定繼續開車,",1
847,蘇珊早起了.,她必須在工作前養動物.,她發現她的子生了小子.,"蘇珊看到他們,",蘇珊離開時感到非常憤怒.,蘇珊照顧他們.,2
848,我總是試著按時上床睡覺.,沒有人知道他們有什麼想法.,接著我發現時間已經晚了.,我應該早就睡著了.,"沒有人知道我在哪裡,",我討厭這個電視節目.,1
849,霍華德有一天早上感到開心.,他決定整天享受自己的生活.,他整天在工作中向同事表示讚美.,"他帶著家人去看電影,",霍華德很高興這一天過得如此美好.,霍華德整個時間都坐著哭泣.,1
850,"接著他們就在一處建築工地工作,","他戴上了他的安全帽,",接著他又說:,"該男子被撞倒,",接著他們打電話給醫護人員.,這位男子開始向他們跑來.,1
851,沒有任何一件事情能讓他們感到安全.,儘管Trent討厭露營活動.,他每年夏天都被父母帶去露營.,該組織的目標是要讓火災繼續燃燒.,特將兩香酒收到他的父母的房間.,沒有任何人知道這起事件發生的確發生.,2
852,喬治決定買電視機.,"他找到了他想要的一個很好的電視,","喬治在幾天後醒來時,",他家的電視被盜.,"他告訴警察, 他們說他們不太可能找到它.",情況正如他所希望的那樣.,1
853,托米在17歲的時候染了他的頭髮粉紅色.,"他認為這是一種朋克派,","他也表示,",他的父母認為這是愚蠢的.,他們喜歡米的新造型.,他們讓米剃了頭髮.,2
854,"羅比正在尋找幫助,","她在臉書上發表,","卡梅倫看到這篇文章,","卡梅倫說他可以幫忙,",卡梅倫來幫羅比.,"卡梅倫去看電影,",1
855,"羅納德掉他的鞋子,","他醒來後,","但因為沒有線,","他到處找,","羅納德穿上他的鞋子,",羅納德去找更多的鞋帶.,2
