,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
656,Amy voulait se lisser les cheveux bouclés.,Elle est allée au magasin et a acheté un lissage à fer plat.,Elle s'est lavée et a passé deux heures à se lisser les cheveux.,Il a plu et ses cheveux sont devenus mouillés.,Amy était dévastée.,Amy était contente.,1
657,J'adore ce restaurant italien près de la maison de ma copine.,On y va tout le temps ensemble et c'est toujours génial.,J'adore leur sélection de pâtes et les prix sont incroyables!,On y va depuis si longtemps que le personnel sait ce qu'on y trouve.,C'est tellement dégoûtant que j'ai dit à mes amis de ne jamais y manger.,On entre et la nourriture est sur la table.,2
658,Mike est un flic qui s'est fait tirer dans la jambe.,"Il n'avait jamais été blessé, ça l'a fait réfléchir à la vie.",Il ne savait pas s'il allait reprendre le travail.,Il a vu le crime aux infos ce soir-là.,Mike a éclaté de rire.,Il a décidé que c'était sa vocation de combattre le crime.,2
659,Tracy n'a jamais cru au mariage.,Doug a appris à Tracy à ressentir à nouveau l'amour.,Doug et Tracy se sont engagés l'un envers l'autre.,Doug a rompu ses vœux de mariage avec Tracy.,Tracy était heureuse avec Doug.,Les craintes de Tracy à propos du mariage se sont confirmées.,2
660,Joseph était à la bibliothèque.,"Il voulait un nouveau livre, mais ne savait pas quoi acheter.","Avec tant de choix, il se sentait dépassé.",Il décida d'une nouvelle méthode pour choisir un livre.,Il a fermé les yeux et en a choisi un.,Joseph est descendu prendre une glace.,1
661,Neil aimait Dublin!,Il trouvait la capitale irlandaise animée et amicale.,Mais son endroit préféré était le Trinity College.,Il a vu l'ancien Livre de Kells exposé là-bas.,Il a apprécié son séjour à la campagne.,Neil s'est ennuyé du voyage et est rentré chez lui.,1
662,Ray adorait passer la journée à la plage.,Lui et sa copine ont passé des heures à se mettre au soleil dans le sable.,Ray aimait lire des livres et écouter de la musique sur son lecteur MP3.,Sa copine aimait aller dans l'eau.,Ils ont tous les deux passé une bonne journée.,Ils n'aimaient plus la plage.,1
663,"Hier soir, j'ai été réveillé par un appel.",Mon ami avait un appartement et était coincé au milieu de la route.,J'ai dû sortir au milieu de la nuit pour aider.,Il faisait froid et ennuyeux mais j'ai pu aider à mettre la pièce de rechange.,L'ami était très reconnaissant pour l'aide.,Puis j'ai enlevé le pneu et je l'ai laissé coincé.,1
664,Grace est rentrée du travail un jour d'été.,Elle a ouvert le congélateur pour prendre des glaçons pour une boisson froide.,Mais elle a trouvé quelque chose d'horrible.,L'électricité avait été coupée et toute la glace avait fondu!,Grace était très déçue.,Grace était contente de la glace.,1
665,Harrison jouait au volley-ball avec des amis.,Il a passé le ballon par-dessus le filet et a marqué un point.,"Cependant, Emily, de l'équipe adverse a également marqué.","Le match était nul, jusqu'à ce que Harrison marque le point gagnant.",Harrison s'est mis en colère contre Emily.,Harrison était heureux et excité.,2
666,Sally a participé à un concours en ligne et a gagné des cartes-cadeaux.,Le responsable des prix a eu son adresse et les a envoyés.,Sally les a reçues par la poste quelques jours plus tard.,Elle est allée sur Internet et a décidé ce qu'elle voulait acheter.,Elle a trouvé un objet cool et l'a acheté avec plaisir.,Sally ne pouvait rien acheter sans argent.,1
667,Fred décide qu'il aimerait commencer à se souvenir de sa vie quotidienne.,Il va au magasin et achète un journal.,"À partir de ce jour, Fred a écrit tout ce qu'il faisait dans son journal.","Un an plus tard, Fred consulte le journal pour voir comment il a passé son temps.",Fred n'a pas aimé son journal.,Fred aimait lire des histoires de son passé.,2
668,Sky est allée en Turquie avec sa classe.,Elle a atterri à Istanbul et a commencé à visiter les sites.,Tous les étudiants ont adoré l'architecture.,Et ils ont trouvé la nourriture super!,Sky voulait partir le plus vite possible.,Sky ne voulait pas que son voyage se termine.,2
669,La famille de Joss accueillait un étudiant en échange.,Joss avait peur qu'elle et la nouvelle fille ne s'entendent pas.,"Mais quand la fille est arrivée, ils se sont aimés!",Ils ont rapidement commencé à faire du shopping et à discuter tout le temps.,Joss a dit à sa mère que l'étudiante d'échange était méchante.,Joss considérait l'étudiante d'échange comme une sœur.,2
670,Joe et Mary ont invité des amis à dîner.,Ils se sont réunis dans la cuisine et ont préparé une pizza.,"Pendant que la pizza cuisinait, les couples jouaient à des jeux de société.",On a joué des heures.,Ils ont tous décidé de ne plus jamais le refaire.,Ils se sont tous amusés.,2
671,J'aime jouer au baseball mais je déteste regarder le baseball.,C'est amusant à jouer mais honnêtement c'est tellement ennuyeux à regarder.,Mon père aime regarder ça et parfois je m'assois avec lui et je regarde.,On parle du temps où on jouait ensemble dehors.,J'aimerais qu'il soit déjà mort.,C'est bien de se détendre et de se remémorer.,2
672,Les voisins d'en haut sont toujours en train de piétiner.,Même tard dans la nuit.,Ils sont presque toujours à la maison.,J'ai essayé de leur en parler et ils ont dit qu'ils seraient plus calmes.,"Moins d'une heure plus tard, ils sont de nouveau en train de marcher.","Ils étaient si silencieux, j'ai dû appeler la police.",1
673,Robbie voulait acheter un nouveau chapeau.,Il a conduit une heure pour acheter le nouveau chapeau qu'il voulait.,"Quand il est arrivé, il a eu le dernier.","Quand il l'a essayé, il lui a parfaitement convenu.",Il le portait tous les jours.,Il l'a jeté à la poubelle.,1
674,Neil savait ce qu'il devait faire lors de sa visite à Dublin.,Il ne pouvait pas quitter la ville sans visiter ses nombreux pubs!,Neil a vu des douzaines de pubs et bu des douzaines de pintes.,"Il était très saoul, mais il se souvenait d'une chose.",Il s'est souvenu d'investir dans l'or.,Il n'a pas conduit sous l'influence.,2
675,Francisco est jaloux de tous ses amis qui vont skier en hiver.,Il décide qu'il veut aussi skier.,Francisco travaille avec un instructeur pour apprendre à skier.,Il s'entraîne très dur.,Francisco est devenu un bon surfeur.,Francisco est devenu un bon skieur.,2
676,Sai détestait les journées de photos à l'école.,Ils étaient ennuyeux et il n'était jamais aussi gentil que les autres enfants.,"Pour essayer d'aider Sai à se sentir mieux, sa mère lui a acheté un nouveau pull.",Sai a porté le pull pour le jour du film et a reçu beaucoup de compliments.,Sal était pourri.,Sal était bien.,2
677,Alycia a garé sa voiture dans la rue et s'est dirigée vers la ville.,Elle a rejoint ses amis et ils ont passé une super soirée.,"Il était tard, et la voiture d'Alycia n'était pas là où elle l'avait laissée.","Bientôt, les dix amis étaient tous dans la voiture à la recherche d'aventures.",Les amis ont trouvé le camion d'Alycia.,Ils l'ont trouvée dans la rue. Elle l'a garée.,2
678,Ma mère avait une chèvre.,Elle s'en est très bien occupée.,"Un jour, elle s'est rendu compte que la chèvre avait disparu.",Elle a demandé à sa mère où il était.,Katie a été déçue quand sa mère a dit le jardin.,Katie était soulagée quand sa mère a dit le jardin.,2
679,Un groupe de oompah et un groupe de mariachi se sont rencontrés dans la rue.,Ils ont décidé d'avoir une jam session improvisée.,Ils ont vite découvert que leurs styles étaient incompatibles.,Les habitants des environs ont appelé la police pour se plaindre du bruit.,La police leur a dit d'arrêter de jouer ensemble.,La police leur a dit de continuer à jouer.,1
680,Le match était nul.,Le dernier point marqué déterminait le vainqueur du match.,Eric a servi la balle de tennis à Bill.,"Bill a failli rater le ballon, mais il a réussi à le frapper.",Eric a frappé la balle avec sa batte de baseball.,Eric n'a pas pu retourner le coup de Bill et a perdu le match.,2
681,"C'était la fin de l'été, et il était temps de faire les courses pour le retour à l'école.",C'était la première année que la mère de Gina les a laissés venir.,Elle les a emmenés chez les Marshall près de chez eux.,Il n'y avait que quelques choses dans leur gamme de prix.,Gina était très heureuse de la tenue qu'elle avait choisie.,La mère de Gina a contracté un prêt pour couvrir les dépenses.,1
682,Un écureuil vivait dans l'arbre dans la cour de ma mère.,Elle a commencé à lui donner des cacahuètes.,"Un jour, elle a remarqué qu'il y avait maintenant beaucoup d'écureuils dans son arbre.",Elle a commencé à leur donner des cacahuètes.,Elle a ensuite effrayé les écureuils.,Les écureuils ont commencé à venir plus souvent chez elle.,2
683,Ma nièce a eu un nouveau vélo pour Noël.,Elle avait peur de tomber de son nouveau vélo.,J'ai décidé d'aider ma nièce à apprendre à monter à cheval.,Je tenais le vélo pendant qu'elle commençait à faire du vélo.,J'ai poussé le vélo.,Elle a vite appris à monter à cheval.,2
684,Gina était en rétention.,C'était sa première fois.,Elle parlait avec des amis en dehors de la pièce tout en faisant semblant d'être cool.,À l'intérieur de son estomac tournait en nœuds.,Gina était une rebelle naturelle.,Gina était inquiète que ses parents ne le découvrent.,2
685,Alicia aimait son lieu de résidence.,"Un jour, ses parents lui ont dit qu'ils déménageaient.",Elle était très triste.,"Le jour du déménagement, elle a dit au revoir à ses amis.",Puis ils ont emménagé dans leur nouvelle maison.,Alicia était heureuse de quitter son ancienne maison.,1
686,Brian a été invité à surveiller le chien de son ami.,Ils ont laissé un carnet pour tenir un journal.,Il l'a mise à jour avec les fois où il est allé là-bas.,"Juste avant de revenir, il a laissé un message concernant leur temps.",Il était heureux que ses amis le considéraient comme digne de confiance.,Il a dû admettre qu'il n'aimait pas beaucoup leur chat.,1
687,"Hier soir, j'ai marqué du poulet cuit au four.","Quand j'ai mis le four, je me suis éloigné.","À ma grande consternation, j'ai senti une odeur de brûlure.",J'ai regardé dans le four et le poulet était ruiné.,J'ai commandé de la pizza à manger à la place.,J'ai adoré le nouveau imperméable que j'ai acheté.,1
688,Laura s'est réveillée tôt pour arriver à temps à son cours.,Elle s'est préparé le petit déjeuner avant de partir pour l'école.,"Après le petit déjeuner, Laura est sortie de chez elle et est montée dans le bus.","Quand elle est arrivée à l'école, elle a vu un panneau indiquant que la classe était annulée!",Laura pensait avoir perdu son temps.,Laura a eu une bonne journée en classe ce jour-là.,1
689,Ray a accroché un pneu à une corde pour faire une balançoire à sa fille.,Elle est montée dedans et a joué joyeusement.,Puis Ray a entendu un bruit éclatant et un grand bruit.,La branche qui tenait l'élan s'était cassée et sa fille était tombée!,Ray a ri de cette situation délirante.,Ray est allé voir sa fille pour s'assurer qu'elle allait bien.,2
690,Les filles sont allées au bar.,Ils ont ouvert une facture.,Ils ont bu un verre.,Ils ont finalement décidé de fermer leur compte.,Ils sont rentrés chez eux en parlant de leur soirée.,Ils sont montés dans l'avion.,1
691,"La semaine dernière, j'ai dû faire un discours important.",Je n'ai jamais préparé et seulement appris les bases.,Je me suis dit que j'allais juste y aller et faire semblant.,J'ai utilisé des mots grossiers et j'ai essayé de paraître intelligent.,Il a fonctionné et le discours a été bien reçu.,J'ai arrêté de parler et je suis rentré chez moi.,1
692,Mlle Jio a appelé les parents de Nate pour une conférence.,Elle a dit que Nate était perturbateur et qu'il avait besoin de médicaments.,Les parents de Nate sont rentrés et ont eu une longue conversation.,"Ils ont emmené Nate chez le médecin, qui leur a dit qu'il n'y avait pas de médicaments.",Le médecin a suggéré que Jake suive plutôt un conseil.,Il a donné aux parents une ordonnance qu'ils ont remplie sans tarder.,1
693,Il y avait un super restaurant italien en bas de la rue d'Alice.,Elle y allait presque chaque semaine.,Elle adore les pâtes qu'ils y servent.,"Un jour, elle a essayé d'y aller et a découvert qu'ils avaient fermé.",Alice était contrariée qu'elle ait dû se contenter de la nourriture chinoise.,Elle a invité tous ses amis à se joindre à elle dans ce restaurant.,1
694,Je n'ai plus de nouilles.,Je suis monté dans ma voiture et je me suis précipité au magasin.,J'ai acheté ma marque de nouilles préférée.,Je me suis précipitée chez moi.,J'ai fait les nouilles.,J'ai jeté les nouilles à la poubelle.,1
695,Pete devait rencontrer son agent immobilier.,Il allait bientôt acheter une maison.,Pete n'a pas pu trouver le contrat que son agent immobilier lui a donné.,Il a fouillé sa maison.,Il l'a finalement trouvée dans le garage.,Pete a décidé que c'était le moment idéal pour faire un voyage à Vegas.,1
696,Fred aimait les parcs d'attractions mais il n'avait jamais fait de montagne russe.,Ses amis le taquinaient en disant qu'il avait peur des hauteurs.,"Un jour, dans le parc d'attractions, il a décidé de faire face à ses peurs.",Fred a fait le plus rapide et le plus effrayant des montagnes russes du parc!,Il a décidé de rentrer chez lui et de pleurer.,Il était si heureux de l'avoir fait et aimait encore plus le parc.,2
697,Wendy a acheté de l'huile de bain en ligne.,Elle a mal lu les instructions et l'a appliqué sur tout son corps.,"À sa grande horreur, sa peau était devenue rose.",Elle s'est plainte à la compagnie.,Wendy a acheté avec plaisir plus d'huile de bain.,La compagnie a remboursé Wendy et s'est excusée.,2
698,Jackson avait toujours évité de boire de l'alcool.,Il savait que l'alcool était mauvais pour la santé et pouvait altérer le jugement.,"Cependant, un jour, son patron l'a invité à prendre une bière dans un bar.",Jackson a découvert qu'il aimait le goût de la bière.,Il a décidé d'en avoir deux.,Il a craché sa bière.,1
699,Une grenouille avait faim d'un dîner tardif.,Il regarda de l'autre côté de l'étang et aperçut une mouche.,La grenouille a nagé jusqu'à la mouche en silence.,"Malheureusement, la mouche l'a vu venir et s'est enfuie.",La grenouille n'avait jamais eu un ventre aussi plein de toute sa vie.,La grenouille avait encore faim.,2
700,Oscar n'a jamais fait son lit.,Sa mère l'a toujours voulu.,"Finalement, il a décidé de faire son lit.",Sa mère était fière.,Elle lui a donné un dessert.,Elle lui a crié dessus.,1
701,"Un jour, je me promenais dans les bois.","À quelques mètres de là, j'ai vu un serpent rouge.",Je me suis immédiatement figé.,Je me mis à marcher lentement en arrière.,Puis je me suis précipité vers le serpent.,Le serpent m'a mordu.,2
702,Phil a eu une frénésie la première fois qu'il a gagné une main au blackjack.,Il a commencé à aller au casino plusieurs fois par semaine.,Ses pertes s'accumulaient plus vite que ses victoires.,"En moins d'un an, il était à court d'argent.",Il était en extase de ses victoires au jeu.,Il a décidé qu'il devait faire quelque chose pour sa dépendance.,2
703,Mon cousin m'a demandé s'il y avait un moment dans ma vie qui était difficile.,J'ai sorti un cadre photo.,Les photos montrent les moments où j'étais à l'hôpital.,Je lui ai expliqué que j'avais eu une leucémie.,"Elle a pleuré et m'a serrée dans ses bras, admirant mon courage.",Elle est sortie en disant que je changeais toujours de sujet.,1
704,La mère de Matthew était occupée à travailler sur l'ordinateur.,Matthew a crié au secours.,Matthew est écrasé.,La mère de Matthew a cédé et a abandonné son travail.,La mère de Matthew a fini tout son travail sur l'ordinateur.,La mère de Matthew a mis Matthew dans son coin de temps d'arrêt.,2
705,Tine voulait faire partie de l'équipe d'athlétisme.,Elle espérait être assez rapide.,"Pendant un mois avant les épreuves, elle a couru seule.",Elle se levait tôt tous les matins pour courir des kilomètres.,Tine a fait l'équipe avec le meilleur temps de tous.,Tine s'est assise sur le canapé et a mangé des bonbons au lieu de faire des essais.,1
706,Je chassais souvent.,"La dernière fois que je suis rentré chez moi, j'ai chassé la nuit.",J'ai été silencieuse pendant longtemps.,"Finalement, j'ai vu quelque chose bouger dans le noir.",Je l'ai ignoré et je suis rentré chez moi.,C'était un cerf que j'ai pu traquer et abattre avec succès.,2
707,Jack et Chad sont descendus du mur du Grand Canyon.,"Jack s'est arrêté pour prendre une photo, s'est penché pour avoir un bon angle de vue.",Jack s'est assis accidentellement sur un cactus.,Des aiguilles étaient coincées dans le pantalon de Jack.,Il a fallu 20 minutes pour retirer les aiguilles et continuer à grimper.,Jack a été capable de grimper sans aucune gêne.,1
708,"Amy, Lynn et Kim sont allées au magasin près de la maison de Lynn.",Pendant qu'ils y ont vu le béguin de Lynn pour Jim.,Il était porteur de sacs au magasin.,Ils s'arrêtèrent et lui parlèrent un moment.,Jim a demandé à Lynn de sortir avec lui.,Lynn a dit à Jim qu'il était moche.,1
709,Riley n'était pas très populaire à l'école.,Elle portait des vêtements drôles.,"Un jour, son amie lui a suggéré de faire des changements de maquillage.",Riley a accepté de se faire à nouveau.,Riley avait l'air beaucoup mieux et a été bien accueillie.,Riley a cessé d'être notre amie.,1
710,Ann est enceinte.,Elle était très excitée de savoir cela car elle avait toujours voulu un bébé.,"Quelques mois plus tard, elle a fait une fausse couche.",Elle est profondément traumatisée.,Ann est déchirée.,Ann est soulagée de ne pas être enceinte.,1
711,Aya voulait être mannequin.,Elle pensait avoir une chance puisqu'elle était mince et jolie.,Elle a donc participé au concours de mannequins de sa ville.,"À sa grande surprise, elle a gagné le concours.",Aya était très heureuse du résultat du concours.,Aya était très contrariée par le résultat du concours.,1
712,Jared a été puni pendant une semaine.,Il ne nettoyait jamais sa chambre.,Ses parents lui ont dit qu'il aurait des jours de congé pour le dépoussiérage.,Il a dépoussiéré toute la maison.,Ses parents lui ont donné trois jours de congé.,Ses parents l'ont jeté de la maison.,1
713,Anna allait à l'école un matin.,Elle est entrée dans le passage pour piétons sur la route principale.,Une voiture s'est soudainement écrasée sur elle.,Anna a été écrasée et sa jambe a été cassée.,Anna les a poursuivis mais n'a rien obtenu parce qu'ils n'avaient pas d'assurance.,Anna est allée au club et a dansé toute la nuit.,1
714,Dave a rassemblé tout son équipement de plage.,Il a pris sa journée de congé pour aller à la plage.,"Quand il est sorti, il a découvert qu'il faisait beaucoup trop sombre.",Le ciel était plein de nuages noirs.,Dave était tellement déçu!,Dave était si soulagé!,1
715,Ron et Kim voulaient une nouvelle maison.,Ron a décidé de faire des heures supplémentaires au travail autant qu'il le pouvait.,"En quelques années, il avait économisé tout son salaire des heures supplémentaires et avait beaucoup d'argent.",Lui et Kim ont commencé à acheter une nouvelle maison plus grande.,Ils ont acheté une belle maison dans un nouveau quartier.,Ils ont tous les deux acheté des voitures de sport avec l'argent.,1
716,J'ai écrit un ebook qui avait besoin d'une couverture.,J'ai fait plusieurs couvertures de livres en Photoshop.,J'ai partagé mes créations avec plusieurs personnes.,J'ai demandé aux gens de voter pour la couverture A ou la couverture B.,Je n'ai pas d'ordinateur.,La plupart des gens ont aimé la couverture A.,2
717,On a acheté un nouveau poteau de chat la semaine dernière.,L'ancien était très usé.,Notre chat est très pointilleux.,"Si le poteau n'est pas fait de sisal, elle le rejettera.",Le chat a accepté le nouveau poste fait de sisal.,Le chat a rejeté le nouveau poteau fait de sisal.,1
718,Daniel voulait s'établir comme écrivain.,Daniel a créé un site où il pouvait poster un article qu'il avait écrit.,Le site s'est lentement construit et a attiré l'attention.,La construction et la conquête étaient trop lentes pour Daniel.,Daniel détestait écrire.,Daniel devait trouver un vrai travail.,2
719,Jeff avait la balle dans la main.,Gary agitait ses mains depuis qu'il était ouvert pour un tir.,Jeff l'a ignoré et a couru vers le cerceau.,Deux gardes s'approchaient de lui.,Les gardes ont volé le ballon à Jeff.,Gary m'a remercié pour ma prévenance.,1
720,Papa nous a emmenés dans les bois pour camper.,Il nous a appris à faire du feu avec des bâtons.,Il nous a appris à faire nos propres tentes.,Nous nous sommes endormis en comptant les étoiles dans le ciel.,On ne campera plus jamais.,Nous avons passé un merveilleux moment en camping.,2
721,"À la fin de la semaine, je suis allé au marché local.","Comme plusieurs articles étaient en vente, je les ai regardés.",Certains étaient des légumes et des jus de fruits à 50% de réduction.,J'ai pris plusieurs articles et je suis allé à la caisse.,J'aimais faire une bonne affaire.,J'ai décidé de jeter ma balle de bowling sur le comptoir.,1
722,Joey travaillait pour une grande compagnie mais ses heures ont été réduites.,La compagnie a dit qu'ils devaient la laisser partir et la licencier.,Joey a commencé à chercher un autre emploi tout de suite.,"Elle avait du mal à trouver du travail, mais elle a donné du travail à tous.",Joey a finalement reçu un appel d'un employeur et a obtenu le poste.,Joey passait ses journées à jouer aux jeux vidéo.,1
723,Joe a vécu une vie solitaire.,Il n'avait jamais rien d'autre à faire que regarder la télé.,"Un jour, il a décidé de rencontrer des gens sur Craigslist.",Il a pu se faire de nouveaux amis.,"Joe a commandé de nouvelles chaînes câblées, mais il n'était toujours pas content.",Il était beaucoup plus heureux maintenant qu'il avait des compagnons dans sa vie.,2
724,Amy était très stressée tout le temps.,Un ami lui a suggéré d'essayer la méditation.,"Amy était sceptique, mais elle a accepté de tenter le coup.",Elle est allée à un cours et a respiré et s'est concentrée.,Elle a commencé à enseigner la méditation le lendemain.,Ça a beaucoup aidé son état mental.,2
725,Nya essayait de manger sainement et de surveiller son poids.,"Mais un soir, elle avait envie de manger de la nourriture.",Elle a décidé de commander du poulet frit et de la purée de pommes de terre.,Elle mangeait avec plaisir la nourriture grasse et grasse.,Nya a décidé de manger la même chose tous les jours.,Nya regrette plus tard d'avoir mangé de la nourriture malsaine.,2
726,Ma colocataire était malade.,"Elle est restée à la maison, pas au travail ni à l'école.",Elle a dormi toute la journée.,"À la fin de la journée, elle se sentait mieux.",Elle a décidé que le repos l'a aidé.,Elle espérait bientôt être de nouveau malade.,1
727,Ted et ses amis sont allés au parc pour escalader une montagne.,Ils ont commencé la randonnée.,"Après deux heures, ils se sont fatigués et ont fait une pause.",Ils ont terminé la randonnée et étaient au sommet.,Ted est monté dans sa voiture et est rentré chez lui.,La vue était superbe et Ted était content qu'ils soient venus.,2
728,Il fait généralement chaud et calme le matin en Floride.,"Hier matin, il y avait beaucoup de vent.",Les palmiers soufflaient si fort qu'ils ont gratté les fenêtres.,J'ai allumé la télé et un avertissement de tornade est apparu!,Une tornade est passée à deux pâtés de maisons de la maison!,Je suis donc sorti jouer.,1
729,Je suis un peu dans l'art ces derniers temps.,J'ai reçu un manuel de dessin pour Noël.,Le livre contient une liste de courses de fournitures de dessin nécessaires.,Je suis allé au magasin l'autre jour et j'ai acheté ce dont j'avais besoin.,J'ai décidé que je n'aimais pas dessiner.,Je suis rentré chez moi et j'ai appris à dessiner.,2
730,Lisa a commencé à se rendre compte qu'elle n'aimait pas étudier les affaires.,Elle voulait étudier l'art mais elle s'inquiétait de gagner de l'argent.,"Un jour, elle a finalement eu le courage d'abandonner l'école.",Ses amis et sa famille lui ont dit que c'était fou de quitter l'école.,Lisa était toujours convaincue que son choix la rendrait heureuse.,Lisa est diplômée en commerce.,1
731,Mary voulait aller au cinéma tard le soir.,"Malheureusement, elle avait une école et des parents stricts.",Elle a attendu que tout le monde s'endorme et s'est échappée.,Elle a vu le film avec des amis et s'est bien amusée.,"Quand ses parents l'ont attrapé, elle a été punie.",Les amis de Mary étaient très déçus par elle.,1
732,Ivy avait été invitée à un rendez-vous peu conventionnel.,"Son petit coup de coeur, Peter, lui avait demandé de faire une randonnée.",Ivy était d'accord.,Ils sont allés dans les bois et ont fait des randonnées pendant des heures.,Puis ils ont regardé le coucher du soleil d'une falaise.,Ivy est rentrée chez elle et n'a plus jamais parlé à Peter.,1
733,Un homme a conçu la plus haute tour du monde.,Il a dessiné des plans pour le faire deux fois plus haut que le plus haut actuel.,Il a pris les plans pour un promoteur de bâtiment.,Le promoteur lui a demandé quelle hauteur construire la tour.,Cet homme n'était pas un architecte.,L'homme a construit la tour et c'était grandiose.,2
734,Lauren et ses sœurs sont en visite à Jacksonville en Floride cette semaine.,"Le dernier jour de leur voyage, ils veulent une photo ensemble.",Lauren et ses sœurs posent devant un café mignon.,Elle fait imprimer la photo et en envoie un exemplaire à chacune des sœurs.,Elle se fixait à quel point elle et sa sœur se ressemblaient.,Elle a déchiré le tableau et l'a jeté.,1
735,Liz faisait la baby-sitter d'un garçon de cinq ans.,Il voulait jouer à cache-cache.,"Elle l'a trouvé plusieurs fois, mais il a disparu.",Elle devenait frénétique en fouillant la maison pour le trouver.,Liz s'est lassée du jeu et a fait une sieste.,"Quand elle l'a entendu rire dans un placard, Liz a été soulagée.",2
736,Mark était en retard au travail.,Il a essayé de les avoir à l'heure en dépassant la limite de vitesse.,Un policier de la circulation l'a arrêté.,Il a reçu une contravention pour excès de vitesse.,Mark a fini par arriver en retard au travail.,Mark était en avance pour le travail.,1
737,Amy a toujours voulu jouer de la flûte.,"Le premier jour de groupe, elle l'a dit à l'enseignant.",Elle s'est entraînée à la flûte tous les jours pendant une semaine.,C'était terriblement difficile de jouer de la flûte.,Amy était très engagée.,Amy ne s'intéressait pas à la flûte.,1
738,Bryan achetait des fruits pour sa famille.,"Il regarda dans toute l'allée, mais ne put se décider sur un fruit.","Sa femme détestait les raisins, sa fille détestait les pommes.",Même son fils était un mangeur de fruits difficile!,Bryan a acheté des pâtes.,Bryan a décidé d'acheter des bananes.,2
739,Emily a emmené son enfant au zoo.,"Ils ont vu de nombreux animaux, dont des lions.",Son enfant avait très peur des lions.,Il s'est mis à crier et à pleurer.,L'enfant d'Emily s'est approché des lions.,Emily a pris son enfant dans ses bras pour le réconforter.,2
740,Kim pourrait avoir un chiot si elle marquait un but dans le match.,Elle s'est entraînée toute la journée à la maison.,Elle s'entraînait au gymnase avec son équipe.,"Enfin, le jour du grand match était arrivé.",Kim a marqué un but et a eu un chiot.,Kim était contrariée quand sa famille a eu un chiot.,1
741,Karen était une joueuse de softball.,Son équipe ne se portait pas très bien.,Son entraîneur leur a donné un discours très inspirant.,Tout le monde s'est mis à s'entraîner et à travailler beaucoup plus dur.,Karen s'est améliorée avec l'équipe.,Karen n'avait plus de motivation après avoir entendu le discours.,1
742,Kayla n'avait pas été à un événement social depuis près de trois ans.,Elle souffrait d'une anxiété paralysante.,"Plus elle restait longtemps sans interagir, plus c'était difficile.",Son frère était nerveux pour elle et l'a emmenée chez un thérapeute.,Kayla a pensé que c'était le meilleur rendez-vous qu'elle ait jamais eu.,Kayla a dit à la thérapeute qu'elle était suicidaire et a demandé de l'aide.,2
743,Ricky est tombé en faisant de la randonnée dans les bois.,Il était terrifié!,Il pensait être tombé dans un champ de lierre empoisonné.,Puis il a utilisé son guide de la nature pour identifier la plante.,Il a été soulagé de découvrir qu'il avait tort.,Ricky était trempé de tomber dans l'étang.,1
744,Mon mari aime la glace Blue Belle.,"Il n'y a pas longtemps, Blue Belle a eu un rappel et a arrêté de produire.","Mon fils travaille chez Kroger, ils ont eu une réunion récemment à propos de Blue Belle.",La glace Blue Belle est arrivée chez Kroger la semaine dernière.,Mon mari est si reconnaissant!,Mon mari est tellement déçu!,1
745,Oni n'avait jamais joué devant un public.,Mais il est entré dans le concours en espérant gagner le grand prix.,Il a pensé qu'il ferait de son mieux.,Oni a chanté dans le spectacle et tout le monde a applaudi.,Oni a gagné le concours de talents avec son chant génial.,Le concours de talents a dit à Oni de ne jamais revenir.,1
746,Ralph déteste faire du shopping.,Sa mère le fait y aller.,Ils sont là depuis longtemps.,Ralph aide sa mère à charger et décharger les courses.,La mère de Ralph le punit pour avoir refusé de l'aider.,Il est surpris quand sa mère lui donne de l'argent pour l'aider.,2
747,Kayla a emprunté un livre à sa sœur.,Elle a apporté le livre avec elle dans un café pour le lire.,Kayla a accidentellement renversé un peu de son lait à la vanille sur le livre.,Elle est immédiatement rentrée chez elle pour informer sa sœur.,Kayla était fille unique.,Sa sœur était folle!,2
748,Lenny voulait regarder un film.,Il est allé au cinéma local d'Hollywood.,Lenny a loué trois films d'horreur.,Lenny est allé à côté et a acheté une pizza dans un magasin.,Il est rentré chez lui et a regardé tous ses films.,"Quand il est rentré, il s'est préparé à rendre ses trois films.",1
749,Laura a raconté une histoire de soutien-gorge brûlé dans les années 60.,La foule est devenue folle après avoir appris cette information personnelle.,Laura a assuré à la foule que c'était il y a longtemps.,Elle a fait une offre pour la présidence.,Laura a été mise en accusation par le pays.,Laura a ensuite été élue par le pays.,2
750,Charlie voulait être policier à Hawaï.,Il a passé ses examens et a été embauché à Honolulu.,Charlie aimait interagir avec la communauté.,Charlie n'aimait pas la quantité de corruption dans la force.,Charlie a commencé à prendre des pots-de-vin.,Charlie a juré de changer les choses s'il était devenu chef.,2
751,J'avais deux chiens qui étaient très proches.,Le chien plus âgé est tombé très malade et a été endormi.,Le chien plus jeune était très seul.,Un chien de voisin vient jouer.,Notre chien aime vraiment avoir la maison pour lui- même.,Notre chien se sent beaucoup mieux en jouant avec un autre chien.,2
752,Les colocataires de Sean remarquent que ses vêtements et son lit commencent à sentir mauvais.,Ils lui disent qu'il doit nettoyer sa lessive bientôt.,"Sean proteste au début, mais finalement il nettoie sa lessive.",Ses colocataires sont reconnaissants que Sean ne sent plus aussi mauvais.,Les colocataires de Sean étaient très en colère parce qu'il n'écoutait pas.,Ils lui disent de ne plus jamais attendre si longtemps pour faire la lessive.,2
