,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
712,Jared was grounded for a week.,He never cleaned his room.,His parents told him he'd get days off for dusting.,He went around dusting the whole house.,His parents gave him three days off.,His parents threw him out of the house.,1
713,Anna was walking to school one morning.,She entered the crosswalk on the main road.,A car suddenly flew into it and hit her.,Anna was crushed and her leg was broken.,Anna sued them but got nothing because they had no insurance.,Anna went to the club and danced all night long.,1
714,Dave gathered up all his beach gear.,He took the day off just so he could spend it on the beach.,When he went outside he discovered it was much too dark.,The sky was full of black storm clouds.,Dave was so disappointed!,Dave was so relieved!,1
715,Ron and Kim wanted a new house.,Ron decided to work overtime at work as much as he could.,In a few years he had saved all his overtime pay and had plenty of cash.,"He and Kim started shopping for a new, bigger home.",They bought a nice house in a new neighborhood.,They both bought sportscars with the money.,1
716,I wrote an ebook that needed a cover.,I made several book covers in Photoshop.,I shared my creations with several people.,I asked people to vote for Cover A or Cover B.,I don't have a computer.,Most people liked Cover A.,2
717,We bought a new cat post last week.,The old one was very worn.,Our cat is very picky.,If the post isn't made of sisal she'll reject it.,The cat accepted the new post made of sisal.,The cat rejected the new post made of sisal.,1
718,Daniel wanted to establish himself as a writer.,Daniel made a website where he could post articles he wrote.,The website slowly built and gained attention.,The building and gaining was too slow for Daniel to succeed.,Daniel hated writing.,Daniel had to get a real job.,2
719,Jeff had the basketball in his hand.,Gary was waving his hands in the air since he was open for a shot.,Jeff ignored him and ran towards the hoop.,Two guards were approaching him.,The guards stole the ball from Jeff.,Gary thanked me for my thoughtfulness.,1
720,Daddy took us to the woods to camp.,He taught us how to build a fire with sticks.,He helped us learn how to make our own tents.,We fell asleep counting the stars in the sky.,We'll never camp again.,We had a wonderful time camping.,2
721,"During the weekend, I went to the local market.","Since several items were for sale, I've looked at them.",Some were vegetables and juice containers for a 50% discount.,I took several of the items and went to the checkout.,I liked getting a good deal.,I decided to throw my bowling ball on the counter.,1
722,Joey worked for a great company but her hours were cut.,The company said they had to let her go and laid her off.,Joey started looking for another job right away.,She had a hard time finding work but gave it a job searching her all.,Joey finally got a call from an employer and got the job.,Joey spent her days playing video games.,1
723,Joe lived a lonely life.,He never had anything to do but watch TV.,One day he decided to meet people on Craigslist.,He was able to make new friends.,"Joe ordered some new cable channels, but was still unhappy.",He was much happier now that he had some companions in his life.,2
724,Amy was very stressed out all the time.,A friend suggested that she try meditation.,"Amy was skeptical, but she agreed to give it a shot.",She went to a class and breathed and focused.,She started teaching meditation the next day.,It helped her mental state immensely.,2
725,Nya tried to eat healthy and watch her weight.,But one night she was craving comfort food.,She decided to order some fried chicken and mashed potatoes.,"She ate the greasy, fatty food with relish.",Nya decided to eat the same thing every day.,Nya later regrets eating unhealthy food.,2
726,My roommate was sick.,She stayed home from work and school.,She slept all day long.,"By the end of the day, she was feeling better.",She decided rest has helped.,She hoped she would soon be sick again.,1
727,Ted and his friends went to the park to climb a mountain.,They started on the hike.,"After two hours, they got tired and took a break.",They finished the hike and were at the top.,Ted got in his car and drove home.,The view was great and Ted was happy they had come.,2
728,"It's usually calm and warm in the morning, in Florida.","Yesterday morning it was very windy, though.",The palm fronds were blowing so hard they scraped the windows.,I turned on the TV and a tornado warning came on!,A tornado came within 2 blocks of the house!,So I went outside to play.,1
729,I've been on an art kick lately.,I received a drawing instruction book for Christmas.,The book has a shopping list of necessary drawing supplies.,I went to the store the other day and bought what I needed.,I decided I didn't like drawing.,I went home and practiced drawing.,2
730,Lisa began to realize that she did not enjoy studying business.,She wanted to study art but was worried about making money.,"Finally, one day she had the courage to drop out of school.",Her friends and family told her it was crazy to leave school.,Lisa still felt confident that her choice would make her happy.,Lisa got a degree in business.,1
731,Mary wanted to go to a late movie.,Unfortunately she had school and strict parents.,She waited until everyone fell asleep and snuck out.,She saw the movie with friends and had a great time.,When her parents caught her she was grounded.,Mary's friends were very disappointed in her.,1
732,Ivy had been asked out on an unconventional date.,Her crush Peter had asked her to go hiking!,Ivy agreed with me.,They went to the woods and hiked for hours.,Afterward they watched the sunset from a cliff.,"Ivy returned home, and never spoke to Peter again.",1
733,A man went to design the tallest tower in the world.,He drew plans to make it twice as high as the current tallest.,He took the plans to a developer to build.,The developer asked him how tall to build the tower.,The Man was not a building designer.,The man built the tower and it was grand.,2
734,Lauren and her sisters are visiting Jacksonville Florida this week.,On the last day of their trip they want a picture together.,Lauren and her sisters pose in front of a cute cafe.,She has the picture developed and sends each sister a copy.,She stared at how much she and her sister looked alike.,She tore up the picture and threw it away.,1
735,Liz was babysitting a 5-year-old boy.,He wanted to play hide and seek.,She found him a few times but then he disappeared.,She was getting frantic as she searched the house for him.,Liz got bored of the game and took a nap.,"When she heard him giggling from a closet, Liz was relieved.",2
736,Mark was running late for work.,He tried to get them on time by driving over the speed limit.,A traffic cop pulled him over.,He was given a speeding ticket.,Mark ended up being late for work.,Mark was early for work.,1
737,Amy always wanted to play the flute.,The first day of band she told the teacher so.,She practiced on her flute every day for a week.,It was terribly difficult to play the flute.,Amy was very committed.,Amy showed little interest in the flute.,1
738,Bryan was shopping for fruit for his family.,He looked through the whole aisle but could not decide on a fruit.,"His wife hated grapes, his daughter hated apples.",Even his son was a fussy fruit eater!,Bryan bought pasta.,Bryan decided to buy bananas.,2
739,Emily took her child to the zoo.,"They saw many animals, including lions.",Her child was very afraid of the lions.,He started screaming and crying.,Emily's child walked closer to the lions.,Emily picked up her child to comfort him.,2
740,Kim could have a puppy if she scored a basket in the game.,She practiced all day at home.,She practiced in the gym after school with her team.,Finally it was the day of the big game.,Kim scored a basket and got a puppy.,Kim was upset when her family got a puppy.,1
741,Karen was a softball player.,Her team wasn't doing very well.,Her coach gave them a very inspiring speech.,Everyone started practicing and working much harder.,Karen improved with the team.,Karen felt unmotivated after hearing the speech.,1
742,Kayla hadn't been to a social event in nearly three years.,She was suffering from crippling anxiety.,"The longer she went without interacting, the harder it became.",Her brother was nervous for her and took her to a therapist.,Kayla thought it was the best date she'd ever had.,Kayla told the therapist she was suicidal and asked for help.,2
743,Ricky fell while hiking in the woods.,He was terrified!,He thought he had fallen into a patch of poison ivy.,Then he used his nature guide to identify the plant.,He was relieved to find out he was wrong.,Ricky was soaked from falling in the pond.,1
744,My husband loves his Blue Belle ice cream.,"Not too long ago, Blue Belle had a recall and quit producing.","My son works at Kroger, they recently had a meeting about Blue Belle.",Blue Belle ice cream arrived at Kroger last week.,My husband is so grateful!,My husband is so disappointed!,1
745,Oni had never performed before an audience.,But he entered the talent show hoping to win the grand prize.,He thought he'd just give it his best shot.,Oni sang in the show and everyone applauded.,Oni won the talent show with his awesome singing.,The talent show told Oni never to come back.,1
746,Ralph hates shopping.,His mom makes him go.,They've been there for a long time.,Ralph helps his mom load and unload the groceries.,Ralph's mom punishes him for refusing to help.,He is surprised when his mom gives him money for helping.,2
747,Kayla borrowed a book from her sister.,She brought the book with her to a coffee shop to read.,Kayla accidentally spilled some of her vanilla latte on the book.,She immediately went home to inform her sister.,Kayla was an only child.,Her sister was mad!,2
748,Lenny wanted to watch a movie.,He drove to the local Hollywood video.,Lenny rented three horror movies.,Lenny went next door and bought a pizza from a shop.,He went back home and binge watched all his movies.,"When he got home, he prepared to return his three films.",1
749,Laura told a story about burning bras in the 60's.,The crowd went wild after learning this personal information.,Laura assured the crowd that was a long time ago.,She put her bid in for President.,Laura was then impeached by the country.,Laura then became elected by the country.,2
750,Charlie wanted to be a police officer in Hawaii.,He passed his exams and was hired in Honolulu.,Charlie liked interacting with the community.,Charlie didn't like the amount of corruption in the force.,Charlie started taking bribes.,Charlie vowed to change things if he ever became chief.,2
751,I had two dogs that were very close.,The older dog became very sick and was put to sleep.,The younger dog was very lonely.,We have a neighbor dog come over to play.,Our dog really enjoys having the house to himself.,Our dog feels much better playing with another dog.,2
752,Sean's roommates notice that his clothes and bed start to smell.,They tell him he needs to clean his laundry pretty soon.,"Sean protests at first, but eventually he cleans his laundry.",His roommates are grateful that Sean no longer smells as bad.,Sean's roommates got very angry that he wasn't listening.,They tell him never to wait so long to do laundry again.,2
753,"My friend wants to be a doctor, so she took the MCAT.","The first time she took it, she didn't get a good enough score.",She studied very hard and took it again.,"This time, she did very well!","She never discussed it again, and didn't become a doctor.",We took her out for drinks to celebrate.,2
754,Kelly went down to the ocean to relax.,She immediately went and put her feet in.,"As she put her feet in however, the wave captured her.",Her clothes got soaked.,Kelly went home to change into dry clothes.,Kelly was very happy to have soaking wet clothes.,1
755,Ben was excited to go fishing with his grandfather for the first time.,"However, he found putting the worms on the hook to be disgusting.","He accidentally pricked his finger with one of the hooks, too.",Ben soon realized that fishing was not for him.,Ben asked his grandfather when they could go fishing next.,Ben asked his grandfather if they could watch a movie instead.,2
756,Amelia was getting ready for a date at a nice Italian restaurant.,Amelia's friend had set her up on a blind date a week before.,She got to the restaurant early and waited for her date.,Thirty minutes had passed and her date had not shown up.,Amelia went back to her home.,Amelia was very happy.,1
757,The mom really wanted to get the boy's picture with Santa.,The boy was scared and refused.,The mother told the boy that Santa was responsible for bringing presents.,This changed the boy's mind.,The boy hoped to get lots of presents from Santa!,The boy left without getting his picture taken.,1
758,Stewart tried to finish his favorite task before going to bed.,"He got so engrossed in it, he forgot to keep the fire going.","Trembling, he pulled a bunch of blankets around himself.",He became very warm and content.,When he woke up it was freezing.,Stewart was glad that he remembered to keep the fire going.,1
759,Anthony wanted to learn how to speak Spanish.,"He found an online Spanish course, and he enrolled.","Anthony studied hard, and eventually he learned the language.",Anthony speaks Spanish fluently now.,Anthony became successful because of his linguistic abilities.,Anthony couldn't get the language down properly.,1
760,Amy went to the grocery store after work.,She had a short list of items to buy.,The store was out of half the items.,Amy had to go to a second grocery store.,She bought two skirts and a blouse.,After that she was able to go home and cook a good meal.,2
761,Joanie got ready to blow dry her hair for a date.,She was upset to find her blow dryer missing.,"Then, Joanie heard a familiar sound coming from outside.",She saw her brother using the blow dryer.,Joanie was pleased with her brother.,Joanie ran outside to confront her brother.,2
762,Cornelia decides that she wants to rearrange her apartment.,Her bed has stood next to the wall for many years.,Cornelia moves her bed to sit next to the window.,"When her friends see her new arrangement, they love it.",Cornelia then moved her bed back to where it was.,Soon all her friends had arranged their beds in the same way.,2
763,Tim loved his motorcycle.,He rode it whenever he could.,Until last week when he crashed.,Now he hardly ever rides it.,Tim feels safe when he rides his motorcycle.,Tim is afraid to ride his motorcycle.,2
764,Wendy landed her first job as a nurse at a nursing home.,She really loved her job and connected with the residents.,She really enjoyed talking to a little old lady in particular.,"One day, the lady showed her pictures of her children.",Wendy ran out of the room crying.,Wendy enjoyed seeing the photos.,2
765,Tom and Jake went to a concert.,They were seeing this band they love.,They went into the general admission area.,Some very tall people were standing so they couldn't see a thing.,Tom and Jake then couldn't see their favorite band.,Tom and Jake enjoyed the nice view.,1
766,Lester was proud that he had spent years without a cell phone.,He liked to think he was less dependent on technology than others.,"However, one day his car had a flat tire and he wished he had a phone.",He didn't want to have an experience like that again.,Lester continued his life without a cell phone.,Lester went out and got the best cell phone he could afford.,2
767,Ben needed an oil change in his car.,He knew they were quite expensive.,Then he saw a coupon in the paper.,Ben cut it out and took it to the garage.,Ben was able to get his oil changed.,Ben sold his kidney for crack.,1
768,I woke up hungry.,I poured a bowl of cereal but found I had no milk.,After contemplating using water I decided to go to the store.,I walked to the corner and got a half gallon of 2%.,I came home and ate cereal.,I came home and ate pizza.,1
769,Anna had a saltwater fish tank.,She only kept coral in it.,"Then she decided she wanted some fish, too.",She bought a few small clownfish and triggers.,Anna soon returned the fish to the store.,Now Anna has a diverse tank with fish and coral.,2
770,Holly was a beautiful black cat that Lee loved very much.,"Sadly, Holy got very sick and Lee had to put her to sleep.",Lee was very sad missing Holly every day.,One day soon after a little black kitten showed up at Lee's back door.,Lee decided to adopt a puppy.,Lee decided to adopt the kitten.,2
771,Bob needed a new pair of socks.,He went to the local department store to buy them.,The store was having a big sale.,He found himself buying a lot of great stuff.,Bob really enjoyed his shopping trip.,Bob returned everything the next day.,1
772,Young Reggie loved playing and watching American football.,His favorite player was running back Jamal Lewis.,He was at the Salt Lake Airport with his family and saw his hero.,He went up to him saying that he will also play professional football.,Jamal Lewis gave him personal advice and wished him well.,Young Reggie told him to stay away from him.,1
773,Ella found a tiny robin on the ground.,She knew it must have fallen from its nest.,She wrapped it carefully and made it a safe home.,Then she fed it worms by hand.,She liked taking care of the robin.,But she didn't want the robin anymore.,1
774,I made a resolution to quit my job.,I wrote my resignation letter.,I quietly went to the office and turned it in.,I quit my job.,I am now free to pursue a career that will make me happy.,I'm going back to work at my job tomorrow.,1
775,I put the black plastic rose in a vase with water.,I left it on top of my bookshelf for a few weeks.,Ten people asked me about it.,"They wanted to know why I had a watered, fake flower.","Honestly, I didn't really know why either.",After a few weeks the flower died.,1
776,Ben decided to treat himself to a coffee.,He paid for the coffee using his debit card.,"Later, the bank called him saying he overdrafted.",They explained that he had to pay a thirty-dollar charge.,Ben was frustrated at the extra charge.,Ben was happy after getting the call from the bank.,1
777,Chris was on his second layover of the week.,"Pacing around the airport, he decided he would make use of this time.","Installing an app on his phone, he began practicing his French.",Another patron of the airport overheard him and offered him assistance,The patron helped teach Chris how to speak basic French.,The patron didn't understand Chris because he only spoke Chinese.,1
778,"When I was a kid, Google started for the first time.",I remember asking my dad how to use the site.,He showed me how to type and search anything I wanted.,"I became enthralled, and spent every day at my desk having fun.",I learned a lot from Google.,I quickly become very angry at it.,1
779,Jeff was up for a promotion in which he would have to interview for.,"He went home and studied really hard, memorizing his answers.",He prepared for many days until he felt ready for the interview.,He went in for his interview and passed with flying colors!,He was pleased when he was given the promotion.,He realized he needed to quit his job.,1
780,Ritz was born in a large litter of 12 other puppies.,When he was eight weeks old he was given away to a lovely family.,They raised him well and he led a very happy life.,Things changed one day for Ritz when his owner got cancer.,Ritz was orphaned and had to be sent to a shelter.,His owner started running 12 miles a day.,1
781,Mia loved being outdoors.,"One summer, she decided to go mountain climbing.",She joined a club of people who climbed mountains together.,They climbed the highest mountain in her area.,Mia had a great time.,Mia wished she could be indoors.,1
782,Fred's boss called him into the office at the propane filling station.,He told Fred that times were tough and he had to be laid off.,Fred became very angry about this.,He picked up his boss by the collar and threw him down.,Fred's boss gave him a big hug.,Fred's coworker who saw him assault his boss called the police.,2
783,My sister-in-law is trying to save money.,She is a recent widow living on a pension.,She recently returned two of three cable boxes.,I told her that the antennas work well now that the broadcasts are in HD.,She bought more cable boxes.,She was glad to hear that.,2
784,Victor has always prided himself on trying new foods.,"However, he has never eaten a pistachio.",One day he buys a jar of pistachios to eat at home.,He loves how they taste.,Victor decides to start buying pistachios regularly.,Victor realizes he left his sweatshirt at the gym.,1
785,Sharon had kept a bag of unknown seeds for years.,She decided one day to plant the seeds.,"Sharon put them in planters, believing they would be small plants.",Sharon couldn't have been more wrong in her assumption!,She cracked open a beer and took a swig.,They ended up being huge plants.,2
786,It was a gorgeous day outside.,Emily wanted to take advantage of the great weather.,She decided to go to the park.,Emily was disappointed when she found out her car wouldn't start.,She asked her neighbor for a jump-start.,She drove her car to the mechanic to have it looked at.,1
787,Tom was tired of everyday life.,"So, he decided to move off the grid.","His first week was okay, but soon he ran out of water.",He suffered for two days and still couldn't find any.,Eventually Tom went back on the grid.,Tom loved the idea of a fast.,1
788,Tim wanted to learn astronomy.,He wanted to go into outer space.,However he was too young to be an astronaut.,This news made him sad.,Tim worked hard in school to become one.,Tim hated Mars.,1
789,My sister-in-law works in an assisted living center.,She is a waitress.,She gave us a calendar issued by the center.,It showed her dressed up for St. Patrick's Day.,We all thought my sister looked hilarious dressed up that way.,My sister was hiding something from us.,1
790,Fred decided to buy some shares of Apple.,The stock price was 90 dollars when he bought it.,Luckily they had great earnings yesterday.,The stock then went up to 100 dollars.,Fred regretted his stock purchase.,Fred was very happy.,2
791,Jen was so confident in her preparations for the county spelling bee.,She had spent the past month studying the dictionary every night.,"When the Bee started, Jen survived while others got knocked out.",It all came down to the final two and Jen's opponent had messed up.,Jen won the spelling bee!,Jen lost the spelling bee.,1
792,Kelly hasn't left her apartment in years.,I went up to her place today to say hello.,I could tell she was reluctant to let me in.,We talked for a while about how she's doing.,Kelly loves to have visitors.,Kelly is agoraphobic.,2
793,Emily was at the beach.,The weather started out calm.,Suddenly the wind began to pick up severely.,Anna was caught in a scary sandstorm!,She had a wonderful time on the beach.,She was fortunately able to get back to the beach house safely.,2
794,Andrew had never been in trouble for anything.,His parents were out of town for the week.,Andrew's friends came over and wanted to drink.,So Andrew took out his parents' secret stash of alcohol.,Andrew wished his parents had alcohol.,They drank the alcohol and got drunk.,2
795,Ellen used to live in the country.,She misses having days with the power out.,One day an ice storm caused the power to go out in her city home.,She got very cold.,She was happy when the power came back on.,Ellen was perfectly comfortable.,1
796,Jose was excited.,He had just gotten a new skateboard and wanted to try it out.,He took it straight to the skatepark.,He skated all day.,Jose had fun at the skatepark.,Jose threw away his skateboard.,1
797,Mike was sitting at his desk.,"But suddenly, he felt a strange itching sensation on his arm.",He felt his legs become itchy too.,And then his face.,Mike had a stroke.,Mike started laughing hysterically.,1
798,Jill went on a road trip last month.,She wanted to travel from Boston to Seattle.,"Halfway through, her car broke down.","She spent hours on the side of the road, waiting for AAA.",Jill was glad they arrived so quickly.,They fixed her car and sent her on her way.,2
799,The principal announced there would be a school dance that Friday.,Mary became excited about the dance.,She wanted Dan to ask her to the school dance.,Dan saw Mary in the hallway and told her he needed to talk to her.,He blamed her for stealing his bike.,She was happy he asked her to the dance.,2
800,A new Organic Avenue store opened in NYC and I checked it out.,I was super excited to try it because I've never been before.,"As I walked in, they had amazing salads and juices to try.",I tried a summer salad and coconut water.,I decided never to go back to that restaurant.,This was my new favorite restaurant.,2
801,Cindy's room had white walls.,But she complained that they reflected too much light.,So she decided to have her walls painted blue.,She thought her room was more calming.,She hated it and switched to black paint.,She was pleased with the results.,2
802,I joined a fantasy football league for the first time this year.,I joined my buddy's group because they needed one more person.,I've never played before in my life.,I ended up winning first place!,I was very excited.,I was very disappointed.,1
803,Helen got up early for work.,It snowed the night before so she had to shovel her car out.,It took her an hour to clear the snow.,"Heading back into the house to get ready, she heard a familiar sound.",She had left the shower running.,Helen went down to the lake to rent a jet-ski.,1
804,After the state basketball championship reporters interviewed the team.,Dan asked if this was live or recorded.,The journalist informed him it was a live show.,Dan said to the camera his father was his inspiration.,Dan admired his father.,Dan was ashamed of this father.,1
805,Jeremy has a distinct and strong personality.,He had a bad time with his job and got fired.,He said some unflattering things to his manager and co-workers.,"Since then, he has found it difficult to find a job.",Jeremy has a difficult way with the workplace.,Jeremy's demeanor is perfect for the workplace.,1
806,Fran bought a house on the beach.,Every day the cranes would feed off the bugs in her yard.,One day though the cranes stopped coming around.,Several months passed and still no cranes,Fran's yard is now overrun with bugs.,Fran suffered a fatal heart attack while she was arranging flowers.,1
807,Our team had a football game today.,We were all pumped to win.,We got on the field and practiced before the game.,"Our team was unified, and worked together.",Our team was ashamed of their performance.,Our team felt gratified.,2
808,Kelly hated math class and struggled to learn the concepts.,She struggled a lot with the work and often sought help from teachers.,She worked very hard and it paid off with good grades.,She was entering college in the fall.,She dropped out of college.,Kelly graduated with good grades.,2
809,Sophie's grandmother was terminally ill.,Sophie visited her in the hospital to say goodbye.,Her nana gave Sophie her prized gold locket.,She told Sophie to keep it to remember her by.,Sophie was crying.,Sophie laughed in her face.,1
810,Kelly had a new job interview today.,She got ready in ten minutes and raced out the door.,"When she got there and met with the woman, she answered questions.","When the interview was over, they told her they would call her back.",Kelly hoped that she would get a call soon.,Kelly hoped that she wouldn't get a phone call.,1
811,Don noticed a fly go into the living room.,He decided to swat it.,He tried for half an hour but it kept eluding him.,Eventually the fly flew out on its own.,Don closed the door it flew out of.,Don never went to the lake again.,1
812,Zack and his friends passed a scary house on their walk to school.,"One day, they decided to go inside.",Zack and his friends went into every room.,The house was old and abandoned.,They decided to play baseball there.,They left and went to school.,2
813,Mia went to the casino last night.,She started the night by playing some poker.,"After losing a considerable amount of money, she played slots.",She was almost out of money when the herd RING RING RING.,Mia won a jackpot!,Mia lost even more money.,1
814,Portia loves walking through the woods near her house.,"However, she notices that her sneakers are becoming muddy and gross.",She decides to buy a pair of hiking boots.,Portia finds a pair that is comfortable and not too expensive.,She's happy with her selection.,She donates the boots to the thrift store.,1
815,Andrew was getting married tomorrow.,He had bought the wedding ring months before and couldn't find it!,He looked everywhere in his house.,Finally he remembered that it was back at the store to get resized.,Andrew was disappointed he found the ring.,Andrew was so relieved.,2
816,Terry found $200 at work.,He took the money home but he wondered if he did the right thing.,The next day he took the money to work and turned it in.,After a week no one claimed the money so his boss gave it back to him.,He hated his decision and himself.,He learned that honesty pays off.,2
817,"I love taking long, warm showers.",They feel great and they're fun.,Unfortunately they're wasteful.,So I always feel bad when I take one.,That's why I take two of them every day.,I decided to take only one long hot shower a week.,2
818,Barry loves playing baseball.,Barry decided that he would go and watch a professional game.,"Barry went to the stadium, and bought a ticket.","Upon entering, Barry decided to grab a beer to drink.",Barry also bought a hot dog.,Barry decided to leave the game.,1
819,We had fruit flies in our home last year.,We looked up various treatments.,We tried red wine in bowls.,When that didn't work we bought a special trap.,We put out more red wine bowls after the results we saw.,We could even see the trap working.,2
820,Remy liked to drink milk.,"But one day, she spilled milk all over her carpet.",And she didn't think to clean the spill properly.,"The next morning, she woke up to a terrible smell.",Remy learned never to spill milk on carpet and to clean better.,Remy thought it was a good idea to spill more milk on the carpet.,1
821,Heather and Marcus were ready for the next step in their relationship.,"They were happy newlyweds, but wanted an addition to their family.","Although not quite ready for children, they still felt lonely.","On a whim, they went to an animal shelter and fell in love with a cat.",They adopted the cat.,They left the shelter without an animal.,1
822,A lot of people were walking to class.,They all wanted to get there fast.,People started pushing others out of the way.,They fell down.,They all went back home.,The crowd made many people late for class.,2
823,Last Saturday I went to an Azalea concert.,The concert was amazing.,I got to be in the front row.,After the show I went backstage to meet her.,Azalea was very cool.,I won't be going back to another concert.,1
824,Eric has always been overweight.,His New Year's resolution was to stick to a diet.,He went to the gym in January and ate healthier.,That lasts about a month.,Eric then gave up working out.,Eric stopped being anorexic.,1
825,Sally was struggling to do well in school.,Her parents decided they needed to motivate her.,"They said if she did well her last semester, she picks the vacation.","Sally studied night and day, she wanted to do well.","After she finished studying, Sally collected firewood.","Sally did well, and her parents agreed to take her to Hawaii.",2
826,"When I was a kid, my siblings and I needed money.",We came up with the idea for a lemonade stand.,We decided to set up outside our house.,We sold lemonade to a few dozen people.,We didn't make any money.,We made a lot of money for our needs.,2
827,I loved flashlights as a kid.,When I got older I bought small clip on flashlights.,I put them in my bag to use in case of emergencies.,"Later, the advent of the smartphone made flashlights less necessary.",My house is now full of flashlights I don't know what to do with.,I hate my smartphone.,1
828,Terry hated his name.,He wanted a cool name like Super Metro Volcano Man.,He told his mother he wanted to change his name.,His mother explained that he was named after his loving grandfather.,Terry was forty-five years old.,Terry was still disappointed.,2
829,The Parker family was looking for a new house.,They looked all over town but couldn't find a home they wanted.,Finally they found a beautiful home they loved.,The home was absolutely gorgeous.,The Parker family was frustrated.,The Parker family soon moved into their new home.,2
830,Tom decided to drive to his girlfriend's house today.,He drove as fast as he could even though there was a lot of traffic.,"When he got to the front of the house, he rang the doorbell.","No one answered, however, the front door was open.",Tom began to laugh.,Tom began to worry.,2
831,Kelly's car battery died.,She tried to jump it but it didn't work.,Eventually she took it to the auto shop.,They checked it for her and it was dead.,Kelly was relieved that the battery was still good.,Kelly reluctantly paid for a new battery.,2
832,Joe bought a skateboard with his savings.,He took his new skateboard to the park to show it off to his friends.,"While doing a trick, Joe fell and broke his arm.",He spent four hours in the hospital getting his arm set.,"After he left the hospital, Joe went surfing.",Joe was in terrible pain.,2
833,Maddie decided it was time for back to school shopping.,It was mid-August and classes were about to begin.,She looked up her course requirements and shopping lists.,"Then, she looked through all the ads in the paper for the best deals.",Maddie borrowed all her school equipment.,She found the best places to shop and buy all her supplies.,2
834,Neil had enjoyed Chinese food in Hunan.,But he was told the spicier food was in Szechuan province.,"Intrigued, he took a train there.",Then he ordered a plate of rice and noodles.,He felt like his mouth was on fire.,Neil loved to eat bread.,1
835,I spent most of my detention time sleeping in class.,My teacher told me to wake up since no sleeping was loud.,I tried to stay awake and work on a few assignments.,"When my teacher escorted me out of class, I was happy.",When I got home I went straight to bed.,The teacher was happy I slept in detention.,1
836,Amanda was watching a squirrel collect acorns.,Amanda was fascinated with how efficient the squirrel was.,Amanda watched the squirrel as he carried the acorns to his nest.,Amanda also saw how the squirrel was very vigilant over the acorns.,Amanda enjoys learning about the natural world.,"Amanda finds nature boring, and she's not a fan of it.",1
837,Terry loves to swim but he never learned how to dive.,He always jumps in the water feet first.,This summer Terry decides he wants to learn how to dive in the water.,He practices diving very hard every day.,Terry hopes to improve.,Terry has given up swimming.,1
838,Peter was excited for the class field trip.,He was looking forward to visiting the science museum.,The place had many cool exhibits and interactive displays.,Peter was fascinated by the physics and space demonstrations.,Peter hated science.,Peter grew up to be a scientist.,2
839,"Kaylee went to work at Cedar Point, the amusement park.","While working at Cedar Point, she met James.",Kaylee and James started to like each other and soon started dating.,"A year later, James proposed to Kaylee.",Kaylee and James were married in the fall.,James was sad about the proposal.,1
840,Joanie was interviewing for her first job.,She was very nervous.,She really wanted to get the position at the ice cream shop.,She thought the interview went pretty well.,She turned down the job when the manager offered it to her.,The next day she got a call and was offered the job.,2
841,Ana was a hardworking mom.,One day she booked herself an afternoon at a spa.,She had her whole body massaged.,She even had hydrotherapy sessions.,"One day, she told herself, she would get a full-body massage.",She felt magnificently relaxed and content afterwards.,2
842,Bob was a worker on Mechanical Turk.,He got a fifty dollar bonus.,Bob was happy because it was the biggest bonus he'd ever gotten.,Bob put on his glasses and realized it was actually five dollars.,Bob was even happier than before.,"Bob was still happy, but less excited.",2
843,Mom didn't want to cook dinner tonight.,We were all very hungry.,She told us to fend for ourselves.,We ate cold cereal for dinner tonight.,We were all very upset.,It was the best meal we ever had.,1
844,Mary's family was getting together for a holiday dinner at the club.,Everyone was going to be there except for Mary's grandfather.,Mary was sad that the whole family would not be together.,"When she got to the club, she was surprised to see her grandfather!",Mary was so distraught!,Mary was so happy!,2
845,The children were inside playing when they heard music.,They ran to their mother and begged for change.,She handed them a couple of dollars.,"They took off running outside, catching up to the ice cream truck.",The children threw the money in the street.,The children excitedly bought ice cream cones.,2
846,We wanted to go to the beach one weekend.,"After discussing it, we didn't want to drive.",We proceeded to look online for an airplane ticket.,"After buying a cheap ticket, we headed to the airport.",We boarded a flight to the beach.,We decided to keep driving past the airport to the beach.,1
847,Susan woke up early.,She had to feed the animals before work.,She found that her rabbit had bunnies.,Susan was very pleased at the sight of them.,Susan left feeling very angry.,Susan took good care of them.,2
848,I always try to go to bed on time.,Last night I was hooked watching a new TV show.,Before I knew it it was really late.,I should have been asleep hours ago.,The TV show had hooked me in.,I hated the TV show.,1
849,Howard was feeling happy one morning.,He decided to spend all day enjoying his life.,"All day, while at work, he complimented his coworkers.","When he got home, he took his family to see a movie and have dinner.",Howard was happy to have had such a good day.,Howard sat and cried the whole time.,1
850,A man arrived at a construction site for his job.,"He put on his hard hat, grabbed his tools and walked into the site.","While he was walking, a large brick fell and hit him on the head.","The man was knocked out, and his co-workers ran to help him.",His coworkers took him to safety and called their medic.,The man began to run towards them.,1
851,Trent's family owned a camping supply store.,Trent hated camping though.,Every summer his parents made him go on a camping trip.,This summer Trent was in charge of keeping the fire going in the wind.,Trent charged two pitchers of sangria to his parents' room.,Trent was careless and caused a huge fire.,2
852,George decided to buy a TV.,He found a very nice TV that he wanted and went to pick it up.,"A few days later, George woke up to a surprise.",His TV had been stolen.,"He told the police, who said they weren't likely to find it.",Things had turned out just as he had hoped.,1
