,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
630,조가 추수감사절을 위해 가족을 초대하고 있었지,그는 그들을 위해 큰 식사를 준비했습니다.,그는 가족이 도착할 때까지 기다렸다.,교통체증에 걸려서 3시간 늦게 도착했어요,조가 준비한 음식은 차가웠다.,조가 준비한 음식은 덥고 덥고 덥고 덥고 덥고 덥고 덥고 덥고 덥고,1
631,제이크는 유튜브 계정을 만들고 싶어했어요.,그는 블로깅을 시작했습니다.,그들은 많은 관심을 받지 못했습니다.,그 후 그는 연극을 하기 시작했습니다.,많은 사람들이 제이크의 스커트를 봤어요.,제이크는 아무도 그의 스케이트를 보지 않기를 바랬어,1
632,잭키는 고속도로에서 일하러 가던 중이었어,트럭에 말 한 마리가 갇혀있었어요,"트럭이 가속을 가속하면서, 문이 열리고 말도 나왔어요.",잭키의 차 창문으로 떨어졌어요,"창문이 부러졌지만, 말은 살아남았어요.",잭키는 차가 손상되지 않아서 행복했어요.,1
633,켈리와 친구들은 점심에 인디언으로 가기로 결정했어요.,그들은 식당에 처음 들어갔어요.,그들은 원하는 것을 얻었습니다.,여자애들은 음식을 좋아했어요,그들은 다시는 돌아오지 않겠다고 맹세했습니다.,그들은 여러 번 돌아왔다.,2
634,레비는 엄마와 함께 촛불을 만들 때 매우 흥분했습니다.,그 남자 는 그녀와 함께 가게 에 가서 향을 골라 주는 데 도움 을 해 주었습니다.,오늘은 촛불을 만들 날이었어,레비가 을 에 넣는 데 도움을 줬어요,그들은 그날 저녁에 촛불을 태웠어요.,그는 대부분의 물을 싱크대 하수구로 흘렸어요.,1
635,지난 주에 새로운 텔레비전을 사러 갔어요.,"마침내 하나를 골랐을 때, 저는 그것을 집으로 가져갔습니다.",상자에서 꺼내서 깨진 걸 알아챘어요,화면이 찢어졌어요,TV는 만족스러웠어요.,TV를 돌려줬어요,2
636,데니스는 서핑 대회에 참가했습니다.,"처음에는 잘 못했고, 자주 넘어졌죠.",나중에 경쟁이 끝나고 훨씬 더 잘했습니다.,그리고 그는 그의 인생에서 가장 좋은 파도를 얻었습니다.,데니스가 우승을 했다,데니스는 재미를 못 봤어요,1
637,벤의 정원은 그다지 좋지 않았습니다. 왜냐하면 모든 것들이 자라났기 때문입니다. 하지만 잘 자라지 않았습니다.,윌슨은 벤에게 풀과 잎으로 콩고를 만드는 방법을 보여주었습니다.,벤은 가을에 실패한 식물로 비료 덩어리를 쌓기 시작했습니다.,벤은 콩고 덩어리에 잎을 더해 봄까지 기다렸다.,다음 해에 그의 정원은 아름답고 건강했습니다.,봄에 그는 정원을 시작하지 않기로 결정했습니다.,1
638,조가 정말 배고프고,냉장고에는 먹을 게 아무것도 없었어요.,그는 휴대전화를 찾을 수 없었어요.,조는 온라인으로 피자를 주문했다.,조가 중국 음식 배달을 위해 돈을 지불했지,조는 배달원이 떠나기 전에 피자를 먹기 시작했다.,2
639,제이슨과 친구들이 영화를 보러 모였습니다.,다들 먹을게 가져왔어,제이슨은 그가 뭔가를 가져오기 잊어버렸다는 것을 깨달았습니다.,그는 집으로 달려가서 영화에 필요한 팝콘을 만들었어요.,팝콘을 가져왔어,그리고는 팝콘을 쓰레기통에 던져버렸어요.,1
640,메리는 새해 전날을 위해 계획을 세우고 싶어했다.,그녀는 그녀의 아파트에서 파티를 열기로 결정했습니다.,그녀는 친구들을 다 초대했다.,그녀의 친구들은 파티에 음식과 음료를 가져왔어요.,최고의 새해 파티였어,그녀는 음식을 받아서 모두 떠나라고 했습니다.,1
641,짐은 거대한 총을 들고 습지로 갔어요,그는 그것을 설치하고 거위들이 날아가는 것을 기다렸습니다.,그는 무리를 향해 쏘았어.,200마리의 새가 타격당했습니다.,짐은 기뻐했습니다.,짐은 총알을 듣고 겁을 먹었습니다.,1
642,제니스는 보통 매일 직장에 가는데 청바지를 입습니다.,하지만 지금은 매니저로 승진했습니다.,그녀는 좀 더 정식적인 옷을 입어야 한다고 결정했습니다.,제니스는 일하러 몇 쌍의 카키바지를 사요.,그녀는 또한 많은 블라우스들을 샀습니다.,다음날 찢어진 셔츠를 입고 있었어요.,1
643,호수에서 카누 타기 위해 조기에 일어나서,그녀는 누구라도 깨어날 때까지 조용히 카누를 탈 것을 좋아했습니다.,"오늘 아침, 그녀는 호수를 건너 날아가는 호랑이를 보고 충격을 받았습니다.",사진을 찍으면서 균형을 잃어 물 속으로 떨어졌어요.,후아니타는 다시 배를 타고 올라갔다.,후안타는 계속 사진을 찍었습니다.,1
644,조디는 정말 열심히 일했어요,"항상 최선을 다했고, 종종 오버타임도 했다.","조디 의 상사 는 그 의 노력 을 알아차리고, 그 를 승진 시키기로 결정 하였습니다.",그 애쓰는 노력은 결실을 맺었습니다!,조디는 그 자리에서 해고됐어요,조디는 매니저가 되어 성공했습니다.,2
645,찰리는 뭐든 먹어,"그는 작은 녀석이었는데, 치와와라도 먹기를 좋아했지",그의 최대의 승리는 큰 피자를 훔친 때였습니다.,그의 가족은 겁에 질려 그를 게 데려왔어요. 그들은 그를 베트라고 불렀죠.,두 가지 문제로 인해 더 많은 문제가 발생했습니다.,찰리는 나쁜 습관을 바꾸었다.,2
646,내 사위 수는 지난 주에 화가 나있었어,그녀의 상사 카라는 그녀를 너무 많은 사람들을 근무하게 했다고 비난했습니다.,수는 그 날 스케줄을 만들지 않았다고 했어요,그녀는 자신의 주장을 증명하기 위해 시간표를 꺼냈어요.,그녀의 상사는 그 비난에 대해 사과했습니다.,사라가 해고됐어,1
647,노라는 휴가 가고 싶어 했어,그녀는 산에 있는 오두막을 방문하기로 결심했습니다.,"숲 속, 하천 옆에 있는 아름다운 오두막이었죠.",노라는 하천에서 피크닉하는 걸 좋아했어요.,그녀는 담요를 펼쳐서 멋진 피크닉을 했다.,휴가 중 오두막에서 모든 식사를 했다고.,1
648,마시는 혼자 사는 청각 장애인 여성입니다.,그녀는 친구에게 가장 어려운 것은 낯선 사람과 소통하는 것이라고 말했습니다.,친구한테 펜과 종이를 가져가라고 했지,마시는 이렇게 하기 시작했고 혼자 일을 하는 게 훨씬 쉬워졌어요.,그녀는 친구에게 조언을 해 주셔서 감사했다.,마시는 친구한테 말을 안 했어요,1
649,은 샤론의 소형 슈나우저의 이름입니다.,어제 14살이 됐어,보통 슈나우저들은 그렇게 오래 살지 않아요.,샤론은 이였을 때부터 팬시를 가졌다는 것을 행운이라고 생각합니다.,샤론은 판시와 함께한 시간이 짧다는 걸 알고 있었습니다.,샤론은 팬시가 갈 때까지 기다릴 수 없었어요,1
650,지진 이 자주 일어나는 지역 에 사는 키스,하지만 그는 구급병을 가지고 있는 것이 불필요하다고 생각했습니다.,"다음날, 그는 음식을 잘라내면서 손을 다쳤다.",그리고 그는 병원으로 스스로 운전해야 했습니다.,지진이 일어나자 키스의 차가 도로에서 미끄러져 나갔어요.,키스의 요트는 빠른 속도로 암초에 부딪혔어요,1
651,은 피크닉을 하고 싶어했어요,그는 자기 자신을 위해 점심 식사를 바구니에 넣었다.,그리고는 자전거를 타고 들판으로 갔어요,야외에서 피크닉을 먹었지,은 야외에서 식사를 싫어했지,은 야외를 좋아했어요,2
652,부모님은 딸의 탄생에 너무 기뻐했습니다.,조이라고 이름 붙였죠,약 2년 후 두 번째 아이가 태어났습니다.,"행복하고 감사한 반면, 그들은 조금 덜 열광했습니다.",조이보다 아들을 돌보는 게 더 어려웠어요,부모님은 또 다른 아기를 낳았어요.,1
653,크리스는  한 팩을 원했지만 돈이 없었어요.,그는 가게에서 을 훔치기로 결심했습니다.,"가게 주인이 크리스가 을 훔치는 걸 걸었고, 그는 곤경에 빠졌어요.",크리스가 끔찍하게 느꼈어요.,크리스가 자비를 빌었어요,크리스가 잡히고 싶어서 흥분했어요,1
654,레네는 금요일 밤 친구들과 게임장에 있었어요,게임을 준비하고 있었는데 지갑을 잊어버렸어요,그의 친구 잭은 이것을 알아차리고 돈을 빌려줄 것을 제안했습니다.,"르네는 그의 제안을 높이 평가했고, 그를 받아들였다.",레네는 친구에게 그를 혼자 두라고 했어,레네는 게임을 했습니다.,2
655,닐은 방콕으로 비행기를 타고 갔어요,그는 관광지를 둘러보려고 돌아다녔다.,맛있는 음식이 많았어요!,그리고 기념품도 훌륭했어요!,닐은 방콕에 며칠 더 머물렀어요.,닐은 다시는 방콕에 가고 싶지 않다고 결정했습니다.,1
656,에이미는 곱슬머리를 똑바로 하고 싶어 했어요.,그녀는 가게에 가서 평평한 철의 직렬기를 구입했다.,그녀는 씻고 머리를 2시간 동안 다.,"비가 왔고, 그녀의 머리카락이 젖어있었어요.",에이미는 참혹해졌어요,에이미는 기뻐했어요,1
657,여자친구 집 근처에 있는 이탈리아 음식점 한곳이 좋아요,우린 항상 같이 가는데 항상 멋진 곳이야,파스타도 좋아하고 가격도 엄청 좋네,우린 오랫동안 그곳에 갔어 직원들은 우리가 뭘 얻는지 알고 있어,너무 썩은데 친구들에게 절대 안 먹으라고 경고했잖아,우리는 안으로 들어가서 바로 식사가 테이블 위에 놓여집니다.,2
658,마이크는 다리에 총을 맞은 경찰입니다.,"그는 총을 맞은 적이 없었고, 그것이 그를 삶에 대해 생각하게 만들었습니다.",그는 그가 다시 일하러 갈지 모른다고 했어요.,그날 밤 뉴스에 범죄를 봤어요,마이크는 히스테리하게 웃었다.,그리고 그는 범죄와 싸우는 것이 자신의 소명이라고 결정했습니다.,2
659,트레이시는 결혼에 절대 믿지 않았어,더그는 트레이시에게 사랑을 다시 느끼는 법을 가르쳐줬어요,더그와 트레이시는 서로 약속을 했습니다.,더그는 트레이시와의 결혼 서약을 깨뜨렸어,트레이시는 더그와 행복했어요,결혼 에 대한 트레이시 의 우려 가 사실 로 밝혀졌습니다.,2
660,조셉은 도서관에서,그는 새로운 책을 원했지만 어떤 책을 사야 할지 몰랐습니다.,너무 많은 선택으로 그는 압도당했습니다.,그는 책을 선택하는 새로운 방법을 결정했습니다.,그는 눈을 감고 하나를 골랐습니다.,조셉은 아래층으로 내려가서 아이스크림을 샀습니다.,1
661,닐은 더블린을 사랑했어요!,그는 아일랜드의 수도가 활기차고 친절하다고 생각했어요.,하지만 그가 가장 좋아하는 곳은 트리니티 칼리지였습니다.,그는 고대 켈스의 책을 거기서 보았죠.,그는 시골에서의 체류를 즐겼다.,닐은 여행에 지쳐 집에 갔다.,1
662,레이는 해변에서 하루를 보내는 걸 좋아했어요,그 남자랑 여자친구는 모래에 누워서 햇볕을 다,레이는 책을 읽고 MP3 플레이어에서 음악을 듣곤 했습니다.,그의 여자친구는 물속으로 들어가기를 좋아했어요.,둘 다 즐거운 하루를 보냈어요,그들은 더 이상 해변을 좋아하지 않았습니다.,1
663,어제 밤 전화가 들렸어요,제 친구가 차에 차고 도로 한가운데에 갇혀 있었습니다.,밤중에 나가서 도와야 했어요,차가워서 짜증났지만 내가 보전대를 끼워줬어요,그 친구 는 그 도움 에 대해 매우 감사 하였다.,그리고 타이어를 벗겨서 그를 남겨뒀어요,1
664,그레이스는 어느 여름날 일하다가 집에 돌아왔다.,그녀는 냉동고를 열고 차가운 음료에 대한 얼음 덩어리를 가져왔다.,그런데 그녀는 끔찍한 것을 발견했어요.,전기가 끊어졌고 얼음이 녹았어요!,그레이스는 매우 실망했습니다.,그레이스는 얼음 때문에 행복했어요,1
665,해리슨은 친구들과 배구 경기를 하고 있었다.,그는 공을 그물 위로 치고 포인트를 기록했습니다.,하지만 에밀리는 상대팀에서도 득점을 했다.,해리슨이 승점을 넣을 때까지 경기는 동결이었다.,해리슨은 에밀리에 화를 내서,해리슨은 행복하고 흥분했습니다.,2
666,샐리는 온라인 대회에 참가해서 선물 카드를 어요.,상을 담당하는 사람이 그녀의 주소를 가지고 우편으로 보냈습니다.,살리는 며칠 후에 우편으로 받았어요,그녀는 온라인에 접속해서 무엇을 사야 할지 결정했습니다.,"그녀는 멋진 물건을 발견하고, 그 다음에는 행복하게 그것을 샀습니다.",살리는 돈 없이 아무것도 살 수 없었어요.,1
667,프레드는 자신의 일상을 기억하기 시작하기를 원한다고 결정합니다.,그는 지역 상점에 가서 일기를 사서,그 날부터 프레드는 자신이 하는 모든 일을 일기에 기록합니다.,1년 후 프레드는 일기를 참고해서 시간을 어떻게 보냈는지 알아본다.,프레드는 그의 일기를 좋아하지 않았습니다.,프레드는 과거 이야기를 읽는 걸 좋아했어요.,2
668,스카이는 수업을 듣고 터키로 갔어,그녀는 이스탄불에 도착하고 관광을 시작했습니다.,모든 학생들이 건축을 좋아했습니다.,그리고 그들은 음식도 훌륭하다고 생각했어요!,스카이는 최대한 빨리 떠나고 싶어했어요,스카이는 그녀의 여정이 끝나기를 원치 않았어요,2
669,조스의 가족은 교환학생을 수용하고 있었습니다.,조스는 새 여자랑 잘 어울리지 못할까봐 걱정했어요,"하지만 그 소녀가 도착했을 때, 그들은 서로를 좋아했다!",그들은 곧 쇼핑을 하고 대화를 나누기 시작했습니다.,조스는 엄마에게 교환학생이 못된 사람이라고 말했어,조스는 교환학생을 동생처럼 여겼어요,2
670,조와 메리는 친구들을 저녁에 초대했다.,그들은 부엌에 모여 피자를 준비했습니다.,"피자가 끓는 동안, 커플들은 보드 게임을 했습니다.",몇 시간 동안 게임을 했지,그들은 다시는 그렇게 하지 않기로 결정했습니다.,모두 재밌었어요,2
671,야구를 좋아하지만 야구를 보는 건 싫어,"재미있지만, 정말 지루해",아빠는 좋아해서 가끔 같이 앉아 보는거요,우리는 우리가 밖에서 함께 놀던 옛 시절에 대해 이야기합니다.,그가 이미 죽었으면 좋겠어요.,휴식을 취하고 추억을 떠올리는 게 좋죠,2
672,위층 이웃들이 항상 돌고 있어요,밤늦은 시간에도,거의 항상 집에 있어요.,그 얘길 하려고 했는데 좀 더 조용해졌다고 했어요,한 시간도 안 돼서 다시 발로 밟고 돌아다녔습니다.,너무 조용해서 경찰을 불렀어요,1
673,로비는 새 모자를 사려고 했어요.,그는 그가 원하는 새로운 모자를 얻기 위해 한 시간 운전했습니다.,마침내 그가 도착했을 때 그는 마지막 하나를 얻었습니다.,그가 그것을 시도했을 때 그것은 완벽하게 적합했다.,매일 입고 다니셨죠,쓰레기통에 버렸어,1
674,닐은 더블린을 방문했을 때 무엇을 해야 하는지 알고 있었습니다.,그는 많은 술집을 방문하지 않고 도시를 떠날 수 없었다!,"닐은 수십개의 술집을 방문했고, 수십개의 술잔을 마셨다.",그는 매우 술에 취했지만 한 가지 확실한 것을 기억했습니다.,그는 금에 투자하는 것을 기억했습니다.,그는 음주운전도 하지 않았어,2
675,프란시스코는 겨울에 스키를 타는 친구들을 질투합니다.,그도 스키를 타고 싶어 하더군요.,프란시스코는 스키를 배우기 위해 스키 강사와 함께 일합니다.,그는 열심히 연습합니다.,프란시스코는 훌륭한 서퍼가 되었습니다.,프란시스코는 좋은 스키 선수가 됐어요.,2
676,사이는 보통 학교에서 사진 찍는 걸 싫어했지,지루했고 다른 아이들처럼 잘 안 보였죠,"싸이가 기분이 좋아지도록 도와주기 위해, 그의 엄마는 그에게 새 스웨터를 사줬습니다.",싸이는 사진 촬영에 스웨터를 입고 칭찬을 많이 받았습니다.,살은 썩은 기분이 들었어요.,살은 기분이 좋았어요,2
677,앨리샤는 거리에 차를 주차하고 마을로 향했습니다.,그녀는 친구들과 함께 멋진 밤을 보냈어요.,"늦은 시간이었는데, 앨리샤의 차가 그녀가 놓은 곳에 있지 않은 것 같았습니다.","얼마 지나지 않아, 열 명의 친구들도 모험을 찾아 차에 함께 올라갔습니다.",친구들은 앨리샤의 트럭을 찾았어,길거리에서 발견한 게 놀랍네요,2
678,우리 엄마는 염소 사육을 했었지,그녀는 아주 잘 돌봐줬어요.,"어느 날, 그녀는 염소가 사라졌다는 것을 깨달았습니다.",그녀는 어머니에게 어디에 있는지 물었습니다.,케이티는 엄마가 뒷마당이라고 했을 때 실망했어요,케이티는 엄마가 뒷마당이라고 했을 때 안심했어요,2
679,오무파 밴드와 마리아치 밴드가 길거리에서 만났어요,그들은 즉흥적인  세션을 하기로 결정했습니다.,그들은 곧 그들의 스타일이 서로 맞지 않는다는 것을 알게 되었습니다.,근처 주민들은 소음에 대해 경찰에 불만을 표시했습니다.,경찰이 둘이서 놀지 말라고 했지,경찰이 계속 놀라고 했어요,1
680,경기는 동결됐어요,마지막 점수를 얻으면 경기의 승자가 결정됩니다.,에릭은 빌에게 테니스 공을 주었어요.,"빌은 거의 공을 놓쳤지만, 그는 공을 맞을 수 있었다.",에릭은 야구 타격으로 공을 때렸다.,에릭은 빌의 타격을 반박하지 못했고 경기는 졌다.,2
681,"여름이 끝나고, 학교 쇼핑을 할 때였습니다.",지나의 엄마가 애들을 데리고 온 첫 해였어,집 근처에 있는 마샬의 집으로 데려갔어요,그들의 가격 범위에는 몇 가지 물건만 있었습니다.,지나는 그녀가 선택한 옷에 매우 만족했습니다.,지나의 어머니는 비용을 충당하기 위해 대출을 했습니다.,1
682,우리 엄마의 정원 나무에 다람쥐가 살고 있었어요.,그녀는 땅콩을 먹이기 시작했습니다.,"어느 날, 그녀는 나무에 다람쥐가 많이 생겼다는 것을 알아차렸습니다.",그녀는 그들에게 땅콩을 먹이기 시작했습니다.,그리고는 다람쥐들을 겁내어 버렸죠.,다람쥐들이 그녀의 집에 더 자주 오기 시작했습니다.,2
683,내 조카는 크리스마스 때 새 자전거를 샀어.,그녀는 새 자전거에서 떨어질까봐 두려워했다.,저는 조카에게 말을 타는 법을 가르쳐 주기로 했습니다.,그녀가 자전거를 타기 시작했을 때 나는 자전거를 들고 있었다.,자전거를 밀었어요,그녀는 곧 승마를 배웠다.,2
684,지나는 징역형을 받았어,처음이었어,그녀는 방 밖에서 친구들과 이야기를 나누면서 멋지게 행동했습니다.,그녀의 배 안은 매듭으로 돌고 있었다.,지나는 천부적인 반역자였어,지나는 부모님이 알아내지 않을까 걱정했어요,2
685,알리샤는 그녀가 살았던 곳을 좋아했어요.,"어느 날, 그녀의 부모님은 그녀가 이사할 것이라고 말했습니다.",그녀는 매우 슬습니다.,이사날 그녀는 친구들에게 작별을 고했다.,그리고 그들은 새로운 집으로 이사했습니다.,앨리샤는 옛 집을 떠나서 행복했어요.,1
686,브라이언은 친구의 개를 돌보라고 부탁받았어요.,그들은 기록을 위해 메모장을 남겼어요.,그는 그곳에 간 시간으로 업데이트를 했습니다.,그가 돌아오는 직전에 그는 그들의 시간에 관한 메시지를 남겼다.,친구들이 그를 신뢰한다는 걸 알고 기뻐했어요.,그는 자신의 고양이를 별로 좋아하지 않았다는 것을 인정해야 했습니다.,1
687,"어제 밤, 구운 닭고기를 표시했어요.",난 오븐에 넣고 난 후에 그냥 떠났어요,"저는 불타는 냄새가 났는데, 저는 매우 놀랐습니다.",난 오븐을 들여다봤는데 닭고기가 망가졌어,피자를 주문해서 먹었지,내가 샀던 새로운 레인코트는 정말 좋아,1
688,로라는 수업에 시간 내에 도착하기 위해 일찍 일어났다.,학교 가기 전에 아침을 스스로 만들어 먹었어요.,아침 식사 후 로라는 집을 떠나 버스에 올랐다.,"학교 가 도착 했을 때, 수업 이 취소 되었다는 표지판 을 봤습니다!",로라는 시간을 낭비했다고 느꼈습니다.,그 날 라우라는 수업에 잘 놀았어요,1
689,레이는 딸에게 스윙을 만들기 위해 밧줄에 타이어를 매달아놨다.,그녀는 그것에 올라와 행복하게 놀았다.,"그 때 레이는 큰, 역겨운 튀어나와 큰 충돌을 들었어요.",그 윙을 잡고 있던 가지가 부러졌고 그의 딸이 쓰러졌어요!,레이는 이 미친 상황을 보고 웃었다.,레이가 딸에게 달려가서 괜찮은지 확인했어요,2
690,여자애들은 술집에 갔어,그들은 계좌를 열었습니다.,그들은 몇 잔을 마셨다.,그들은 마침내 그들의 계좌를 닫기로 결정했습니다.,그들은 그날 밤의 이야기를 나누며 집으로 돌아갔다.,그들은 비행기에 탑승했습니다.,1
691,지난 주에 큰 연설을 해야 했어요.,"저는 준비도 하지 않았고, 기본적인 것만을 배웠어요.",그냥 들어가서 가짜로 하는 거야,저는 큰 단어를 사용했고 똑똑하게 보이려고 노력했습니다.,그 연설은 잘 받아들여졌습니다.,나는 말을 멈추고 집에 갔다.,1
692,미스 지오가 네이트 부모님을 불러서 회의에 참석하게 했어요,네이트가 방해가 되고 약을 먹어야 한다고 했어요,네이트의 부모님은 집에 가서 긴 대화를 나눴어요.,"네이트를 의사에게 데려갔는데, 의사가 약을 주지 말라고 했지",의사들은 제이크가 상담을 받는 게 좋다고 제안했어요,"그 는 부모 에게 처방서 를 주었고, 그 들 은 즉시 처방서 를 채웠다.",1
693,앨리스가 있는 거리에 멋진 이탈리아 식당이 있었어요,거의 매주 거기 갔어요,그녀는 그들이 제공하는 파스타를 좋아합니다.,어느 날 그녀는 그곳에 가려고 했는데 문을 닫았다는 걸 알게 됐어요.,앨리스는 중국 음식으로 만족해야 한다는 것에 화가 나 있었다.,그녀는 그 식당에 모든 친구를 초대했다.,1
694,나두 이 다 떨어졌어,차에 타서 가게로 달려갔어요.,내가 제일 좋아하는 마늘을 샀어.,나는 집으로 서두르며 갔다.,나 떡을 요리했어,나 노들 쓰레기통에 버렸어,1
695,피트는 부동산 중개인을 만나야 했어요,그는 곧 집을 사려고 했다.,피트는 부동산 중개인이 준 계약서를 찾을 수 없었다.,집 곳곳을 뒤져봤어요,그는 마침내 차고에서 그것을 발견했다.,피트는 베가스 여행을 할 수 있는 좋은 시간이 될 거라고 생각했어요,1
696,프레드는 놀이공원을 좋아했지만 롤러코스터를 타본 적이 없어요,친구들은 그가 높은 곳을 두려워한다고 놀렸다.,어느 날 놀이공원에서 그는 자신의 두려움을 마주하기로 결심했습니다.,프레드는 공원 내 가장 빠르고 무서운 롤러코스터를 타고 갔어요!,집에 가서 울기로 결심했어요,그는 그렇게 해준 것에 매우 행복했고 공원을 더욱 사랑했습니다.,2
697,웬디는 온라인을 통해 욕조 기름을 샀어요.,그녀는 지침을 잘못 읽었고 몸 전체에 적용했습니다.,그녀의 피부는 분홍색으로 변해버렸는데 그녀는 매우 놀랐습니다.,그녀는 즉시 회사에 불만을 제기했습니다.,웬디는 더 많은 욕조 기름을 기꺼이 샀습니다.,회사는 웬디에게 돈을 돌려주고 사과도 했습니다.,2
698,잭슨은 항상 알코올을 피했습니다.,'알코올'은 건강 에 해롭고 판단력 을 떨어뜨릴 수 있다는 것 을 알고 있었습니다.,'그 들 은 우리 가 어떻게 해야 합니까?',잭슨은 맥주의 맛을 좋아한다는 걸 알게 됐어요.,그는 두 개를 가지기로 결정했습니다.,E가 맥주를 뱉어냈어,1
699,개구리는 늦은 저녁 식사를 하고 싶어했습니다.,그는 연못을 건너서 파리를 스파이했다.,개구리는 조용히 파리에게로 수영을 했다.,"불행하게도, 파리가 그를 보고 떠났어요.",개구리는 평생 이렇게 배가 가득한 적이 없었다.,개구리는 여전히 배고파서,2
700,오스카는 절대 침대를 꾸미지 않았어.,그의 엄마는 항상 그렇게 원했지,마침내 그는 자신의 침대를 만들기 시작하기로 결정했다.,그의 엄마는 자랑스러워했지,그녀는 그에게 디저트 선물을 주었다.,그녀는 그에게 소리쳤다.,1
701,어느 날 숲을 걸어가고 있었는데,몇 야드 떨어진 곳에서 붉은 뱀을 봤어요.,저는 즉시 얼어붙었습니다.,저는 천천히 뒤로 걷기 시작했습니다.,그리고 뱀을 향해 달려갔어요.,뱀이 물었어요,2
702,필은 블랙잭에서 처음으로 이겼을 때 급하게 느꼈습니다.,그는 일주일에 여러 번 카지노에 가기 시작했습니다.,그의 손실은 그의 승리보다 훨씬 더 빨리 쌓여가고 있었습니다.,"1 년 이 채 되지 않아, 돈 이 다 다 다 없어졌어요.",그는 도박에서 이긴 것에 대해 흥분했습니다.,그는 중독에 대해 뭔가 해야겠다고 결심했습니다.,2
703,사촌이 제게 제 인생에서 힘든 순간이 있었는지 물었습니다.,사진 프레임을 꺼냈어요,사진들은 제가 병원에 있는 순간을 보여주었습니다.,전 전립선암 환자였다는 사실을 설명했습니다.,"그녀는 울고 절 안아주며, 제 용기를 존경했습니다.",그녀는 제가 항상 이야기를 바꾸었다고 주장하면서 갑자기 꺼져 나갔습니다.,1
704,매튜의 어머니는 컴퓨터 작업을 하고 있었습니다.,매튜는 소리쳤다.,매튜가 밟혔어,매튜의 어머니 는 용기를 내며 일 을 그만 두었습니다.,매튜의 어머니는 컴퓨터에서 모든 작업을 마쳤습니다.,매튜의 어머니는 매튜를 타임아웃 코너에 넣었어요,2
705,티네는 육상팀에 가고 싶어 했어,그녀는 충분히 빨리 갈 수 있기를 바랬습니다.,시험 전에 한 달 동안 그녀는 혼자 뛰었습니다.,매일 아침 일찍 일어나서 몇 마일을 달린다,티네는 누구보다 빠른 시간으로 팀에 들어갔어요.,티네는 소파에 앉아 을 먹었지,1
706,난 사냥을 자주 해왔어,지난번 집에 갔을 때 밤에 사냥을 했어요,난 오랫동안 조용히 있었어,마침내 어둠 속에서 움직이는 것을 보았습니다.,저는 무시하고 집으로 돌아갔습니다.,저는 그 사슴을 추적하고 성공적으로 쏘았습니다.,2
707,잭과 채드는 그랜드 캐니언 벽을 내려갔어요.,"잭은 사진을 찍기 위해 잠시 멈추고, 좋은 촬영 각도를 얻기 위해 기울었다.",잭은 실수로 과에 앉았다.,바늘이 잭의 바지에 박혔습니다.,바늘을 제거하고 계속 올라가는 데 20분이 걸렸습니다.,잭은 아무런 불편함 없이 등반할 수 있었습니다.,1
708,"에이미, 린과 킴은 린의 집 근처에 있는 가게로 걸어갔습니다.",거기서 그들은 린이 짐을 사랑한다는 걸 봤어요.,가게에서 가방 사던 애였어,그들은 잠시 멈추고 그와 이야기했습니다.,짐이 린을 데이트해달라고 했지,린은 짐에게 그가 매력적이지 않다고 말했어,1
709,라일리는 학교에서 별로 인기가 없었어요,웃긴 옷을 입었어요,"어느 날, 그녀의 친구가 그들이 메이크업을 하라고 제안했습니다.",라일리는 자신을 바꾸기로 동의했습니다.,라일리는 훨씬 더 좋아보였고 좋은 반응을 얻었습니다.,라이리가 더이상 친구가 아니었지,1
710,앤은 임신 중이야,그녀는 항상 아기를 원했기 때문에 이 사실을 알고 매우 흥분했습니다.,"몇 달 후, 그녀는 유산을 했습니다.",그녀는 그 일로 깊은 충격을 받았습니다.,앤은 심장이 부러져 있어요,앤은 임신하지 않은 걸로 기뻤어요.,1
711,아야는 모델이 되고 싶어했어요,그녀는 얇고 예쁘기 때문에 기회가 있다고 생각했어요.,그래서 그녀는 그녀의 마을의 연례 모델 대회에 참가했습니다.,"그 여자 는 깜짝 놀랐는데, 그 대회 에서 우승 했다.",아야는 대회 결과에 매우 행복했다.,아야는 대회 결과에 대해 매우 화가 나 있었다.,1
712,제레드는 일주일 동안 실형을 당했어요,그는 방을 청소하지 않았다.,부모님은 그가 먼지 청소를 할 수 있다고 말했습니다.,집 전체를 먼지로 뒤덮고 있었어요,부모님이 3일 휴가를 줬어요,부모님이 집 밖으로 내쫓았어요,1
713,한 날 아침 안나가 학교로 걸어가는 중이었습니다.,그녀는 주요 도로의 횡단보도에 들어갔다.,갑자기 차가 날아와서 그녀를 치고,안나는 다리가 부러진 채로 쓰러졌습니다.,안나는 그들을 고소했지만 보험이 없어서 아무것도 얻지 못했습니다.,안나는 클럽에 가서 밤새 춤을 췄다.,1
714,데이브가 해변용품을 다 챙겼어,해변에서 하루를 보낼 수 있도록 휴가를 취했습니다.,그는 밖으로 나가서 그것은 너무 어두웠다는 것을 발견했다.,하늘은 검은 폭풍우 구름으로 가득 차 있었다.,데이브는 너무 실망했어요!,데이브는 정말 안심했어요!,1
