,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
789,Cumnata mea lucrează într-un centru de asistenţă socială.,Ea este o chelneriţă.,Ne-a dat un calendar emis de centru.,Era îmbrăcată pentru Ziua Sfântului Patrick.,Toţi am crezut că sora mea arată hilar îmbrăcată aşa.,Sora mea ne ascundea ceva.,1
790,Fred a decis să cumpere câteva acţiuni Apple.,Pretul actiunilor era de 90 de dolari cand a cumparat-o.,"Din fericire, ieri au avut câştiguri mari.",Acţiunile au crescut la 100 de dolari.,Fred a regretat achiziţionarea de acţiuni.,Fred a fost foarte fericit.,2
791,Jen era atât de încrezătoare în pregătirile ei pentru concursul de ortografie.,Ea a petrecut ultima lună studiind dicționarul în fiecare noapte.,"Când a început Albină, Jen a supravieţuit în timp ce alţii au fost doborâţi.",Totul s-a terminat în ultimele două şi adversarul lui Jen a dat-o în bară.,Jen a câştigat concursul de ortografie!,Jen a pierdut concursul de ortografie.,1
792,Kelly nu a părăsit apartamentul ei de ani de zile.,Am fost la ea acasă azi să o salut.,Mi-am dat seama că era reticentă să mă lase să intru.,Am vorbit o vreme despre cum se simte.,Kelly iubeşte să primească vizitatori.,Kelly e agorafobică.,2
793,Emily a fost pe plajă.,Vremea a început liniştită.,"Brusc, vântul a început să se ridice sever.",Anna a fost prinsă într-o furtună de nisip înfricoşătoare!,S-a simţit minunat pe plajă.,"Din fericire, a reuşit să se întoarcă în siguranţă la casa de pe plajă.",2
794,Andrew nu a avut niciodată probleme cu nimic.,Părinţii lui au fost plecat din oraş săptămâna asta.,Prietenii lui Andrew au venit şi au vrut să bea.,Aşa că Andrew a luat o rezervă secretă de alcool de la părinţii lui.,Andrew şi-ar fi dorit ca părinţii săi să aibă alcool.,Au băut alcool şi s-au îmbătat.,2
795,Ellen locuia la ţară.,Îi lipsesc zilele în care nu e curent.,"Într-o zi, o furtună de gheaţă a făcut ca curentul electric să se întrerupă în casa ei din oraş.",A răcit foarte tare.,A fost fericită când a revenit curentul.,Ellen era perfect confortabilă.,1
796,Jose a fost încântat.,Tocmai primise un skateboard nou şi voia să-l încerce.,A luat-o direct la skatepark.,A patinat toată ziua.,Jose s-a distrat la skatepark.,Jose a aruncat skateboard-ul.,1
797,Mike stătea la birou.,"Dar dintr-o dată, a simţit o senzaţie ciudată de mâncărime pe braţ.",Şi-a simţit picioarele cum îi mănâncă.,Şi apoi faţa lui.,Mike a avut un atac cerebral.,Mike a început să râdă isteric.,1
798,Jill a plecat într-o excursie luna trecută.,Voia să călătorească din Boston în Seattle.,"La jumătatea drumului, i s-a stricat maşina.","A stat ore întregi pe marginea drumului, aşteptând să vină AAA.",Jill a fost bucuros că au ajuns atât de repede.,I-au reparat maşina şi au trimis-o în drum.,2
799,Directorul a anunţat că va fi un bal şcolar vineri.,Mary a devenit entuziasmată de dans.,Voia ca Dan să o invite la balul şcolii.,Dan a văzut-o pe Mary în hol şi i-a spus că trebuie să vorbească cu ea.,A dat vina pe ea că i-a furat bicicleta.,Era fericită că a invitat-o la dans.,2
800,Un nou magazin Organic Avenue deschis în NYC și am verificat-o.,Eram foarte încântat să încerc pentru că nu am mai fost niciodată.,"Când am intrat, aveau salate şi sucuri uimitoare de gustat.",Am încercat o salată de vară cu apă de cocos.,M-am hotărât să nu mă mai întorc niciodată la restaurantul ăla.,Acesta a fost noul meu restaurant preferat.,2
801,Camera lui Cindy avea pereţi albi.,Dar ea s-a plâns că reflectează prea multă lumină.,Aşa că a decis să-şi vopsească pereţii în albastru.,A crezut că camera ei e mai liniştitoare.,Ea a urât-o şi a trecut la vopsea neagră.,A fost mulţumită de rezultate.,2
802,Am intrat într-o ligă de fotbal fantastic pentru prima dată în acest an.,M-am alăturat grupului prietenului meu pentru că aveau nevoie de încă o persoană.,Nu am mai jucat niciodată în viaţa mea.,Am ajuns să câştig primul loc!,Am fost foarte entuziasmat.,Am fost foarte dezamăgit.,1
803,Helen s-a trezit devreme la muncă.,"A nins cu o noapte înainte, aşa că a trebuit să-şi scoată maşina cu lopata.",I-a luat o oră să cureţe zăpada.,"În timp ce se întorcea în casă să se pregătească, a auzit un sunet familiar.",A lăsat dușul pornit.,Helen a plecat la lac să închirieze un jet-ski.,1
804,"După campionatul de baschet, reporterii au intervievat echipa.",Dan m-a întrebat dacă e în direct sau înregistrat.,Jurnalistul l-a informat că era un spectacol live.,Dan a spus la camera ca tatal sau a fost inspiratia lui.,Dan îl admira pe tatăl său.,Lui Dan îi era ruşine de tatăl său.,1
805,Jeremy are o personalitate distinctă şi puternică.,A avut o perioadă grea la serviciu şi a fost concediat.,A spus lucruri neplăcute managerului şi colegilor.,"De atunci, a avut dificultăţi să-şi găsească o slujbă.",Jeremy are un comportament dificil la locul de muncă.,Comportamentul lui Jeremy e perfect pentru locul de muncă.,1
806,Fran a cumpărat o casă pe plajă.,"În fiecare zi, macaralele se hrăneau cu insectele din curtea ei.","Într-o zi, totuşi, macaralele au încetat să mai vină.",Au trecut câteva luni şi încă nu au venit macarale.,Curtea Fran este acum invadat de bug-uri.,Fran a suferit un atac de cord fatal în timp ce aranja flori.,1
807,Echipa noastră a avut un meci de fotbal azi.,Eram toţi entuziasmaţi să câştigăm.,Am intrat pe teren şi am exersat înainte de meci.,Echipa noastră era unită şi lucra împreună.,Echipa noastră s-a ruşinat de performanţa lor.,Echipa noastră a fost mulţumită.,2
808,Kelly ura orele de matematică şi se străduia să înveţe noţiunile.,Ea a avut multe probleme cu munca şi a căutat adesea ajutor de la profesori.,A muncit din greu şi s-a răsplătit cu note bune.,Ea a fost intrând în colegiu în toamnă.,A renunţat la facultate.,Kelly a absolvit cu note bune.,2
809,Bunica lui Sophie era bolnavă terminală.,Sophie a vizitat-o în spital pentru a-şi lua rămas bun.,Bunica ei i-a dat lui Sophie medalionul ei de aur.,I-a spus lui Sophie să-l păstreze ca să-şi amintească de ea.,Sophie a plâns.,Sophie a râs în faţa ei.,1
810,Kelly a avut un nou interviu de angajare azi.,S-a pregătit în zece minute şi a ieşit pe uşă.,"Când a ajuns acolo şi s-a întâlnit cu femeia, ea a răspuns la întrebări.","Când s-a terminat interviul, i-au spus că o vor suna înapoi.",Kelly spera că va primi un telefon în curând.,Kelly spera că nu va primi un telefon.,1
811,Don a observat o muscă care a intrat în sufragerie.,A decis să-l bată.,"A încercat o jumătate de oră, dar i-a scăpat.","În cele din urmă, muşcă a zburat pe cont propriu.",Don a închis uşa prin care a zburat.,Don nu s-a mai dus la lac.,1
812,Zack şi prietenii lui au trecut pe lângă o casă înfricoşătoare în drum spre şcoală.,"Într-o zi, au decis să intre înăuntru.",Zack şi prietenii lui au intrat în fiecare cameră.,Casa era veche şi abandonată.,Au decis să joace baseball acolo.,Au plecat şi s-au dus la şcoală.,2
813,Mia a fost la cazinou aseară.,A început seara jucând poker.,"După ce a pierdut o sumă considerabilă de bani, a jucat la sloturi.",Era aproape fără bani când turma a sunat.,Mia a câştigat jackpotul!,Mia a pierdut şi mai mulţi bani.,1
814,"Lui Portia îi place să se plimbă prin pădure, lângă casa ei.",Însă ea observă că adidaşii ei devin noroioşi şi scârboşi.,Ea decide să cumpere o pereche de cizme de drumeţie.,Portia găseşte o pereche confortabilă şi nu prea scumpă.,E fericită cu alegerea ei.,Ea donează cizmele la magazinul de la Thrift.,1
815,Andrew se căsătoreşte mâine.,A cumpărat verigheta cu luni în urmă şi nu a putut s-o găsească!,A căutat peste tot în casă.,În cele din urmă şi-a amintit că trebuia să se întoarcă la magazin să-i facă mărimea.,Andrew a fost dezamăgit că a găsit inelul.,Andrew a fost atât de uşurat.,2
816,Terry a găsit 200 de dolari la serviciu.,"A luat banii acasă, dar s-a întrebat dacă a făcut bine.",A doua zi a luat banii la muncă şi i-a dat înapoi.,"După o săptămână nimeni nu a revendicat banii, aşa că şeful lui i-a dat-o înapoi.",El a urât decizia sa și el însuși.,A învăţat că onestitatea are rost.,2
817,Îmi place să fac duşuri lungi şi calde.,Sunt minunate şi sunt distractive.,Din păcate sunt risipitoare.,Aşa că mă simt mereu prost când iau una.,De aceea iau două pe zi.,M-am hotărât să fac un duş cald şi lung o dată pe săptămână.,2
818,Lui Barry îi place să joace baseball.,Barry a decis că va merge să se uite la un meci profesionist.,Barry a mers la stadion şi a cumpărat un bilet.,"După ce a intrat, Barry a decis să ia o bere.",Barry a cumpărat şi un hot dog.,Barry a decis să părăsească jocul.,1
819,Am avut mustele de fructe în casa noastră anul trecut.,Am căutat diverse tratamente.,Am încercat vin roşu în casete.,"Când asta nu a mers, am cumpărat o capcană specială.",Am pus mai multe cupe de vin roşu după rezultatele pe care le-am văzut.,Am putea vedea chiar şi capcana funcţionează.,2
820,Lui Remy îi plăcea să bea lapte.,"Dar într-o zi, a vărsat lapte peste tot covorul ei.",Şi nu s-a deranjat să cureţe bine locul.,"A doua zi dimineaţă, s-a trezit cu un miros groaznic.",Remy a învăţat să nu verse lapte pe covor şi să cureţe mai bine.,Remy a simţit că e o idee bună să vărsăm mai mult lapte pe covor.,1
821,Heather şi Marcus erau gata pentru următorul pas în relaţia lor.,"Erau un cuplu fericit, dar voiau să-şi adauge un membru la familie.","Deşi nu erau pregătiţi pentru copii, se simţeau singuri.","Din capriciu, s-au dus la un adăpost de animale şi s-au îndrăgostit de o pisică.",Au adoptat pisica.,Au plecat de la adăpost fără un animal.,1
822,Mulţi oameni mergeau la ore.,Toţi voiau să ajungă acolo repede.,Oamenii au început să-i împingă pe alţii din drum.,Au căzut.,Toţi s-au întors acasă.,Multimea a facut ca multi oameni sa intarzie la ore.,2
823,Sâmbăta trecută am fost la un concert Azalea.,Concertul a fost uimitor.,Trebuie să fiu în primul rând.,După spectacol m-am dus în culise să o întâlnesc.,Azalea a fost foarte tare.,Nu mă mai întorc la un alt concert.,1
824,Eric a fost întotdeauna supraponderal.,Rezoluţia lui de Anul Nou a fost să ţină o dietă.,A mers la sala de sport în ianuarie şi a mâncat mai sănătos.,Asta durează cam o lună.,Eric apoi a renunţat la antrenament.,Eric a încetat să mai fie anoreksic.,1
825,Sally se străduia să meargă bine la şcoală.,Părinţii ei au decis că trebuie să o motiveze.,"Au spus că dacă a făcut bine ultimul semestru, ea alege vacanţa.","Sally a studiat zi şi noapte, a vrut să meargă bine.","După ce a terminat de studiat, Sally a strâns lemne de foc.","Sally a făcut bine, şi părinţii ei au fost de acord să o ducă în Hawaii.",2
826,"Când eram copil, eu şi fraţii mei aveam nevoie de bani.",Am venit cu ideea pentru un stand de limonadă.,Am decis să ne aşezăm în faţa casei noastre.,Am vândut limonadă la câteva zeci de oameni.,Nu am făcut nici un ban.,Am făcut o grămadă de bani pentru nevoile noastre.,2
827,Îmi plăceau lanternele când eram copil.,Când am crescut am cumpărat un mic clip pe lanterne.,Le-am pus pe geanta mea pentru a le folosi în caz de urgenţă.,"Mai târziu, apariția smartphone-ului a făcut ca lanternele să fie mai puțin necesare.",Casa mea e plină de lanterne şi nu ştiu ce să fac cu ele.,Urăsc smartphone-ul meu.,1
828,Terry nu-i plăcea numele.,"A vrut un nume mişto, ca Super Metro Volcano Man.",I-a spus mamei sale că vrea să-şi schimbe numele.,Mama lui a explicat că el a fost numit după bunicul său iubitor.,Terry avea 45 de ani.,Terry era dezamăgit.,2
829,Familia Parker căuta o casă nouă.,"Au căutat peste tot în oraş, dar nu au găsit casa pe care o doreau.",În cele din urmă au găsit o casă frumoasă pe care o iubeau.,Casa era absolut superbă.,Familia Parker a fost frustrată.,Familia Parker s-a mutat în curând în noua lor casă.,2
830,Tom a decis să meargă azi cu maşina la casa prietenei sale.,"A condus cât de repede a putut, deşi era mult trafic.","Când a ajuns în fața casei, a sunat la ușă.","Nimeni nu a răspuns, totuşi, uşa din faţă era deschisă.",Tom a început să râdă.,Tom a început să-și facă griji.,2
831,Bateria maşinii lui Kelly s-a stins.,"A încercat să-l facă să sară, dar n-a mers.","În cele din urmă, ea a luat-o la magazin auto.",Au verificat-o pentru ea şi era moartă.,Kelly a fost ușurat că bateria a fost încă bun.,Kelly a plătit cu reţinere pentru o baterie nouă.,2
832,Joe a cumpărat un skateboard cu economiile sale.,El a luat noul său skateboard în parc pentru a arăta la prietenii săi.,"În timp ce făcea un truc, Joe a căzut şi şi-a rupt braţul.",A petrecut patru ore la spital pentru a-şi repara braţul.,"După ce a plecat de la spital, Joe a mers la surf.",Joe suferea foarte mult.,2
833,Maddie a decis că e timpul să facem cumpărături pentru şcoală.,Era mijlocul lunii august şi orele de şcoală începuseră în curând.,A căutat în listele de cumpărături.,"Apoi, s-a uitat prin toate anunţurile din ziar pentru cele mai bune oferte.",Maddie a împrumutat tot echipamentul şcolar.,A găsit cele mai bune locuri pentru a cumpăra toate proviziile.,2
834,Neil a gustat mâncarea chinezească în Hunan.,Dar i s-a spus că mâncarea mai picantă e în provincia Szechuan.,"Fascinat, a luat un tren spre ea.",Apoi a comandat o farfurie de orez şi tăiţei.,Simţea că îi arde gura.,Lui Neil îi plăcea să mănânce pâine.,1
835,Mi-am petrecut cea mai mare parte a timpului de detenție dormind clasa.,"Profesorul mi-a spus să mă trezesc, pentru că nu am dormit cu voce tare.",Am încercat să rămân treaz şi să lucrez la câteva sarcini.,"Când profesoara m-a scos din clasă, am fost fericită.","Când am ajuns acasă, m-am dus direct în pat.",Profesorul a fost fericit că am dormit în detenţie.,1
836,Amanda privea o veverită strângând ghinde.,Amanda a fost fascinată de cât de eficientă era veveriţa.,Amanda a privit veveriţa cum a dus ghindele la cuib.,Amanda a văzut şi cum veveriţa era foarte atentă la ghiuri.,Amanda se bucură să înveţe despre natură.,Amanda găseşte natura plictisitoare.,1
837,"Terry iubeşte să înoate, dar nu a învăţat să se scufunde.",Întotdeauna sare primul în apă cu picioarele.,Vara asta Terry decide că vrea să înveţe să se scufunde în apă.,El practică scufundări foarte greu în fiecare zi.,Terry speră să se îmbunătăţească.,Terry a renunţat la înot.,1
838,Peter era încântat de excursia clasei.,A fost nerăbdător să viziteze muzeul de ştiinţă.,Locul avea multe expoziţii şi afişări interactive.,Peter a fost fascinat de fizică şi de demonstraţiile spaţiale.,Peter ura ştiinţa.,Peter a crescut să fie un om de ştiinţă.,2
839,"Kaylee a plecat să lucreze la Cedar Point, parcul de distracţii.","În timp ce lucra la Cedar Point, l-a cunoscut pe James.",Kaylee şi James au început să se placă unul de celălalt şi curând au început să se întâlnească.,"Un an mai târziu, James i-a cerut mâna lui Kaylee.",Kaylee şi James s-au căsătorit în toamnă.,James a fost trist despre propunere.,1
840,Joanie a fost intervievat pentru prima ei slujbă.,Era foarte nervoasă.,Chiar voia să obţină postul la magazinul de îngheţată.,A crezut că interviul a decurs destul de bine.,A refuzat slujba când managerul i-a oferit-o.,A doua zi a primit un telefon şi i s-a oferit slujba.,2
841,Ana era o mamă muncitoare.,"Într-o zi, ea a rezervat o după-amiază la un spa.",A avut întregul ei corp masajat.,A avut chiar şi sesiuni de hidroterapie.,"Într-o zi, îşi spunea ea, o să-şi facă un masaj pe tot corpul.",S-a simţit minunat de relaxată şi mulţumită după aceea.,2
842,Bob a fost un muncitor pe Mechanical Turk.,A primit un bonus de 50 de dolari.,Bob era fericit pentru că era cel mai mare bonus pe care îl primise.,Bob şi-a pus ochelarii şi şi-a dat seama că erau cinci dolari.,Bob era chiar mai fericit decât înainte.,"Bob era încă fericit, dar mai puţin entuziasmat.",2
843,Mama nu a vrut să gătească cina în seara asta.,Ne era foame.,Ne-a spus să ne descurcăm singuri.,Am mâncat cereale reci la cină în seara asta.,Eram cu toţii foarte supăraţi.,A fost cea mai bună masă pe care am avut-o vreodată.,1
844,Familia lui Mary se adunau pentru o cină de sărbători la club.,"Toată lumea urma să fie acolo, cu excepţia bunicului lui Mary.",Mary era tristă că întreaga familie nu va fi împreună.,"Când a ajuns la club, a fost surprinsă să-şi vadă bunicul!",Mary a fost atât de tulburat!,Mary a fost atât de fericită!,2
845,Copiii se jucau înăuntru când au auzit muzică.,Au fugit la mama lor şi au cerut mărunţiş.,Le-a dat câţiva dolari.,"Au fugit afară, ajungând la camionul cu îngheţată.",Copiii au aruncat banii pe stradă.,Copiii au cumpărat cu entuziasm îngheţată.,2
846,Am vrut să mergem la plajă într-un weekend.,"După ce am discutat, nu am vrut să conducem.",Am căutat un bilet de avion pe internet.,"După ce am cumpărat un bilet ieftin, ne-am îndreptat spre aeroport.",Am urcat într-un avion spre plajă.,Am decis să mergem pe lângă aeroport până la plajă.,1
847,Susan s-a trezit devreme.,A trebuit să hrănească animalele înainte de muncă.,A descoperit că iepurele ei are iepuraşi.,Susan a fost foarte încântată să le vadă.,Susan a plecat foarte supărată.,Susan a avut grijă de ei.,2
848,Încerc să mă culc la timp.,Aseară am fost prins uitam la un nou serial TV.,"Înainte să-mi dau seama, era foarte târziu.",Ar fi trebuit să dorm de ore în urmă.,Programul de televiziune m-a atras.,Urăsc serialul de televiziune.,1
849,Howard se simţea fericit într-o dimineaţă.,A decis să-şi petreacă toată ziua bucurându-se de viaţă.,"Toată ziua, în timp ce era la serviciu, îi lăuda pe colegii săi.","Când a ajuns acasă, şi-a dus familia la un film şi la cină.",Howard a fost fericit că a avut o zi atât de bună.,Howard a stat şi a plâns tot timpul.,1
850,Un om a ajuns la un şantier pentru munca sa.,"Şi-a pus pălăria, şi-a luat uneltele şi a intrat în şantier.","În timp ce el mergea, o cărămizi mare a căzut şi l-a lovit în cap.","Omul a fost doborât, iar colegii lui au fugit să-l ajute.",Colegii lui l-au dus în siguranţă şi au chemat medicul.,Omul a început să alerge spre ei.,1
851,Familia lui Trent deţinea un magazin de echipamente pentru camping.,Trent urăşte campingul.,În fiecare vară părinţii lui îl obligau să meargă în excursie cu cortul.,"În vara asta, Trent a fost responsabil cu ţinerea focului în vânt.",Trent a luat două canistre de sangria în camera părinţilor lui.,Trent a fost neglijent şi a provocat un incendiu uriaş.,2
852,George a decis să cumpere un televizor.,A găsit un televizor foarte frumos pe care îl dorea şi s-a dus să-l ia.,"Câteva zile mai târziu, George s-a trezit cu o surpriză.",Televizorul său fusese furat.,"A spus poliţiei, care a spus că nu e posibil să-l găsească.",Lucrurile s-au desfăşurat aşa cum spera el.,1
853,Tommy avea 17 ani când şi-a vopsit părul în roz.,A crezut că e punk şi mişto.,Unii dintre prietenii lui au fost de acord.,Părinţii lui au crezut că e o prostie.,Le-a plăcut noul look pe care l-a ales Tommy.,L-au pus pe Tommy să-şi radă capul.,2
854,Robbie căuta ajutor să-şi scoată maşina din zăpadă.,"A postat pe Facebook, sperând că cineva va vedea.",Cameron a văzut postarea şi a simţit simpatie pentru Robbie şi maşina ei.,"Cum a avut o zi liberă, Cameron a spus că poate ajuta.",Cameron a venit şi l-a ajutat pe Robbie să sape.,Cameron a mers la cinema şi s-a uitat la Ghostbusters.,1
855,Ronald şi-a scos pantofii şi s-a întins pe canapea pentru un pui de somn.,"Când s-a trezit, s-a dus să-şi pună pantofii.",Dar nu le-a putut lega pentru că lipseau sforile!,"A căutat peste tot, dar nu i-a găsit.",Ronald şi-a pus pantofii şi i-a legat.,Ronald a plecat să caute mai multe şireturi.,2
856,Sara a aflat că aştepta un copil.,A supravieţuit nouă luni de sarcină.,Într-o zi i s-au rupt apele şi a fost dusă la spital.,Sara a fost în travaliu timp de 4 ore.,Sara a avut un băieţel.,Sara a luat un pui de somn.,1
857,Anul trecut unchiul meu a cumpărat un detector de metale.,O duce la plajă în fiecare weekend.,Acum câteva luni a găsit un Rolex.,A fost în valoare de câteva sute de dolari.,Unchiul meu urăşte plaja.,Unchiul meu se bucură de hobby-ul său.,2
858,Am fost să fiu dădacă cu nepotul meu de 5 ani în San Francisco.,Sora mea m-a încurajat să-i duc copilul cu bicicleta la şcoală.,Mi-a fost frică să merg cu bicicleta prin oraş cu nepotul meu.,"În schimb, am mers cu bicicleta prin Golden Gate Park la plajă şi la grădina zoologică.",Nu am o soră.,Ne-am distrat de minune!,2
859,Prietenii lui Alice au invitat-o la prânz.,A plecat să se întâlnească cu ei la un restaurant.,"Prietenele ei o aşteptau la masă, dar deja comandaseră.","Până când ea a mâncat, ei au terminat deja de mâncat.",Alice a simţit că prietenii ei erau puţin lipsiti de gândire.,Alice a simţit că prietenii ei au fost foarte grijulii.,1
860,Eu şi copiii mei am vizitat adăpostul de animale din localitate.,Ne-am uitat la căţeluşi şi pisoi în cuştile lor.,Fiicele mele au ales un căţeluş prietenos.,Se jucau cu ea şi îi frecau burta.,Am adoptat căţeluşul pentru fiica mea.,M-am hotărât să-i cumpăr o bomboană.,1
861,Mario s-a ridicat din pat.,Azi a fost ziua nuntii lui si el a simtit deja fluturii.,S-a ras si a facut un dus fericit.,S-a îmbrăcat şi a mers la biserică.,A fost cea mai bună zi din viaţa lui.,Mario a petrecut după-amiaza prinzând fluturi în parc.,1
862,Zeke s-a săturat să trăiască în America.,A decis să se mute în Cozumel.,A mers pe plaja Cozumel şi a cumpărat nişte pământ.,Zeke a decis să construiască o casă pe acel teren.,Zeke s-a mutat apoi fericit în America.,Zeke şi-a trăit viaţa foarte fericit.,2
863,Kelly a vrut să fie în Marină.,A întrebat un recrutor despre asta.,El a sfătuit-o să completeze o cerere.,Ea a completat-o şi a trimis-o.,Marina a răspuns imediat.,Şi armata SUA a revenit la ea.,1
864,Gina era în sala de prânz la noua ei şcoală.,Cunoaşte doar două persoane din întreaga şcoală.,Nici unul dintre ei nu a fost în această cameră de masă.,Şi-a luat mâncarea şi a ieşit afară.,Gina a avut o zi grozavă.,Gina se simţea foarte singură.,2
865,Azi am fost într-o călătorie cu avionul.,"Avionul era foarte mare, eram speriat.",Când ne-am urcat în avion mama mi-a spus că va fi distractiv.,"Avionul a făcut o grămadă de zgomote puternice, dar nu a fost prea rău.",Am jurat să nu mai urc în avion.,Nu mi-e frică de avioane.,2
866,Adam avea nevoie de o nouă pălărie de baseball.,A căutat online la pălării diferite.,A ales pălăria perfectă şi a comandat-o.,A fost atât de încântat să-l primească.,A aruncat cutia în dulap.,Şi l-a deschis imediat ce a ajuns acolo.,2
867,Ted şi Beth planifică o nuntă împreună.,Ei au observat că nu au avut suficient pentru a plăti pentru ea.,Ted i-a cerut părinţilor să-l ajute să plătească şi au fost de acord.,Beth a făcut acelaşi lucru cu părinţii ei şi a primit şi ea nişte bani în plus.,Părinţii lor îi iubesc.,Au cheltuit banii pe bomboane.,1
868,Cindy s-a ridicat din pat.,Dar nu şi-a găsit papucii.,"În loc să-mi fac micul dejun, mi-am petrecut toată ziua căutându-i.",A renunţat şi a comandat o altă pereche.,A comandat şi un iPhone.,"Din fericire, cele noi erau mai confortabile decât cele vechi.",2
869,Neil tocmai ajunsese la Paris.,Abia aştepta să vadă toată cultura de acolo!,Şi-a petrecut prima zi privind opere de artă.,A vizitat trei muzee într-o singură zi!,Neil s-a simţit foarte fericit şi mulţumit că a putut să vină în vizită.,Neil şi-a cheltuit toţi banii prea repede şi nu a mai văzut niciodată artă.,1
870,Jessica se pregătea să absolve facultatea.,A muncit din greu la şcoală şi a crezut că merită o recompensă.,Tatăl ei ştia că Jessica voia să plece în vacanţă.,"În ziua absolvirii, tatăl Jessicii a făcut-o o surpriză cu bilete.",Jessica a fost foarte fericită.,Jessica era foarte supărată pe tatăl ei.,1
871,Tim era prea înalt pentru pantalonii lui.,Nu a putut găsi o ţinută bună de purtat pentru excursia lui în parc!,Totul îi făcea picioarele să arate prea lungi şi prosteşti.,Apoi s-a hotărât să-şi taie blugii în pantaloni scurţi.,Tim a decis să stea acasă şi să se uite la televizor.,Tim a purtat pantalonii scurţi la parc.,2
872,Sandy a cumpărat un pat nou.,Trebuia să-şi cureţe camera înainte să ajungă oamenii de la livrări.,"De asemenea, trebuia să scape de vechiul ei pat.",Prietenul ei Jim voia vechiul ei pat.,Sandy şi-a aruncat patul.,Sandy i-a vândut lui Jim vechiul ei pat.,2
873,"La facultate, am avut nişte profesori groaznici.",Nu ştiau cum să-i înveţe pe elevi.,Aşa că am învăţat să mă învăţ singură.,"În loc să merg la ore, m-am dus la bibliotecă şi am făcut exact asta.",I-am iubit pe toţi profesorii mei.,Să mă învăţ singur m-a ajutat să fiu mai bun decât ceilalţi elevi.,2
874,Timmy ştia despre fata drăguţă cu care a fost la şcoală.,A urmărit-o acasă într-o zi.,"S-a oprit la un colţ, când el o urmărea.",Timmy şi-a dat seama că a fost prins şi nu era sigur ce să facă.,"A spus ""bună ziua"" şi au început să vorbească.",A intrat în apa rece.,1
875,Neil a fost în vizită în Egipt.,A făcut un tur pentru a vedea Marile Piramide.,El a privit în sus la ei cu teamă.,Erau atât de mari şi atât de ornamentate!,Neil a fost fascinat de dimensiunea şi frumuseţea piramidelor.,Neil abia aştepta să se întoarcă la hotel ca să se uite la televizor.,1
876,Jen a adormit cu înălbitor în păr.,"A vrut să-l lase înăuntru doar pentru 5 minute, nu aproape o oră.",Când a spălat-o părul ei era alb cu o nuanţă albastră.,"A fost panicată, dar mama ei a spus că o pot repara.",Jen a pus mai multă clădire în păr.,Mama lui Jen a reparat părul decolorat al lui Jen.,2
877,Doug era trist că era Ajunul Crăciunului şi nu era zăpadă.,Tot ce a vrut Doug a fost un Crăciun alb.,S-a rugat lui Dumnezeu pentru zăpadă şi s-a dus să doarmă.,"Când s-a trezit a doua zi dimineaţă, camera era plină de lumină.",Doug s-a uitat pe fereastră şi a văzut o pătură de zăpadă albă.,Doug nu a găsit zăpadă şi a fost imediat încântat.,1
878,Sheryl a lucrat ca curator de muzeu.,Familia ei i-a spus că are o slujbă plictisitoare.,A încercat să le spună că trebuie să lucreze cu istoria vie.,A încercat să spună că slujbele lor de birou erau mult mai rele.,Sheryl era mândră de slujba ei de curatoare de muzeu.,Sheryl era deprimată că era curatoare de muzeu.,1
879,Joe s-a întins în timp ce se rostogolea în pat.,Ceasul lui arăta că era ora 10 dimineaţa.,"A sărit din pat, panicat.",Alarma lui nu a sunat.,Joe a întârziat la serviciu.,Joe s-a culcat.,1
880,Soţia lui Ned a spus că a murit liniştit în somn.,Soţia lui a spus tuturor prietenilor ei că nu ştia că era bolnav.,A jurat că a fost cel mai ciudat lucru pe care l-a văzut vreodată.,Poliţia nu a crezut povestea ei şi a arestat-o.,Poliţia nu a interogat-o.,A angajat un avocat de apărare.,2
881,Jackie a fost internată azi în spital.,Copilul ei este pe cale să se nască.,Soţul ei a venit de la serviciu să o consoleze.,"După 48 de ore de travaliu, copilul a fost eliberat.",Jackie şi soţul ei erau foarte fericiţi.,Jackie era foarte deprimată.,1
882,Familia mea a vrut un animal de companie.,Am fost la magazinul de animale de companie sâmbătă.,Am văzut o mulţime de câini şi pisoi.,Ne-am îndrăgostit de o pisicuţă neagră drăguţă.,Am cumpărat un chihuahua.,Am cumpărat pisicuţa.,2
883,Sora lui Joe avea mereu testele puse pe frigider.,Ea a primit A tot timpul.,Joe nu a primit niciodată nota 10.,Deci era mândru când a venit acasă cu un A la teme de ortografie.,Sora lui l-a felicitat.,A fost trist pentru restul zilei.,1
884,Adam şi Angel voiau să se mute şi să-şi ia un loc al lor.,Au căutat apartamente online săptămâni întregi.,Au găsit câteva apartamente care le-au plăcut destul de mult.,Au mers şi s-au uitat la apartamentele pe care le-au ales.,În cele din urmă s-au hotărât să ia un apartament.,S-au despărţit după.,1
885,Greta împlinea zece ani.,A vrut să dea o petrecere de ziua ei.,Greta a împărţit invitaţii la petrecere la şcoală.,"Când a venit ziua petrecerii, nimeni nu a apărut.",Greta era fericită că nu a apărut nimeni.,"Greta era foarte tristă, dar părinţii ei au înveselit-o.",2
886,Shari era îngrijorată.,"Nunta ei era mâine, şi a fost o ceremonie în aer liber.",Dar a fost prognozată ploaia!,"Din fericire, ziua nunţii a răsărit luminoasă şi însorită.",Sărbătorile au continuat fără probleme.,Toţi oaspeţii erau acoperiţi de zăpadă.,1
