,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
708,"Amy,Lynn同 Kim 去咗喺 Lynn 屋企附近嘅商店","喺嗰度,佢哋見到林恩同 Jim 嘅情侶",佢係個商場嘅一個包仔.,"佢哋停低,同佢講咗一段時間.",Jim 邀請 Lynn 出發.,Lynn 同 Jim 話佢唔吸引人.,1
709,Riley 喺學校唔係咁受歡迎,佢著住好搞笑嘅衫.,"有一日,佢朋友建議佢去做化",Riley 同意改造自己.,"萊利之後嘅樣貌好咗好多,人哋好鍾意佢",萊利嘅朋友唔再係朋友,1
710,安娜懷孕咗.,佢好激動 因為佢一直想生個BB,"幾個月之後,佢流產",佢對呢個事件深深有創傷,安妮好心痛,安妮好高興自己唔懷孕.,1
711,Aya想成為一位模特兒.,"因為佢瘦,而且靚,所以佢覺得自己有機會贏",所以佢決定去參與佢嘅城市 每年舉辦嘅模特兒比賽,"佢驚訝嘅,佢贏咗比賽.",Aya 對比賽嘅結果感到非常開心.,Aya因為比賽嘅結果好.,1
712,查理因為一個星期內入嚟都被判刑,佢從來都唔洗房間.,佢父母同佢講佢可以放假幾日 去掃塵埃.,"佢周圍走,掃走成個屋嘅塵埃.",佢父母畀佢三日假.,佢父母將佢趕出屋企.,1
713,"有一日,安娜喺返學途中",佢喺主要路上行人路口入咗.,"突然間,一架車撞到佢隻腳.","安娜就被壓住,而且腿部都折斷咗","安娜起诉咗佢哋,但係得唔到任何結果 因為佢哋冇保險","阿娜去咗俱樂部,喺嗰度跳舞到晚上.",1
714,Dave 攞起佢所有嘅沙灘裝備.,"佢攞咗個假日,嚟到海邊度玩.","當佢出去嘅時候,佢發現自己好暗",天空充滿黑色暴風雲.,我覺得好失望,我覺得好爽!,1
715,Ron同 Kim想要一間新屋.,Ron 決定盡量喺工作上加班.,"幾年之後,佢咗成個加班金,同埋咗好多現金.","佢同 Kim 開始買新,大嘅屋",佢哋喺一個新嘅社區買咗個好靚嘅屋.,佢哋兩個人都用咗錢買咗部跑車,1
716,"我寫咗一本電子書,但係需要封面.",我用 Photoshop 做咗幾封書嘅封面,我將我創作嘅作品分享畀好多人,我問大家一邊選 A 封面一邊選 B 封面,我冇電腦.,大部分人好喜歡A版,2
717,我哋上星期買咗一張新嘅貓柱.,舊嘅車已經磨損好差.,我哋隻貓好挑.,"如果棍唔係用棍嚟,佢就會拒絕棍",貓接受咗用製嘅新.,貓拒絕用製嘅新.,1
718,DanieIe想成為一個作家.,"Daniel 整咗一個網站,佢可以喺上面發佈佢自己寫嘅文章.","逐漸建立起一個網站,引起大家的關注.",但但以理嘅建構同收穫係慢到極,但丹尼爾好憎寫作,但丹尼爾必須要搵一份工做,2
719,Jeff 手入面有個球.,自從佢打開槍之後 蓋瑞就開始高舉雙手,"Jeff忽略咗佢,跑去球.",有兩個警衛走近佢,守衛喺杰夫手上偷咗個波.,Gary 因為我好貼心咁講而謝謝我,1
720,我爸爸帶我哋去森林露營,佢教我哋點燃木柴.,佢幫我哋學點樣自己整帳.,我哋瞓著就計緊天空嘅星星.,我哋再唔會去露營.,我哋喺露營期間好好過.,2
721,"週末,我去咗本地市場.","因為有幾件嘢要賣,我睇過.","有啲係蔬菜同果汁,比價下降咗 50%",我帶咗幾個東西去櫃台,我好鍾意去搵好大嘅交易所,我決定將我嘅保齡球丟喺櫃台上.,1
722,"Joey 係一個好公司嘅員工,但佢嘅工作時間被削弱.","公司話畀佢工,佢一定要",Joey立刻開始搵新工作.,"佢搵工好難,但佢好努力搵晒","最後 Joey 接到僱主嘅電話, 佢終於得到咗工作",Joey 整日都玩緊電腦遊戲.,1
723,喬過一個寂嘅生活.,"佢除咗睇電視之外,無其他嘢可以做.","有一日,佢決定去搵啲喺網上嘅人",佢可以搵到新嘅朋友.,"Joe 訂咗幾個新嘅電視頻道,但佢仲唔滿意.",佢宜家嘅生活更加幸福 因為佢有咗新嘅伴侶,2
724,Amy成日都好緊張,佢朋友建議佢試下冥想.,"Amy 懷疑佢個諗法,但佢決定試下","佢去上堂,呼吸同集中精神","第二日,佢開始教我冥想",佢對佢嘅精神狀態有好大嘅幫助.,2
725,"Nya試過食得健康,睇住體重.","但係有一晚,佢好想食一啲舒適嘅食物",佢決定去點雞同土豆.,佢好鍾意食啲油嘅食物.,Nya決定每日都食同一樣嘢.,Nya之後會後悔食咗唔健康嘅食物.,2
726,我同房嘅朋友病咗,"佢冇返工,冇返學",佢成日都瞓著.,"到咗最後,佢感覺好咗好多",佢決定休息係幫到佢,佢希望佢好快又會病返.,1
727,Ted同佢朋友去公園爬山.,佢哋開始徒步行.,"兩個鐘頭之後,佢哋好累,所以休息咗",佢哋走到咗頂峰,Ted 坐咗車返屋企.,(笑聲) 嗰度景色好美好 而 Ted 覺得佢哋嚟到呢度真係好開心,2
728,"佛羅里達州嘅早晨通常係冷靜,暖暖嘅",不過昨天早上好風.,"棕樹嘅葉仲好大,到窗度.","我開電視,而家就有風預警!",旋風喺我哋屋企兩街口發生,所以我出去玩.,1
729,我最近都好鍾意藝術,我喺聖誕節收到一本繪畫指令書.,"書裡面有個買嘢嘅清單, 列出需要嘅嘢.",我前日去咗商店買我需要嘅嘢.,我決定唔鍾意畫畫.,"我返到屋企,開始練習畫畫",2
730,莉莎開始意識到 讀商學根本唔系佢興趣嘅.,"佢想讀美術,但佢擔心賺錢.",有一日佢勇氣退學,佢嘅朋友同家人話佢學嘅原因 係因為佢太狂,莉莎仍然相信 佢嘅選擇會令佢幸福.,Lisa 有個商業學位.,1
731,Mary想去睇一部晚上電影.,"不幸嘅係,佢受過教育,父母都係好嚴謹嘅","佢等住住大家瞓著之後,偷偷咁走咗","佢同朋友睇咗部電影,好好玩.",當佢父母發現佢嘅時候 佢俾人送去監獄,Mary 嘅朋友對佢好失望.,1
732,Ivy 被邀請去參加一個非傳統的約會,佢嘅心愛彼得 邀請佢同佢一齊去山,Ivy 同意我,佢哋喺森林度咗幾個鐘,"之後,佢哋喺懸崖上面望住太陽落去","Ivy 回到屋企之後,佢再冇同 Peter 傾過計.",1
733,有個男人去設計咗世界上最高嘅塔,佢設計嘅高係現時最高嘅高一倍,佢將設計權交咗畀個建築師,個開發商問佢要高幾高建一座塔,呢個人唔係建築設計師,"呢個人起咗個大樓,好大,好靚",2
734,洛倫同佢姐妹妹今個禮拜去佐佛羅里達州嘅傑克遜維爾.,"喺旅行嘅最後一日,佢哋要合照",洛倫同佢姐妹喺一個好靚嘅咖啡廳前掛相,"佢將圖片整理好,然後寄俾每個姐姐.",佢望住佢同佢妹妹有幾相似.,"佢撕咗幅相,丟左.",1
735,Liz 照顧一個五歲嘅男仔.,佢想玩捉迷藏.,"佢幾次搵佢,但最後佢唔見咗佢","佢好緊張,因為佢喺屋企搵佢","Liz 覺得玩好無聊,所以咗一.","當Liz聽到佢喺衣櫃度笑時,佢心就唔覺得太過難.",2
736,Mark 遲到返工.,"佢想喺時間到達,因為佢超速.",一位交通警察叫佢停左一邊.,佢俾咗一個超速罰單.,Mark 最後要返工遲到.,Mark 開始工作.,1
737,Amy 一直都想彈長笛.,"喺樂隊嘅第一日,佢同老師講咗呢件事",佢每日都練習長笛一星期.,彈笛係好困難嘅.,Amy 係一個非常有承諾嘅人.,Amy 對長笛冇太多興趣.,1
738,Bryan係為佢屋企人買水果.,"佢睇下所有果實,但佢決定唔去揀果實.","佢老婆好憎葡萄,而佢個女好憎果.",甚至連佢嘅仔仔都好鍾意食水果,Bryan買咗意大利麵.,Bryan決定買香.,2
739,Emily帶咗佢個仔去動物園.,"佢哋見到好多動物,包括獅子.",佢個仔好怕獅子.,"佢開始喊,喊,喊.",艾米莉嘅仔走近啲獅子.,"Emily 住佢嘅仔仔,好好安慰佢.",2
740,"如果 Kim 喺比賽中得一球,佢就可以有個仔仔.",佢整日喺屋企練習.,"放學之後,佢同佢嘅隊員去體育館練習",最後終於嚟到大比賽嘅日,"Kim 打入一球,得到咗一隻狗仔.","當金家得到咗仔仔嘅時候,佢好.",1
741,卡倫係個軟球員,佢嘅團隊表現唔係好好,佢嘅教練做咗一個好鼓舞嘅演講,"每個人都開始練習,更加努力工作",卡倫同團隊嘅生活改善咗,卡倫聽完演講之後 覺得自己唔再受動,1
742,Kayla 冇去過社交活動近三年,佢好擔心呢個病,"冇人同佢傾得越耐,事情就越難",因為佢兄弟好怕佢 於是帶佢去睇心理學家,Kayla覺得呢個係佢有史以來最好嘅約會,"Kayla 同心理治療師講佢有自殺傾向,佢求人幫佢",2
743,瑞基喺森林行山時跌咗下來.,佢好驚!,佢以為自己落入咗毒 Ivy 嘅草地,"之後,佢用佢自己唧導遊記 去搵出嗰棵植物,",佢好開心知道自己係錯嘅,瑞基因為落入個池而水.,1
744,我老公好鍾意藍色美麗嘅冰淋.,"好耐之前,藍色美麗女 曾經被召回,同埋停曬製作.",我個仔係 Kroger 嘢食公司嘅工作人員 最近同佢哋喺 Blue Belle 嘅會議開會,藍色美麗雪糕上星期到咗 Kroger,我老公好感激!,我老公好失望!,1
745,Oni從未喺觀眾面前表演過,但係佢入咗呢個比賽 希望贏到大獎,佢覺得佢應該要盡力做到最好,"Oni 喺表演裏面唱歌,所有人都鼓掌",Oni 用佢出色嘅歌聲贏咗個天才比賽.,表演者同 Oni 話唔好再嚟,1
746,拉爾夫好憎買嘢,佢媽媽會叫佢去.,佢哋已經喺嗰度好耐,拉爾夫幫佢媽咪同卸食物,拉爾夫嘅媽媽因為拒絕幫佢而罰佢,"當佢媽媽畀錢佢幫人嘅時候,佢都好驚訝.",2
747,Kayla 借咗佢姐姐一本書.,佢帶本書去咖啡店讀.,Kayla 意外地將佢啲香草咖啡倒喺書上.,佢即刻返屋企通知佢妹妹.,Kayla 係唯一嘅女仔,佢姐姐好!,2
748,萊尼想睇一部電影.,佢開車去睇一部好萊電影,列尼租咗三部恐怖片.,列尼去隔壁買咗一間披薩店.,"佢返到屋企,睇曬全部電影",當佢返到屋企嘅時候 佢準備好要將三部電影帶返嚟,1
749,劳拉講過1960年代 燒著一個胸罩嘅故事,"聽咗呢段個人資料,人哋就大聲地發","劳拉向觀眾保證,呢個已經喺好耐之前發生咗",佢想成為總統.,"之後,拉拉受到國家嘅譴責.",劳拉喺嗰度當咗國家嘅選民,2
750,Charlie想喺夏威夷做一個警察.,佢通過咗考試 佢喺荷諾盧盧得到一份工,Charlie 鍾意同社區交流,Charlie 唔鐘意警察貪污嘅程度.,Charlie開始接受賄賂.,"Charlie發誓如果佢成為咗首席,佢會改變局面.",2
751,"我有兩隻狗,佢哋非常親密.","老狗病得好嚴重,佢就被安眠.",小狗覺得好孤獨.,我哋有一個鄰居嘅狗嚟到我哋屋企玩.,我哋隻狗好鍾意獨自住喺屋裏邊,"我哋隻狗可以同另一隻狗一齊玩,而且感覺好啲.",2
752,恩嘅室友發現 佢啲衫同床開始臭,佢哋話佢好快就去洗衣機,"一開始好反對,但最後佢清潔咗啲衫.",佢嘅室友好慶幸 佢嘅臭味冇咗,"肖恩嘅室友因為佢冇聽得好,而咗","佢哋同佢講,唔好再等成咁耐先洗衫",2
753,"我朋友想做醫生, 所以佢通過咗美國醫學院嘅考試.","第一次佢試完,佢成績唔係好","佢好努力咁讀,然後再讀多一次","呢次,佢表現得好好","從此之後,佢唔再講呢樣嘢 冇再做醫生","我哋帶佢一齊飲酒,慶祝一下",2
754,Kelly去咗海邊度放鬆.,"佢即刻走去,將腳入去.","當佢入水嘅時候,海浪就將佢捉住咗",佢啲衫仲水.,Kelly返到屋企換乾衫.,凱莉好高興佢件衫都乾淨.,1
755,"班第一次同爺爺一齊去釣魚,好興奮.","不過,佢覺得好要將隻蟲放喺個度",佢無意中將釘刺咗自己隻手指,班好快就發現自己唔適合打魚,Ben 問佢爺爺下次佢哋可以去魚幾時.,班問佢爺爺如果佢哋可以睇一電影.,2
756,Amelia 準備去一間 很棒嘅意大利餐廳約會,阿米莉亞嘅朋友一個禮拜前叫佢同佢一齊見,"佢好早到咗餐廳,等咗佢約會者嚟.","半個鐘過去咗,但佢約會嘅女朋友無出現.",Amelia返咗屋企,阿米莉亞好開心.,1
757,佢媽媽好想同 Santa 影相,"個男仔好驚,佢拒絕咗",佢媽媽話畀佢仔知道 聖誕老人係送禮嘅負責人.,"呢個時候,個男仔改變了主意.",呢個男仔希望得到聖誕老人畀嘅好多禮物!,"呢個男仔離開之前,唔使俾人影佢相.",1
758,Stewart嘗試喺瞓覺之前完成佢最鍾意嘅任務.,"佢沉迷咗喺嗰件事情上,唔記得要點燃火.","佢嚇,住好多毛毯",佢變得非常溫暖同滿足.,"當佢醒返嘅時候,佢感覺到寒冷.",Stewart好高興佢記得要著火.,1
759,Anthony 想學西班牙文.,佢喺網上搵到一間西班牙語學校 然後報名入學,"安東尼好努力咁讀書,最後佢學識咗嗰種語言.",Anthony宜家可以流暢咁講西班牙文.,"安東尼因為佢識得語言,所以成功",安東尼唔識得正確咁講英文,1
760,Amy工作完之後去咗雜貨店.,佢有一份短嘅買嘢清單.,商店已經賣咗半數.,Amy 必須要去第二間超市,佢買咗兩件衫同一件衫.,之後佢可以返屋企煮好嘢食,2
761,Joanie準備要為佢個約會吹乾頭髮.,"佢好,因為佢乾機冇咗","然後,喬妮聽到一個熟悉嘅聲音.",佢見到佢兄弟用緊乾機.,Joanie 同佢兄弟好開心.,"Joanie跑到門外面,去對付佢哥哥.",2
762,Cornelia決定要重新擺設佢間公寓,"佢嘅床好耐,就喺牆旁邊.",科尼莉亞將床移到窗邊坐,當佢嘅朋友睇到佢嘅新設計 佢哋都好鍾意,科尼莉亞將床擺返到原來嘅位置,"好快,佢啲朋友都喺床上同佢一樣瞓",2
763,Tim 好鍾意佢嘅摩托車.,每次有機會都騎佢,"直到上個禮拜,佢撞咗成個船","宜家,佢幾乎唔再騎",蒂姆騎摩托車嗰陣覺得安全.,Tim 怕騎摩托車.,2
764,Wendy 第一次喺護士院打工,佢鐘意佢嘅工作 佢同同住宿舍嘅同事有好好嘅接觸,佢好鍾意同一位女士傾偈,"有一日,個女人俾佢睇佢嘅細路嘅相.",Wendy 喊著跑出房間.,Wendy 好鍾意見到啲相.,2
765,Tom 同 Jake 去咗音樂會.,佢哋去咗佢哋鍾意嘅樂隊,佢哋去咗一般入學區,"有啲好高嘅人企係度,所以佢哋睇唔到啲嘢.",所以 Tom 同 Jake 唔能夠再見到佢哋最鍾意嘅樂隊,Tom 同 Jake 好享受景色.,1
766,莱斯特为佢唔用手机多年而自豪.,佢覺得佢冇咁需要科技,但係有一日佢部車嘅輪胎被人撞咗 佢希望佢部車有電話,佢唔想再經歷呢個過程,Lester 唔用手機繼續生活,Lester 出咗去買佢買得最好嘅手機,2
767,班需要喺佢架車度換油.,佢知道佢哋係好貴嘅,然後佢見到一個紙入邊嘅折扣紙.,班將佢到車庫度,班可以換油.,班賣咗佢個去買毒品,1
768,我醒返嘅時候好餓.,"我倒咗一碗穀物,但發現我冇任何牛奶.","我諗住用水之後,決定去商店.","我行到個角落,咗一加二分之一",我返到屋企食咗穀物食品,我返到屋企食咗披薩.,1
769,安娜有個水魚.,佢將珊瑚都放入去,之後佢決定食魚,佢買咗幾個小小嘅小丑魚同,之後 Anna 將魚帶返商場,宜家安娜有一多樣嘅水箱 裏面有好多魚同珊瑚,2
770,"Holly 係一個美麗嘅黑貓,李好鍾意佢.","可惜,霍利病得好嚴重,李不得不將佢送入睡覺.","每日都好難過,因為佢會好想念霍莉.","有一日,一隻黑貓 嚟到李家嘅後門",李決定養咗一隻仔仔.,李決定養咗個貓仔.,2
771,Bob需要一對新.,佢去咗嗰間本地百貨公司買啲.,商店開咗一場大特賣,"佢買咗好多好嘢,好得意",Bob 真係好享受佢去購物嘅旅程.,"第二日,Bob將所有嘢都返返嚟.",1
772,"細個黎講,雷吉鐘意玩同睇波",佢最鍾意嘅球員係 James Lewis,佢同佢家人在盐湖機場 遇到佢個英雄,佢走去搵佢 佢同佢講佢會打專業足球,"Jamal Lewis 畀佢個人嘅意見,並祝佢好運",雷吉叫佢遠離佢,1
773,Ella 喺地上搵到一個細小嘅紅.,佢知道隻狗係喺巢度落嚟,"佢將個袋仔細包好,然後將佢擺喺安全嘅位置.","之後,佢仲畀佢食蟲",佢好鍾意照顧小紅.,但係佢唔想再見到紅,1
774,我決定要辭職.,我寫咗我辭職嘅信.,我地去咗辦公室 交咗封郵件畀個員工,我辭咗份工.,我可以自由咁追求一個會令我開心嘅職業,我聽日返去工作.,1
775,我將黑色嘅塑膠放入一水裡.,我將佢放喺書櫃度幾星期.,十個人問我呢個問題.,"佢哋想知道點解我有,假嘅花.","老實講,我都唔知點解會噉樣","幾個星期之後,花就咗",1
776,Ben決定自己飲一杯咖啡.,佢用借錢卡嚟付咖啡.,之後銀行叫佢款 佢話佢咗太多錢,佢哋話佢要交三十蚊美金.,班對另外嘅收費感到喪,班喺銀行打電話之後好開心.,1
777,Chris 喺佢第二個星期嘅停留,佢喺機場行過 佢決定要趁機搵返佢,"佢係自己手機度裝咗個程式,開始練習法文.",另一位喺機場嘅經理聽到佢講嘢 然後同我講佢會幫我,客人幫過Chris學法文嘅基本語言.,"店員唔明佢講咩,因為佢只識講中文.",1
778,我細個已經係Google開頭,我記得當時我問我爸爸點樣用網站,"佢教我點打字,點搜尋任何我想知道嘅.","我開始沉迷,每日每個字母都係 寫喺我辦公桌度,開心咁",我喺 Google 學到好多嘢.,我好快就好啦.,1
779,"Jeff 有機會升職,佢一定要去面試","佢返到屋企,好努力咁讀, 記返佢答案.",佢為面試做咗好多日準備 佢覺得已經準備好,"佢去咗面試,成績都幾好",佢受咗升職之後好高興.,佢意識到要放棄佢份工.,1
780,瑞茲喺其他十二隻仔中出生,喺佢八個禮拜大個時 佢俾一個好可愛嘅家庭收養,"佢哋養育佢,好好,好開心","但係有一日,Ritz 嘅生活變咗 啲主人得咗癌症","里茨成為孤兒,佢必須被送去收容所.",佢老每日跑 12 英里,1
781,"Mia 鍾意喺室外玩,","有一年嘅夏天,佢決定去山登",佢加入咗一個同登山嘅人嘅俱樂部,佢哋爬咗佢個地區嘅最高山.,Mia 有好好嘅時間.,Mia希望自己可以喺屋內.,1
782,Fred 嘅老細叫佢嚟到 propane 汽油站嘅辦公室,"佢話畀弗雷德知,呢個係艱難嘅時代 佢需要辭職",呢件事令弗雷德非常火.,"佢捉住老個襟,將佢丟到地底.",Fred 嘅老細咗佢,Fred 嘅同事睇到佢攻擊老 佢打電話畀警察,2
783,我姐想錢.,"佢啱啱成為咗一個寡婦,生活喺五金嘅生活.",佢最近將三部電視機裡面嘅兩個收返咗,我同佢講依家天可以做高清錄影,佢買咗更多嘅電視盒,佢聽到呢件事之後好高興.,2
784,維克多總係為試食新食物而自豪,但係佢從來冇食過花,"有一日,佢買咗個樽地瓜去屋企食",佢鍾意佢哋嘅味道,維克多決定唔再唔食,維克多意識到佢把毛衣留喺健身房,1
785,莎倫已經收埋一個多年未知嘅種子.,"有一日,佢決定種種子","莎倫將啲花放入盆, 因為佢覺得啲花會變成細粒",莎倫喺佢假設裏邊大錯,"佢打開一酒,然後一口.",最後佢哋變成咗大,2
786,嗰日喺外面好美好,Emily想利用好天氣.,佢決定去公園.,"Emily 發現佢架車唔開嘅時候,佢好失望.",佢叫佢隔壁嘅鄰居幫佢開車,"佢將佢嘅車開到車手手度,睇下佢有咩問題.",1
787,阿Tom好厭倦日常生活.,所以佢決定走出網絡,"第一個禮拜,情況冇好到,但好快水就用曬","佢用咗兩日時間搵,但仍然搵唔到",最後 Tom 返返去電網,Tom 好鍾意禁食嘅諗法.,1
788,蒂姆想學天文學.,佢想太空旅行.,"不過佢仲太年輕,唔夠做太空人",呢個消息令佢好難過.,Tim 喺學校努力學習,Tim 憎惡火星.,1
789,我係一間有資助住宿中心工作,佢係個服務員.,佢俾咗我哋一個由中心發佈嘅日.,"黎張圖片顯示佐,佢系聖帕特里克節嘅時候扮靚.",我哋都覺得我妹妹穿呢件衫好好玩,我妹妹從我哋身上隱藏咗啲嘢.,1
790,Fred決定買 Apple 嘅股票.,"當佢買佢股票嘅時候,股票價系90美元.","佢哋好幸運,昨日嘅獲利都幾好",之後股票上漲到 100 美元,Fred 後悔買咗股票.,Fred 好開心.,2
791,Jen 對縣級嘅拼音比賽嘅準備好,佢用咗上個月嘅每晚讀詞典.,"當蜜蜂出現之後,珍妮就活咗下嚟,而其他人就咗",最後兩場比賽都係咁 而 Jen 嘅對手又搞咗,Jen贏咗個拼字比賽!,Jen 輸咗個拼字比賽.,1
792,凱莉已經好耐唔出過佢間公寓,我今日去佢屋企打招呼,我可以睇到佢唔想令我入去.,"我哋傾咗好長一段時間,話佢點樣做緊",凱莉鍾意有客人嚟探望.,凱莉有恐懼大眾症,2
793,Emily 喺海灘度,天氣開始好平靜.,"突然,風開始猛烈.",阿娜被一個嚇人嘅沙風住!,佢喺海灘度過咗好好時光.,"幸運嘅係,佢仲可以平安返到沙灘上嘅屋子",2
794,Andrew從來未因任何事情而陷入麻煩,佢父母一個禮拜就出國啦.,"Andrew 嘅朋友過嚟,佢哋想飲酒.",所以 Andrew 偷咗佢父母個秘密存酒精,Andrew希望佢父母都飲酒.,"佢哋飲咗酒之後,飲得咗.",2
795,Ellen曾經喺鄉下住.,佢想念住佢冇電嘅日子.,"有一日,一個冰嘅暴風雨 令佢喺城市嘅家中斷電",佢好冷.,"當佢哋攞返電時,佢都好開心",艾倫覺得自己好舒服,1
796,喬西好興奮,"佢啱啱買咗架新滑板,想試下",佢直接帶佢去滑板公園,佢整日都喺滑冰上面滑.,喬西喺滑板公園好好玩.,喬西丟咗佢嘅滑板.,1
797,Mike 坐喺佢個辦公桌度.,但係突然間 佢手臂突然覺得有種好奇怪嘅觸覺,佢覺得腳都咗,"然後,佢個臉.",麥克因為中風而咗,Mike開始歇斯底里地笑.,1
798,Jill 上個月去咗旅行.,佢想由波士頓去西雅圖旅行.,"半路途中,佢嘅車壞咗",佢用咗好耐喺路邊等 AAA,吉爾好高興佢哋可以咁快到嚟,"佢哋修理咗佢架車,然後送佢返屋企.",2
799,校長話嗰日星期五係學校舞會,Mary 開始對舞蹈感到興奮.,佢想丹邀請佢去學校舞會.,"Dan喺走廊見到Mary,佢話佢要同佢講.",佢話係佢偷咗佢架單車嘅錯.,佢好高興佢邀請佢去舞蹈.,2
800,"有機食品大街新開嘅商店,我去咗睇.","我好興奮,因為我第一次去試","當我入去嘅時候,佢哋出咗好多好好嘅沙律同果汁",我試過夏日沙拉同子水.,我決定唔再返去嗰間餐廳,呢間就係我最鍾意嘅餐廳,2
801,Cindy 嘅房間有白色嘅牆,但係佢抱怨佢哋反射太多光,所以佢決定要喺牆上涂藍色,佢覺得佢間房更加舒服,"佢唔鐘意呢幅畫,佢就改咗成黑色",佢對結果好滿意.,2
802,我今年第一次加入一個夢幻足球聯盟.,我加入咗我朋友嘅團隊 因為佢哋需要一個多人嘅幫手,我從來未玩過呢個遊戲.,最後我贏咗第一名!,我好興奮,我好失望.,1
803,Helen 早起去上班.,"之前嘅晚上下咗雪,佢要出車",佢用咗一個鐘去走雪.,當佢返去屋企準備準備時 佢聽到一個熟悉嘅聲音,佢將個淋浴機開咗.,Helen去咗湖邊租個噴氣滑雪機.,1
804,記者同球隊傾偈之後 佢哋決定去搵嗰度,Dan問我呢個係咪直播或者錄音.,記者話畀佢知 呢系一場實際嘅表演,Dan對攝影機講 佢嘅父親係佢靈感源泉.,Dan 佩佢嘅父親.,Dan 對佢父親好尬.,1
805,Jeremy 有個獨特而強烈嘅性格.,"佢喺工作中遇到好大麻煩,同埋佢俾人咗.",佢同經理同同事講咗一啲唔好話,"從嗰時開始,佢搵工都好難.",Jeremy 對工作環境有好嚴肅嘅態度.,Jeremy 嘅行為對於工作環境係完美嘅.,1
806,Fran買咗一個海灘上嘅屋.,"每日,起重機都會喺佢嘅後院食","但係有一日,起重機停咗落嚟",幾個月之後都冇起重機,宜家弗蘭嘅花園 俾昆蟲侵佔咗,"弗蘭喺擺花嗰陣心臟病發,最後佢就去咗",1
807,我哋隊今日有個足球比賽.,我哋都為咗贏 我哋而家為咗呢場比賽而奮鬥,我哋喺比賽之前就上去練習,"我哋團隊係統一嘅,合作",我哋隊員為佢哋嘅表現覺得尬.,我哋團隊都好高興,2
808,凱莉好憎數學課 而且要學識數學概念有困難,"佢做嘅工作好難,佢經常去教老師幫佢","佢好努力工作,成績仲好",秋天佢要去上大學,佢離開大學.,凱莉畢業嗰陣成績好,2
809,索菲嘅婆婆病得好嚴重,"Sophie 喺醫院探訪佢,同佢講再見.",佢嫲嫲畀佢個珍貴嘅金色戒指.,"佢叫索菲住呢個,係佢回憶.",蘇菲就喊咗,蘇菲笑住佢.,1
810,今日凱莉有一次新嘅面試,"佢用咗十分鐘就準備好,然後逃咗出去","當佢去到嗰度同個女人見面嗰時, 佢回答咗幾個問題.",佢哋講完個採訪之後 會再打電話畀佢,凱莉希望佢好快就會收到電話.,凱莉希望佢唔會接到電話.,1
811,Don 留意到一隻入客廳.,佢決定要打擊呢個小行星,佢用咗成個半個鐘就試下 但始終冇成功,最後果隻果就自己飛出去.,唐關咗個飛出門嘅門.,Don 從來唔去過嗰個湖.,1
812,扎克同佢朋友喺返學途中 經過咗一個嚇人嘅屋,"有一日,佢哋決定去睇吓嗰個坑",Zac 同佢啲朋友去左每間房.,"呢間屋係舊,唔再有人住.",佢哋決定去嗰度打棒球.,佢哋就走左去返學.,2
813,Mia昨晚去場.,佢開始夜晚玩克.,損失咗好多錢之後 佢開始玩老虎機,"當佢哋一群人嘅時候,啲錢已經快要用曬",Mia贏咗大獎!,咪咪失去咗更多嘅錢.,1
814,波西亞鍾意喺佢屋企附近嘅森林行走.,"但係佢發現佢嘅運動鞋已經變到泥土,同埋有.",佢決定買一雙健行鞋,波西亞搵咗一件既舒服又平嘅鞋,佢對自己選擇嘅選擇好滿意.,佢將靴子捐咗去第二件賣品店,1
815,安德魯明天就要結婚啦,"佢喺幾個月前買咗戒指,但係搵唔到!",佢喺屋企搵咗成個地方.,最後佢諗返返去商店 度整個尺寸,Andrew 發現戒指之後覺得好失望.,Andrew好開心,2
816,Terry 喺工作中搵到200蚊美金.,"佢帶咗錢返屋企,但佢唔知自己做嘅嘢係咪正確","第二日,佢帶咗啲錢去工廠 交咗俾我","一個星期之後,冇人收到錢 所以佢老返畀佢","佢討厭呢個決定,同埋自己.",佢學到誠實係有回報嘅,2
817,"我鐘意好長,好熱嘅淋浴.","佢哋感覺好好,而且好好玩.","但不幸嘅係,佢哋太浪費咗錢.",所以當我食完嘅時候 我就會覺得唔爽,所以我每日都要食兩粒,我決定每個禮拜淨係去沖涼一次.,2
818,巴里好鍾意打棒球.,Barry決定要去睇一場職業足球比賽.,"Barry去咗足球場,買咗張門票.","當佢入去嘅時候,佢決定飲一杯酒.",巴里仲買咗一隻熱狗.,巴里決定離開比賽.,1
819,我哋去年喺屋企有果.,我哋搵出咗各種治療方法,我哋試過用碗裝嘅紅酒.,"當呢個方法唔掂嘅時候,我哋買咗一個特別嘅陷.",我哋喺見到結果之後 將更多紅酒放入碗裏邊,我哋甚至可以睇到 圈套真係運作緊,2
820,雷米鍾意飲牛奶.,"但係有一日,佢將牛奶倒喺地毯度",而且佢唔洗心機整齊清理漏油,"第二朝,佢醒返之後,感覺到臭味嚟到",雷米學識唔好牛奶落地毯 同埋要好好清理,雷米覺得倒啲牛奶喺地毯上會好好,1
821,Heather 同 Marcus 都已經準備好 喺佢哋嘅關係度下一步,"佢哋仲係好開心既新婚,但仲想有個細路添.",雖然佢哋未準備好有細路仔 但係佢哋覺得寂,"因為一出奇,佢哋去咗動物園 搵到一隻貓",佢哋養咗隻貓.,"佢哋離開咗間屋,但冇帶咗動物返去.",1
