,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
865,Hôm nay chúng tôi đi máy bay.,"Chiếc máy bay rất lớn, tôi rất sợ.","Khi chúng tôi lên máy bay, mẹ nói với tôi rằng sẽ rất vui.",Máy bay có tiếng ồn lớn nhưng không quá tệ.,Tôi thề sẽ không bao giờ lên máy bay nữa.,Tôi không còn sợ máy bay nữa.,2
866,Adam cần một cái mũ bóng chày mới.,Anh ta đã tìm kiếm trên mạng những chiếc mũ khác nhau.,Anh ta chọn chiếc mũ hoàn hảo và đặt hàng nó.,Anh ấy rất vui khi nhận được nó.,Anh ta ném hộp vào tủ quần áo.,Và anh ta đã mở nó ngay khi nó đến đó.,2
867,Ted và Beth đang lên kế hoạch cho một đám cưới cùng nhau.,Họ nhận thấy rằng họ có thể không có đủ tiền để trả tiền cho nó.,Ted đã nhờ bố mẹ giúp đỡ và họ đồng ý.,Beth cũng làm như vậy với bố mẹ và cũng nhận thêm một ít tiền.,Cha mẹ chúng yêu chúng.,Họ đã tiêu tiền vào kẹo.,1
868,Cindy đứng dậy.,Nhưng cô ấy không thể tìm thấy đôi dép của mình.,"Thay vì làm bữa sáng, anh đã dành cả ngày để tìm chúng.",Cô ấy bỏ cuộc và đặt hàng một đôi khác.,Cô ấy cũng đặt một chiếc iPhone.,"May mắn thay, những cái mới thoải mái hơn những cái cũ.",2
869,Neil vừa mới đến Paris.,Ông ấy không thể chờ đợi để xem tất cả các nền văn hóa ở đó!,Anh ấy dành ngày đầu tiên của mình để xem tác phẩm nghệ thuật.,Anh ta đã đến thăm ba bảo tàng chỉ trong một ngày!,Neil cảm thấy rất hạnh phúc và hài lòng vì đã có thể đến thăm.,"Neil đã tiêu hết tiền của mình quá nhanh, và không bao giờ nhìn thấy nghệ thuật nữa.",1
870,Jessica đang chuẩn bị tốt nghiệp đại học.,Cô ấy làm việc rất chăm chỉ ở trường và nghĩ rằng cô ấy xứng đáng được thưởng.,Cha cô ấy biết Jessica muốn đi nghỉ.,"Vào ngày tốt nghiệp, cha Jessica đã bất ngờ tặng Jessica vé.",Jessica rất hạnh phúc.,Jessica rất tức giận với bố.,1
871,Tim quá cao để mặc tất cả quần của mình.,Anh ta không thể tìm được một bộ trang phục tốt để mặc cho chuyến đi của mình đến công viên!,"Mọi thứ làm cho đôi chân của anh ấy trông quá dài, và ngớ ngẩn.",Rồi anh ta quyết định cắt quần jean của mình thành quần short.,Tim quyết định ở nhà và xem TV.,Tim mặc quần jean ngắn đến công viên.,2
872,Sandy đã mua một chiếc giường mới.,Cô ấy cần dọn phòng trước khi người giao hàng đến.,Cô ấy cũng cần phải loại bỏ chiếc giường cũ của mình.,"Bạn của cô ấy, Jim, muốn chiếc giường cũ của cô ấy.",Sandy đã vứt giường của cô ấy đi.,Sandy đã bán giường cũ của Jim.,2
873,"Ở trường đại học, tôi có một số giáo sư khủng khiếp.",Họ không biết làm thế nào để dạy học sinh.,"Vì vậy, tôi đã tự học cách tự dạy mình.","Thay vì đi học, tôi đã đến thư viện và làm chính xác điều đó.",Tôi yêu tất cả các giáo sư của mình.,Việc tự dạy học giúp tôi vượt trội hơn các học sinh khác.,2
874,Timmy biết về cô gái dễ thương mà cậu ấy đi học cùng.,"Một ngày nọ, anh ta đi theo cô ấy về nhà.",Cô dừng lại ở một góc khi anh ta đang theo sau cô.,"Timmy nhận ra anh ta đã bị bắt, và không chắc phải làm gì.",Anh ta chào và họ bắt đầu nói chuyện.,Anh ta lặn xuống nước mát.,1
875,Neil đang thăm Ai Cập.,Anh ấy đi tham quan để xem Đại Kim tự tháp.,Ông nhìn chằm chằm vào chúng trong sự kính sợ.,Chúng rất to và trang trí rất nhiều!,Neil bị mê hoặc bởi quy mô và vẻ đẹp của các kim tự tháp.,Neil không thể chờ đợi để trở về khách sạn để anh ta có thể xem TV.,1
876,Jen ngủ với dầu tẩy trong tóc.,"Cô ấy chỉ định để nó trong khoảng 5 phút, không phải gần một giờ.",Khi cô ấy rửa nó ra tóc của cô ấy là màu trắng với một màu xanh.,Cô ấy hoảng loạn nhưng mẹ cô ấy nói họ có thể sửa chữa.,Jen đã thêm thuốc tẩy vào tóc.,Mẹ của Jen đã sửa tóc biến màu của Jen.,2
877,Doug buồn vì đêm Giáng sinh và không có tuyết.,Tất cả những gì Doug muốn là một Giáng sinh trắng.,Anh ta cầu nguyện với Chúa cho tuyết và đi ngủ.,"Khi anh thức dậy vào sáng hôm sau, căn phòng đã đầy ánh sáng.",Doug nhìn ra cửa sổ và thấy một tấm chăn đầy tuyết trắng.,Doug không tìm thấy tuyết và ngay lập tức rất vui mừng.,1
878,Sheryl làm quản lý bảo tàng.,Gia đình cô ấy nói cô ấy làm một công việc nhàm chán.,Cô ấy cố nói với họ rằng cô ấy đã làm việc với lịch sử sống.,Cô ấy cố nói rằng công việc văn phòng của họ còn tệ hơn nhiều.,Sheryl tự hào về công việc của mình là một người quản lý bảo tàng.,Sheryl đã bị trầm cảm vì cô ấy là một người quản lý bảo tàng.,1
879,Joe kéo dài khi lăn trên giường.,Đồng hồ của anh ta cho thấy là 10 giờ sáng.,"Anh ấy nhảy ra khỏi giường, hoảng sợ.",Chuông báo thức của anh ta không bật.,Joe đến làm muộn.,Joe đã đi ngủ.,1
880,Vợ Ned nói anh ta đã chết trong giấc ngủ.,Vợ anh ta nói với tất cả bạn bè của cô ấy rằng cô ấy không biết anh ta bị bệnh.,Cô ấy thề đó là điều kỳ lạ nhất cô ấy từng thấy.,Cảnh sát không tin câu chuyện của cô ấy và bắt cô ấy.,Cảnh sát không thẩm vấn cô ấy.,Cô ấy thuê một luật sư bào chữa.,2
881,Jackie đã được nhập viện hôm nay.,Con của cô ấy sắp sinh ra.,Chồng cô ấy đến từ nơi làm việc để an ủi cô ấy.,"Sau 48 giờ đau đớn, em bé được thả ra.",Jackie và chồng cô ấy rất hạnh phúc.,Jackie rất chán nản.,1
882,Gia đình tôi muốn có một con vật nuôi.,Chúng tôi đã đi đến cửa hàng thú cưng vào thứ Bảy.,Chúng tôi thấy rất nhiều chó và mèo con.,Chúng tôi đã yêu một con mèo con màu đen dễ thương.,Chúng tôi mua một con chó chihuahua.,Chúng tôi đã mua con mèo con.,2
883,Em gái của Joe luôn để các xét nghiệm của cô ấy được dán lên tủ lạnh.,Cô ấy luôn nhận được điểm A.,Joe không bao giờ được điểm A.,"Vì vậy, anh ấy tự hào khi về nhà với điểm A trong bài tập chính tả.",Chị anh ta chúc mừng anh ta.,Anh ấy buồn cả ngày.,1
884,Adam và Angel muốn chuyển đi và có một nơi của riêng họ.,Họ đã tìm kiếm căn hộ trên mạng hàng tuần.,Họ tìm thấy một vài căn hộ mà họ thích khá nhiều.,Họ đi và xem những căn hộ họ đã chọn.,Cuối cùng họ đã quyết định về một căn hộ.,Họ đã chia tay sau đó.,1
885,Greta đã tròn mười tuổi.,Cô ấy muốn tổ chức một bữa tiệc sinh nhật.,Greta đã phân phát những lá thư mời đến bữa tiệc ở trường.,"Khi ngày tiệc đến, không ai xuất hiện.",Greta rất vui vì không ai đến.,"Greta rất buồn, nhưng cha mẹ cô đã làm cô vui lên.",2
886,Shari lo lắng.,"Ngày mai là ngày cưới của cô ấy, và đó là một buổi lễ ngoài trời.",Nhưng dự báo sẽ mưa!,May mắn là ngày cưới đã bình minh và nắng rực rỡ.,Các lễ hội diễn ra không có gì cản trở.,Tất cả khách đều bị phủ tuyết.,1
887,Amy rất vui vì đêm Giáng sinh.,Cô ấy đã rất tốt trong cả năm.,Cô ấy đưa danh sách đồ chơi yêu thích của mình cho ông già Noel ở trung tâm mua sắm.,Ông ta nói với cô ấy rằng cô ấy sẽ nhận được mọi thứ cô ấy muốn.,Amy không thích Giáng sinh chút nào.,"Vào Giáng sinh, Amy đã có được chính xác những gì cô ấy hy vọng.",2
888,Anna đã chăm sóc vườn của mình suốt mùa hè.,Cô ấy ra ngoài để thu hoạch.,Tất cả trái cây và rau của cô ấy đã sẵn sàng!,Cô ấy chọn chúng từng người một.,Anna không thích rau.,Bà ấy có một mùa gặt phong phú.,2
889,Kim đã làm rơi bàn chải đánh răng của cô ấy vào nhà vệ sinh.,Cô ấy đã bị ghê tởm bởi suy nghĩ của đưa tay vào để kéo nó ra.,Cô ấy lấy một đôi kéo ra khỏi ngăn kéo.,"Mỗi lần cô ấy có bàn chải đánh răng, cô ấy sẽ làm rơi nó.",Kim đã đánh răng xong và mỉm cười.,Kim quyết định đây là một dấu hiệu để mua một chiếc bàn chải đánh răng mới.,2
890,Cha mẹ Hannah đã đăng ký cho cô ấy học piano.,"Sau bài học piano đầu tiên, Hannah cảm thấy nản lòng.",Cô ấy cố gắng luyện tập hết sức có thể.,Hannah không thể làm các ngón tay của mình hoạt động đúng cách.,Hannah yêu ngón tay của mình.,Hannah đã từ bỏ đàn piano.,2
891,Keira đã tìm thấy một người đàn ông mà cô ấy nghĩ là một người bảo vệ.,"Anh ta có một công việc tuyệt vời, một ngôi nhà ấn tượng, và trả tiền cho tất cả các cuộc hẹn hò của họ.","Sau vài tháng hẹn hò, Keira bắt đầu lên kế hoạch cho chiếc váy cưới.",Rồi hắn đánh cô ta vì cô ta đốt bữa tối.,Keira rất tự hào về bạn trai mới của mình.,Keira không thể ở lại với người đàn ông bạo hành này.,2
892,Người chăn cừu mở cửa chuồng.,Ông ta gửi chó của mình vào đồng cỏ để thu thập những con cừu.,Con chó chở đàn cừu về phía cổng.,Những con cừu cùng nhau di chuyển vào chuồng.,"Sau đó, người chăn chiên trở về nhà.",Sau đó người chăn cừu thả con cừu ra.,1
893,Walter đã cô đơn kể từ khi vợ anh ấy qua đời.,Anh ấy gặp một cô gái tốt đẹp ở bingo và trở thành bạn bè với cô ấy.,Anh ta cảm thấy tội lỗi về những gì vợ quá cố của anh ta có thể nghĩ.,Walter có một giấc mơ rất sống động trong đó người vợ quá cố của ông trấn an ông.,Anh ta mời cô gái chơi bingo đi ăn tối với anh ta.,Anh ấy quyết định không bao giờ hẹn hò nữa.,1
894,Marina đi ngang qua thư viện.,Cô ấy đặt mặt xuống để tránh gió mạnh đến với mặt cô ấy.,Đột nhiên một cây cỏ đập vào chân Marina rất mạnh.,Cô nhìn xuống phía chân của mình nhưng trở nên mất phương hướng.,Cô ấy thích chơi golf.,Cô ấy không thể tin được gió như thế nào.,2
895,Hôm qua tôi đã chơi trò chơi Powerball.,Tôi chọn số của mình từ kinh thánh của gia đình chúng tôi.,Tôi mua vé từ một đại lý xổ số trực tuyến có uy tín.,Tôi lo lắng khi cầu nguyện khi số thắng cuộc được rút ra.,Tôi không thắng.,Tôi đã thất vọng khi thắng.,1
896,Amy đang theo học một khóa học sinh học thực vật nâng cao.,Tuần tới cô ấy có bài kiểm tra về quang hợp.,Thông tin rất phức tạp và sâu sắc.,Cô ấy viết một bài hát về nó để ghi nhớ các tài liệu dễ dàng hơn.,Amy sau đó đã không qua bài kiểm tra vì không chuẩn bị.,Bài hát của cô ấy đã giúp cô ấy và sau đó cô ấy đã làm tốt.,2
897,"Sau khi tốt nghiệp đại học, tôi rất lo lắng khi bắt đầu làm việc.",Tôi không ngủ được tuần trước ngày bắt đầu.,"Ngày hôm đó, tôi buồn nôn và lo lắng.","Tuy nhiên, một tin nhắn chúc mừng từ cha mẹ tôi đã làm tôi vui lên.",Tôi đã phải đi sớm vì tôi bị ốm.,Tôi đã có một ngày làm việc đầu tiên tuyệt vời.,2
898,Ben bảy tuổi đi chơi ở nhà bạn Mike.,"Mike chào Ben, và họ đi chơi trong phòng của Mike.","Đầu tiên, họ chơi với máy bay của Mike trong một thời gian dài.","Sau đó, họ chơi với một số xe tải.",Họ đã có một thời gian tốt đẹp với nhau.,Nhưng họ không có bất kỳ niềm vui.,1
899,Một người bồi bàn rất muốn về nhà nhưng vẫn còn một cái bàn ăn.,Người phục vụ in ra hóa đơn và dán nó lên bàn.,"Sau một lúc, khách nhận thấy hóa đơn và hiểu được.",Họ trả hóa đơn và đi.,"Rất may, người phục vụ đã rời đi vào buổi tối.",Cặp đôi đã gọi đồ ăn trước và quyết định món ăn chính của họ.,1
900,Kay sẽ trở về sống với mẹ cô ấy.,Cô ấy buồn bã đóng gói đồ đạc của mình và lái xe đến nhà của mẹ cô ấy.,Mẹ cô ấy giúp cô ấy dỡ đồ trong xe.,Không có đủ chỗ cho đồ của Kay.,Kay phải để một số đồ của cô ấy trong kho.,Kay phải đi mua thêm đồ.,1
901,Các cô gái quyết định cùng nhau ăn tối.,Họ cũng mang gia đình theo.,Thật không may là họ đã đánh nhau.,Nhân viên phải vứt chúng ra.,Các cô gái đã hoàn toàn xấu hổ.,Các cô gái đã có một thời gian tuyệt vời.,1
902,Vinny luôn hy vọng sẽ gặp một ngôi sao điện ảnh thực sự.,Bạn của anh ta nói với anh ta rằng rất khó để gặp một ngôi sao điện ảnh.,"Tuy nhiên, ông không mất hy vọng.",Một ngày Vinny thấy Denzel Washington đi dạo.,Vinny tiếp tục đi.,Vinny chụp ảnh với anh ta.,2
903,"Khi tôi 7 tuổi, tôi đi bơi với vài người bạn.",Tôi không biết bơi ở nước sâu.,Tôi vô tình trượt xuống phần sâu của hồ bơi.,Tôi tưởng mình sắp chết đuối!,Ngày sinh nhật của tôi là ngày tuyệt vời nhất.,Một người cứu hộ nhảy vào và kéo tôi ra khỏi nơi sâu.,2
904,Nhà Smith không thể tìm thấy con mèo của họ.,Họ sợ cô ấy đã ra ngoài và bị lạc.,Mọi người đều buồn khi họ ngồi xuống trước cây Giáng sinh.,Rồi họ nhận thấy cô ấy nhìn xuống họ từ những nhánh trên cùng.,Con mèo của Smith đang kêu miau ở cửa trước.,"Cả nhà Smith đều hoan nghênh, và vội vã ôm lấy con mèo của họ.",2
905,"Thay vì đi học đại học ngay lập tức, Flora đi nước ngoài.",Bà đã đến thăm nhiều nước châu Âu và gặp rất nhiều người.,"Khi cô ấy phải về nhà, cô ấy quyết định ở lại Tây Ban Nha.",Cô ấy có một công việc như một gia sư và có rất nhiều cuộc phiêu lưu tuyệt vời.,Flora cảm thấy cô đơn vì cô ấy không bao giờ được xem châu Âu.,Flora đến thăm cha mẹ mỗi mùa hè để kể cho họ nghe những câu chuyện của mình.,2
906,Joyce mua trái cây tuần trước.,Đó là một phần trong quyết định năm mới của cô ấy là khỏe mạnh hơn.,Cô ấy quên mất nó sau vài ngày.,"Cuối cùng, một mùi hôi thối đã tràn ngập căn hộ của cô ấy.",Joyce đã vứt bỏ trái cây.,Joyce rất hài lòng với mùi hương mới.,1
907,Ted và một vài người bạn của anh ấy đã đi đến hồ một buổi chiều.,Bạn của Ted cứ bảo anh ta đi cùng họ vào nước.,Ted không biết bơi.,"Ted quyết định không có thời gian tốt hơn để học, vì vậy anh ấy nhảy vào.",Ted cảm thấy rất khô.,Ted suýt chết đuối nhưng được bạn bè cứu.,2
908,Tôi đã mời Sarah hẹn hò.,Cô ấy đồng ý.,Tôi rất hào hứng về cuộc hẹn của chúng ta.,Chúng tôi đi ăn tối và sau đó đi xem phim.,Tôi đã có một thời gian khủng khiếp.,Tôi phải hôn Sarah chúc ngủ ngon.,2
909,"Một ngày nọ, tôi đi đến sở thú với bạn bè.","Tôi nghe nói ở sở thú có những con lười, và tôi luôn muốn nhìn thấy chúng.","Chúng tôi đã đến gần như tất cả các triển lãm, nhưng không thấy bất kỳ loài lười biếng nào.",Cuối cùng chúng tôi cũng tìm thấy những con lười trong triển lãm cuối cùng.,Chúng tôi quyết định rời đi mà không đến thăm triển lãm.,Chúng tôi đã được thỏa mãn.,2
910,Một nhà khoa học phát hiện ra rằng có một căn bệnh đang bắt đầu lan rộng.,Anh ta đang làm việc để chữa bệnh trong phòng thí nghiệm.,Các nhà khoa học khác tập hợp để giúp ông với công việc của mình.,Vài tuần trôi qua và họ đã phát triển được một phương thuốc.,Họ cảm thấy mình thật ngu ngốc vì đã làm như thế.,Họ cứu thế giới.,2
911,Troy đã đi chơi ở nhà Sam.,"Các cậu bé chơi với những viên gạch, xe tải và những con gấu bông.",Họ cũng vẽ và chơi với sơn ngón tay.,Bố Sam đã làm cho chúng một món ăn nhẹ gồm táo và nước sốt caramel.,Troy đã có rất nhiều niềm vui ở nhà Sam.,Troy không muốn chơi với Sam nữa.,1
912,Yvonne luôn luôn thừa cân.,"Vào năm mới, cô ấy quyết định bắt đầu tập thể dục.",Cô bắt đầu chạy bộ mỗi ngày.,"Trong hai tháng, bà đã giảm được 23 pound.",Yvonne tự hào về bản thân.,Yvonne cảm thấy thất bại.,1
913,India muốn thử cà phê đá.,Ấn Độ quyết định tự làm cà phê đá ở nhà.,Ấn Độ chuẩn bị cà phê trong máy để làm đồ uống.,Ấn Độ sau đó lấy sữa và đá để làm đồ uống.,Sau đó cô ấy uống sô cô la nóng.,"Khi đã xong việc chuẩn bị, cô đã uống thức uống ngon miệng.",2
914,"Betsy muốn một con chó con, nhưng mẹ cô ấy nói không.",Betsy rất buồn và thất vọng vì cô ấy thực sự muốn có một con vật nuôi.,"Một ngày nọ, cô ấy vào phòng và thấy một con chuột hamster trong lồng.",Mẹ cô ấy đã mua cho cô ấy một con vật nuôi!,Betsy đã nổi giận vì nó là một con gặm nhấm.,Betsy rất phấn khích.,2
915,Maureen luôn muốn trở thành một giáo viên sinh học.,Cô ấy học rất chăm chỉ để trở thành một chuyên gia về Sinh học.,Bạn bè nói với cô ấy rằng sinh học quá khó cho cô ấy.,"Tuy nhiên, cô tiếp tục cho đến khi cô có bằng cấp của mình.",Maureen nói rằng các cô gái không thuộc về ngành khoa học.,Giờ đây Maureen chia sẻ niềm đam mê sinh học của mình với các sinh viên.,2
916,Cornelia luôn thích làm việc bằng tay.,Cô ấy quyết định cô ấy muốn thử tự mình xây một cái bàn.,Cô ấy đã học một khóa học làm gỗ để học cách xây dựng nó.,"Sau khi hoàn thành khóa học, Cornelia đã làm một cái bàn đẹp.",Cornelia đã cắt bàn để lấy củi.,Cornelia dùng nó làm bàn ngủ trong phòng.,2
917,Các con đã đi đến nghĩa trang.,Họ đã đến một ngôi mộ với những xiềng xích.,Một số xiềng xích đã bị gãy.,Họ sợ hãi và chạy trốn.,Họ không muốn quay lại đó nữa.,Họ thích chơi bóng frisbee.,1
918,Bo và Jim muốn lái xe nhanh.,Họ đã lái xe đến vùng đất muối ở Utah.,Bo nhảy vào chiếc Mustang của anh ta và Jim nhảy vào chiếc Corvette của anh ta.,Họ chạy đua nhau trong 7 dặm.,Jim đã massage Bo.,Jim đã thắng cuộc đua trong chiếc Corvette của mình.,2
919,Hôm nay Sally đi dạo.,Cô ấy thích đi bộ trong rừng.,Cô ấy nhìn thấy một con chim hồng đỏ xinh đẹp trong tổ của mình.,Sally thích chim hồng.,Cô ấy rất phấn khích.,Sally thấy chim rất khó chịu.,1
920,Bạn trai của Joy đã đưa cô ấy chơi bóng.,Anh ta không nhận ra cô ấy đã chơi golf từ khi còn nhỏ.,Cô ấy đã có ba lỗ trong một trong trò chơi của họ.,Cô ấy đã đánh bại anh ta 18 điểm!,Anh ta cười và yêu cầu tái đấu.,Ông ấy giận dữ đến nỗi không bao giờ nói chuyện với cô ấy nữa.,1
921,Cháu trai tôi là một đầu bếp chuyên nghiệp.,"Trong khi nấu ăn cho chúng tôi ở nhà chúng tôi, anh ấy quyết định khoe khoang một chút.",Chúng tôi quay video anh ta cắt một củ hành sau lưng.,Chúng tôi ngạc nhiên vì anh ta nhanh chóng cắt và không bị cắt.,Anh ấy là một đầu bếp tồi tệ.,Anh ấy là một đầu bếp tuyệt vời.,2
922,Em gái tôi phát hiện ra mình sẽ có em trai.,Cô ấy rất phấn khích cho đến khi cô ấy biết cô ấy sẽ không còn là đứa bé nữa.,Rồi cô ấy bắt đầu hành động.,Cô ấy vẽ trên tường.,Chị gái được tặng một cái bánh vì hành vi của chị.,Em gái bị phạt một thời gian.,2
923,Tôi đã đi bộ đường dài vào mùa hè này.,Tôi đã đi bộ một mình khỏi khu cắm trại.,Tôi bị lạc vì tôi không mang theo bất kỳ thiết bị nào.,Tôi đi bộ hàng dặm để tìm bạn bè của mình.,Cuối cùng tôi tìm thấy một số dấu vết.,Tôi quyết định sẽ lạc mất.,1
924,Hailey đã tham gia cuộc chạy marathon của trường.,Tuy nhiên cô ấy quên mang theo giày chạy bộ.,Hailey vẫn quyết tâm.,Cô ấy hỏi giáo viên của cô ấy nếu cô ấy có thể mượn của cô ấy trong ngày.,Cô giáo ngưỡng mộ niềm đam mê của Haley và đồng ý.,Hailey có ý chí yếu đuối.,1
925,Jim đang cạo rỏ trong sân khi máy cắt cỏ bị kẹt trên một số kim loại.,Jim nhìn kỹ kim loại và thấy nó giống như đồ trang sức.,Anh ta mang mảnh kim loại đó đến chỗ một người đánh giá.,Người đánh giá nói với anh ta đó là một chiếc nhẫn cũ từ một nền văn minh cũ.,Jim bán chiếc nhẫn với giá 1000 đô la.,Jim đã vứt nhẫn đi.,1
926,Kyle và Ted tham gia một cuộc thi ăn bánh.,Họ ngồi xuống cùng nhau trước bánh của họ.,"Khi cuộc thi bắt đầu, họ đã đào sâu.",Cả hai đều bị đau bụng khủng khiếp.,Cả hai cảm thấy tuyệt vời sau khi ăn bánh.,Kyle và Ted bị bệnh đến nỗi cả hai đều thua.,2
927,Bob đang chơi bóng chuyền.,Anh ấy đột nhiên cảm thấy rất chóng mặt và ngã xuống.,Bạn bè ông nhanh chóng chạy đến giúp đỡ.,Bob bị mất nước vì quá sức.,Bob nói anh ta cảm thấy đầy hơi vì uống quá nhiều nước.,Bạn bè của Bob nhanh chóng mang cho anh một ít nước để giữ nước cho anh ta.,2
928,Kathy kinh hoàng nhận ra rằng cô ấy đã hết sữa.,"Vì thế, bà dắt các con nhỏ đi mua sắm.",Họ đã xấu xa trong cửa hàng và hét lên rất nhiều.,Kathy khóc trên đường về nhà.,Tất cả bọn trẻ đi ngủ mà không ăn tối.,Kathy đã mang chúng đến cửa hàng ngay lập tức.,1
929,Chuck luôn muốn tham gia đội tranh luận ở trường.,Anh ấy có những ý tưởng tuyệt vời để tranh luận nhưng anh ấy sợ nói trước công chúng.,Anh ta đã học bài phát biểu trong suốt mùa hè để giúp đỡ.,"Ngay khi năm học bắt đầu, anh ấy đăng ký vào đội.",Chuck đã tham gia và làm khá tốt.,Chuck bỏ học.,1
930,Tôi đã từng lạc trong rừng.,Nó rất nóng.,Tôi nhanh chóng cảm thấy khát thật sự.,Tôi cảm thấy như mình sắp chết.,May là bạn tôi tìm thấy tôi.,Tôi suýt chết vì bị đóng băng.,1
931,Laura có niềm đam mê nghệ thuật.,Cô ấy sẽ vẽ mỗi ngày sau giờ học.,"Một ngày nọ, cô ấy vẽ một bức chân dung của chính mình.",Cô ấy đăng lên mạng để mọi người xem.,Laura rất vui khi được cho mọi người xem tác phẩm của mình.,Laura không bao giờ vẽ nữa.,1
932,Jason luôn ngưỡng mộ những cử động nhanh của những tay đấm bốc mà anh ta thấy trên TV.,Anh ấy bắt đầu tập luyện để trở thành võ sĩ quyền anh trong thời gian rảnh rỗi.,Anh ta tập đấm và nhảy dây hàng giờ mỗi ngày.,Cuối cùng anh ta cũng trở thành một võ sĩ quyền anh vĩ đại.,Anh ấy đã thắng trận đấu đầu tiên bằng KO.,Các trận đấu vật của anh ấy rất thú vị.,1
933,Con chúng tôi nghỉ học 2 ngày.,Nên chúng tôi quyết định đi du lịch vui vẻ đến Great Wolf Lodge.,Các con thích bơi ở công viên nước.,Chúng tôi thưởng thức pizza và kể chuyện sau khi bơi.,Chúng tôi thề sẽ không bao giờ quay lại nhà Great Wolf Lodge.,Chúng tôi đã có một thời gian tốt.,2
934,Tom đã ở trạm xe buýt vào một ngày cuối tuần.,Bên cạnh ông ta là một quý ông cao.,Anh ta bắt đầu hét lên đột nhiên.,Tom và mọi người xung quanh anh ta đều cảm thấy hơi khó chịu.,Người đàn ông cao tuổi đó hỏi Tom một ly nước.,Tom hỏi anh ta vấn đề là gì.,2
935,Allie giảm được 15kg.,Bác sĩ nói cô ấy cần giảm thêm 10 kg nữa.,"Nếu cô ấy mất thêm 10 người nữa, anh ta sẽ cắt bỏ da.",Allie ăn kiêng và tập thể dục.,Allie đã giảm được 10 pound và cắt bỏ da.,Allie lấy lại tất cả cân nặng mà cô đã mất.,1
936,Jenny bị nghiện gửi tin nhắn.,Jenny nhắn tin ngay cả khi đang lái xe.,"Trong khi Jenny đang trả lời tin nhắn, cô ấy rời mắt khỏi đường.",Jenny nghe tiếng còi và thấy mình đi sai đường.,Jenny tiếp tục lái thẳng.,Jenny đã thoát khỏi một tai nạn xe hơi.,2
937,Elle muốn một chiếc xe mới.,Cô ấy đã đến đại lý và chọn một chiếc hoàn hảo.,Người bán hàng đã giúp thiết lập một kế hoạch thanh toán cho cô ấy.,Mỗi tháng Elle trả 500 đô la cho giá xe.,Elle ghét lái xe.,Elle rất có trách nhiệm.,2
938,Jay gặp vấn đề với xe.,Hắn đã vào trong gara.,Ông ấy sợ sửa chữa sẽ tốn kém.,Nhưng thợ máy đã cho anh ta một tin tốt.,Anh ta nói với Jay là việc sửa chữa sẽ tốn chín ngàn đô la.,Thợ máy nói với Jay đó chỉ là một sửa chữa nhỏ.,2
939,Ned đang đi bộ trong rừng khi anh ta nhìn thấy một khối lông dưới một cái cây.,"Khối u bắt đầu di chuyển, sau đó phát ra tiếng kêu nhỏ.",Ned tiến lại gần hơn và thấy đó là một bầy trẻ em possum nhỏ bé.,Anh ta gọi cho đội cứu hộ động vật hoang dã địa phương và báo cáo về những con chuột chũi.,Ned đi tập thể dục sau giờ làm.,Ông ta đợi đến khi đội cứu hộ động vật hoang dã đến để cứu con chuột chũi.,2
940,Bạn của Don đã kéo quần của Don xuống trước lớp học của anh ta.,Don đã tức giận và xấu hổ khi bị phơi bày theo cách này.,Don quyết định rằng người bạn này sẽ không còn là bạn của anh nữa.,Don càng xấu hổ và xấu hổ.,Don cười vì trải nghiệm đó.,Don không bao giờ tha thứ cho bạn mình.,2
941,Một ngày nọ tôi ra ngoài và thấy chó của tôi không có ở đó.,Tôi hoảng sợ.,Tôi không biết cô ấy ở đâu.,"Đột nhiên, người hàng xóm gọi tôi từ nhà bên cạnh.",Người hàng xóm đã bắt chó của tôi.,Tôi đã đưa con chó của tôi cho người hàng xóm.,1
942,Tôi gặp chồng ở Costco.,Anh ta vẽ sừng lên tấm hình thành viên của tôi và tán tỉnh điên cuồng.,"Tôi không biết tại sao tôi lại đồng ý hẹn hò, nhưng tôi đã làm.","Năm năm sau, chúng tôi kết hôn.",Tôi không yêu anh ấy.,Cuối cùng chúng tôi có con.,2
943,Cindy đã ở nhà hàng.,Và cô ấy đã gọi súp nóng.,Nhưng cô hầu bàn quên nói với cô ấy rằng bát đã nóng.,"Vì vậy, khi nhận được bát từ cô hầu bàn, cô ấy làm tổn thương tay.",Cindy đã đi và đổ nước lạnh lên tay cô ấy.,Cindy tiếp tục cầm súp.,1
944,"Laura luôn thích bơi, nhưng cô ấy chưa bao giờ thử bơi lưng.",Cô ấy thường tránh đập lưng vì không muốn nước vào tai.,"Một ngày nọ, cô quyết định học tập bơi lưng với một tay bơi chuyên nghiệp.",Cô ấy thấy rằng cô ấy yêu backstroke và không nhận được nước trong tai của mình.,Cô ấy làm việc chăm chỉ để hoàn thiện thói quen của mình trên các thanh song song.,"Từ đó, cô ấy bơi lưng liên tục.",2
945,Một ngày nọ tôi quyết định đi bộ vào thị trấn.,"Nó không xa nhà tôi, chỉ vài dặm thôi!","Khi tôi đến thị trấn, tôi quyết định dừng lại uống cà phê.",Tôi chọn một cửa hàng nhỏ tuyệt vời và ngồi ăn trưa.,Tôi ghét ăn kiểu quán rượu.,Tôi đã có một thời gian tuyệt vời!,2
