,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
692,Neiti Jio kutsui Naten vanhemmat kokoukseen.,"Hän sanoi, että Nate oli häiritsevä ja tarvitsi lääkitystä.",Naten vanhemmat menivät kotiin ja juttasivat pitkään.,"He veivät Naten lääkäriin, joka sanoi, ettei lääkettä.","Lääkäri ehdotti, että Jake osallistuisi sen sijaan neuvontaan.","Hän antoi vanhemmille reseptin, jonka he täyttivät heti.",1
693,Alicen kadulla oli upea italialainen ravintola.,Hän kävi siellä melkein joka viikko.,Hän rakastaa siellä tarjottavia pastoja.,"Eräänä päivänä hän yritti mennä sinne ja sai tietää, että se suljettiin.","Alice oli vihainen, kun joutui tyytymään kiinalaiselle ruoalle.",Hän kutsui kaikki ystävänsä ravintolaan.,1
694,- Minulla ei ole nuudeleita.,Menin autolleni ja kiiruhdin kauppaan.,Ostin lempipipipsini.,Kiirehdin kotiin.,Minä keitin nuudelit.,Heitin nuudelit roskiin.,1
695,Pete tapasi kiinteistövälittäjänsä.,Hän aikoi pian ostaa talon.,Pete ei löytänyt kiinteistövälittäjänsa antamaa sopimusta.,Hän etsi kaikkialta.,Hän löysi sen lopulta autotallista.,"Pete päätti, että olisi hyvä aika lähteä Vegasiin.",1
696,"Fred rakasti huvipuistoja, mutta ei koskaan ratsastanut vuoristoradalla.","Hänen ystävänsä kiusasivat häntä siitä, että hän pelkäsi korkeita paikkoja.",Eräänä päivänä huvipuistossa hän päätti kohdata pelkonsa.,Fred ratsasti nopeimmassa ja pelottavimmassa vuoristoradalla puistossa!,Hän päätti mennä kotiin itkemään.,"Hän oli niin onnellinen siitä, että hän teki sen, ja rakasti puistoa entistä enemmän.",2
697,Wendy osti kylpyöljyä netistä.,Hän lukenut ohjeet väärin ja levitti ne koko kehoonsa.,"Häntä kauhistutti, että hänen ihonsa oli muuttunut vaaleanpunaiseksi.",Hän valitti yhtiölle heti.,Wendy osti mielellään lisää kylpyöljyä.,Wendy sai täyden hyvityksen ja anteeksipyynnön.,2
698,Jackson oli aina välttänyt alkoholia.,"Hän tiesi, että alkoholi on haitallista ja voi heikentää arvostelukykyä.",Eräänä päivänä Jacksonin pomo kuitenkin kutsui hänet baariin olut juomaan.,Jackson huomasi rakastavansa oluen makua.,Hän päätti saada kaksi lasta.,E sylki oluensa ulos.,1
699,Sammakko oli nälkäinen myöhäiselle päivälliselle.,Hän katsoi lammen yli ja näki kärpäsen.,Sammakko ui hiljaa kärpäsen luo.,Valitettavasti kärpäs näki hänen tulevan ja häipyi.,Sammakolla ei ollut ollut koskaan näin täysi vatsa.,Sammakolla oli yhä nälkä.,2
700,Oscar ei koskaan laittanut sänkyään.,Hänen äitinsä halusi sitä.,Lopulta hän päätti alkaa sopivaa sänkyään.,Hänen äitinsä oli ylpeä.,Hän antoi hänelle jälkiruokaa.,Hän huusi hänelle.,1
701,Eräänä päivänä kävelin metsässä.,Näin muutaman metrin päästä punaisen käärmeen.,Jäädyin heti.,Aloin hitaasti kävellä taaksepäin.,Sitten juoksin käärmeen luo.,Käärme puri minua.,2
702,"Phil tunsi kiihottumisen, kun hän voitti blackjackissa.",Hän alkoi käydä kasinolla useita kertoja viikossa.,Häviöt kasautuivat nopeammin kuin voitot.,Alle vuodessa hän oli täysin rahansa ääressä.,Hän oli ekstaasissa voittonsa vuoksi.,"Hän päätti, että hänen pitää tehdä jotain riippuvuudestaan.",2
703,"Serkkuni kysyi, oliko elämässäni vaikeaa hetkeä.",Otin esiin kuvan kehyksen.,"Kuvat osoittivat hetket, jolloin olin sairaalassa.","Selitin hänelle, että olin aiemmin leukemiapotilaana.","Hän itki ja halaili minua, ihaillen rohkeuttani.","Hän ryntäsi ulos ja väitti, että vaihdoin aina aihetta.",1
704,Matthew'n äiti oli tietokoneella.,Matthew huusi.,Matthew on polttanut.,Matteuksen äiti antoi periksi ja lopetti työnsä.,Matthew'n äiti teki työnsä koneella.,Matthew'n äiti laittoi hänet uloskäyntikulmaan.,2
705,Tine halusi urheiluryhmään.,Hän toivoi olevansa tarpeeksi nopea.,Kuukausi ennen koe-esiintymisiä hän juoksi yksin.,Hän nousi joka aamu aikaisin juoksemaan kilometrejä.,Tine pääsi joukkueeseen kaikkien nopeimman ajan kanssa.,"Tine istui sohvalla ja söi karkkia sen sijaan, että olisi kokeillut.",1
706,Minä metsästin usein.,Viime kerralla metsästin yöllä.,Olin hiljaa pitkään.,Lopulta näin pimeässä liikkuvan jotain.,En välittänyt siitä ja menin kotiin.,"Se oli peura, jonka pystyin seuraamaan ja ampumaan menestyksekkäästi.",2
707,Jack ja Chad kiipeilivät Grand Canyonin seinästä alas.,Jack pysähtyi ottamaan kuvan ja nojautui saadakseen hyvän kuvanavan.,Jack istui vahingossa kaktuksen päälle.,Neulat olivat nyt jumissa Jackin housuissa.,Neulojen poistamiseen ja kiipeilyyn meni 20 minuuttia.,Jack pystyi kiipeämään ilman epämukavuutta.,1
708,"Amy, Lynn ja Kim kävelivät kauppaan, joka on lähellä Lynnin taloa.",Siellä he näkivät Lynnin ihastuneen Jimiin.,Hän oli laukunmies kaupassa.,He pysähtyivät ja juttelivat hänen kanssaan jonkin aikaa.,Jim pyysi Lynniä treffeille.,Lynn sanoi Jimin olevan epämiellyttävä.,1
709,Riley ei ollut kovin suosittu koulussa.,Hänellä oli hassuja vaatteita.,Eräänä päivänä hänen ystävänsä ehdotti heidän tekevän muodonmuutoksia.,Riley suostui muuttumaan.,Riley näytti paljon paremmalta ja hänet otettiin hyvin vastaan.,Riley lakkasi olemasta ystävä.,1
710,Ann on raskaana.,"Hän oli innoissaan, koska oli aina halunnut lapsen.",Parin kuukauden kuluttua hän sai keskenmenon.,Se on syvästi traumatisoinut häntä.,Ann on sydän särkynyt.,"Ann on helpottunut siitä, ettei ole raskaana.",1
711,Aya halusi malliksi.,"Hän luuli, että hänellä on mahdollisuus, koska hän oli laiha ja kaunis.",Hän osallistui kaupungin vuotuiseen mallikilpailuun.,"Hän yllätyi, kun hän voitti kilpailun.",Aya oli hyvin iloinen kilpailun tuloksesta.,Aya oli hyvin järkyttynyt kilpailun tuloksesta.,1
712,Jared sai viikon kotiarestin.,Hän ei koskaan siivonnut huonettaan.,"Vanhemmat sanoivat, että hän saisi vapaapäivät pölytyöstä.",Hän pyyhki pölyä ympäri taloa.,Vanhemmat antoivat hänelle kolme vapaapäivää.,Hänen vanhempansa heitti hänet ulos talosta.,1
713,Anna oli kävelemässä kouluun eräänä aamuna.,Hän meni jalankulkijoiden risteykseen päätiellä.,Yhtäkkiä auto lensi siihen ja törmäsi häneen.,Anna oli murskaantunut ja hänen jalkansa oli murtunut.,"Anna haastoi heidät oikeuteen, mutta ei saanut mitään, koska heillä ei ollut vakuutusta.",Anna meni klubille ja tanssi koko yön.,1
714,Dave keräsi kaikki rannapuvunsa.,"Hän otti vapaapäivän, jotta voisi viettää sen rannalla.","Kun hän meni ulos hän huomasi, että se oli paljon pimeää.",Taivas oli täynnä mustia myrskypilviä.,Dave oli niin pettynyt!,Dave oli niin helpottunut!,1
715,Ron ja Kim halusivat uuden talon.,Ron päätti tehdä ylitöitä niin paljon kuin mahdollista.,Muutaman vuoden kuluttua hän oli säästänyt kaiken ylityökorvauksensa ja saanut paljon käteistä.,"Hän ja Kim alkoivat ostaa uutta, isompaa kotia.",He ostivat mukavan talon uudelta alueelta.,He molemmat ostivat urheiluautot rahoilla.,1
716,"Kirjoitin kirjan, joka tarvitsi kannen.",Tein useita kirjan kansiä Photoshopissa.,Jaoin luomukseni useiden ihmisten kanssa.,Pyysin ihmisiä äänestämään A- tai B-kansiosta.,Minulla ei ole tietokonetta.,Useimmat pitivät A-palasta.,2
717,Ostimme uuden kissanpylvään viime viikolla.,Vanha oli hyvin kulunut.,Kissa on hyvin valikoiva.,"Jos se ei ole sisalista, hän hylkää sen.",Kissa hyväksyi sisalista tehdyn uuden paikan.,Kissa hylkäsi sisalista tehdyn uuden pylväsen.,1
718,Daniel halusi luoda itselleen kirjan kirjoittajana.,"Daniel teki sivuston, jossa hän voi julkaista kirjoittamansa artikkelin.",Sivusto rakennettiin hitaasti ja sai huomiota.,Daniel ei onnistunut rakentamisessa ja valloittamisessa liian hitaasti.,Daniel vihasi kirjoittamista.,Danielin piti saada oikea työ.,2
719,Jeffillä oli koripallo kädessään.,"Gary heilutti käsiä ilmaan, koska hän oli valmis laukaisemaan.",Jeff ei välittänyt hänestä ja juoksi kohti koria.,Kaksi vartijaa lähestyi häntä.,Vartijat veivät pallon Jeffiltä.,Gary kiitti minua huomaavaisuudestani.,1
720,Isä vei meidät metsässä leirille.,"Hän opetti meille, miten poltetaan palo puikoilla.",Hän opetti meidät tekemään omat telttamme.,Nukuimme taivaalla tähtiä lasken.,Emme enää ikinä leiriydy.,Meillä oli ihanaa telttailu.,2
721,Viikonloppuisin menin paikalliseen markkinoille.,Olen tutkinut useita myytäviä esineitä.,Osa oli vihanneksia ja mehua 50% alennuksella.,Otin useita tavaroita ja menin kassaan.,"Pidin siitä, että sain hyvän hinnan.",Päätin heittää keilapallooni tiskille.,1
722,"Joey työskenteli hienossa yrityksessä, mutta hänen työaikansa leikattiin.","Yhtiö sanoi, että hänen oli pakko irtisanoa hänet.",Joey alkoi heti etsiä uutta työtä.,"Hän oli vaikea löytää työtä, mutta antoi työn etsiä häntä kaikki.",Joey sai lopulta puhelun työnantajalta ja sai työn.,Joey vietti päivänsä videopeleissä.,1
723,Joe eli yksinäistä elämää.,Hänellä ei ollut muuta tekemistä kuin tv:n katsominen.,Eräänä päivänä hän päätti tavata ihmisiä Craigslistissä.,Hän sai uusia ystäviä.,"Joe tilasi uusia kanavia, mutta oli yhä tyytymätön.","Hän oli onnellisempi, kun hänellä oli nyt ystäviä.",2
724,Amy oli stressaantunut koko ajan.,"Eräs ystävä ehdotti, että hän kokeilisi meditaatiota.","Amy oli skeptinen, mutta suostui kokeilemaan.",Hän meni luokkaan ja hengitti ja keskittyi.,Hän alkoi opettaa meditaatiota seuraavana päivänä.,Se auttoi hänen mielentilaansa valtavasti.,2
725,Nya yritti syödä terveellisesti ja pitää painonsa kurissa.,Mutta eräänä iltana hän himoitsi lohdutusainetta.,Hän päätti tilata paistettua kanaa ja perunamuusia.,Hän söi rasvaista ruokaa nautinnolla.,Nya päätti syödä saman joka päivä.,Nya katuu myöhemmin epäterveellisen ruoan syömisen.,2
726,Huonetoverini oli sairas.,Hän jäi kotiin töistä ja koulusta.,Hän nukkui koko päivän.,Päivän loppuun mennessä hän oli jo parempi oloinen.,"Hän päätti, että lepo on auttanut.",Hän toivoi sairastuvansa pian uudelleen.,1
727,Ted ja hänen ystävänsä menivät puistoon kiipeämään vuorelle.,He lähtivät vaellukseen.,Kahden tunnin jälkeen he väsyivät ja ottivat tauon.,He olivat huipulla.,Ted ajoi kotiin.,Näkymä oli upea ja Ted oli iloinen heidän tulostaan.,2
728,Floridassa on yleensä hiljaista ja lämmintä aamuisin.,Eilen aamu oli kuitenkin hyvin tuulinen.,"Palmulehdet puhalsivat niin kovaa, että ne raapivat ikkunat.",Laitoin TV:n päälle ja tuli tornado varoitus!,Tornado tuli kahden korttelin päähän talosta!,Menin ulos leikkimään.,1
729,Olen ollut taiteilijan kiikissä.,Sain jouluna piirrustuksen ohjekirjan.,Kirjassa on ostoslista tarvittavista piirustusvälineistä.,Kävin kaupassa ja ostin tarvitsemani.,"Päätin, etten pidä piirtämisestä.",Menin kotiin ja harjoitellut piirtämistä.,2
730,"Lisa alkoi tajuta, ettei hän pitänyt kaupankäynnin opiskelusta.","Hän halusi opiskella taidetta, mutta oli huolissaan rahasta.",Lopulta hän sai rohkeutta lopettaa koulun.,"Hänen ystävänsä ja perheensä sanoivat, että oli hullua jättää koulu.","Lisa oli edelleen varma, että hänen valintansa tekisi hänet onnelliseksi.",Lisa on kauppatieteilijä.,1
731,Mary halusi mennä myöhään leffaan.,Valitettavasti hänellä oli koulu ja tiukat vanhemmat.,"Hän odotti, kunnes kaikki nukahtivat ja livahti ulos.",Hän näki elokuvan ystäviensä kanssa ja viihdyi siellä.,"Kun hänen vanhempansa nappasivat hänet, hän sai arestiin.",Maryn ystävät olivat hyvin pettyneitä häneen.,1
732,Ivy oli kutsuttu epäsovinnaiseen treffeeseen.,Hänen ihastuksensa Peter oli pyytänyt häntä kävelemään.,Ivy suostui.,He menivät metsään ja kävelivät tuntikausia.,Sen jälkeen he katselivat auringonlaskua kalliolta.,"Ivy palasi kotiin, eikä koskaan enää puhunut Peteriin.",1
733,Mies suunnitteli maailman korkeimman tornin.,Hän suunnitteli sen olevan kaksi kertaa korkeampi kuin nykyinen korkein.,Hän vei suunnitelmat rakennuttajalle.,"Rakentaja kysyi, kuinka korkealle torni rakennetaan.",Hän ei ollut rakennussuunnittelija.,"Hän rakensi tornin, ja se oli mahtava.",2
734,Lauren ja hänen sisarensa vierailevat Jacksonvillessä Floridassa tällä viikolla.,He haluavat viimeisenä päivänä valokuvan yhdessä.,Lauren ja hänen sisarensa poseeraavat söpön kahvilan edessä.,Hän laittaa kuvan kehittämään ja lähettää jokaiselle sisarelle kopion.,"Hän tuijotti, kuinka paljon hän ja hänen sisarensa muistuttavat toisiaan.",Hän repi kuvan ja heitti sen pois.,1
735,Liz oli lapsenvahtina 5-vuotiaalle pojalle.,Hän halusi leikkiä piilosta.,"Hän löysi hänet muutaman kerran, mutta sitten hän katosi.","Hän alkoi hermostua, kun etsi poikaa talosta.",Liz kyllästyi peliin ja otti nokoset.,"Kun Liz kuuli hänen nauravan kaapista, hän oli helpottunut.",2
736,Mark oli myöhässä töistä.,Hän yritti saada ne ajoissa ylittämällä nopeusrajan.,Liikennepoliisi pysäytti hänet.,Hän sai sakot nopeudesta.,Mark myöhästyi töistä.,Mark oli aikaisin töissä.,1
737,Amy on aina halunnut soittaa huilua.,Hän kertoi opettajalle ensimmäisenä bändin päivänä.,Hän harjoitteli huiluaan joka päivä viikon ajan.,Flöytän soittaminen oli hirveän vaikeaa.,Amy oli hyvin sitoutunut.,Amy ei ollut kovin kiinnostunut huilusta.,1
738,Bryan oli ostamassa hedelmiä perheelleen.,"Hän katseli läpi koko käytävän, mutta ei voinut päättää hedelmästä.","Hänen vaimonsa vihasi rypäleitä, hänen tyttärensä omenoita.",Jopa hänen poikansa oli valikoiva hedelmäsyöjä!,Bryan osti pastaa.,Bryan päätti ostaa banaaneja.,2
739,Emily vei lapsensa eläintarhaan.,"He näkivät monia eläimiä, myös leijonia.",Hänen lapsensa pelkäsi leijonia kovasti.,Hän alkoi huutaa ja itkeä.,Emilyn lapsi käveli lähempänä leijonia.,Emily otti lapsensa käsiinsä lohduttaakseen häntä.,2
740,"Kim voisi saada koiranpennun, jos hän tekee maalin pelissä.",Hän harjoitteli koko päivän kotona.,Hän harjoitteli kuntosalilla koulun jälkeen.,Lopulta tuli suuri peli.,Kim teki maalin ja sai koiranpennun.,"Kim oli järkyttynyt, kun hänen perheelleen tuli koiranpentu.",1
741,Karen oli softball-pelaaja.,Hänen tiimillään ei mennyt kovin hyvin.,Hänen valmentajansa piti heille hyvin innostavan puheen.,Kaikki alkoivat harjoitella ja tehdä kovempaa työtä.,Karen parani joukkueessa.,Karen ei tuntenut motivaatiota kuultuaan puheen.,1
742,Kayla ei ollut ollut sosiaalisessa tapahtumassa lähes kolmeen vuoteen.,Hän kärsi halvaannuttavasta ahdistuksesta.,"Mitä kauemmin hän ei ollut tekemisissä, sitä vaikeampaa se oli.",Hänen veljensä oli hermostunut hänen puolestaan ja vei hänet terapeutille.,"Kaylan mielestä se oli paras treffit, mitä hänellä on ollut.","Kayla kertoi terapeutille, että hän oli itsetuhoinen ja pyysi apua.",2
743,Ricky putosi vaellusmatkalla metsässä.,Hän oli kauhuissaan!,Hän luuli joutuneensa myrkylliseen ruohonpihaan.,Sitten hän käytti luonnontekniikkaa tunnistamaan kasvin.,Hän oli helpottunut saadessaan tietää olleensa väärässä.,Ricky oli märkä pudottuaan lammelle.,1
744,Mieheni rakastaa Blue Belle -jäätelöä.,Blue Belle sai muistinsa takaisin ja lopetti tuotannon.,Poikani työskentelee Krogerissä. Heillä oli tapaaminen Blue Bellestä.,Blue Belle jäätelö saapui Krogerille viime viikolla.,Mieheni on niin kiitollinen!,Mieheni on pettynyt.,1
745,Oni ei ollut koskaan esiintynyt yleisön edessä.,Hän osallistui lahjakkuuskilpailuun toivossa voittaa pääpalkinnon.,"Hän ajatteli, että hän vain yrittäisi parhaansa.",Oni lauloi ja kaikki taputtivat.,Oni voitti lahjakkuuskilpailun mahtavalla lauluillaan.,Osaajakilpailu käski Onia olemaan tulematta.,1
746,Ralph vihaa ostoksia.,Hänen äitinsä pakottaa hänet.,Ne ovat siellä pitkään.,Ralph auttaa äitiään ostosten laskemisessa.,"Ralphin äiti rankaisee häntä, koska hän ei auttanut.","Hän yllättyy, kun hänen äitinsä antaa hänelle rahaa avusta.",2
747,Kayla lainasi kirjaa siskoltaan.,Hän vei kirjan kahvilaan lukemaan sitä.,Kayla kaatoi vahingossa vaniljalattetaittoaan kirjan päälle.,Hän meni heti kotiin kertomaan siskolleen.,Kayla oli ainoa lapsi.,Hänen siskonsa oli hullu!,2
748,Lenny halusi katsoa elokuvan.,Hän ajoi paikalliseen Hollywood-videoon.,Lenny vuokrasi kolme kauhuelokuvaa.,Lenny meni naapuriin ja osti pizzan.,Hän palasi kotiin ja katsoi kaikki hänen elokuvansa.,"Kun hän tuli kotiin, hän oli valmis palauttamaan kolmea elokuvaa.",1
749,Laura kertoi 60-luvulla rintaliivit palamisesta.,Yleisö raivostui tämän henkilökohtaisen tiedon jälkeen.,"Laura vakuutti yleisölle, että siitä on jo kauan.",Hän pyrki presidentiksi.,Laura sai syytteen.,Laura valittiin sitten maan vaaleissa.,2
750,Charlie halusi poliisiksi Havaijilla.,Hän läpäisi kokeet ja sai työn Honolulussa.,Charlie piti yhteisöstä.,Charlie ei pitänyt poliisin korruptiosta.,Charlie alkoi ottaa lahjuksia.,"Charlie lupasi muuttaa asioita, jos hänestä tulisi päällikkö.",2
751,"Minulla oli kaksi koiraa, jotka olivat hyvin läheisiä.",Vanhempi koira sairastui pahasti ja hänet tapettiin.,Nuorempi koira oli hyvin yksinäinen.,Naapurimme koira tuli leikkimään.,"Koiramme pitää siitä, että talossa on vain hän.",Koiramme tuntuu paljon paremmalta leikkimässä toisen koiran kanssa.,2
752,"Seanin huonetoverit huomaavat, että hänen vaatteensa ja sänky alkavat haista.","Hänelle kerrottiin, että hänen pitää pestä pyykkinsä pian.","Sean protestoi ensin, mutta lopulta hän siivoaa pyykkinsä.","Hänen kämppiksensä ovat kiitollisia, ettei Sean haise enää niin pahalle.","Seanin huonetoverit suuttuivat, koska hän ei kuunnellut.",Hän ei saa enää odottaa niin kauan pesemiseen.,2
753,"Ystäväni haluaa lääkäriksi, joten hän teki MCAT:n.",Ensimmäisellä kerralla hän ei saanut tarpeeksi hyvää arvosanaa.,Hän opiskeli kovasti ja otti sen uudestaan.,Tällä kertaa hän pärjäsi hyvin.,Hän ei koskaan enää puhunut siitä eikä tullut lääkäriksi.,Veimme hänet drinkille juhlimaan.,2
754,Kelly meni rentoutumaan merelle.,Hän meni heti ja laittaa jalkansa sisään.,"Kun hän kuitenkin asetti jalkansa veteen, aalto vangitsi hänet.",Hänen vaatteensa olivat märät.,Kelly meni kotiin vaihtamaan kuivia vaatteita.,"Kelly oli iloinen, kun hänellä oli märät vaatteet.",1
755,"Ben oli innoissaan, kun meni isoisänsä kanssa kalaan ensimmäistä kertaa.",Hän kuitenkin piti madon kiinnittämisen koukkuun inhottavana.,Hänkin pistää sormeensa koukkuihin.,"Ben tajusi pian, ettei kalastus ollut hänelle.","Ben kysyi isoisältään, milloin he voisivat mennä kalaan seuraavaksi.","Ben kysyi isoisältään, voivatko he katsoa elokuvan.",2
756,Amelia valmistautui treffeille italialaiseen ravintolaan.,Amelian ystävä oli järjestänyt hänelle sokkotreffejä viikkoa aiemmin.,Hän saapui ravintolaan aikaisin ja odotti seuralaistaan.,"Puolitoista minuuttia oli kulunut, eikä hänen seuralaistaan tullut.",Amelia meni kotiin.,Amelia oli hyvin onnellinen.,1
757,Äiti halusi ottaa kuvan pojasta joulupukin kanssa.,Poika pelkäsi ja kieltäytyi.,"Äiti kertoi pojalle, että joulupukki on vastuussa lahjojen tuomisesta.",Tämä muutti pojan mielentilaa.,Poika toivoi saavansa joulupukilta paljon lahjoja!,Poika lähti ottamatta kuvaa.,1
758,Stewart yritti hoitaa lempiasiansa ennen nukkumaanmenoa.,Hän unohti pitää tulen päällä.,Hän veti värisevänä peittoja ympärilleen.,Hänestä tuli lämmin ja tyytyväinen.,"Kun hän heräsi, oli kylmä.","Stewart oli iloinen siitä, että hän muisti pitää tulen päällä.",1
759,Anthony halusi oppia puhumaan espanjaa.,Hän löysi netistä espanjan kielen kurssin ja ilmoittautui siihen.,Anthony opiskeli ahkerasti ja oppi lopulta kielen.,Anthony puhuu nyt sujuvasti espanjaa.,Anthony menestyi kielitaitojensa ansiosta.,Anthony ei saanut kieltä kunnolla.,1
760,Amy meni päivälliskauppaan töiden jälkeen.,Hänellä oli lyhyt ostoslista.,Puolet tavaroista oli lopussa.,Amy joutui menemään toiseen ruokakauppaan.,Hän osti kaksi hameen ja puseron.,Sen jälkeen hän pääsi kotiin ja kokkasi hyvän aterian.,2
761,Joanie oli valmis kuivattamaan hiuksensa treffeille.,"Hän oli järkyttynyt, kun hänen kuivauslaitteensa katosi.",Sitten Joanie kuuli ulkoa tuttuja ääniä.,Hän näki veljensä käyttävän kuivauslaitetta.,Joanie oli tyytyväinen veljeensä.,Joanie juoksi ulos kohtaamaan veljensä.,2
762,"Cornelia päättää, että hän haluaa järjestää asuntonsa uudelleen.",Hänen sänkynsä on ollut seinän vieressä vuosia.,Cornelia siirtää sänkyään ikkunan viereen.,"Kun hänen ystävänsä näkevät hänen uuden järjestelynsä, he rakastavat sitä.",Cornelia siirsi sitten sängynsä takaisin paikalleen.,Pian kaikki hänen ystävänsä olivat asettaneet vuoteensa samalla tavalla.,2
763,Tim rakasti moottoripyöräänsä.,Hän ratsasti sillä aina kun pystyi.,Viime viikolla hän kaatui.,Nyt hän ei juokse sillä lähes koskaan.,"Tim tuntee olonsa turvalliseksi, kun hän ajaa moottoripyörällään.",Tim pelkää ajaa moottoripyörällä.,2
764,Wendy sai ensimmäisen työpaikan hoitajana hoitokodissa.,Hän rakasti työtään ja tunsi asukkaat.,Hän nautti puhumisesta erityisesti vanhan rouvan kanssa.,Eräänä päivänä nainen näytti hänelle kuvia lapsistaan.,Wendy juoksi itkien huoneesta ulos.,Wendy nautti kuvien näkemisestä.,2
765,Tom ja Jake menivät konserttiin.,He olivat rakastamansa bändin kanssa.,He menivät yleiseen vastaanottoon.,"Jotkut hyvin pitkät ihmiset seisoivat, joten he eivät voineet nähdä mitään.",Tom ja Jake eivät saaneet nähdä suosikkibändinsä.,Tom ja Jake nauttivat mukavasta näkymästä.,1
766,"Lester oli ylpeä siitä, että oli viettänyt vuosia ilman kännykkää.",Hän ajatteli olevansa vähemmän riippuvainen teknologiasta kuin muut.,"Eräänä päivänä hänen autonsa rengas kuitenkin puhkesi, ja hän toivoi, että hänellä olisi puhelin.",Hän ei halunnut kokea sellaista uudelleen.,Lester jatkoi elämäänsä ilman kännykkää.,"Lester osti parhaan kännykän, jolla oli varaa.",2
767,Ben tarvitsi öljynvaihdon autoonsa.,"Hän tiesi, että ne olivat kalliita.",Sitten hän näki kuponin lehdessä.,Ben leikkasi sen ja vei autotalliin.,Ben sai öljynsä vaihdettua.,Ben myi munuaisensa crackista.,1
768,Heräsin nälkäisenä.,"Kaadoin kulhoon muroja, mutta huomasin, ettei minulla ollut maitoa.",Harkittuani veden käyttöä päätin mennä kauppaan.,Kävelin nurkkaan ja sain puoli litraa 2%.,Tulin kotiin ja söin muroja.,Tulin kotiin ja söin pizzan.,1
769,Annalla oli suolaveden akvaario.,Hän piti vain koralleja.,"Sitten hän päätti, että hänkin haluaa kalaa.",Hän osti muutaman pienen klovnin kalan ja laukaisimet.,Anna palautti pian kalat kauppaan.,"Nyt Annalla on monipuolinen akvaario, jossa on kaloja ja koralleja.",2
770,"Holly oli kaunis musta kissa, jota Lee rakasti.",Holy sairastui pahasti ja Lee piti nukuttaa hänet.,Lee oli surullinen Hollystä joka päivä.,"Pian sen jälkeen, kun Lee'n takaovella ilmestyi pieni musta kissanpentu.",Lee päätti adoptoida koiranpennun.,Lee päätti adoptoida kissanpennun.,2
771,Bob tarvitsi uuden parin sukkia.,Hän meni paikalliseen tavarataloon ostamaan niitä.,Kaupassa oli suuri alennus.,Hän osti paljon hienoja tavaroita.,Bob nautti ostosretkestään.,Bob palautti kaiken seuraavana päivänä.,1
772,Nuori Reggie rakasti pelata ja katsoa jalkapalloa.,Hänen suosikkipelaajansa oli Jamal Lewis.,Hän oli perheensä kanssa Salt Lake'n lentokentällä ja näki sankarinsa.,"Hän meni sanomaan, että hänkin pelaa ammattilaisjalkapalloa.",Jamal Lewis antoi hänelle henkilökohtaisia neuvoja ja toivoi hänelle parasta.,Nuori Reggie käski pysyä kaukana hänestä.,1
773,Ella löysi pienen ruusukkaan lattialta.,"Hän tiesi, että sen on täytynyt pudota pesästä.",Hän pakkasi sen huolellisesti ja teki siitä turvallisen kodin.,Sitten hän ruokki sitä matoja käsin.,Hän piti ruoskarin hoidosta.,Mutta hän ei halunnut enää ruusukkoa.,1
774,Päätin lopettaa työni.,Kirjoitin eroanomukseni.,Menin hiljaa toimistoon ja palautin sen.,- Jätin työni.,"Nyt voin tehdä työtä, joka tekee minut onnelliseksi.",Palaan huomenna töihin.,1
775,Laitoin mustan muovirosan veteen.,Jätin sen kirjakaapilleni pari viikkoa.,Kymmenen ihmistä kysyi sitä.,"He halusivat tietää, miksi minulla oli kasteltu, tekokukka.",En minäkään tiennyt syytä.,Muutaman viikon kuluttua kukka kuoli.,1
776,Ben päätti tarjota itselleen kahvia.,Hän maksoi kahvin pankkikorttillaan.,"Hän soitti pankilta ja sanoi, että hän oli ylilaskennut.","He selittivät, että hänen täytyi maksaa kolmekymmentä dollarin maksu.",Ben oli turhautunut ylimääräiseen maksun aiheuttamasta kustannuksesta.,"Ben oli iloinen, kun hän sai puhelun pankista.",1
777,Chris oli toisella lomallaan tällä viikolla.,Hän käveli lentokentällä ja päätti käyttää tätä aikaa hyväkseen.,Hän asensi sovelluksen puhelimeensa ja alkoi harjoitella ranskaa.,Toinen lentokentän asiakkaista kuuli hänet ja tarjosi apua.,Suojeluapteeni opetti Chrisille ranskan peruskielen.,"Hän ei ymmärtänyt Chrisia, koska hän puhui vain kiinaa.",1
778,Google aloitti ensimmäisen kerran lapsena.,"Muistan kysyneeni isältä, miten sivustoa käytetään.",Hän opetti minut kirjoittamaan ja etsimään mitä tahansa.,Se kiehtoi minua ja vietin päivät työpöydälläni.,Opin paljon Googlesta.,Minusta tulee nopeasti vihainen.,1
779,"Jeff sai ylennyksen, johon hänen piti mennä haastatteluun.","Hän meni kotiin ja opiskeli kovasti, muistellen vastauksiaan.","Hän valmistautui monta päivää, kunnes tunsi olevansa valmis haastatteluun.",Hän meni haastatteluun ja läpäisi sen huippuluokan!,Hän oli tyytyväinen kun hänelle annettiin ylennys.,"Hän tajusi, että hänen piti lopettaa työt.",1
