,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
709,Riley pa t trè popilè nan lekòl la.,Li te mete rad komik.,"Yon jou, zanmi l te sijere yo fè makeovers.",Riley te dakò pou l fè tèt li tounen.,Riley te parèt pi byen e yo te byen resevwa l.,Riley sispann zanmi.,1
710,Ann ansent.,Li te trè eksite konnen sa paske li te toujou vle yon ti bebe.,"Apre kèk mwa, li te fè yon avòtman.",Sa fè l twouve l twouve l twouve l twouve l twouve l twouve l twouve l twouve l twouve l twouve l.,Ann gen kè l kraze.,Ann santi li soulaje dèske li pa ansent.,1
711,Aya te vle vin yon modèl.,Li te panse li te gen yon chans depi li te mens ak bèl.,"Se konsa, li te antre nan konpetisyon anyèl modèl vil li a.",Li te sezi lè l te genyen konkou a.,Aya te trè kontan pou rezilta konpetisyon an.,Aya te trè tris sou rezilta konpetisyon an.,1
712,Jared te pran arestasyon pou yon semèn.,Li pa janm netwaye chanm li.,Paran l yo te di l li ta pran jou konje pou l te ka pran pousyè.,Li te ale toutotou pou fatra tout kay la.,Paran l yo te ba l twa jou konje.,Paran l te voye l deyò lakay li.,1
713,"Yon jou maten, Anna t ap mache pou l al lekòl.",Li te antre nan travès pyeton an sou wout prensipal la.,Yon machin toudenkou te vole nan li epi li te frape l.,Anna te kraze e li te kase janm li.,Anna te pote yo nan tribinal men li pa t jwenn anyen paske yo pa t gen asirans.,Anna te ale nan klib la e li te danse tout nwit la.,1
714,Dave ranmase tout rad plaj li.,Li te pran jou konje a jis pou l te ka pase l nan plaj la.,Lè li te ale deyò li te dekouvri li te anpil nan fènwa.,Syèl la te plen nwa nwaj.,Dave te santi l te twòp wont!,Dave te santi l te jwenn yon gwo soulajman!,1
715,Ron ak Kim te vle yon nouvo kay.,Ron te deside travay depase tan li te kapab nan travay la.,Nan kèk ane li te sove tout salè li te peye pou travay depase e li te gen anpil lajan.,Li menm ak Kim te kòmanse achte yon nouvo kay ki pi gwo.,Yo te achte yon bèl kay nan yon nouvo katye.,Yo tou de te achte machin espò ak lajan an.,1
716,Mwen te ekri yon ebook ki te bezwen yon kouvèti.,Mwen te fè plizyè kouvèti liv nan Photoshop.,Mwen te pataje kreyasyon mwen yo ak plizyè moun.,Mwen te mande moun yo pou vote pou kouvèti A oswa kouvèti B.,Mwen pa gen òdinatè.,Pifò moun te renmen kouvèti A.,2
717,Nou te achte yon nouvo pòs chat semèn pase a.,Ansyen an te fin chire anpil.,Chat nou an trè rekonesan.,Si pòs la pa fèt ak sisal li pral rejte li.,Chat la te aksepte nouvo pòs la ki te fèt ak sisal.,Chat la te rejte nouvo poto a ki te fè nan sisal.,1
718,Daniel te vle etabli tèt li kòm yon ekriven.,Daniel te fè yon sit entènèt kote li te ka afiche atik li te ekri.,Sit wèb la te bati tou dousman e li te vin gen atansyon.,Konstwi ak pran peyi a te twò dousman pou Danyèl te reyisi.,Danyèl pa t renmen ekri.,Daniel te oblije jwenn yon travay reyèl.,2
719,Jeff te gen boul baskètbòl la nan men l.,Gary te ap fléchi men l 'nan lè a depi li te louvri pou yon piki.,Jeff te inyore l e li te kouri nan direksyon pou kòb la.,De gad te apwoche l.,Gad yo te vòlè boul la nan men Jeff.,Gary te remèsye m pou jan m te pran swen l la.,1
720,Papa te pran nou nan bwa a pou kan.,Li te anseye nou kijan pou nou fè dife ak baton.,Li te ede nou aprann fè tant pa nou.,Nou te tonbe dòmi ap konte zetwal yo nan syèl la.,Nou pap janm kan ankò.,Nou te pase yon bèl moman nan kan.,2
721,"Nan fen semèn nan, mwen te ale nan mache lokal la.","Depi plizyè atik te pou vann, mwen te gade yo.",Gen kèk ki te legim ak ji kontenè pou yon rabè 50%.,Mwen te pran plizyè atik e m te ale nan kas la.,Mwen te renmen jwenn yon bon kontra.,Mwen deside voye boul bowling mwen an sou kontwa a.,1
722,Joey te travay pou yon gwo konpayi men yo te koupe èdtan li.,Konpayi a te di yo te oblije kite l ale e yo te revoke l.,Joey te kòmanse chèche yon lòt travay touswit.,Li te gen yon tan difisil jwenn travay men te bay travay fouye tout li.,Joey te finalman resevwa yon apèl nan men yon anplwayè e li te jwenn travay la.,Joey te pase tout jounen l ap jwe jwèt videyo.,1
723,Joe te viv yon vi ki te fè l poukont li.,Li pa janm te gen anyen pou l fè pase gade televizyon.,Yon jou li te deside rankontre moun sou Craigslist.,Li te kapab fè nouvo zanmi.,"Joe te bay lòd kèk nouvo chanèl kab, men li te toujou pa kontan.",Li te pi kontan kounye a ke li te gen kèk konpayon nan lavi l.,2
724,Amy te toujou gen anpil estrès.,Yon zanmi l te sijere l eseye medite.,"Amy te gen dout, men li te dakò pou l eseye.",Li te ale nan yon klas ak respire ak konsantre.,Li te kòmanse anseye meditasyon jou kap vini an.,Li te ede eta mantal li anpil.,2
725,Nya te eseye manje an sante e li te veye pwa li.,"Men, yon jou swa li te anvi manje manje.",Li te deside mande poul fri ak piyè pòmdetè.,"Li te manje grès, grès manje ak gou.",Nya deside manje menm bagay la chak jou.,Pita Nya regrèt manje manje ki pa bon pou sante.,2
726,Madanm mwen te malad.,"Li te rete lakay li, li pa t al travay ni lekòl.",Li te dòmi tout lajounen.,"Nan fen jounen an, li te santi l pi byen.",Li deside repo te ede.,Li te espere li ta byento malad ankò.,1
727,Ted ak zanmi l yo te ale nan pak la pou yo te monte yon mòn.,Yo te kòmanse mache.,"Apre de zè de tan, yo te fatige e yo te pran yon ti repo.",Yo te fini randone a e yo te nan tèt la.,Ted te monte nan machin li e li te kondwi lakay li.,View la te gwo ak Ted te kontan yo te vini.,2
728,"Anjeneral li kalm e li cho nan maten, nan Florid.","Yè maten li te trè van, menm si.",Fèy pye palmis yo te soufle tèlman fò yo te grate fenèt yo.,Mwen te vire televizyon an e yon avètisman tònad te parèt!,Yon tònad te vini nan 2 blòk nan kay la!,"Se konsa, mwen te ale deyò pou m jwe.",1
729,Mwen te sou yon piki atizay dènyèman.,Mwen te resevwa yon liv enstriksyon desen pou Nwèl.,Liv la gen yon lis acha pou materyèl pou desen ki nesesè yo.,Mwen te ale nan magazen an jou pase a epi mwen te achte sa mwen te bezwen.,Mwen deside mwen pa renmen desen.,Mwen te ale lakay mwen e mwen te pratike desen.,2
730,Lisa te kòmanse reyalize ke li pa t renmen etidye biznis.,Li te vle etidye atizay men li te enkyete sou fè lajan.,"Yon jou, li te gen kouraj pou l te kite lekòl la.",Zanmi li yo ak fanmi li te di li li te fou pou kite lekòl la.,Lisa te toujou gen konfyans chwa l te pran an t ap fè l kontan.,Lisa te resevwa yon degre nan biznis.,1
731,Mari te vle ale nan yon fim ki te fèt byen ta.,Malerezman li te gen lekòl ak paran strik.,Li te tann jiskaske tout moun tonbe nan dòmi epi li te souke deyò.,Li te wè fim nan ak zanmi l yo e li te pase yon bon moman.,Lè paran li te pran li li te anba kout pye.,Zanmi Mari yo te trè wont de li.,1
732,Yo te envite Ivy al yon dat ki pa konvensional.,Li te renmen Peter e li te envite l al fè yon randone!,Ivy te dakò.,Yo te ale nan forè a epi yo te mache pandan plizyè èdtan.,"Apre sa, yo te gade solèy kouche a soti nan yon falèz.","Ivy te retounen lakay li, e li pa t janm pale ak Peter ankò.",1
733,Yon nonm te ale nan konsepsyon pi wo gwo fò tou won nan mond lan.,Li te fè plan pou l fè li de fwa pi wo pase pi wo a ki la kounye a.,Li te pran plan yo pou yon moun ki t ap bati kay la.,Devlopè a te mande l konbyen wotè pou konstwi gwo kay won an.,Nonm sa a pa t yon konsèpteur konstriksyon.,Nonm lan te bati gwo kay won an e li te bèl.,2
734,Lauren ak sè li yo ap vizite Jacksonville Florid semèn sa a.,"Nan dènye jou vwayaj yo, yo vle yon foto ansanm.",Lauren ak sè li yo poze devan yon kafe bèl.,Li fè yo fè yon kopi foto a e li voye yon kopi bay chak sè.,Li te gade l ak je sere pou wè jan li menm ak sè l.,Li chire foto a e li jete l.,1
735,Liz te ap gadyen yon ti gason 5 zan.,Li te vle jwe kache.,Li te jwenn li yon kèk fwa men lè sa a li disparèt.,Li te vin frenetic jan li fouye kay la pou l '.,Liz te bouke ak jwèt la e li te pran yon ti dòmi.,"Lè li te tande l ap ri nan yon klozèt, Liz te santi li soulaje.",2
736,Mak te anreta nan travay.,Li te eseye jwenn yo nan tan pa kondwi sou limit vitès la.,Yon polisye trafik te kanpe l.,Yo te bay li yon amann pou vitès.,Mak te rive anreta nan travay.,Mak te vini travay bonè.,1
737,Amy te toujou vle jwe flèt.,Premye jou a nan gwoup li te di pwofesè a konsa.,Li te pratike sou flèt li chak jou pandan yon semèn.,Li te terib difisil pou jwe flèt.,Amy te trè angaje.,Amy te montre ti enterè nan flèt la.,1
738,Bryan t ap achte fwi pou fanmi l.,"Li te gade tout kote yo te mete fwi yo, men li pa t ka chwazi youn.","Madanm li te rayi rezen, pitit fi li te rayi pòm.",Menm pitit gason l lan te konn manje fwi anpil!,Bryan te achte pasta.,Bryan te deside achte bannann.,2
739,Emily te pran pitit li nan zòo a.,"Yo te wè anpil bèt, pami yo te gen lyon.",Pitit li te pè lyon yo anpil.,Li te kòmanse kriye e li te kòmanse kriye.,Timoun Emily a te mache pi pre lyon yo.,Emily te pran pitit li pou konsole l.,2
740,Kim te ka gen yon ti chen si li te fè yon baskèt nan jwèt la.,Li te pratike tout jounen an lakay li.,Li te pratike nan jimnastik la apre lekòl avèk ekip li a.,"Finalman, se te jou gwo jwèt la.",Kim te fè yon baskèt epi li te gen yon ti chen.,Kim te fache lè fanmi li te gen yon ti chen.,1
741,Karen te yon jwè softball.,Ekip li a pa t'ap mache byen.,Antrenè li te ba yo yon diskou trè enspirasyon.,Tout moun te kòmanse pratike e travay pi di.,Karen te amelyore ak ekip la.,"Apre Karen fin tande diskou a, li te santi l pa gen okenn motivasyon pou l fè sa.",1
742,Kayla pa t 'te nan yon evènman sosyal nan prèske twa ane.,Li te gen yon gwo enkyetid.,"Plis tan li te pase san li pa te kominike, pi difisil li te vin.",Frè l te enkyete pou li e li te mennen l nan yon terapis.,Kayla te panse se te pi bon dat li te janm genyen.,Kayla te di terapis la li te swisid e li te mande pou èd.,2
743,Ricky tonbe pandan li t ap mache nan bwa a.,Li te pè anpil!,Li te panse li te tonbe nan yon tach nan pwazon Ivy.,"Apre sa, li te itilize gid lanati l pou l idantifye plant la.",Li te santi l soulaje lè l te konnen li te fè sa ki mal.,Ricky te tranpe nan dlo paske li te tonbe nan letan an.,1
744,Mari m renmen krèm glase Blue Belle.,"Pa twò lontan, Blue Belle te gen yon rapèl ak sispann pwodwi.","Pitit gason m' travay nan Kroger, yo fèk te gen yon reyinyon sou Blue Belle.",Gelad Blue Belle te rive nan Kroger semèn pase a.,Mari m se yon moun ki rekonesan anpil!,Mari m pa gen anyen pou l di!,1
745,Oni pa janm te jwe devan yon odyans.,"Men, li te antre nan konkou talan an avèk espwa pou l te genyen gwo pri a.",Li te panse li t ap fè pi bon efò l.,Oni te chante nan emisyon an e tout moun te bat bravo.,Oni te genyen konpetisyon talan an ak chante kokenn li.,Montre talan yo te di Oni pa janm retounen.,1
746,Ralph pa renmen fè makèt.,Manman l fè l ale.,Yo la depi lontan.,Ralph ede manman l chaje ak dechaje machandiz yo.,Manman Ralph la pini l paske li te refize ede.,Li sezi lè manman l ba l lajan pou l ede l.,2
747,Kayla te prete sè l yon liv.,Li te pote liv la avèk li nan yon kafe pou li.,Kayla te vide yon ti gout vanillatte sou liv la.,Li te ale lakay li touswit pou l te fè sè l konnen.,Kayla se te yon pitit sèl.,Sè l te fou!,2
748,Lenny te vle gade yon fim.,Li te kondwi nan videyo Hollywood lokal la.,Lenny te lwe twa fim laterè.,Lenny te ale nan kay vwazen an e li te achte yon pitza nan yon boutik.,Li te tounen lakay li epi li te gade tout fim li yo.,"Lè li te rive lakay li, li te pare pou l te retounen twa fim li te genyen yo.",1
749,Laura te di yon istwa sou boule soutyen nan ane 60 yo.,Foul moun yo te vin fou apre yo te fin aprann enfòmasyon pèsonèl sa a.,Laura te asire foul moun yo sa te pase depi lontan.,Li te fè yon òf pou Prezidan.,"Lè sa a, Laura te akize pa peyi a.",Laura te vin eli pa peyi a.,2
750,Charlie te vle vin yon ofisye lapolis nan Hawaii.,Li te pase tès li yo e yo te anboche l nan Honolulu.,Charlie te renmen kominike avèk kominote a.,Charlie pa t renmen kantite kòripsyon ki te nan fòs la.,Charlie te kòmanse pran kòb parayj.,Charlie te pwomèt pou l chanje bagay sa yo si li te janm fè chèf.,2
751,Mwen te gen de chen ki te trè pre.,Chyen an pi gran vin trè malad epi li te mete nan dòmi.,Pi piti chen an te trè poukont li.,Nou gen yon chen vwazen vin jwe.,Chen nou an vrèman renmen gen kay la pou li.,Chen nou an santi l pi byen lè l ap jwe ak yon lòt chen.,2
752,Moun ki rete ak Sean yo remake rad li ak kabann li kòmanse santi.,Yo di l li bezwen netwaye lave li byen vit.,"Sean te kòmanse pwoteste, men li te fini pa lave rad li.",Moun ki rete lakay li yo rekonesan paske Sean pa santi l mal ankò.,Moun ki te rete ak Sean yo te fache anpil paske li pa t koute yo.,Yo di l pou l pa janm tann lontan konsa pou l lave rad ankò.,2
753,"Zanmi m vle vin doktè, se konsa li te pran egzamen MCAT la.","Premye fwa li te pran tès la, li pa t resevwa bon nòt.",Li te etidye anpil e li te pran li ankò.,"Fwa sa a, li te fè sa byen!","Li pa janm diskite sou li ankò, e li pa t vin yon doktè.",Nou te pran l pou bwè pou selebre.,2
754,Kelly te desann nan oseyan an pou l te detann li.,Li imedyatman te ale ak mete pye l 'nan.,"Men, lè li mete pye l nan dlo a, vag la te pran l.",Rad li te vin mouye.,Kelly te ale lakay pou l chanje rad sèk.,Kelly te trè kontan pou li te gen rad mouye.,1
755,Ben te kontan pou l te ale lapèch ak granpapa l pou premye fwa.,"Sepandan, li te jwenn mete vè yo sou krochi a yo dwe degoutan.","Li te aksidan pike dwèt li ak youn nan gan yo, tou.","Byen vit, Ben te vin rann li kont lapèch pa t pou li.",Ben te mande granpapa l lè yo ta ka ale lapèch ankò.,Ben te mande granpapa l si yo te ka gade yon fim olye.,2
756,Amelia te pare pou yon randevou nan yon bèl restoran Italyen.,Zanmi Amelia te fè yon randevou avèg pou li yon semèn anvan.,Li te rive nan restoran an bonè e li te tann randevou l.,"Trant minit te pase, men pat gen moun li te pral avè l la.",Amelia te retounen lakay li.,Amelia te trè kontan.,1
757,Manman an te vrèman vle foto ti gason an ak Santa.,Ti gason an te pè e li te refize.,Manman an te di ti gason an ke Santa te responsab pou pote kado.,Sa te fè ti gason an chanje lide l.,Ti gason an te espere jwenn anpil kado nan men Santa!,Ti gason an te kite san yo pa te pran foto l.,1
758,Stewart te eseye fini travay li pi renmen anvan l al dòmi.,"Li te vin tèlman absòbe nan li, li bliye kenbe dife a ap mache.","Li te tranble, li te rale yon bann kouchèt sou tèt li.",Li te vin trè cho ak kontantman.,Lè li te reveye li te friz.,Stewart te kontan paske li te sonje kenbe dife a ap bouyi.,1
759,Anthony te vle aprann pale panyòl.,"Li te jwenn yon kou espayòl sou entènèt, e li te enskri.","Anthony te etidye byen e, evantyèlman, li te aprann lang lan.",Anthony pale espayòl byen kounye a.,Anthony te reyisi paske li te gen kapasite lengwistik.,Anthony pa t ka aprann lang lan byen.,1
760,Amy te ale nan makèt la apre travay.,Li te gen yon ti lis atik pou l achte.,Magazen an te manke mwatye atik yo.,Amy te oblije ale nan yon lòt magazen.,Li te achte de jip ak yon chemiz.,"Apre sa, li te kapab ale lakay li pou l prepare yon bon manje.",2
761,Joanie te pare pou l te siye cheve l pou yon randevou.,Li te tris pou jwenn sèch li te manke.,"Lè sa a, Joanie te tande yon son li te konnen ki te soti deyò.",Li te wè frè l ap itilize sèchè a.,Joanie te kontan ak frè l.,Joanie kouri deyò pou l al kontre frè l.,2
762,Cornelia deside ke li vle rearanje apatman li.,kabann li te kanpe bò miray la pou anpil ane.,Cornelia deplase kabann li pou l chita bò fenèt la.,"Lè zanmi l yo wè nouvo aranjman l, yo renmen l.","Apre sa, Cornelia te remete kabann li kote l te ye a.",Pa t pran tan pou tout zanmi l yo te fè menm jan an pou yo fè kabann yo.,2
763,Tim te renmen motosiklèt li.,Li te konn monte l chak fwa li te kapab.,Jiska semèn pase a lè li te kraze.,"Kounye a, li prèske pa janm monte l.",Tim santi l an sekirite lè l monte motosiklèt li.,Tim pè monte motosiklèt li.,2
764,Wendy te jwenn premye travay li kòm enfimyè nan yon kay retrèt.,Li te vrèman renmen travay li e li te gen yon bon relasyon ak rezidan yo.,Li te vrèman jwi pale ak yon ti granmoun fanm an patikilye.,"Yon jou, dam nan te montre l foto pitit li yo.",Wendy kouri soti nan chanm lan ap kriye.,Wendy te renmen wè foto yo.,2
765,Tom ak Jake te ale nan yon konsè.,Yo te wè yon gwoup yo renmen.,Yo te ale nan zòn admisyon jeneral la.,Gen kèk moun ki te trè wo ki te kanpe konsa yo pa t 'kapab wè yon bagay.,Tom ak Jake lè sa a pa t 'kapab wè gwoup pi renmen yo.,Tom ak Jake te jwi bèl gade a.,1
766,Lester te fyè dèske li te pase plizyè ane san yon telefòn selilè.,Li te renmen panse ke li te mwens depann sou teknoloji pase lòt moun.,"Sepandan, yon jou, machin li te gen yon kawotchou plat e li te swete li te gen yon telefòn.",Li pa t vle fè yon eksperyans konsa ankò.,Lester te kontinye viv san telefòn mobil.,Lester te ale achte pi bon telefòn mobil li te kapab peye.,2
767,Ben te bezwen chanje lwil nan machin li.,Li te konnen yo te byen chè.,"Lè sa a, li te wè yon koupon nan jounal la.",Ben te koupe l e li te pran l nan garaj la.,Ben te kapab chanje lwil li.,Ben vann ren li pou li achte dwòg.,1
768,Mwen leve grangou.,Mwen te vide yon bòl ak sereyal men mwen te jwenn mwen pa gen okenn lèt.,"Apre mwen te fin panse sou dlo, mwen deside ale nan magazen an.",Mwen te mache nan kwen an ak te resevwa yon mwatye galon de 2%.,Mwen te vin lakay mwen epi mwen te manje sereyal.,Mwen te vin lakay mwen epi mwen te manje pitza.,1
769,Anna te gen yon akwaryòm dlo sale.,Li te kenbe koray sèlman nan li.,"Lè sa a, li deside li te vle kèk pwason, tou.",Li te achte kèk ti pwason klowòn ak deklanchman.,Anna te retounen pwason an nan magazen an.,"Kounye a, Anna gen yon tank ki gen pwason ak koray.",2
770,Holly te yon bèl chat nwa ke Lee te renmen anpil.,"Malerezman, Sentespri te vin trè malad ak Lee te mete l 'nan dòmi.",Lee te trè tris manke Holly chak jou.,"Yon jou, yon ti chaton nwa parèt devan pòt dèyè Lee a.",Lee deside adopte yon ti chen.,Lee deside adopte ti chat la.,2
771,Bob te bezwen yon nouvo pè chosèt.,Li te ale nan magazen lokal la pou l achte yo.,Yo te fè yon gwo rabè nan magazen an.,Li te jwenn tèt li ap achte anpil bagay bèl.,Bob te vrèman jwi vwayaj li te fè pou fè makèt la.,Bob te retounen tout bagay jou kap vini an.,1
772,Reggie ti gason an te renmen jwe ak gade foutbòl ameriken.,Jwè li pi renmen an te kouri tounen Jamal Lewis.,Li te nan ayewopò Salt Lake ak fanmi li e li te wè ewo li.,Li te ale bò kote l pou l di ke li pral jwe foutbòl pwofesyonèl tou.,Jamal Lewis te ba l konsèy pèsonèl e te swete l pi bon an.,Reggie jenn di l 'yo rete lwen l'.,1
773,Ella te jwenn yon ti Robin sou tè a.,Li te konnen li te dwe tonbe nan nich li.,Li te vlope l byen epi li te fè l tounen yon kay ki an sekirite.,"Apre sa, li te ba li vèmin nan men l.",Li te renmen pran swen nan Robin la.,"Men, li pa t vle Robin la ankò.",1
774,Mwen te pran desizyon pou m kite travay mwen.,Mwen te ekri lèt demisyon mwen.,Mwen te ale nan biwo a san m pa di anyen e m te remèt li.,Mwen te kite travay mwen.,"Kounye a, mwen lib pou m fè yon karyè ki pral fè m kontan.",Mwen retounen nan travay nan travay mwen demen.,1
775,Mwen mete yon rose plastik nwa nan yon vaz ak dlo.,Mwen te kite l sou etajè liv mwen an pou kèk semèn.,Dis moun te mande m sou li.,"Yo te vle konnen poukisa mwen te gen yon flè fo, ki te gen dlo.","Anverite, mwen pa t konn poukisa.",Apre kèk semèn flè a mouri.,1
776,Ben te deside ba tèt li yon kafe.,Li te peye kafe a avèk kat debi li.,"Pita, bank la rele l pou l di li te fè twòp chèz.",Yo te eksplike ke li te oblije peye yon trant dola chaj.,Ben te santi l fristre paske yo te mande l plis lajan.,Ben te kontan apre li te resevwa apèl nan bank la.,1
777,Chris te nan dezyèm layover li nan semèn nan.,"Pandan l t ap mache nan ayewopò a, li te deside l ta sèvi ak tan sa a.","Li te enstale yon app sou telefòn li, li te kòmanse pratike franse li.",Yon lòt patwon nan ayewopò a te tande l e li te ofri l asistans.,Patwon an te ede Chris aprann pale yon ti jan franse.,Patwon an pa t konprann Chris paske li te pale Chinwa sèlman.,1
778,"Lè m te yon timoun, Google te kòmanse pou premye fwa.",Mwen sonje m te mande papa m ki jan pou l sèvi avèk sit la.,Li te montre m kijan pou m tape ak fè rechèch sou nenpòt bagay mwen te vle.,"Mwen te vin enthralled, ak pase chak jou nan biwo mwen an pran plezi.",Mwen aprann anpil nan Google.,Mwen byen vit vin fache anpil sou li.,1
779,Jeff te gen yon pwomosyon kote li t ap gen pou l fè yon entèvyou.,"Li te ale lakay li e li te etidye byen di, li te memorize repons li yo.",Li te prepare pandan plizyè jou jiskaske li te santi l pare pou entèvyou a.,Li te ale nan entèvyou l la e li te pase ak anpil bèl rezilta!,Li te kontan lè yo te fè l monte.,Li te reyalize li te bezwen kite travay li.,1
780,Ritz te fèt nan yon gwo lit ki te gen 12 ti chen.,Lè li te gen uit semèn li te bay lwen nan yon fanmi bèl.,Yo te elve l byen e li te mennen yon lavi ki te trè kontan.,Bagay yo chanje yon jou pou Ritz lè mèt li te gen kansè.,Ritz te rete yon òfelen e li te oblije voye l nan yon abri.,Mèt li te kòmanse kouri 12 mil pa jou.,1
781,Mia te renmen rete deyò.,"Yon ete, li te deside al monte mòn.",Li te rantre nan yon klib moun ki te konn al monte mòn ansanm.,Yo te monte sou pi wo mòn nan zòn li a.,Mia te pase yon bon moman.,Mia te swete li te ka andedan kay la.,1
782,Chèf Fred te rele l nan biwo li nan estasyon gaz la.,Li te di Fred ke tan yo te difisil e li te oblije revoke.,Sa te fè Fred fache anpil.,Li te pran tèt chèf li a nan kolye l e li te voye l atè.,Patwon Fred te ban li yon gwo anbrase.,Kolektif Fred ki te wè l atake bòs li te rele lapolis.,2
783,Sè-m nan-lwa ap eseye pou konsève pou lajan.,Li fèk vin vèv e li ap viv ak yon pansyon.,Li fèk retounen de nan twa bwat kab.,Mwen te di li ke antèn travay byen kounye a ke emisyon yo HD.,Li te achte plis bwat kab.,Li te kontan tande sa.,2
784,Victor te toujou fyè de li menm pou li te eseye nouvo manje.,"Sepandan, li pa janm manje yon pistach.",Yon jou li achte yon bokit pistach pou l manje lakay li.,Li renmen jan yo gou.,Victor deside kòmanse achte pistach regilyèman.,Victor reyalize li te bliye sweatshir li nan jimnastik la.,1
785,Sharon te kenbe yon sak ak grenn enkoni pou ane.,"Yon jou, li te deside plante grenn yo.","Sharon mete yo nan plantè, li te kwè yo ta dwe ti plant.",Sharon te gen plis rezon pou l te panse sa!,Li te louvri yon byè e li te pran yon ti gout.,Yo te fini pa gwo plant.,2
786,Li te yon bèl jou deyò.,Emily te vle pwofite bèl move tan an.,Li deside ale nan pak la.,Emily te wont lè li te jwenn ke machin li pa t'ap mache.,Li te mande vwazen l pou l te ka kòmanse.,Li te mennen machin li nan mekanik pou yo te gade li.,1
787,Tom te fatige lavi chak jou.,"Se konsa, li deside pou yo deplase sou rezo a.","Premye semèn li te ok, men byento li te kouri soti nan dlo.",Li te soufri pou de jou e li toujou pa t ka jwenn okenn.,Evantyèlman Tom te retounen sou rezo a.,Tom te renmen lide yon jèn.,1
788,Tim te vle aprann astwonomi.,Li te vle ale nan espas eksteryè.,Sepandan li te twò jèn pou li te yon astwonòt.,Nouvèl sa a te fè l tris.,Tim te travay di nan lekòl pou l te vin yon kretyen.,Tim te rayi Mars.,1
789,Sè madanm mwen travay nan yon sant pou moun ki gen laj.,Li se yon sèvè.,Li te ban nou yon kalandriye sant la te bay.,Li te montre l abiye pou jou Sen Patrick la.,Nou tout te panse sè m te gade komik abiye konsa.,Sè m te kache yon bagay pou nou.,1
790,Fred deside achte kèk aksyon nan Apple.,Pri a te 90 dola lè li te achte li.,Erezman yo te gen gwo salè yè.,"Lè sa a, aksyon an monte a 100 dola.",Fred te regrèt acha aksyon li te fè a.,Fred te trè kontan.,2
791,Jen te gen anpil konfyans nan preparasyon li pou konkou òtograf la.,Li te pase dènye mwa a ap etidye diksyonè a chak swa.,"Lè Bee a te kòmanse, Jen siviv kòm lòt moun te frape.",Tout bagay te rive nan de final yo e opozan Jen te fè yon gwo fayit.,Jen te genyen konpetisyon òtograf la!,Jen te pèdi konpetisyon òtograf la.,1
792,Kelly pa te kite apatman li nan ane.,Mwen te ale lakay li jodi a pou m te di li bonjou.,Mwen te kapab di li te ezite pou kite m nan.,Nou te pale yon ti tan sou jan li te fè.,Kelly renmen resevwa vizitè.,Kelly gen agoraphobia.,2
793,Emily te nan plaj la.,Tan an te kòmanse trankil.,"Toudenkou, van an te kòmanse pran fòs.",Anna te tonbe nan yon tanpèt sab ki te fè l pè anpil!,Li te pase yon bon moman sou plaj la.,"Erezman, li te kapab retounen lakay li sou plaj la san danje.",2
794,Andre te janm nan pwoblèm pou anyen.,Paran l yo te soti nan vil la pou semèn nan.,Zanmi Andre te vin wè m e yo te vle bwè.,"Se konsa, Andre te pran yon pakèt alkòl paran l te sere.",Andre te swete paran li yo te gen alkòl.,Yo te bwè alkòl la e yo te bwè.,2
795,Ellen te konn viv nan peyi a.,Li manke jou li pase san kouran.,"Yon jou, yon tanpèt ki te gen glas te fè pouvwa lakay li nan vil la tonbe.",Li te pran anpil fredi.,Li te kontan lè pouvwa a te tounen sou.,Ellen te santi l byen nèt.,1
796,Jose te eksite.,Li te fèk jwenn yon nouvo skateboard e li te vle eseye li.,Li te pran li dwat nan skatepark la.,Li patine tout lajounen.,Jose te pran plezi nan skatepark la.,Jose te jete skateboard li.,1
797,Mike te chita nan biwo l.,"Men, toudenkou, li te santi yon sansasyon etranj ki te konn kriye sou bra l.",Li te santi pye l yo vin kriye tou.,"Apre sa, figi l.",Mike te gen yon kriz.,Mike te kòmanse ri nan yon fason isterik.,1
798,Jill te ale nan yon vwayaj sou wout mwa pase a.,Li te vle vwayaje soti Boston rive Seattle.,"Nan mitan an, machin li te kase.","Li te pase plizyè èdtan sou bò wout la, ap tann AAA.",Jill te kontan yo te rive vit konsa.,Yo te fè machin li epi yo te voye l ale.,2
799,Direktè lekòl la te anonse ke pral gen yon bal lekòl Vandredi sa a.,Mari te vin eksite sou dans la.,Li te vle pou Dan envite l nan dans lekòl la.,Dan te wè Mary nan koridò a e li te di li bezwen pale avè l.,Li te blame l pou li te vòlè bisiklèt li.,Li te kontan li te envite l nan dans la.,2
800,Yon nouvo magazen Organic Avenue louvri nan NYC e mwen tcheke li deyò.,Mwen te super eksite pou eseye li paske mwen pa janm te ale anvan.,"Lè m te antre, yo te gen yon bann salad ak ji ki te bèl anpil pou m te eseye.",Mwen te eseye yon salad ete ak dlo kokoye.,Mwen te deside pa janm retounen nan restoran sa a.,Sa a te nouvo restoran pi renmen m.,2
801,Chanm Cindy a te gen mi blan.,"Men, li te plenyen ke yo reflete twòp limyè.","Se konsa, li te deside pou l te pentire miray li yo ble.",Li te panse chanm li te pi kalme.,Li te rayi li e li te chanje pou penti nwa.,Li te kontan ak rezilta yo.,2
