,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
697,A Wendy comprou óleo de banho online.,Ela leu mal as instruções e aplicou-a em todo o corpo.,"Para seu horror, sua pele ficou cor-de-rosa.",Ela reclamou imediatamente à empresa.,A Wendy comprou mais óleo de banho.,A empresa deu à Wendy um reembolso total e um pedido de desculpas.,2
698,Jackson sempre evitou beber qualquer coisa alcoólica.,Sabia que o álcool era prejudicial à saúde e podia prejudicar o julgamento.,"No entanto, um dia o chefe de Jackson o convidou para um bar para beber uma cerveja.",Jackson descobriu que ele amava o sabor da cerveja.,Decidiu ter dois.,E cuspiu a cerveja dele.,1
699,Um sapo estava com fome de um jantar tardio.,Ele olhou para o outro lado do lago e viu uma mosca.,O sapo nadou até a mosca silenciosamente.,"Infelizmente, a mosca viu-o a chegar e afastou-se.",O sapo nunca teve um estômago tão cheio em toda a sua vida.,O sapo ainda estava com fome.,2
700,O Oscar nunca fez a cama.,A mãe dele sempre quis que ele o fizesse.,"Finalmente, decidiu começar a fazer a cama.",A mãe dele orgulhava-se.,Ela deu-lhe uma sobremesa.,Ela gritou com ele.,1
701,"Um dia, eu estava a caminhar pela floresta.","De vários metros de distância, vi uma cobra vermelha.",Eu congelei imediatamente.,Comecei a andar devagar para trás.,Depois corri em direcção à cobra.,A cobra mordeu-me.,2
702,O Phil sentiu uma onda quando ganhou pela primeira vez uma mão de blackjack.,Começou a ir ao casino várias vezes por semana.,As perdas dele estavam a acumular-se muito mais depressa do que as vitórias.,"Em menos de um ano, ele ficou sem dinheiro.",Ele estava em êxtase com as suas vitórias de jogo.,Decidiu que precisava de fazer algo sobre o vício.,2
703,O meu primo perguntou-me se havia um momento difícil na minha vida.,Tirei uma moldura de fotografia.,As fotos mostravam os momentos em que eu estava no hospital.,Expliquei-lhe o fato de que eu era um paciente de leucemia.,"Ela chorou e me abraçou, admirando minha coragem.","Ela saiu furiosa, alegando que eu sempre mudei de assunto.",1
704,A mãe do Matthew estava ocupada a trabalhar no computador.,O Matthew gritou.,O Matthew foi esmagado.,A mãe de Matthew cedeu e abandonou seu trabalho.,A mãe do Matthew terminou o trabalho no computador.,A mãe do Matthew colocou o Matthew no canto do tempo livre.,2
705,A Tine queria entrar na equipa de atletismo.,Ela esperava ser rápida o suficiente.,"Durante um mês antes das provas, ela correu sozinha.",Levantava-se cedo todas as manhãs para correr quilómetros.,Tiné fez a equipa com o melhor tempo de todos.,Tiné sentou-se no sofá e comeu bombons em vez de experimentar.,1
706,Eu costumava caçar muitas vezes.,"Da última vez que fui para casa, cacei à noite.",Fiquei calado por muito tempo.,"Finalmente, vi algo a mover-se no escuro.",Ignorei-o e fui para casa.,Era um veado que consegui perseguir e matar com sucesso.,2
707,O Jack e o Chad desceram da parede do Grand Canyon.,"Jack parou para tirar uma foto, inclinando-se para obter um bom ângulo de disparo.",O Jack sentou-se acidentalmente num cacto.,As agulhas estavam agora presas nas calças do Jack.,Demorou 20 minutos para remover as agulhas e continuar a subir.,Jack conseguiu subir sem qualquer desconforto.,1
708,"Amy, Lynn e Kim foram à loja perto da casa da Lynn.",Enquanto lá eles viram a paixão de Lynn pelo Jim.,Ele era um rapaz de sacos na loja.,Pararam e falaram com ele por um tempo.,O Jim convidou a Lynn para sair.,A Lynn disse ao Jim que ele é pouco atraente.,1
709,A Riley não era muito popular na escola.,Ela usava roupas engraçadas.,"Um dia, a amiga dela sugeriu que fizessem uma maquiagem.",A Riley concordou em mudar.,A Riley estava muito melhor e foi bem recebida.,A Riley deixou de ser minha amiga.,1
710,A Ann está grávida.,"Ela ficou muito animada ao saber disso, porque sempre quis ter um bebé.","Aos dois meses, teve um aborto espontâneo.",Ela está profundamente traumatizada por isso.,A Ann está de coração partido.,A Ann está aliviada por não estar grávida.,1
711,A Aya queria ser modelo.,"Ela pensou que tinha uma hipótese, já que era magra e bonita.",Então ela entrou no concurso anual de modelos da sua cidade.,"Para seu choque, ela ganhou o concurso.",Aya ficou muito feliz com o resultado do concurso.,Aya estava muito chateada com o resultado do concurso.,1
712,O Jared ficou de castigo durante uma semana.,Ele nunca limpou o quarto.,Os pais disseram-lhe que ele ia ter dias de folga para limpar o pó.,Ele andava por aí a limpar a casa toda.,Os pais dele deram-lhe três dias de folga.,Os pais dele expulsaram-no de casa.,1
713,"Anna ia a pé para a escola, uma manhã.",Ela entrou no cruzamento na estrada principal.,Um carro voou de repente e bateu nela.,A Anna foi esmagada e a perna dela foi quebrada.,"A Anna processou-os, mas não obteve nada porque não tinham seguro.",A Anna foi ao clube e dançou a noite toda.,1
714,O Dave reuniu todos os seus equipamentos de praia.,Ele tirou o dia de folga para poder passar na praia.,Quando ele saiu descobriu que estava muito escuro.,O céu estava cheio de nuvens negras de tempestade.,O Dave ficou tão desapontado!,O Dave ficou tão aliviado!,1
715,O Ron e a Kim queriam uma casa nova.,"Ron decidiu fazer horas extras no trabalho, tanto quanto podia.","Em poucos anos, ele tinha poupado todo o seu salário de horas extras e tinha muito dinheiro.",Ele e a Kim começaram a comprar uma casa nova e maior.,Eles compraram uma casa bonita num bairro novo.,Ambos compraram carros esportivos com o dinheiro.,1
716,Escrevi um e-book que precisava de uma capa.,Fiz várias capas de livros no Photoshop.,Compartilhei as minhas criações com várias pessoas.,Pedi às pessoas para votar na capa A ou na capa B.,Não tenho computador.,A maioria das pessoas gostou da capa A.,2
717,Comprámos um novo poste para gatos na semana passada.,O velho estava muito desgastado.,O nosso gato é muito exigente.,"Se o poste não for feito de sisal, ela vai rejeitá-lo.",O gato aceitou o novo poste feito de sisal.,O gato rejeitou o novo poste feito de sisal.,1
718,O Daniel queria estabelecer-se como escritor.,O Daniel fez um site onde podia publicar artigos que escreveu.,O site foi crescendo lentamente e ganhou atenção.,A construção e a conquista foram muito lentas para Daniel ter sucesso.,O Daniel odiava escrever.,O Daniel tinha de arranjar um emprego.,2
719,O Jeff tinha a bola de basquetebol na mão.,O Gary estava a acenar com as mãos no ar desde que estava aberto para um tiro.,O Jeff ignorou-o e correu para o arco.,Dois guardas estavam a aproximar-se dele.,Os guardas roubaram a bola ao Jeff.,O Gary agradeceu-me pela minha consideração.,1
720,O pai levou-nos para acampar na floresta.,Ele ensinou-nos a fazer uma fogueira com paus.,Ele ajudou-nos a aprender a fazer as nossas próprias tendas.,Adormecemos contando as estrelas no céu.,Nunca mais vamos acampar.,Passamos um tempo maravilhoso acampando.,2
721,"No fim de semana, fui ao mercado local.","Como vários itens estavam à venda, eu olhei para eles.",Alguns eram de legumes e sucos com 50% de desconto.,Peguei em vários itens e fui ao caixa.,Eu gostava de ter um bom negócio.,Decidi jogar a minha bola de bowling no balcão.,1
722,"A Joey trabalhava para uma grande empresa, mas as horas dela foram cortadas.",A empresa disse que a tinha de despedir.,O Joey começou a procurar outro emprego imediatamente.,"Ela teve dificuldade em encontrar trabalho, mas deu trabalho procurando por ela toda.",Joey finalmente recebeu uma chamada de um empregador e conseguiu o emprego.,A Joey passava os dias a jogar videojogos.,1
723,O Joe viveu uma vida solitária.,"Ele nunca tinha nada para fazer, a não ser ver televisão.","Um dia, ele decidiu conhecer pessoas na Craigslist.",Ele conseguiu fazer novos amigos.,"O Joe pediu novos canais de TV a cabo, mas ainda não estava satisfeito.",Ele estava muito mais feliz agora que tinha alguns companheiros na sua vida.,2
724,A Amy estava muito estressada o tempo todo.,Um amigo sugeriu que ela tentasse a meditação.,"A Amy estava cética, mas concordou em tentar.",Ela foi a uma aula e respirou e concentrou-se.,Ela começou a ensinar meditação no dia seguinte.,Ajudou imensamente o seu estado mental.,2
725,Nya tentou comer saudável e cuidar do peso.,Mas uma noite ela estava com vontade de comida de conforto.,Ela decidiu pedir frango frito e puré de batatas.,Ela comeu a comida gordurosa e gordurosa com gosto.,Nya decidiu comer a mesma coisa todos os dias.,Nya mais tarde se arrepende de ter comido comida não saudável.,2
726,O meu colega de quarto estava doente.,"Ela ficou em casa, sem trabalhar nem estudar.",Ela dormiu o dia todo.,"No final do dia, ela estava se sentindo melhor.",Ela decidiu que o descanso ajudou.,Ela esperava que logo ficasse doente novamente.,1
727,Ted e seus amigos foram ao parque escalar uma montanha.,Eles começaram a caminhada.,"Depois de duas horas, eles cansaram-se e fizeram uma pausa.",Terminaram a caminhada e estavam no topo.,O Ted entrou no carro e foi para casa.,A vista era fantástica e o Ted estava feliz por terem vindo.,2
728,"Normalmente, é calmo e quente de manhã, na Flórida.","Ontem de manhã, estava muito ventoso.",As folhas das palmeiras sopravam tão forte que rasparam as janelas.,Liguei a televisão e um aviso de tornado apareceu!,Um tornado veio a 2 quarteirões da casa!,Então fui lá fora brincar.,1
729,Tenho andado a gostar de arte.,Recebi um livro de instruções de desenho para o Natal.,O livro tem uma lista de compras de materiais de desenho necessários.,Eu fui à loja no outro dia e comprei o que eu precisava.,Decidi que não gosto de desenhar.,Fui para casa e pratiquei desenho.,2
730,Lisa começou a perceber que não gostava de estudar negócios.,"Ela queria estudar arte, mas estava preocupada em ganhar dinheiro.","Finalmente, um dia, ela teve a coragem de abandonar a escola.",Os amigos e a família disseram-lhe que era uma loucura deixar a escola.,Lisa ainda sentia confiança de que sua escolha a tornaria feliz.,A Lisa é licenciada em negócios.,1
731,Mary queria ir ao cinema tarde.,"Infelizmente, ela tinha escola e pais estritos.",Esperou até que todos adormecessem e saiu furtivamente.,Ela viu o filme com amigos e se divertiu muito.,"Quando os pais a apanharam, ela ficou de castigo.",Os amigos de Mary ficaram muito desapontados com ela.,1
732,A Ivy tinha sido convidada para um encontro pouco convencional.,"O Peter, o namorado dela, convidou-a para fazer uma caminhada!",A Ivy concordou.,Foram para a floresta e caminharam durante horas.,"Depois, observaram o pôr-do-sol de um penhasco.",A Ivy voltou para casa e nunca mais falou com o Peter.,1
733,Um homem foi projetar a torre mais alta do mundo.,Ele desenhou planos para torná-lo duas vezes mais alto do que o atual mais alto.,Ele levou os planos para um construtor construir.,O empreendedor perguntou-lhe qual a altura da torre.,O homem não era um arquiteto.,O homem construiu a torre e foi grandiosa.,2
734,"A Lauren e as irmãs vão visitar Jacksonville, na Flórida, esta semana.","No último dia da viagem, querem uma foto juntos.",A Lauren e as irmãs dela posam em frente a um café giro.,Ela faz com que a foto seja elaborada e envia uma cópia a cada irmã.,Ela ficou admirada com o quanto ela e sua irmã se pareciam.,Ela rasgou o quadro e jogou-o fora.,1
735,A Liz estava a tomar conta de um rapaz de 5 anos.,Ele queria brincar às escondidas.,"Ela encontrou-o algumas vezes, mas depois ele desapareceu.",Ela estava a ficar frenética enquanto procurava por ele em casa.,A Liz aborreceu-se com o jogo e tirou uma soneca.,"Quando o ouviu rir de um armário, a Liz ficou aliviada.",2
736,O Mark estava atrasado para o trabalho.,"Ele tentou chegar a tempo, ultrapassando o limite de velocidade.",Um polícia de trânsito o parou.,Ele recebeu uma multa por excesso de velocidade.,O Mark acabou por chegar atrasado ao trabalho.,O Mark foi cedo para o trabalho.,1
737,A Amy sempre quis tocar flauta.,"No primeiro dia de banda, ela disse isso ao professor.",Ela praticou a flauta todos os dias durante uma semana.,Era muito difícil tocar flauta.,A Amy era muito comprometida.,A Amy não se interessava muito pela flauta.,1
738,O Bryan estava a comprar fruta para a família.,"Ele olhou por todo o corredor, mas não conseguiu escolher uma fruta.","A mulher dele odiava uvas, a filha odiava maçãs.",Até o filho dele era um frugífero!,O Bryan comprou massa.,O Bryan decidiu comprar bananas.,2
739,A Emily levou a filha ao zoológico.,"Viam muitos animais, incluindo leões.",A criança tinha muito medo dos leões.,Começou a gritar e a chorar.,A criança da Emily caminhou mais perto dos leões.,A Emily pegou no filho para o confortar.,2
740,A Kim podia ter um cachorrinho se marcasse um gol no jogo.,Ela treinou o dia todo em casa.,Ela treinava no ginásio depois da escola com a equipa.,"Finalmente, chegou o dia do grande jogo.",A Kim marcou um gol e ganhou um cachorrinho.,A Kim ficou chateada quando a família dela teve um cachorrinho.,1
741,A Karen era jogadora de softball.,A equipa dela não estava a sair-se muito bem.,O treinador dela deu-lhes um discurso muito inspirador.,Todos começaram a praticar e a trabalhar muito mais.,A Karen aprendeu com a equipa.,Karen sentiu-se desmotivada depois de ouvir o discurso.,1
742,A Kayla não ia a um evento social há quase três anos.,Ela estava a sofrer de uma ansiedade incapacitante.,"Quanto mais tempo ela passava sem interagir, mais difícil era.",O irmão estava nervoso por ela e levou-a a um terapeuta.,A Kayla achou que foi o melhor encontro que já teve.,A Kayla disse ao terapeuta que estava suicida e pediu ajuda.,2
743,O Ricky caiu enquanto caminhava na floresta.,Ele estava aterrorizado!,Ele pensou que tinha caído num pedaço de hera venenosa.,Depois usou o seu guia de natureza para identificar a planta.,Ele ficou aliviado ao descobrir que estava errado.,O Ricky estava encharcado por ter caído no lago.,1
744,O meu marido adora gelado Blue Belle.,"Não há muito tempo, a Bela Azul teve um recall e deixou de produzir.","O meu filho trabalha no Kroger, eles tiveram uma reunião sobre a Bela Azul.",O gelado Blue Belle chegou ao Kroger na semana passada.,O meu marido é tão grato!,O meu marido está tão desapontado!,1
745,Oni nunca tinha tocado perante uma plateia.,Mas ele entrou no concurso de talentos na esperança de ganhar o grande prémio.,Ele pensou que daria o seu melhor.,Oni cantou no show e todos aplaudiram.,Oni ganhou o concurso de talentos com a sua cantoria incrível.,O concurso de talentos disse ao Oni para nunca mais voltar.,1
746,O Ralph odeia compras.,A mãe dele obriga-o a ir.,Eles estão lá há muito tempo.,O Ralph ajuda a mãe a carregar e descarregar as compras.,A mãe do Ralph castiga-o por se recusar a ajudar.,Ele fica surpreso quando sua mãe lhe dá dinheiro para ajudar.,2
747,Kayla pegou emprestado um livro de sua irmã.,Ela levou o livro com ela para um café para ler.,A Kayla derramou acidentalmente um pouco do seu café com baunilha no livro.,Ela foi imediatamente para casa informar sua irmã.,A Kayla era filha única.,A irmã dela estava louca!,2
748,O Lenny queria ver um filme.,Ele foi ao vídeo local de Hollywood.,O Lenny alugou três filmes de terror.,O Lenny foi ao lado e comprou uma pizza numa loja.,Ele voltou para casa e assistiu a todos os filmes dele.,"Quando chegou em casa, preparou-se para devolver os três filmes.",1
749,A Laura contou uma história de sutiãs a arder nos anos 60.,A multidão ficou louca depois de saber esta informação pessoal.,Laura assegurou à multidão que isso foi há muito tempo.,Ela fez a sua candidatura à Presidência.,Laura foi então acusada pelo país.,Laura foi então eleita pelo país.,2
750,O Charlie queria ser polícia no Havaí.,Passou os testes e foi contratado em Honolulu.,O Charlie gostava de interagir com a comunidade.,O Charlie não gostava da corrupção na polícia.,O Charlie começou a receber subornos.,O Charlie prometeu mudar as coisas se fosse nomeado chefe.,2
751,Eu tinha dois cães que eram muito próximos.,O cão mais velho ficou muito doente e foi posto a dormir.,O cão mais novo estava muito sozinho.,Temos um cão do vizinho que veio brincar.,O nosso cão gosta muito de ter a casa só para ele.,Nosso cachorro se sente muito melhor brincando com outro cachorro.,2
752,Os colegas de quarto do Sean notam que as roupas e a cama dele começam a cheirar mal.,Dizem-lhe que precisa de lavar a roupa em breve.,"O Sean protesta no início, mas finalmente limpa a roupa.",Os colegas de quarto dele estão gratos por o Sean não cheirar tão mal.,Os colegas de quarto do Sean ficaram muito zangados por ele não estar a ouvir.,Dizem-lhe para nunca mais esperar tanto tempo para lavar a roupa.,2
753,"A minha amiga quer ser médica, por isso fez o exame.","Na primeira vez que ela fez isso, ela não obteve uma pontuação boa o suficiente.",Estudou muito e voltou a fazer o teste.,"Desta vez, ela fez muito bem!","Nunca mais falou sobre isso, e não se tornou médica.",Levámo-la a beber para comemorar.,2
754,A Kelly foi para o mar para relaxar.,Ela imediatamente foi e colocou os pés.,"No entanto, quando ela pôs os pés no mar, a onda a capturou.",As roupas dela ficaram molhadas.,A Kelly foi para casa para se vestir.,A Kelly estava muito feliz por ter roupas molhadas.,1
755,O Ben estava entusiasmado por ir pescar com o avô pela primeira vez.,"No entanto, ele achou repugnante colocar os vermes no gancho.",Ele também picou o dedo com um dos ganchos.,Ben logo percebeu que a pesca não era para ele.,Ben perguntou ao avô quando poderiam ir pescar de novo.,Ben perguntou ao avô se eles podiam assistir a um filme.,2
756,A Amelia estava a preparar-se para um encontro num restaurante italiano.,O amigo da Amelia tinha-lhe arranjado um encontro às cegas uma semana antes.,Ela chegou ao restaurante mais cedo e esperou pelo seu encontro.,Trinta minutos se passaram e o seu par não apareceu.,A Amelia voltou para casa.,Amelia estava muito feliz.,1
757,A mãe queria mesmo uma foto do rapaz com o Pai Natal.,O rapaz estava assustado e recusou.,A mãe disse ao menino que o Pai Natal era responsável por trazer presentes.,Isso mudou a opinião do menino.,O rapaz esperava receber muitos presentes do Pai Natal!,O rapaz foi-se embora sem ter a sua foto tirada.,1
758,Stewart tentou terminar a sua tarefa favorita antes de ir para a cama.,"Ele ficou tão envolvido com isso, que se esqueceu de manter a fogueira acesa.","Tremendo, ele puxou um monte de cobertores em volta de si.",Ele ficou muito caloroso e contente.,"Quando acordou, estava gelado.",Stewart ficou feliz por ter se lembrado de manter a fogueira acesa.,1
759,O Anthony queria aprender a falar espanhol.,Ele encontrou um curso de espanhol online e inscreveu-se.,"Anthony estudou arduamente e, por fim, aprendeu a língua.",O Anthony fala espanhol fluentemente agora.,Anthony foi bem sucedido por causa de suas habilidades linguísticas.,Anthony não conseguia aprender a língua corretamente.,1
760,A Amy foi ao supermercado depois do trabalho.,Ela tinha uma pequena lista de itens para comprar.,A loja estava sem metade dos itens.,A Amy teve de ir a outra mercearia.,Ela comprou duas saias e uma blusa.,"Depois disso, ela pôde ir para casa e cozinhar uma boa refeição.",2
761,A Joanie estava pronta para secar o cabelo para um encontro.,Ficou chateada por ter perdido o secador.,"Então, Joanie ouviu um som familiar vindo de fora.",Ela viu o irmão a usar o secador.,A Joanie estava satisfeita com o irmão.,A Joanie correu para fora para confrontar o irmão.,2
762,Cornelia decide que quer reorganizar o apartamento.,A cama dela está junto à parede há muitos anos.,Cornelia move a cama para se sentar perto da janela.,"Quando os amigos dela viram o novo arranjo dela, adoraram.",Cornelia então mudou a cama de volta para onde estava.,Logo todas as amigas dela tinham arrumado as camas da mesma maneira.,2
763,O Tim adorava a moto.,Ele andava a montá-lo sempre que podia.,"Até à semana passada, quando ele fez um acidente.",Agora ele quase nunca anda nele.,Tim sente-se seguro quando anda de moto.,Tim tem medo de andar de moto.,2
764,A Wendy conseguiu o primeiro emprego como enfermeira num lar de idosos.,Ela adorava o trabalho e tinha uma ligação com os residentes.,Ela gostava muito de falar com uma velhinha em particular.,"Um dia, a senhora mostrou-lhe fotos de seus filhos.",A Wendy saiu do quarto a chorar.,A Wendy gostou de ver as fotos.,2
765,Tom e Jake foram a um concerto.,Estavam a ver uma banda que adoravam.,Foram para a área de admissão geral.,"Algumas pessoas muito altas estavam de pé, então não podiam ver nada.",Tom e Jake não podiam ver a sua banda favorita.,Tom e Jake gostaram da bela vista.,1
766,O Lester orgulhava-se de ter passado anos sem telemóvel.,Ele gostava de pensar que era menos dependente da tecnologia do que os outros.,"No entanto, um dia seu carro teve um pneu furado e ele desejava ter um telefone.",Ele não queria ter uma experiência como essa novamente.,O Lester continuou a vida sem telemóvel.,O Lester comprou o melhor telemóvel que podia comprar.,2
767,O Ben precisava de uma mudança de óleo no carro.,Ele sabia que eram muito caros.,Então ele viu um cupom no jornal.,O Ben cortou-o e levou-o para a garagem.,O Ben conseguiu trocar o óleo.,O Ben vendeu o rim pelo crack.,1
768,Acordei com fome.,"Despejei uma tigela de cereais, mas descobri que não tinha leite.","Depois de pensar em usar água, decidi ir à loja.",Fui até à esquina e arranjei um litro de 2% de açúcar.,Cheguei a casa e comi cereais.,Cheguei a casa e comi pizza.,1
769,A Anna tinha um aquário de água salgada.,Ela só tinha corais.,Depois decidiu que também queria peixe.,Comprou alguns peixinhos-palhaços e gatilhos.,Anna logo devolveu o peixe à loja.,Agora Anna tem um tanque diversificado com peixes e corais.,2
770,A Holly era uma linda gata preta que o Lee amava muito.,"Infelizmente, a Holy ficou muito doente e o Lee teve de a adormecer.",O Lee sentia saudades da Holly todos os dias.,"Um dia, logo depois, um gatinho preto apareceu na porta de trás do Lee.",O Lee decidiu adoptar um cachorrinho.,Lee decidiu adotar o gatinho.,2
771,O Bob precisava de um novo par de meias.,Ele foi à loja de departamentos local para comprá-los.,A loja estava a fazer uma grande venda.,Ele comprou muitas coisas boas.,Bob realmente gostou da viagem de compras.,Bob devolveu tudo no dia seguinte.,1
772,O jovem Reggie adorava jogar e ver futebol americano.,O jogador favorito dele era o running back Jamal Lewis.,Ele estava no aeroporto de Salt Lake com a família e viu o seu herói.,Ele foi ter com ele e disse que também ia jogar futebol profissional.,O Jamal Lewis deu-lhe conselhos pessoais e desejou-lhe o melhor.,O jovem Reggie disse-lhe para ficar longe dele.,1
773,A Ella encontrou um robinzinho no chão.,Ela sabia que tinha de ter caído do ninho.,Ela embrulhou-o com cuidado e fez dele uma casa segura.,"Depois, ela alimentou-o com vermes à mão.",Ela gostava de cuidar do Robin.,Mas ela já não queria o Robin.,1
774,Fiz uma resolução de deixar o meu emprego.,Escrevi a minha carta de demissão.,Fui discretamente ao escritório e entreguei-o.,Eu demiti-me do meu emprego.,Agora estou livre para seguir uma carreira que me fará feliz.,Amanhã volto ao meu trabalho.,1
775,Coloquei a rosa preta de plástico num vaso com água.,Deixei-o na minha estante por algumas semanas.,Dez pessoas perguntaram-me sobre isso.,Queriam saber porque tinha uma flor falsa regada.,"Sinceramente, eu também não sabia porquê.","Depois de algumas semanas, a flor morreu.",1
776,O Ben decidiu tomar um café.,Ele pagou o café com o cartão de débito.,"Mais tarde, o banco ligou-lhe a dizer que ele tinha um cheque em excesso.",Explicaram que ele tinha de pagar uma taxa de trinta dólares.,O Ben ficou frustrado com a taxa extra.,Ben ficou feliz depois de receber a chamada do banco.,1
777,O Chris estava na segunda escala desta semana.,"Andando pelo aeroporto, ele decidiu que iria aproveitar este tempo.","Instalando um aplicativo em seu telefone, ele começou a praticar seu francês.",Outro patrono do aeroporto ouviu-o e ofereceu-lhe ajuda.,O patrono ajudou a ensinar Chris a falar francês básico.,O patrão não entendeu o Chris porque ele só falava chinês.,1
778,"Quando eu era criança, o Google começou pela primeira vez.",Lembro-me de perguntar ao meu pai como usar o site.,Ele mostrou-me como digitar e pesquisar qualquer coisa que eu quisesse.,Fiquei fascinado e passava todos os dias na minha secretária a divertir-me.,Aprendi muito com o Google.,Eu rapidamente fico muito irritado com isso.,1
779,O Jeff estava a candidatar-se a uma promoção para a qual teria de fazer uma entrevista.,"Ele foi para casa e estudou muito, memorizando as respostas.",Ele se preparou por muitos dias até se sentir preparado para a entrevista.,Ele foi à entrevista e passou com sucesso!,Ele ficou satisfeito quando lhe foi dada a promoção.,Ele percebeu que precisava deixar o emprego.,1
780,Ritz nasceu numa grande ninhada de 12 outros cachorros.,"Quando tinha oito semanas, foi dado a uma família adorável.",Eles criaram-no bem e ele levou uma vida muito feliz.,As coisas mudaram um dia para o Ritz quando o dono dele teve cancro.,Ritz ficou órfão e teve de ser enviado para um abrigo.,O dono começou a correr 20 km por dia.,1
781,A Mia adorava estar ao ar livre.,"Um verão, ela decidiu ir escalar montanhas.",Ela se juntou a um clube de pessoas que escalavam montanhas juntas.,Eles escalaram a montanha mais alta da área dela.,A Mia divertiu-se imenso.,A Mia desejava estar dentro de casa.,1
782,O chefe do Fred chamou-o para o escritório da estação de abastecimento de propano.,Ele disse ao Fred que os tempos eram difíceis e que ele tinha de ser despedido.,Fred ficou muito irritado com isso.,Ele pegou o chefe pelo colarinho e atirou-o para baixo.,O chefe do Fred deu-lhe um grande abraço.,O colega de trabalho do Fred que o viu agredir o chefe chamou a polícia.,2
783,A minha cunhada está a tentar poupar dinheiro.,Ela é uma viúva recente que vive com uma pensão.,Ela devolveu recentemente duas das três caixas de TV a cabo.,Disse-lhe que as antenas funcionam bem agora que as transmissões são em HD.,Comprou mais cabos de TV.,Ela ficou feliz em ouvir isso.,2
784,O Victor sempre se orgulhou de experimentar novos alimentos.,"No entanto, ele nunca comeu um pistacho.",Um dia ele compra um pote de pistachos para comer em casa.,Ele adora o sabor.,Victor decide começar a comprar pistachos regularmente.,O Victor percebe que deixou a camisola no ginásio.,1
785,A Sharon guardou um saco de sementes desconhecidas durante anos.,"Um dia, ela decidiu plantar as sementes.","A Sharon colocou-as em jardineiras, acreditando que seriam plantas pequenas.",A Sharon não podia estar mais errada na sua suposição!,Ela abriu uma cerveja e bebeu um gole.,Elas acabaram por se tornar plantas enormes.,2
786,Estava um dia lindo lá fora.,A Emily queria aproveitar o bom tempo.,Ela decidiu ir ao parque.,Emily ficou desapontada quando descobriu que o carro não ia ligar.,Ela pediu ao vizinho para dar o pontapé inicial.,Ela levou o carro ao mecânico para que o examinasse.,1
787,Tom estava cansado da vida cotidiana.,"Então, ele decidiu sair da rede.","A primeira semana foi boa, mas logo ficou sem água.",Ele sofreu durante dois dias e ainda não conseguiu encontrar nenhum.,"Eventualmente, o Tom voltou para a rede.",O Tom adorava a ideia de jejuar.,1
788,Tim queria aprender astronomia.,Ele queria ir para o espaço.,"No entanto, ele era muito jovem para ser astronauta.",Esta notícia o entristeceu.,Tim trabalhou duro na escola para se tornar um.,O Tim odiava Marte.,1
789,A minha cunhada trabalha num centro de assistência.,Ela é uma empregada de mesa.,Ela deu-nos um calendário emitido pelo centro.,Mostrava-a vestida para o Dia de São Patrício.,Todos achámos a minha irmã hilariante vestida assim.,A minha irmã estava a esconder-nos algo.,1
790,O Fred decidiu comprar algumas ações da Apple.,O preço das ações era de 90 dólares quando ele as comprou.,"Felizmente, ontem tiveram um bom lucro.",A ação subiu para 100 dólares.,Fred lamentou a compra de ações.,O Fred estava muito feliz.,2
791,A Jen estava tão confiante nos preparativos para o concurso de ortografia do condado.,Ela passou o mês passado estudando o dicionário todas as noites.,"Quando a Bee começou, a Jen sobreviveu enquanto os outros foram nocauteados.",Tudo se resumiu aos dois finais e o oponente da Jen tinha feito asneira.,A Jen ganhou o concurso de ortografia!,A Jen perdeu o concurso de ortografia.,1
792,A Kelly não sai do apartamento há anos.,Fui até à casa dela hoje para dizer olá.,Eu podia dizer que ela estava relutante em me deixar entrar.,Falámos um pouco sobre como ela está.,A Kelly adora ter visitas.,A Kelly tem agorafobia.,2
793,A Emily estava na praia.,O tempo começou tranquilo.,"De repente, o vento começou a acelerar severamente.",A Anna foi apanhada numa tempestade de areia assustadora!,Ela passou um tempo maravilhoso na praia.,"Felizmente, conseguiu voltar à casa de praia em segurança.",2
794,O Andrew nunca tinha tido problemas por nada.,Os pais dele estavam fora da cidade esta semana.,Os amigos do Andrew vieram cá e queriam beber.,Então o Andrew tirou o esconderijo secreto de álcool dos pais.,O Andrew desejava que os pais dele tivessem álcool.,Eles beberam o álcool e embebedaram-se.,2
795,A Ellen vivia no campo.,Ela sente falta de ter dias sem energia.,"Um dia, uma tempestade de gelo fez com que a luz da sua casa na cidade caísse.",Ela ficou com muito frio.,Ela ficou feliz quando a energia voltou.,A Ellen estava perfeitamente confortável.,1
796,José estava entusiasmado.,Tinha acabado de comprar um skate novo e queria experimentá-lo.,Ele levou-a directamente para o parque de skate.,Ele patinou o dia todo.,O José divertiu-se no parque de skate.,O José jogou fora o skate.,1
797,O Mike estava sentado na secretária.,"Mas, de repente, sentiu uma sensação estranha de coceira no braço.",Ele sentiu suas pernas ficarem coçando também.,E depois a cara dele.,O Mike teve um derrame.,O Mike começou a rir histéricamente.,1
798,A Jill foi numa viagem de carro no mês passado.,Ela queria viajar de Boston para Seattle.,"No meio do caminho, o carro dela avariou-se.","Passou horas à beira da estrada, à espera do AAA.",A Jill ficou feliz por terem chegado tão depressa.,Eles consertaram o carro dela e mandaram-na embora.,2
