,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
788,Tim je htio da nauči astronomiju.,Htio je da ode u svemir.,"Ali, bio je premlad da bude astronaut.",Ova vest ga je rastužila.,Tim je naporno radio u školi da bi postao jedan.,Tim je mrzio Marsa.,1
789,Moja šurjak radi u centru za starije.,Ona je konobarica.,Dala nam je kalendar izdat od centra.,Na njemu je prikazana kako je obučena za Dan Svetog Patrika.,Svi smo mislili da je moja sestra bila smiješna u toj odjeći.,Moja sestra je nešto skrivala od nas.,1
790,Fred je odlučio da kupi dionice Applea.,Cena akcije je bila 90 dolara kada je kupio.,"Srećom, jučer su imali dobru zaradu.",Akcije su se onda popile na 100 dolara.,Fred je žalio zbog kupovine akcija.,Fred je bio veoma sretan.,2
791,Jen je bila tako sigurna u svoje pripreme za natjecanje u pravopisu.,Proveo je prošli mesec proučavajući rečnik svake noći.,"Kada je pčela počela, Jen je preživela dok su ostali bili nokautirani.",Sve se svodi na finalna dva i Jenin protivnik je zabrljao.,Jen je osvojila natjecanje u pravopisu!,Jen je izgubila natjecanje u pravopisu.,1
792,Kelly nije napustila stan godinama.,Danas sam se popeo kod nje da je pozdravim.,Mogu da kažem da je bila oklijeva da me pusti unutra.,Pričali smo o njenom stanju.,Kelly voli da ima posetioce.,Kelly je agorafobična.,2
793,Emily je bila na plaži.,Vreme je počelo mirno.,Odjednom je počeo da se jača vjetar.,Ana je bila uhvaćena u strašnoj pješčanoj oluji!,Divno je provela vreme na plaži.,"Srećom, uspjela je da se bezbedno vrati u kuću na plaži.",2
794,Andrew nikada nije bio u nevolji zbog bilo čega.,Njegovi roditelji su bili van grada za nedelju dana.,Andrejevi prijatelji su došli i htjeli su da piju.,Andrew je uzeo roditeljsku tajnu zalihu alkohola.,Andrew je volio da njegovi roditelji imaju alkohol.,Popili su alkohol i opijali se.,2
795,Ellen je nekada živela na selu.,Nedostaju joj dani bez struje.,Jednog dana ledena oluja je izazvala nestanak struje u njenom gradu.,Bila joj je veoma hladno.,Bila je srećna kada je struja ponovo došla.,Ellen je bila savršeno udobna.,1
796,Jose je bio uzbuđen.,Upravo je dobio novi skejtbord i hteo je da ga isproba.,Odveo ga je ravno u skatepark.,On je klizal ceo dan.,Jose se zabavio u skateparku.,Jose je bacio svoj skejtbord.,1
797,Mike je sjedio za svojim stolom.,Ali odjednom je osetio čudan svrbež na ruci.,Osetio je da mu i noge svrbe.,A onda njegovo lice.,Mike je imao moždani udar.,Mike je počeo histerično da se smeje.,1
798,Jill je otišla na putovanje prošli mjesec.,Želela je da putuje iz Bostona u Sijetl.,"Na pola puta, njen auto se pokvario.","Provela je satima pored puta, čekajući AAA.",Jill je bila srećna što su stigli tako brzo.,Popravili su joj auto i poslali je na put.,2
799,Direktor je najavio da će biti školski ples u petak.,Meri je postala uzbuđena zbog plesa.,Htjela je da je Dan pozove na školski ples.,Dan je vidio Mary u hodniku i rekao joj da mora da razgovara sa njom.,Krivio ju je što mu je ukrala bicikl.,Bila je srećna što ju je pozvao na ples.,2
800,Otvorena je nova trgovina na Aveniji organskih proizvoda u Njujorku i ja sam je proverio.,Bio sam super uzbuđen da pokušam jer nikada nisam bio tamo.,"Kada sam ušao, imali su neverovatne salate i sokove za kušati.",Probala sam letnju salatu i kokosovu vodu.,Odlučio sam da se više nikad ne vratim u taj restoran.,Ovo je bio moj novi omiljeni restoran.,2
801,Cindy je soba imala bijele zidove.,Ali ona se žalila da one odbijaju previše svetlosti.,Tako je odlučila da joj zidove oboji u plavo.,Smatra da je njena soba mirnija.,Mrzila ga je i prešla na crnu boju.,Bila je zadovoljna rezultatima.,2
802,Ove godine sam se prvi put pridružio fantasy fudbalskoj ligi.,Pridružio sam se grupi svog prijatelja jer im je trebala još jedna osoba.,Nikada nisam igrao u životu.,Ja sam na kraju osvojio prvo mjesto!,Bio sam veoma uzbuđen.,Bio sam veoma razočaran.,1
803,Helen je ustala rano za posao.,"Snežilo je noć prije, pa je morala da isprazni svoj auto.",Trebalo joj je sat vremena da očisti sneg.,"Vraćala se u kuću da se spremi, čula je poznati zvuk.",Ostavila je tuš otvoren.,Helen je otišla na jezero da iznajmi jet-ski.,1
804,Nakon državnog košarkaškog prvenstva novinari su intervjuisali tim.,Dan je pitao da li je ovo uživo ili snimljeno.,Novinar ga je obavestio da je to uživo.,Dan je rekao da je njegov otac bio njegova inspiracija.,Dan je divio svom ocu.,Dan se stidio ovog oca.,1
805,Džeremi ima jasnu i jaku ličnost.,Imao je problema sa poslom i dobio je otkaz.,Govorio je neke nelaskajce stvari svom menadžeru i saradnicima.,"Od tada, teško mu je da nađe posao.",Jeremy ima teške navike za radno mjesto.,Jeremyjev stav je savršen za radno mjesto.,1
806,Fran je kupila kuću na plaži.,Svaki dan su se ždralovi hranili insektima u njenom dvorištu.,Jednog dana su se ždralovi prestali pojavljivati.,"Prošlo je nekoliko meseci, a još uvek nema dizalica.",Franin dvorište je sada preplaveno insektima.,Fran je doživela smrtonosni srčani udar dok je uređivala cvijeće.,1
807,Naš tim je danas imao utakmicu.,Svi smo bili uzbuđeni da pobedimo.,Izašli smo na teren i vežbali prije utakmice.,Naš tim je bio ujedinjen i radio je zajedno.,Naš tim se stidio svog nastupa.,Naš tim je bio zadovoljan.,2
808,Kelly je mrzila časove matematike i borila se da nauči pojmove.,Mnogo se mučila sa poslom i često je tražila pomoć od učitelja.,Radila je jako naporno i to se isplatilo dobrim ocjenama.,U jesen je ulazila na koledž.,Odustala je sa koledža.,Kelly je diplomirala sa dobrim ocjenama.,2
809,Sofiina baka je bila smrtno bolesna.,Sofi je posetila u bolnici da se oprosti.,Njena baka je Sofi dala njen dragocjeni zlatni medaljon.,Rekla je Sofi da ga zadrži da je pamti.,Sofi je plakala.,Sofi joj se nasmijala u lice.,1
810,Kelly je danas imala novi intervju za posao.,Spremila se za deset minuta i izletjela kroz vrata.,"Kada je stigla tamo i srela se sa ženom, ona je odgovorila na pitanja.","Kada je intervju završen, rekli su joj da će je nazvati.",Kelly se nadala da će uskoro dobiti poziv.,Kelly se nadala da neće dobiti poziv.,1
811,Don je primetio da je muha ušla u dnevnu sobu.,Odlučio je da ga ubije.,"Pokušao je pola sata, ali je stalno izbegavao.",Na kraju je muha sama odletjela.,Don je zatvorio vrata kroz koja je izletjela.,Don nikada nije otišao na jezero opet.,1
812,Zack i njegovi prijatelji su prošli pored zastrašujuće kuće na putu do škole.,"Jednog dana, odlučili su da uđu unutra.",Zack i njegovi prijatelji su ušli u svaku sobu.,Kuća je bila stara i napuštena.,Odlučili su da igraju bejzbol tamo.,Otišli su i otišli u školu.,2
813,Mia je sinoć otišla u kazino.,Počeo je noć igranjem pokera.,"Nakon što je izgubila značajnu sumu novca, počela je da igra na automatima.",Skoro je ostala bez novca kada je krdo zvonilo.,Mia je osvojila džekpot!,Mia je izgubila još više novca.,1
814,Portia voli da hoda kroz šumu blizu njene kuće.,"Međutim, ona primeti da su joj tenisice postale blate i odvratne.",Odluči da kupi par čizama za planinarenje.,Porcija pronalazi komforan par i nije preskup.,Ona je srećna sa svojim izborom.,Ona donira čizme u prodavnicu.,1
815,Andrew se sutra ženio.,Kupio je prsten mjesecima ranije i nije ga mogao naći!,Tražio je svuda u kući.,Konačno se sjetio da je u prodavnici da ga premeste.,Andrew je bio razočaran što je našao prsten.,Andrew je bio tako olakšan.,2
816,Terry je na poslu našao 200 dolara.,"Uzeo je novac kući, ali se pitao je li uradio pravu stvar.",Sledećeg dana je uzeo novac na posao i predao ga.,Nakon nedelju dana niko nije tražio novac pa mu ga je šef vratio.,Mrzio je svoju odluku i sebe.,Naucio je da se iskrenost isplati.,2
817,Volim da se dugo toplo tuširam.,Odlični su i zabavni.,"Nažalost, oni su rasipači.",Zato se uvek osećam loše kada uzmem jednu.,Zato uzimam dva svakog dana.,Odlučio sam da se samo jednom nedeljno dugo toplo tuširam.,2
818,Barry voli da igra bejzbol.,Barry je odlučio da ide gledati profesionalnu utakmicu.,Barry je otišao na stadion i kupio kartu.,"Po ulasku, Barry je odlučio da uzme pivo.",Barry je kupio i hot dog.,Barry je odlučio da napusti igru.,1
819,Imali smo voćne mušice u kući prošle godine.,Tražili smo različite tretmane.,Probali smo crveno vino u boci.,Kada to nije upalilo kupili smo specijalnu zamku.,Postavili smo još čaša sa crvenim vinom nakon rezultata koje smo videli.,Mogli smo čak i da vidimo kako zamka radi.,2
820,Remy je volio piti mleko.,"Ali jednog dana, prolila je mlijeko po cijelom tepihu.",I nije se ni potrudila da očisti prljavštinu.,"Sledećeg jutra, probudila se sa užasnim mirisom.",Remy je naučio da nikada ne prolijeva mlijeko na tepih i da bolje čisti.,Remy je mislio da je dobra ideja da se prolije više mlijeka na tepih.,1
821,Heather i Marcus su bili spremni za sljedeći korak u njihovoj vezi.,"Bili su sretni mladoženji, ali su željeli dodatak svojoj porodici.","Iako nisu bili spremni za decu, još uvek su se osećali usamljeno.","Po hirovima, otišli su u sklonište za životinje i zaljubili se u mačku.",Usvojili su mačku.,Napustili su sklonište bez životinje.,1
822,Mnogo ljudi je hodalo do nastave.,Svi su htjeli da stignu tamo brzo.,Ljudi su počeli da guraju druge sa puta.,Pao je.,Svi su se vratili kući.,Zbog gomile ljudi mnogi su kasnili na čas.,2
823,Prošle subote sam bio na koncertu Azalea.,Koncert je bio neverovatan.,Moram da budem u prvom redu.,Posle predstave sam otišao iza kulisa da je upoznam.,Azalea je bila super.,Necu se vratiti na drugi koncert.,1
824,Erik je uvek bio prekomjerno debeo.,Njegova novogodišnja odluka je bila da se drži diete.,Išao je u teretanu u januaru i jeo zdravije.,To traje oko mesec dana.,Eric je onda prestao da vežba.,Eric je prestao da bude anoreksičan.,1
825,Sally se borila da bude dobra u školi.,Njeni roditelji su odlučili da je treba motivisati.,"Rekli su da ako je dobro prošla u poslednjem semestru, ona bira odmor.","Sally je studirala dan i noć, htjela je da bude dobra.","Nakon što je završila sa učenjem, Sali je sakupljala drva za paljenje.","Sally je dobro prošla, a njeni roditelji su se složili da je odvedu na Havaje.",2
826,"Kada sam bio mali, braći i sestrama su nam bili potrebni novac.",Mi smo smislili ideju za štand sa limonadom.,Odlučili smo da se smjestimo ispred naše kuće.,Prodali smo limunadu nekoliko desetina ljudi.,Nismo zaradili ni para.,Zaradili smo dosta novca za naše potrebe.,2
827,Volim svjetiljke kao dete.,"Kada sam bio stariji, kupio sam mali klip na baterijske lampe.",Stavio sam ih u torbu da ih koristim u slučaju nužde.,"Kasnije, pojavom pametnog telefona, svjetiljke su bile manje potrebne.","Moja kuća je sada puna lampi, ne znam šta da radim sa njima.",Mrzim svoj pametni telefon.,1
828,Terry je mrzio svoje ime.,Htio je cool ime kao Super Metro Volcano Man.,Rekao je majci da želi da promeni ime.,Njegova majka je objasnila da je dobio ime po svom dragom djedu.,Terry je imao 45 godina.,Terry je i dalje bio razočaran.,2
829,Porodica Parker je tražila novu kuću.,"Tražili su po cijelom gradu, ali nisu mogli da nađu dom koji su željeli.",Konačno su našli lijep dom koji su voljeli.,Kuća je bila apsolutno predivna.,Porodica Parker je bila frustrirana.,Porodica Parker se ubrzo uselila u novi dom.,2
830,Tom je odlučio da se danas odveze do kuće svoje devojke.,Vozio je što je brže mogao iako je bilo dosta saobraćaja.,"Kada je ušao u prednji deo kuće, pozvao je na zvono.","Niko nije odgovorio, ali prednja vrata su bila otvorena.",Tom je počeo da se smeje.,Tom je počeo da brine.,2
831,Kelli je izgubila bateriju.,"Pokušala je da ga skine, ali nije uspelo.",Na kraju je odvela u auto radnju.,Proverili su je za nju i bila je mrtva.,Kelly je bila olakšana što je baterija još uvijek bila dobra.,Kelly je nerado platio novu bateriju.,2
832,Joe je kupio skejtbord sa svojim uštedama.,Odveo je svoj novi skejtbord u park da se pokaže prijateljima.,"Dok je radio trik, Džo je pao i slomio ruku.",Proveo je četiri sata u bolnici da mu se ruka postavi.,"Nakon što je napustio bolnicu, Joe je otišao na surfanje.",Joe je bio u strašnim bolovima.,2
833,Maddie je odlučila da je vreme za kupovinu za školu.,Bio je sredina avgusta i nastave su počele uskoro.,Pregledala je svoje zahtjeve za kurs i spisak za kupovinu.,Onda je pogledala u oglase u novinama za najbolje ponude.,Maddie je posudila svu školsku opremu.,Našla je najbolje mesta za kupovinu i kupovinu svih svojih potrepština.,2
834,Neil je uživao u kineskoj hrani u Hunanu.,Ali rečeno mu je da je začinjenija hrana u provinciji Sečuan.,"Zadivljen, uzeo je voz tamo.",Onda je naručio tanjur riže i rezanca.,Imao je osećaj kao da mu usta gore.,Neil je volio jesti hleb.,1
835,Proveo sam veći deo svog pritvora spavajući u školi.,Učitelj mi je rekao da se probudim jer je bilo teško spavati.,Pokušao sam da ostanem budan i da radim na nekoliko zadataka.,"Kada me je učitelj izvadio iz razreda, bio sam srećan.","Kada sam se vratio kući, odmah sam otišao u krevet.",Učitelj je bio sretan što sam spavao u pritvoru.,1
836,Amanda je gledala vjevericu kako skuplja žirke.,Amanda je bila fascinirana koliko je vjeverica efikasna.,Amanda je gledala vjevericu kako nosi žirke u gnijezdo.,Amanda je takođe vidjela kako je vjeverica bila veoma oprezna prema žirovima.,Amanda voli da uči o prirodi.,Amanda smatra da je priroda dosadna.,1
837,"Terry voli da pliva, ali nikada nije naučio da se ronja.",On uvek prvo skoči u vodu.,Ovo ljeto Terry odlučuje da želi da nauči kako da se ronja u vodi.,On vežba ronjenje veoma naporno svaki dan.,Terry se nada da će se poboljšati.,Terry je prestao da pliva.,1
838,Peter je bio uzbuđen zbog školskog izleta.,Rado je posetio muzej nauke.,Mesto je imalo mnogo cool izložbi i interaktivnih prikaza.,Peter je bio fasciniran fizičkom i svemirskom demonstracijom.,Peter je mrzio nauku.,Peter je odrastao da bude naučnik.,2
839,"Kejl je otišla da radi u Cedar Pointu, u zabavni park.","Dok je radila u Cedar Pointu, upoznala je Jamesa.",Kejl i Džejms su se počeli voljeti i ubrzo su počeli da se zabavljaju.,"Godinu dana kasnije, James je zaprosio Kaylee.",Kejl i Džejms su se venčali u jesen.,Džejms je bio tužan zbog predloga.,1
840,Džoni je bila na razgovoru za svoj prvi posao.,Bila je veoma nervozna.,Stvarno je želela da dobije posao u prodavnici sladoleda.,Rekla je da je intervju prošao dobro.,Odbila je posao kada joj ga je menadžer ponudio.,Sledećeg dana dobila je poziv i ponuđeno joj je posao.,2
841,Ana je bila marljiva majka.,Jednog dana je rezervisala popodne u spa centru.,Masažuje joj cijelo tijelo.,Čak je imala i hidroterapiju.,"Jednog dana, rekla je sebi, da će dobiti masažu cijelog tijela.",Osetila se sjajno opušteno i zadovoljno nakon toga.,2
842,Bob je radio na Mechanical Turku.,Dobio je bonus od 50 dolara.,Bob je bio sretan jer je to bio najveći bonus koji je dobio.,Bob je stavio naočare i shvatio da je to zapravo pet dolara.,Bob je bio još srećniji nego pre.,"Bob je i dalje bio sretan, ali manje uzbuđen.",2
843,Mama nije htela da kuha veceru veceras.,Svi smo bili veoma gladni.,Rekla nam je da se brinemo sami.,Večeras smo jeli hladne žitarice.,Svi smo bili veoma uznemireni.,Najbolji obrok koji smo ikada jeli.,1
844,Marijina porodica se okupljala na večeri u klubu.,Svi su trebali biti tamo osim Marijinog djeda.,Meri je bila tužna što cela porodica neće biti zajedno.,"Kada je stigla u klub, bila je iznenađena da vidi svog djeda!",Meri je bila tako uznemirena!,Meri je bila tako srećna!,2
845,Deca su se igrala unutra kada su čula muziku.,Trčali su majci i molili za sitnicu.,Dala im je par dolara.,"Pobjegli su napolje, uhvatili kamion sa sladoledom.",Deca su bacila novac na ulicu.,Deca su uzbuđena kupila sladoled.,2
846,Hteli smo da odemo na plažu jednog vikenda.,"Nakon što smo o tome razgovarali, nismo htjeli da vozim.",Nastavili smo da tražimo avionske karte na internetu.,"Nakon kupovine jeftine karte, krenuli smo na aerodrom.",Ušli smo u avion za plažu.,Odlučili smo da nastavimo da vozim pored aerodroma do plaže.,1
847,Susan se rano probudila.,Morala je da nahrani životinje pre posla.,Otkrila je da njen zec ima zečeve.,Susan je bila veoma zadovoljna kada ih je videla.,Susan je otišla veoma ljuta.,Susan se dobro brine o njima.,2
848,Ja uvek pokušavam da idem na vreme u krevet.,Sinoć sam bio zavisnik gledajući novu TV emisiju.,Pre nego što sam se setio bilo je kasno.,Trebao sam da spavam vec satima.,Televizijska emisija me je privukla.,Mrzio sam emisiju.,1
849,Howard je bio sretan jednog jutra.,Odlučio je da provede ceo dan uživajući u životu.,"Cijeli dan, dok je bio na poslu, komplimentirao je svoje kolege.","Kada je stigao kući, odveo je porodicu na film i večeru.",Howard je bio sretan što je imao tako dobar dan.,Howard je sedeo i plakao cijelo vrijeme.,1
850,Čovek je došao na gradilište zbog posla.,"Stavio je svoj čap, uzeo svoje alate i ušao na teren.","Dok je hodao, velika cigla je pala i udarila ga u glavu.","Čovek je bio onesviješten, a njegovi saradnici su mu pobjegli u pomoć.",Njegovi saradnici su ga odveli na sigurno i pozvali lekara.,Čovek je počeo da trči prema njima.,1
851,Trentova porodica je imala prodavnicu za kampiranje.,Trent je mrzio kampovanje.,Svako leto su ga roditelji tjerali da ide u kampovanje.,Ovo ljeto je Trent bio zadužen za održavanje vatre na vjetru.,Trent je naplatio dvije čaše sangrije u sobu svojih roditelja.,Trent je bio nemaran i izazvao je ogroman požar.,2
852,Džordž je odlučio da kupi TV.,Našao je veoma lep TV koji je želeo i otišao ga pokupiti.,"Nekoliko dana kasnije, George se probudio na iznenađenje.",Njegov TV je ukraden.,"Rekao je policiji, koja je rekla da ga neće naći.",Stvari su se ispostavilo baš kao što je on nadao.,1
853,Tommy je imao 17 godina kada je obojio kosu u ružičasti.,Mislio je da je to pank i kul.,Neki od njegovih prijatelja su se složili.,Njegovi roditelji su mislili da je to glupo.,Sviđa im se novi izgled koji je Tommy odabrao.,Natjerali su Tommya da mu obrije glavu.,2
854,Robbie je tražila pomoć da ispraši svoj auto iz snijega.,"Postavila je na Fejsbuk, nadajući se da će neko vidjeti.","Cameron je vidio post, i osetio saosećanje za Robbie i njen auto.","Pošto je imao slobodan dan, Cameron je rekao da može da pomogne.",Cameron je došao i pomogao Robbieju da se isprazni.,Cameron je otišao u bioskop i gledao Ghostbusters.,1
855,Ronald je skinuo cipele i legnuo na kauč da malo odspava.,"Kada se probudio, otišao je obući cipele.",Ali nije mogao da ih veže jer su mu nedostajale žice!,"Posvuda je tražio, ali ih nije mogao naći.",Ronald je obuo cipele i vezao ih.,Ronald je otišao da traži još veza.,2
856,Sara je saznala da očekuje dete.,Preživjela je devet mjeseci trudnoće.,Jednog dana su joj se ispale vode i odvedena je u bolnicu.,Sara je bila u porodu 4 sata.,Sara je rodila dječaka.,Sara je odspala.,1
857,Prošle godine je moj ujak kupio detektor metala.,On ga vodi na plažu svaki vikend.,Prije par meseci je našao Rolex.,Vrijedilo je nekoliko stotina dolara.,Moj ujak mrzi plažu.,Moj ujak uživa u svom hobiu.,2
858,Otišao sam da cuvam svog petogodišnjeg nećaka u San Franciscu.,Moja sestra me je ohrabrila da njenu decu vozim biciklom u školu.,Bojao sam se da pređem grad biciklom sa nećakom u vuci.,"Umjesto toga, biciklistički smo prošli kroz Golden Gate Park do plaže i zoološkog vrta.",Ja nemam sestru.,Sjajno smo se proveli!,2
859,Alisin prijatelji su je pozvali na ručak.,Otišla je da ih upozna u restoran.,"Njene prijateljice su čekali za stolom, ali su već naručile.","Kada je ona jela, oni su već bili gotovi.",Alisa je osetila da su joj prijatelji malo bezobzirni.,Alisa je osetila da su joj prijatelji bili veoma pažljivi.,1
860,Moja deca i ja smo posetili lokalni sklonište za životinje.,Gledali smo štene i mačiće u kavezima.,Moje ćerke su izabrale prijateljsko štene.,Igrali su se sa njom i trljali joj stomak.,Usvojila sam štene za svoju kćerku.,Odlučio sam da joj kupim čokoladicu.,1
861,Mario je ustao iz kreveta.,Danas je bio dan njegovog venčanja i već je osetio leptire.,On se brije i tušira srećno.,Obucao se i otišao u crkvu.,Bio je to najbolji dan u njegovom životu.,Mario je provela popodne hvatajući leptire u parku.,1
862,Zeke je umoran od života u Americi.,Odlučio je da se preseli na Kozumel.,Otišao je na plažu Cozumel i kupio zemlju.,Zeke je odlučio da izgradi kuću na tom zemljištu.,Zeke se onda srećno preselio u Ameriku.,Zeke je živio veoma srećan život.,2
863,Kelly je htela da bude u mornarici.,Pitala je za to jednog regruta.,Savetuje joj da popuni prijavu.,Ispunila je i poslala.,Mornarica je odmah reagovala.,I američka vojska se vratila na nju.,1
864,Gina je bila u sobi za ručak u novoj školi.,Znala je samo 2 osobe u celoj školi.,Nijedan od njih nije bio u ovoj sobi za ručak.,Uzela je hranu i izašla napolje.,Gina je imala sjajan dan.,Gina se osećala veoma usamljeno.,2
865,Danas smo se vozili avionom.,"Avion je bio veoma veliki, bio sam uplašen.",Kada smo se ukrcali u avion mama mi je rekla da ce biti zabavno.,"Avion je napravio mnogo glasnih zvukova, ali nije bilo loše.",Zakleo sam se da se nikada više neću ukrcati u avion.,Više se ne bojim aviona.,2
866,Adam je trebao novu bejzbol kapu.,Pogledao je na internetu različite šešire.,Izabrao je savršen šešir i naručio ga.,Bio je tako uzbuđen da ga primi.,Bacio je kutiju u ormar.,I otvorio je čim je stigao tamo.,2
867,Ted i Beth planiraju vjenčanje zajedno.,Shvatili su da možda nemaju dovoljno da ga plate.,Ted je zamolio roditelje da mu pomognu da plati i oni su se složili.,Beth je uradila isto sa svojim roditeljima i dobila je i malo ekstra novca.,Njihovi roditelji ih vole.,Troše novac na slatkiše.,1
868,Cindy je ustala iz kreveta.,Ali nije mogla da nađe papuče.,"Umesto da pripremim doručak, provela sam cijeli dan tražeći ih.",Odustala je i naručila još jedan par.,Takođe je naručila i iPhone.,"Srećom, nove su bile udobnije od starih.",2
869,Neil je tek stigao u Pariz.,Jedva je čekao da vidi svu tu kulturu!,Proveo je svoj prvi dan gledajući umjetničke radove.,Posetio je tri muzeja u samo jedan dan!,Neil je bio veoma sretan i zadovoljan što je mogao da ga poseti.,Neil je prebrzo potrošio sav svoj novac i više nikada nije vidio umjetnost.,1
870,Jessica se pripremala da diplomira na koledžu.,Veoma je naporno radila u školi i mislila je da zaslužuje nagradu.,Njen otac je znao da Jessica želi odmor.,"Na dan njenog diplomiranja, Jessica otac ju je iznenadio sa ulaznicama.",Jessica je bila veoma srećna.,Jessica je bila veoma ljuta na svog oca.,1
871,Tim je bio predugačak za sve njegove hlače.,Nije mogao da nađe dobar kostim za put u park!,Sve je činilo njegove noge predugim i glupim.,Onda je odlučio da svoje džinsove prebaci u kratke hlače.,Tim je odlučio da ostane kod kuće i gleda TV.,Tim je nosio džins-shorts u parku.,2
872,Sandy je kupila novi krevet.,Morao je da očisti sobu pre nego što stignu dostavljači.,Takođe je morala da se riješi svog starog kreveta.,Njen prijatelj Jim je hteo njen stari krevet.,Sandy je bacila svoj krevet.,Sandy je prodao njen stari krevet.,2
873,Na koledžu sam imao užasne profesore.,Nisu znali kako da uče učenike.,Tako da sam naučio da se učim sam.,"Umjesto da idem na časove, otišao sam u biblioteku i upravo to i uradio.",Voleo sam sve svoje profesore.,Samoučenje mi je pomoglo da budem ispred drugih učenika.,2
874,Timmy je znao za slatku devojku sa kojom je išao u školu.,Pratio ju je do kuće jednog dana.,Zaustavila se na uglu dok ju je pratio.,"Timmy je shvatio da je uhvaćen, i nije bio siguran šta da radi.",Pozdravio ih je i počeli su da pričaju.,On je uskočio u hladnu vodu.,1
875,Neil je bio u posjeti Egiptu.,On je otišao na obilazak da vidi Velike piramide.,On je uplašeno pogledao u njih.,Bili su tako ogromni i ukrašeni!,Neil je bio fasciniran veličinom i ljepotom piramida.,Neil se jedva čekao da se vrati u hotel da bi mogao da gleda TV.,1
876,Jen je zaspala sa belivačem u kosi.,"Namjeravala je da ostane unutra samo pet minuta, a ne skoro sat.","Kada je ispustila kosu, bila je bijela sa plavom nijansom.","Bila je u panici, ali njena majka je rekla da mogu da je popravite.",Jen je stavila više belivača u kosu.,Jenina majka je popravila njenu obojenu kosu.,2
877,Doug je bio tužan jer je bila Božićna noć i nije bilo snijega.,Sve što je Dag želio je bio bijeli Božić.,Molio je Boga za sneg i otišao na spavanje.,Kada se probudio sledećeg jutra soba je bila ispunjena svetlom.,Doug je pogledao kroz prozor i vidio pokrivač bijelog snijega.,Doug nije našao snijeg i odmah je bio oduševljen.,1
878,Šeril je radila kao kustos muzeja.,Njena porodica joj je rekla da je imala dosadan posao.,Pokušala im je reći da mora raditi sa živom istorijom.,Pokušala je da kaže da su njihovi kancelarijski poslovi bili mnogo gori.,Šeril je bila ponosna na svoj posao kao kustos muzeja.,Šeril je bila depresivna što je bila kustos muzeja.,1
879,Džo se istegnuo dok se prevrtao u krevetu.,Njegov sat je pokazao da je 10 sati.,"Skočio je iz kreveta, u panici.",Alarm mu se nije upalio.,Joe je kasnio na posao.,Džo je ponovo zaspao.,1
880,Nedova žena je rekla da je umro tiho u snu.,Njegova žena je rekla svim svojim prijateljima da nije znala da je bolestan.,Zaklela se da je to bila najčudnija stvar koju je ikad vidjela.,Policija nije kupila njenu priču i uhapsila je.,Policija je nije ispitivala.,Unajmila je advokata odbrane.,2
881,Jackie je danas primljena u bolnicu.,Njeno dete će se roditi.,Njen muž je došao sa posla da je uteši.,"Nakon 48 sati porođaja, njena beba je puštena.",Džeki i njen muž su bili veoma srećni.,Džeki je bila veoma depresivna.,1
882,Moja porodica je htela da ima ljubimca.,U subotu smo bili u prodavnici životinja.,Vidjeli smo puno pasa i mačića.,Zaljubili smo se u slatku crnu mačiću.,Kupili smo čivavu.,Kupili smo mačića.,2
883,Džoova sestra je uvek imala svoje testove postavljene na frižider.,Ona je sve vreme dobila A.,Joe nikada nije dobio A.,Bio je ponosan kad je došao kući sa petom na domaćem zadatku iz pravopisa.,Njegova sestra mu je čestitala.,Bio je tužan do kraja dana.,1
884,Adam i Angel su htjeli da se iseli i da imaju svoje mjesto.,Tjednima su tražili stanove na internetu.,Našli su nekoliko stanova koji su im se jako svidjeli.,Otišli su i pogledali stanove koje su izabrali.,Konačno su odlučili za stan.,Posle su raskinuli.,1
885,Greta je napunila 10 godina.,Htjela je da održi rođendansku zabavu.,Greta je razdijelila pozivnice za zabavu u školi.,"Kada je došao dan zabave, niko se nije pojavio.",Greta je bila srećna što se niko nije pojavio.,"Greta je bila veoma tužna, ali su je roditelji oraspoložili.",2
886,Shari je bila zabrinuta.,"Njeno venčanje je bilo sutra, i to je bila otvorena ceremonija.","Ali, prognoza je da će kiša!","Srećom, dan venčanja je ipak bio čist i sunčan.",Proslava je prošla bez problema.,Svi gosti su bili prekriveni snegom.,1
887,Ejmi je bila uzbuđena što je Božićna večer.,Bila je veoma dobra cijelu godinu.,Dala je listu omiljenih igračaka Deda Mrazu u tržnom centru.,Rekao joj je da će dobiti sve što želi.,Ejmi uopšte nije volela Božić.,"Na Božić, Amy je dobila upravo ono što se nadala da će dobiti.",2
888,Ana je čekala u vrtu cijelo ljeto.,Izašla je da žanje.,Sve voće i povrće je bilo spremno!,Ona ih je birala jednog po jednog.,Ana ne voli povrće.,Imala je obilnu žetvu.,2
889,Kim je ispustila četkicu za zube u WC.,Bila je odbojna od pomisao da stavi ruku unutra da bi je izvukao.,Uzeo je škarje iz ladice.,"Svaki put kad je imala četkicu za zube, pala je.",Kim je završio četkanje zuba i nasmijao se.,Kim je odlučila da je to znak da kupi novu četkicu za zube.,2
890,Hannahini roditelji su je upisali na časove klavira.,"Nakon prve lekcije sviranja klavira, Hana je bila razočarana.",Pokušala je da vežba koliko god je mogla.,Hana nije mogla da pokrene prste kako treba.,Hannah je voljela svoje prste.,Hannah je odustala od klavira.,2
